"CareerMoneyLeaders_RANKTHISWEEK_2013","CareerMoneyLeaders_RANKLASTWEEK_2013","CareerMoneyLeaders_PLAYERNAME_2013","CareerMoneyLeaders__2013","CareerMoneyLeaders_MONEY_2013","stat_name","year"
35,35,"Brandt Snedeker",NA,21416311,"CareerMoneyLeaders",2013
36,36,"Bob Estes",NA,21380179,"CareerMoneyLeaders",2013
37,37,"Nick Watney",NA,21209914,"CareerMoneyLeaders",2013
38,38,"Fred Funk",NA,21097907,"CareerMoneyLeaders",2013
39,39,"Tim Clark",NA,20737477,"CareerMoneyLeaders",2013
40,40,"Nick Price",NA,20576104,"CareerMoneyLeaders",2013
41,41,"Billy Mayfair",NA,20212093,"CareerMoneyLeaders",2013
42,42,"Dustin Johnson",NA,19907913,"CareerMoneyLeaders",2013
43,43,"Carl Pettersson",NA,19878666,"CareerMoneyLeaders",2013
44,44,"Stephen Ames",NA,19569404,"CareerMoneyLeaders",2013
45,45,"Jeff Maggert",NA,19004409,"CareerMoneyLeaders",2013
46,46,"David Duval",NA,18852383,"CareerMoneyLeaders",2013
47,47,"Bo Van Pelt",NA,18848667,"CareerMoneyLeaders",2013
48,48,"Bubba Watson",NA,18718918,"CareerMoneyLeaders",2013
49,49,"Tim Herron",NA,18568711,"CareerMoneyLeaders",2013
50,50,"Scott Hoch",NA,18530156,"CareerMoneyLeaders",2013
51,51,"Jeff Sluman",NA,18165266,"CareerMoneyLeaders",2013
52,52,"Steve Flesch",NA,18107004,"CareerMoneyLeaders",2013
53,53,"John Rollins",NA,17808284,"CareerMoneyLeaders",2013
54,54,"Ben Crane",NA,17776774,"CareerMoneyLeaders",2013
55,55,"Brad Faxon",NA,17769249,"CareerMoneyLeaders",2013
56,56,"Bill Haas",NA,17574956,"CareerMoneyLeaders",2013
57,57,"Brian Gay",NA,17189998,"CareerMoneyLeaders",2013
58,58,"Sean OHair",NA,16973027,"CareerMoneyLeaders",2013
59,59,"Jonathan Byrd",NA,16914303,"CareerMoneyLeaders",2013
60,60,"Rocco Mediate",NA,16792617,"CareerMoneyLeaders",2013
61,61,"Woody Austin",NA,16259534,"CareerMoneyLeaders",2013
62,62,"Aaron Baddeley",NA,16034935,"CareerMoneyLeaders",2013
63,63,"Corey Pavin",NA,16021370,"CareerMoneyLeaders",2013
64,64,"John Senden",NA,16011164,"CareerMoneyLeaders",2013
65,65,"Lee Janzen",NA,15933193,"CareerMoneyLeaders",2013
66,66,"Bob Tway",NA,15785815,"CareerMoneyLeaders",2013
67,67,"Lee Westwood",NA,15726139,"CareerMoneyLeaders",2013
68,68,"Lucas Glover",NA,15722797,"CareerMoneyLeaders",2013
69,69,"Kevin Sutherland",NA,15658171,"CareerMoneyLeaders",2013
70,70,"Jason Dufner",NA,15578277,"CareerMoneyLeaders",2013
71,71,"Camilo Villegas",NA,15559825,"CareerMoneyLeaders",2013
72,72,"Steve Elkington",NA,15505418,"CareerMoneyLeaders",2013
73,73,"Ryan Moore",NA,15467978,"CareerMoneyLeaders",2013
74,74,"Jesper Parnevik",NA,15314382,"CareerMoneyLeaders",2013
75,75,"Hal Sutton",NA,15267685,"CareerMoneyLeaders",2013
76,76,"Heath Slocum",NA,15215556,"CareerMoneyLeaders",2013
77,77,"Rory McIlroy",NA,15160003,"CareerMoneyLeaders",2013
78,78,"Loren Roberts",NA,15154767,"CareerMoneyLeaders",2013
79,79,"Steve Lowery",NA,15121961,"CareerMoneyLeaders",2013
80,80,"Webb Simpson",NA,15002789,"CareerMoneyLeaders",2013
81,81,"John Huston",NA,14967146,"CareerMoneyLeaders",2013
82,82,"Tom Pernice Jr",NA,14950594,"CareerMoneyLeaders",2013
83,83,"Henrik Stenson",NA,14512285,"CareerMoneyLeaders",2013
84,84,"Greg Norman",NA,14484458,"CareerMoneyLeaders",2013
85,85,"Paul Azinger",NA,14467496,"CareerMoneyLeaders",2013
86,86,"Jay Haas",NA,14440317,"CareerMoneyLeaders",2013
87,87,"Ian Poulter",NA,14344097,"CareerMoneyLeaders",2013
88,88,"Freddie Jacobson",NA,14313825,"CareerMoneyLeaders",2013
89,89,"Ryan Palmer",NA,14256514,"CareerMoneyLeaders",2013
90,90,"Mark OMeara",NA,14189882,"CareerMoneyLeaders",2013
91,91,"Pat Perez",NA,14167574,"CareerMoneyLeaders",2013
92,92,"Kirk Triplett",NA,14096656,"CareerMoneyLeaders",2013
93,93,"Mark Wilson",NA,13895879,"CareerMoneyLeaders",2013
94,94,"Jason Day",NA,13828356,"CareerMoneyLeaders",2013
95,95,"Joe Durant",NA,13812426,"CareerMoneyLeaders",2013
96,96,"Shigeki Maruyama",NA,13809170,"CareerMoneyLeaders",2013
97,97,"Rod Pampling",NA,13710763,"CareerMoneyLeaders",2013
98,98,"JJ Henry",NA,13553776,"CareerMoneyLeaders",2013
99,99,"Kevin Na",NA,13264601,"CareerMoneyLeaders",2013
100,100,"Ben Curtis",NA,13082685,"CareerMoneyLeaders",2013
101,101,"Paul Goydos",NA,12738659,"CareerMoneyLeaders",2013
102,102,"John Cook",NA,12685199,"CareerMoneyLeaders",2013
103,103,"Briny Baird",NA,12634862,"CareerMoneyLeaders",2013
104,104,"Scott McCarron",NA,12617853,"CareerMoneyLeaders",2013
105,105,"Dudley Hart",NA,12566495,"CareerMoneyLeaders",2013
106,106,"Charley Hoffman",NA,12548461,"CareerMoneyLeaders",2013
107,107,"Billy Andrade",NA,12494805,"CareerMoneyLeaders",2013
108,108,"Jose Maria Olazabal",NA,12286710,"CareerMoneyLeaders",2013
109,109,"Anthony Kim",NA,12206409,"CareerMoneyLeaders",2013
110,110,"Trevor Immelman",NA,12045203,"CareerMoneyLeaders",2013
111,111,"Duffy Waldorf",NA,11902599,"CareerMoneyLeaders",2013
112,112,"Tim Petrovic",NA,11834453,"CareerMoneyLeaders",2013
113,113,"Angel Cabrera",NA,11825170,"CareerMoneyLeaders",2013
114,114,"Frank Lickliter II",NA,11812529,"CareerMoneyLeaders",2013
115,115,"Brian Davis",NA,11768258,"CareerMoneyLeaders",2013
116,116,"Vaughn Taylor",NA,11542193,"CareerMoneyLeaders",2013
117,117,"Chris Riley",NA,11510983,"CareerMoneyLeaders",2013
118,118,"Harrison Frazar",NA,11371593,"CareerMoneyLeaders",2013
119,119,"Keegan Bradley",NA,11306071,"CareerMoneyLeaders",2013
120,120,"Joey Sindelar",NA,11196462,"CareerMoneyLeaders",2013
121,121,"Brett Quigley",NA,11048433,"CareerMoneyLeaders",2013
122,122,"Tom Kite",NA,11041042,"CareerMoneyLeaders",2013
123,123,"Tom Watson",NA,11015790,"CareerMoneyLeaders",2013
124,124,"Boo Weekley",NA,11001884,"CareerMoneyLeaders",2013
125,125,"Martin Laird",NA,10944819,"CareerMoneyLeaders",2013
126,126,"JB Holmes",NA,10727005,"CareerMoneyLeaders",2013
127,127,"Jeff Overton",NA,10703307,"CareerMoneyLeaders",2013
128,128,"Robert Garrigus",NA,10637624,"CareerMoneyLeaders",2013
129,129,"Jonathan Kaye",NA,10584934,"CareerMoneyLeaders",2013
130,130,"Jason Bohn",NA,10538909,"CareerMoneyLeaders",2013
131,131,"Rickie Fowler",NA,10395914,"CareerMoneyLeaders",2013
132,132,"Bernhard Langer",NA,10167961,"CareerMoneyLeaders",2013
133,133,"Joe Ogilvie",NA,10097888,"CareerMoneyLeaders",2013
134,134,"John Daly",NA,10076681,"CareerMoneyLeaders",2013
135,135,"Craig Stadler",NA,10021897,"CareerMoneyLeaders",2013
136,136,"Paul Casey",NA,9823548,"CareerMoneyLeaders",2013
137,137,"Bart Bryant",NA,9713852,"CareerMoneyLeaders",2013
138,138,"Cameron Beckman",NA,9693205,"CareerMoneyLeaders",2013
139,139,"Rich Beem",NA,9602992,"CareerMoneyLeaders",2013
140,140,"Charlie Wi",NA,9545602,"CareerMoneyLeaders",2013
141,141,"DJ Trahan",NA,9521674,"CareerMoneyLeaders",2013
142,142,"Peter Lonard",NA,9493678,"CareerMoneyLeaders",2013
143,143,"Tommy Armour III",NA,9458248,"CareerMoneyLeaders",2013
144,144,"Mark Brooks",NA,9455441,"CareerMoneyLeaders",2013
145,145,"DA Points",NA,9455299,"CareerMoneyLeaders",2013
146,146,"Carlos Franco",NA,9431368,"CareerMoneyLeaders",2013
147,147,"Graeme McDowell",NA,9355729,"CareerMoneyLeaders",2013
148,148,"David Frost",NA,9195639,"CareerMoneyLeaders",2013
149,149,"Glen Day",NA,9156385,"CareerMoneyLeaders",2013
150,150,"Steve Marino",NA,9137743,"CareerMoneyLeaders",2013
151,151,"Kevin Streelman",NA,9136219,"CareerMoneyLeaders",2013
152,152,"Ryuji Imada",NA,9115238,"CareerMoneyLeaders",2013
153,153,"Shaun Micheel",NA,9091949,"CareerMoneyLeaders",2013
154,154,"Brandt Jobe",NA,8987448,"CareerMoneyLeaders",2013
155,155,"Dean Wilson",NA,8924744,"CareerMoneyLeaders",2013
156,156,"Troy Matteson",NA,8884335,"CareerMoneyLeaders",2013
157,157,"Robert Gamez",NA,8712304,"CareerMoneyLeaders",2013
158,158,"Dan Forsman",NA,8687983,"CareerMoneyLeaders",2013
159,159,"Olin Browne",NA,8516287,"CareerMoneyLeaders",2013
160,160,"Andrew Magee",NA,8512753,"CareerMoneyLeaders",2013
161,161,"Craig Parry",NA,8481456,"CareerMoneyLeaders",2013
162,162,"Ken Duke",NA,8475402,"CareerMoneyLeaders",2013
163,163,"Greg Chalmers",NA,8405164,"CareerMoneyLeaders",2013
164,164,"JP Hayes",NA,8391404,"CareerMoneyLeaders",2013
165,165,"YE Yang",NA,8357562,"CareerMoneyLeaders",2013
166,166,"Brendon de Jonge",NA,8203668,"CareerMoneyLeaders",2013
167,167,"Skip Kendall",NA,8087631,"CareerMoneyLeaders",2013
168,168,"George McNeill",NA,8048675,"CareerMoneyLeaders",2013
169,169,"Steve Pate",NA,8039988,"CareerMoneyLeaders",2013
170,170,"Alex Cejka",NA,7914240,"CareerMoneyLeaders",2013
171,171,"Daniel Chopra",NA,7906221,"CareerMoneyLeaders",2013
172,172,"Johnson Wagner",NA,7883916,"CareerMoneyLeaders",2013
173,173,"Larry Mize",NA,7871792,"CareerMoneyLeaders",2013
174,174,"John Merrick",NA,7818045,"CareerMoneyLeaders",2013
175,175,"Peter Jacobsen",NA,7799810,"CareerMoneyLeaders",2013
176,176,"Scott Piercy",NA,7676207,"CareerMoneyLeaders",2013
177,177,"Arron Oberholser",NA,7665222,"CareerMoneyLeaders",2013
178,178,"Andres Romero",NA,7609284,"CareerMoneyLeaders",2013
179,179,"Curtis Strange",NA,7599951,"CareerMoneyLeaders",2013
180,180,"Bryce Molder",NA,7578073,"CareerMoneyLeaders",2013
181,181,"Marc Leishman",NA,7572529,"CareerMoneyLeaders",2013
182,182,"Nick OHern",NA,7493768,"CareerMoneyLeaders",2013
183,183,"JL Lewis",NA,7480274,"CareerMoneyLeaders",2013
184,184,"Ted Purdy",NA,7376176,"CareerMoneyLeaders",2013
185,185,"Brent Geiberger",NA,7374382,"CareerMoneyLeaders",2013
186,186,"Kevin Stadler",NA,7355730,"CareerMoneyLeaders",2013
187,187,"Paul Stankowski",NA,7350539,"CareerMoneyLeaders",2013
188,188,"Jimmy Walker",NA,7298429,"CareerMoneyLeaders",2013
189,189,"Ben Crenshaw",NA,7139756,"CareerMoneyLeaders",2013
190,190,"Brett Wetterich",NA,7008473,"CareerMoneyLeaders",2013
191,191,"Charl Schwartzel",NA,6956046,"CareerMoneyLeaders",2013
192,192,"Bill Glasson",NA,6912619,"CareerMoneyLeaders",2013
193,193,"Chris Perry",NA,6866671,"CareerMoneyLeaders",2013
194,194,"Nathan Green",NA,6843023,"CareerMoneyLeaders",2013
195,195,"Len Mattiace",NA,6836059,"CareerMoneyLeaders",2013
196,196,"John Mallinger",NA,6778578,"CareerMoneyLeaders",2013
197,197,"Scott Simpson",NA,6778273,"CareerMoneyLeaders",2013
198,198,"Tom Byrum",NA,6554699,"CareerMoneyLeaders",2013
199,199,"Steve Jones",NA,6519451,"CareerMoneyLeaders",2013
200,200,"Bruce Lietzke",NA,6474794,"CareerMoneyLeaders",2013
201,201,"Chris Stroud",NA,6445153,"CareerMoneyLeaders",2013
202,202,"Robert Damron",NA,6363926,"CareerMoneyLeaders",2013
203,203,"Lanny Wadkins",NA,6355681,"CareerMoneyLeaders",2013
204,204,"Michael Allen",NA,6316156,"CareerMoneyLeaders",2013
205,205,"Neal Lancaster",NA,6312668,"CareerMoneyLeaders",2013
206,206,"Chip Beck",NA,6205730,"CareerMoneyLeaders",2013
207,207,"Richard Johnson",NA,6204475,"CareerMoneyLeaders",2013
208,208,"Mark Hensby",NA,6194683,"CareerMoneyLeaders",2013
209,209,"Gary Woodland",NA,6174048,"CareerMoneyLeaders",2013
210,210,"Louis Oosthuizen",NA,6008322,"CareerMoneyLeaders",2013
211,211,"Jim Gallagher Jr",NA,6002202,"CareerMoneyLeaders",2013
212,212,"Hale Irwin",NA,5966031,"CareerMoneyLeaders",2013
213,213,"Jay Williamson",NA,5944298,"CareerMoneyLeaders",2013
214,214,"Fuzzy Zoeller",NA,5819293,"CareerMoneyLeaders",2013
215,215,"Greg Kraft",NA,5786218,"CareerMoneyLeaders",2013
216,216,"Greg Owen",NA,5777810,"CareerMoneyLeaders",2013
217,217,"David Peoples",NA,5736812,"CareerMoneyLeaders",2013
218,218,"Jack Nicklaus",NA,5734031,"CareerMoneyLeaders",2013
219,219,"Russ Cochran",NA,5579837,"CareerMoneyLeaders",2013
220,220,"Michael Bradley",NA,5572570,"CareerMoneyLeaders",2013
221,221,"Jay Don Blake",NA,5555470,"CareerMoneyLeaders",2013
222,222,"Kyle Stanley",NA,5513586,"CareerMoneyLeaders",2013
223,223,"Todd Hamilton",NA,5510872,"CareerMoneyLeaders",2013
224,224,"Chez Reavie",NA,5499311,"CareerMoneyLeaders",2013
225,225,"Spencer Levin",NA,5439686,"CareerMoneyLeaders",2013
226,226,"James Driscoll",NA,5377498,"CareerMoneyLeaders",2013
227,227,"Kent Jones",NA,5353578,"CareerMoneyLeaders",2013
228,228,"Raymond Floyd",NA,5323075,"CareerMoneyLeaders",2013
229,229,"Mark McCumber",NA,5309688,"CareerMoneyLeaders",2013
230,230,"Jose Coceres",NA,5280335,"CareerMoneyLeaders",2013
231,231,"Gil Morgan",NA,5259164,"CareerMoneyLeaders",2013
232,232,"Blaine McCallister",NA,5227278,"CareerMoneyLeaders",2013
233,233,"Matt Jones",NA,5212309,"CareerMoneyLeaders",2013
234,234,"Notah Begay III",NA,5207339,"CareerMoneyLeaders",2013
235,235,"Dicky Pride",NA,5194733,"CareerMoneyLeaders",2013
236,236,"Craig Barlow",NA,5183390,"CareerMoneyLeaders",2013
237,237,"Robert Karlsson",NA,5084824,"CareerMoneyLeaders",2013
238,238,"Dennis Paulson",NA,4983871,"CareerMoneyLeaders",2013
239,239,"Ricky Barnes",NA,4935937,"CareerMoneyLeaders",2013
240,240,"Tommy Gainey",NA,4925971,"CareerMoneyLeaders",2013
241,241,"Chris Kirk",NA,4907660,"CareerMoneyLeaders",2013
242,242,"Scott Stallings",NA,4873528,"CareerMoneyLeaders",2013
243,243,"Graham DeLaet",NA,4865207,"CareerMoneyLeaders",2013
244,244,"Arjun Atwal",NA,4783825,"CareerMoneyLeaders",2013
245,245,"David Edwards",NA,4773198,"CareerMoneyLeaders",2013
246,246,"DA Weibring",NA,4770705,"CareerMoneyLeaders",2013
247,247,"Jim Carter",NA,4766778,"CareerMoneyLeaders",2013
248,248,"Chris Smith",NA,4763528,"CareerMoneyLeaders",2013
249,249,"Wayne Levi",NA,4730158,"CareerMoneyLeaders",2013
250,250,"Mike Reid",NA,4686774,"CareerMoneyLeaders",2013
251,251,"Gene Sauers",NA,4660569,"CareerMoneyLeaders",2013
252,252,"Will Ma Kenzie",NA,4638539,"CareerMoneyLeaders",2013
253,253,"Matt Gogel",NA,4596216,"CareerMoneyLeaders",2013
254,254,"Grant Waite",NA,4583879,"CareerMoneyLeaders",2013
255,255,"Billy Horschel",NA,4520904,"CareerMoneyLeaders",2013
256,256,"Tom Gillis",NA,4501413,"CareerMoneyLeaders",2013
257,257,"Jason Gore",NA,4447441,"CareerMoneyLeaders",2013
258,258,"Nicholas Thompson",NA,4340045,"CareerMoneyLeaders",2013
259,259,"Marco Dawson",NA,4314634,"CareerMoneyLeaders",2013
260,260,"Mark Wiebe",NA,4314460,"CareerMoneyLeaders",2013
261,261,"Joel Edwards",NA,4286415,"CareerMoneyLeaders",2013
262,262,"Jonas Blixt",NA,4283212,"CareerMoneyLeaders",2013
263,263,"Chris Couch",NA,4233973,"CareerMoneyLeaders",2013
264,264,"John Huh",NA,4221595,"CareerMoneyLeaders",2013
265,265,"Tom Purtzer",NA,4192268,"CareerMoneyLeaders",2013
266,266,"Mike Hulbert",NA,4183778,"CareerMoneyLeaders",2013
267,267,"Tag Ridings",NA,4168458,"CareerMoneyLeaders",2013
268,268,"Josh Teater",NA,4118729,"CareerMoneyLeaders",2013
269,269,"Michael Thompson",NA,4083902,"CareerMoneyLeaders",2013
270,270,"Brandel Chamblee",NA,4018410,"CareerMoneyLeaders",2013
271,271,"Rick Fehr",NA,4018239,"CareerMoneyLeaders",2013
272,272,"Donnie Hammond",NA,4008060,"CareerMoneyLeaders",2013
273,273,"Garrett Willis",NA,3942190,"CareerMoneyLeaders",2013
274,274,"Jordan Spieth",NA,3879820,"CareerMoneyLeaders",2013
275,275,"John Mahaffey",NA,3876852,"CareerMoneyLeaders",2013
276,276,"Brian Bateman",NA,3869324,"CareerMoneyLeaders",2013
277,277,"Ted Tryba",NA,3853236,"CareerMoneyLeaders",2013
278,278,"Larry Nelson",NA,3827401,"CareerMoneyLeaders",2013
279,279,"Cameron Tringale",NA,3827371,"CareerMoneyLeaders",2013
280,280,"Brendan Steele",NA,3821436,"CareerMoneyLeaders",2013
281,281,"Kevin Chappell",NA,3818476,"CareerMoneyLeaders",2013
282,282,"Omar Uresti",NA,3803293,"CareerMoneyLeaders",2013
283,283,"Martin Kaymer",NA,3765590,"CareerMoneyLeaders",2013
284,284,"Ken Green",NA,3745345,"CareerMoneyLeaders",2013
285,285,"Matt Every",NA,3743927,"CareerMoneyLeaders",2013
286,286,"Jay Delsing",NA,3608666,"CareerMoneyLeaders",2013
287,287,"Nolan Henke",NA,3606563,"CareerMoneyLeaders",2013
288,288,"Brad Bryant",NA,3558804,"CareerMoneyLeaders",2013
289,289,"Andy Bean",NA,3531780,"CareerMoneyLeaders",2013
290,290,"Lee Trevino",NA,3478328,"CareerMoneyLeaders",2013
291,291,"Tim Simpson",NA,3406017,"CareerMoneyLeaders",2013
292,292,"Harris English",NA,3387170,"CareerMoneyLeaders",2013
293,293,"Craig Perks",NA,3362251,"CareerMoneyLeaders",2013
294,294,"Bill Lunde",NA,3353515,"CareerMoneyLeaders",2013
295,295,"David Hearn",NA,3323002,"CareerMoneyLeaders",2013
296,296,"Brian Henninger",NA,3316460,"CareerMoneyLeaders",2013
297,297,"Bob Burns",NA,3313226,"CareerMoneyLeaders",2013
298,298,"Blake Adams",NA,3298495,"CareerMoneyLeaders",2013
299,299,"Don Pooley",NA,3296615,"CareerMoneyLeaders",2013
300,300,"Phil Blackmar",NA,3245909,"CareerMoneyLeaders",2013
301,301,"Phil Tataurangi",NA,3174391,"CareerMoneyLeaders",2013
302,302,"Kris Blanks",NA,3156378,"CareerMoneyLeaders",2013
303,303,"Fulton Allem",NA,3155787,"CareerMoneyLeaders",2013
304,304,"Ronnie Black",NA,3155053,"CareerMoneyLeaders",2013
305,305,"Dan Pohl",NA,3112263,"CareerMoneyLeaders",2013
306,306,"Bob Gilder",NA,3032108,"CareerMoneyLeaders",2013
307,307,"Bud Cauley",NA,2953327,"CareerMoneyLeaders",2013
308,308,"Sangmoon Bae",NA,2917943,"CareerMoneyLeaders",2013
309,309,"Roberto Castro",NA,2909993,"CareerMoneyLeaders",2013
310,310,"Frank Nobilo",NA,2875836,"CareerMoneyLeaders",2013
311,311,"Jim McGovern",NA,2858703,"CareerMoneyLeaders",2013
312,312,"Tom Scherrer",NA,2850394,"CareerMoneyLeaders",2013
313,313,"David Ogrin",NA,2848159,"CareerMoneyLeaders",2013
314,314,"Michael Letzig",NA,2842783,"CareerMoneyLeaders",2013
315,315,"Sandy Lyle",NA,2827467,"CareerMoneyLeaders",2013
316,316,"Bobby Wadkins",NA,2822418,"CareerMoneyLeaders",2013
317,317,"Jodie Mudd",NA,2806955,"CareerMoneyLeaders",2013
318,318,"Hank Kuehne",NA,2761274,"CareerMoneyLeaders",2013
319,319,"Willie Wood",NA,2760886,"CareerMoneyLeaders",2013
320,320,"Johnny Miller",NA,2747484,"CareerMoneyLeaders",2013
321,321,"Eric Axley",NA,2740296,"CareerMoneyLeaders",2013
322,322,"Matt Bettencourt",NA,2725246,"CareerMoneyLeaders",2013
323,323,"Doug Tewell",NA,2723711,"CareerMoneyLeaders",2013
324,324,"Scott Gump",NA,2715190,"CareerMoneyLeaders",2013
325,325,"Howard Twitty",NA,2713551,"CareerMoneyLeaders",2013
326,326,"Jhonattan Vegas",NA,2702529,"CareerMoneyLeaders",2013
327,327,"Daniel Summerhays",NA,2691307,"CareerMoneyLeaders",2013
328,328,"Carl Paulson",NA,2680044,"CareerMoneyLeaders",2013
329,329,"Brad Fabel",NA,2636911,"CareerMoneyLeaders",2013
330,330,"William McGirt",NA,2629264,"CareerMoneyLeaders",2013
331,331,"Mike Springer",NA,2596451,"CareerMoneyLeaders",2013
332,332,"Hubert Green",NA,2591959,"CareerMoneyLeaders",2013
333,333,"David Lynn",NA,2514467,"CareerMoneyLeaders",2013
334,334,"Gary Hallberg",NA,2476014,"CareerMoneyLeaders",2013
335,335,"Peter Hanson",NA,2428548,"CareerMoneyLeaders",2013
336,336,"Bob Lohr",NA,2417060,"CareerMoneyLeaders",2013
337,337,"Spike McRoy",NA,2412577,"CareerMoneyLeaders",2013
338,338,"Ian Leggatt",NA,2410796,"CareerMoneyLeaders",2013
339,339,"Dave Barr",NA,2404793,"CareerMoneyLeaders",2013
340,340,"Keith Clearwater",NA,2365698,"CareerMoneyLeaders",2013
341,341,"Gabriel Hjertstedt",NA,2339756,"CareerMoneyLeaders",2013
342,342,"Billy Ray Brown",NA,2330389,"CareerMoneyLeaders",2013
343,343,"Parker McLachlin",NA,2302419,"CareerMoneyLeaders",2013
344,344,"Calvin Peete",NA,2302363,"CareerMoneyLeaders",2013
345,345,"Mike Sullivan",NA,2301255,"CareerMoneyLeaders",2013
346,346,"Charlie Beljan",NA,2289757,"CareerMoneyLeaders",2013
347,347,"Patrick Reed",NA,2284554,"CareerMoneyLeaders",2013
348,348,"Lennie Clements",NA,2280766,"CareerMoneyLeaders",2013
349,349,"Ed Fiori",NA,2270198,"CareerMoneyLeaders",2013
350,350,"Tom Weiskopf",NA,2241687,"CareerMoneyLeaders",2013
351,351,"David Gossett",NA,2234484,"CareerMoneyLeaders",2013
352,352,"Seung Yul Noh",NA,2222006,"CareerMoneyLeaders",2013
353,353,"Ted Potter Jr",NA,2212940,"CareerMoneyLeaders",2013
354,354,"Roger Maltbie",NA,2212879,"CareerMoneyLeaders",2013
355,355,"JC Snead",NA,2197545,"CareerMoneyLeaders",2013
356,356,"Jeff Gove",NA,2181492,"CareerMoneyLeaders",2013
357,357,"Robin Freeman",NA,2174379,"CareerMoneyLeaders",2013
358,358,"Martin Flores",NA,2159839,"CareerMoneyLeaders",2013
359,359,"Clarence Rose",NA,2155380,"CareerMoneyLeaders",2013
360,360,"David Mathis",NA,2091605,"CareerMoneyLeaders",2013
361,361,"Ian Baker Finch",NA,2078743,"CareerMoneyLeaders",2013
362,362,"Brian Harman",NA,2056207,"CareerMoneyLeaders",2013
363,363,"John Adams",NA,2019582,"CareerMoneyLeaders",2013
364,364,"Jason Kokrak",NA,2017745,"CareerMoneyLeaders",2013
365,365,"Russell Henley",NA,2008026,"CareerMoneyLeaders",2013
366,366,"Larry Rinker",NA,2007824,"CareerMoneyLeaders",2013
367,367,"Mike Donald",NA,1970260,"CareerMoneyLeaders",2013
368,368,"Marc Turnesa",NA,1962502,"CareerMoneyLeaders",2013
369,369,"Trevor Dodds",NA,1940834,"CareerMoneyLeaders",2013
370,370,"Jim Thorpe",NA,1935566,"CareerMoneyLeaders",2013
371,371,"Dave Rummells",NA,1909430,"CareerMoneyLeaders",2013
372,372,"David Graham",NA,1888731,"CareerMoneyLeaders",2013
373,373,"Arnold Palmer",NA,1861857,"CareerMoneyLeaders",2013
374,374,"Mike Heinen",NA,1848216,"CareerMoneyLeaders",2013
375,375,"Richard Zokol",NA,1840397,"CareerMoneyLeaders",2013
376,376,"Mike Standly",NA,1834597,"CareerMoneyLeaders",2013
377,377,"Gary Player",NA,1834482,"CareerMoneyLeaders",2013
378,378,"Leonard Thompson",NA,1819028,"CareerMoneyLeaders",2013
379,379,"Bill Britton",NA,1814615,"CareerMoneyLeaders",2013
380,380,"Mark Lye",NA,1800654,"CareerMoneyLeaders",2013
381,381,"Jarrod Lyle",NA,1793387,"CareerMoneyLeaders",2013
