"FirstTeeEarlyRound2ScoringAverage_RANKTHISWEEK_2007","FirstTeeEarlyRound2ScoringAverage_RANKLASTWEEK_2007","FirstTeeEarlyRound2ScoringAverage_PLAYERNAME_2007","FirstTeeEarlyRound2ScoringAverage__2007","FirstTeeEarlyRound2ScoringAverage_AVG_2007","FirstTeeEarlyRound2ScoringAverage_TOTALSTROKES_2007","FirstTeeEarlyRound2ScoringAverage_TOTALROUNDS_2007","stat_name","year"
65,65,"Tom Pernice Jr",NA,70.5,705,10,"FirstTeeEarlyRound2ScoringAverage",2007
65,65,"Vijay Singh",NA,70.5,423,6,"FirstTeeEarlyRound2ScoringAverage",2007
72,72,"Briny Baird",NA,70.56,635,9,"FirstTeeEarlyRound2ScoringAverage",2007
72,72,"Tim Petrovic",NA,70.56,635,9,"FirstTeeEarlyRound2ScoringAverage",2007
74,74,"Steve Allan",NA,70.6,353,5,"FirstTeeEarlyRound2ScoringAverage",2007
75,75,"Frank Lickliter II",NA,70.63,565,8,"FirstTeeEarlyRound2ScoringAverage",2007
76,76,"Tim Herron",NA,70.67,636,9,"FirstTeeEarlyRound2ScoringAverage",2007
76,76,"Steve Wheatcroft",NA,70.67,212,3,"FirstTeeEarlyRound2ScoringAverage",2007
78,78,"KJ Choi",NA,70.71,495,7,"FirstTeeEarlyRound2ScoringAverage",2007
79,79,"Bart Bryant",NA,70.75,283,4,"FirstTeeEarlyRound2ScoringAverage",2007
79,79,"Greg Owen",NA,70.75,566,8,"FirstTeeEarlyRound2ScoringAverage",2007
81,81,"Doug LaBelle II",NA,70.78,637,9,"FirstTeeEarlyRound2ScoringAverage",2007
82,82,"Kent Jones",NA,70.8,708,10,"FirstTeeEarlyRound2ScoringAverage",2007
82,82,"Darron Stiles",NA,70.8,354,5,"FirstTeeEarlyRound2ScoringAverage",2007
84,84,"Nathan Green",NA,70.83,425,6,"FirstTeeEarlyRound2ScoringAverage",2007
84,84,"George McNeill",NA,70.83,425,6,"FirstTeeEarlyRound2ScoringAverage",2007
86,86,"Ryan Armour",NA,70.86,496,7,"FirstTeeEarlyRound2ScoringAverage",2007
86,86,"Steve Flesch",NA,70.86,496,7,"FirstTeeEarlyRound2ScoringAverage",2007
86,86,"Jarrod Lyle",NA,70.86,496,7,"FirstTeeEarlyRound2ScoringAverage",2007
86,86,"Shigeki Maruyama",NA,70.86,496,7,"FirstTeeEarlyRound2ScoringAverage",2007
90,90,"Richard Johnson",NA,70.88,567,8,"FirstTeeEarlyRound2ScoringAverage",2007
91,91,"Robert Gamez",NA,70.89,638,9,"FirstTeeEarlyRound2ScoringAverage",2007
91,91,"Mark Hensby",NA,70.89,638,9,"FirstTeeEarlyRound2ScoringAverage",2007
93,93,"John Mallinger",NA,70.91,780,11,"FirstTeeEarlyRound2ScoringAverage",2007
94,94,"Michael Allen",NA,71,568,8,"FirstTeeEarlyRound2ScoringAverage",2007
94,94,"Aaron Baddeley",NA,71,568,8,"FirstTeeEarlyRound2ScoringAverage",2007
94,94,"Mark Calcavecchia",NA,71,852,12,"FirstTeeEarlyRound2ScoringAverage",2007
94,94,"Ken Duke",NA,71,781,11,"FirstTeeEarlyRound2ScoringAverage",2007
94,94,"Bob Estes",NA,71,710,10,"FirstTeeEarlyRound2ScoringAverage",2007
94,94,"Fred Funk",NA,71,284,4,"FirstTeeEarlyRound2ScoringAverage",2007
94,94,"Charley Hoffman",NA,71,568,8,"FirstTeeEarlyRound2ScoringAverage",2007
94,94,"Trevor Immelman",NA,71,284,4,"FirstTeeEarlyRound2ScoringAverage",2007
94,94,"Michael Putnam",NA,71,497,7,"FirstTeeEarlyRound2ScoringAverage",2007
94,94,"Tag Ridings",NA,71,213,3,"FirstTeeEarlyRound2ScoringAverage",2007
94,94,"Adam Scott",NA,71,213,3,"FirstTeeEarlyRound2ScoringAverage",2007
94,94,"Joey Sindelar",NA,71,355,5,"FirstTeeEarlyRound2ScoringAverage",2007
106,106,"Lucas Glover",NA,71.11,640,9,"FirstTeeEarlyRound2ScoringAverage",2007
107,107,"JB Holmes",NA,71.14,498,7,"FirstTeeEarlyRound2ScoringAverage",2007
108,108,"Peter Lonard",NA,71.17,427,6,"FirstTeeEarlyRound2ScoringAverage",2007
109,109,"Nick OHern",NA,71.2,356,5,"FirstTeeEarlyRound2ScoringAverage",2007
110,110,"Chad Campbell",NA,71.22,641,9,"FirstTeeEarlyRound2ScoringAverage",2007
111,111,"Chris DiMarco",NA,71.25,285,4,"FirstTeeEarlyRound2ScoringAverage",2007
111,111,"Steve Stricker",NA,71.25,285,4,"FirstTeeEarlyRound2ScoringAverage",2007
113,113,"Brendon de Jonge",NA,71.29,499,7,"FirstTeeEarlyRound2ScoringAverage",2007
113,113,"Lee Janzen",NA,71.29,499,7,"FirstTeeEarlyRound2ScoringAverage",2007
113,113,"Mark Wilson",NA,71.29,499,7,"FirstTeeEarlyRound2ScoringAverage",2007
116,116,"Sean OHair",NA,71.3,713,10,"FirstTeeEarlyRound2ScoringAverage",2007
117,117,"Zach Johnson",NA,71.33,214,3,"FirstTeeEarlyRound2ScoringAverage",2007
117,117,"Anthony Kim",NA,71.33,642,9,"FirstTeeEarlyRound2ScoringAverage",2007
117,117,"Kyle Reifers",NA,71.33,642,9,"FirstTeeEarlyRound2ScoringAverage",2007
117,117,"Jaco Van Zyl",NA,71.33,214,3,"FirstTeeEarlyRound2ScoringAverage",2007
121,121,"John Rollins",NA,71.38,571,8,"FirstTeeEarlyRound2ScoringAverage",2007
122,122,"Woody Austin",NA,71.4,714,10,"FirstTeeEarlyRound2ScoringAverage",2007
122,122,"Mike Weir",NA,71.4,357,5,"FirstTeeEarlyRound2ScoringAverage",2007
122,122,"Dean Wilson",NA,71.4,357,5,"FirstTeeEarlyRound2ScoringAverage",2007
125,125,"Boo Weekley",NA,71.42,857,12,"FirstTeeEarlyRound2ScoringAverage",2007
126,126,"Ted Purdy",NA,71.43,500,7,"FirstTeeEarlyRound2ScoringAverage",2007
127,127,"Kevin Na",NA,71.5,429,6,"FirstTeeEarlyRound2ScoringAverage",2007
127,127,"Kenny Perry",NA,71.5,286,4,"FirstTeeEarlyRound2ScoringAverage",2007
127,127,"Chris Stroud",NA,71.5,572,8,"FirstTeeEarlyRound2ScoringAverage",2007
130,130,"Rich Beem",NA,71.56,644,9,"FirstTeeEarlyRound2ScoringAverage",2007
131,131,"Jonathan Byrd",NA,71.57,501,7,"FirstTeeEarlyRound2ScoringAverage",2007
132,132,"Tom Johnson",NA,71.64,788,11,"FirstTeeEarlyRound2ScoringAverage",2007
133,133,"Cameron Beckman",NA,71.67,215,3,"FirstTeeEarlyRound2ScoringAverage",2007
133,133,"Steve Lowery",NA,71.67,430,6,"FirstTeeEarlyRound2ScoringAverage",2007
135,135,"Daisuke Maruyama",NA,71.71,502,7,"FirstTeeEarlyRound2ScoringAverage",2007
136,136,"Bob Heintz",NA,71.75,574,8,"FirstTeeEarlyRound2ScoringAverage",2007
136,136,"Craig Lile",NA,71.75,287,4,"FirstTeeEarlyRound2ScoringAverage",2007
136,136,"Steve Marino",NA,71.75,574,8,"FirstTeeEarlyRound2ScoringAverage",2007
139,139,"Nick Watney",NA,71.78,646,9,"FirstTeeEarlyRound2ScoringAverage",2007
140,140,"Ryan Moore",NA,71.8,718,10,"FirstTeeEarlyRound2ScoringAverage",2007
141,141,"Brett Wetterich",NA,71.82,790,11,"FirstTeeEarlyRound2ScoringAverage",2007
142,142,"David Toms",NA,71.83,431,6,"FirstTeeEarlyRound2ScoringAverage",2007
143,143,"Eric Axley",NA,71.86,503,7,"FirstTeeEarlyRound2ScoringAverage",2007
144,144,"Charles Warren",NA,71.89,647,9,"FirstTeeEarlyRound2ScoringAverage",2007
145,145,"Rory Sabbatini",NA,72,432,6,"FirstTeeEarlyRound2ScoringAverage",2007
145,145,"Michael Sim",NA,72,504,7,"FirstTeeEarlyRound2ScoringAverage",2007
145,145,"Paul Stankowski",NA,72,288,4,"FirstTeeEarlyRound2ScoringAverage",2007
148,148,"Brandt Snedeker",NA,72.1,721,10,"FirstTeeEarlyRound2ScoringAverage",2007
149,149,"Billy Mayfair",NA,72.13,577,8,"FirstTeeEarlyRound2ScoringAverage",2007
149,149,"John Senden",NA,72.13,577,8,"FirstTeeEarlyRound2ScoringAverage",2007
151,151,"Tom Byrum",NA,72.14,505,7,"FirstTeeEarlyRound2ScoringAverage",2007
151,151,"Steve Elkington",NA,72.14,505,7,"FirstTeeEarlyRound2ScoringAverage",2007
153,153,"David Branshaw",NA,72.17,866,12,"FirstTeeEarlyRound2ScoringAverage",2007
154,154,"Carl Pettersson",NA,72.18,794,11,"FirstTeeEarlyRound2ScoringAverage",2007
155,155,"Bubba Dickerson",NA,72.2,361,5,"FirstTeeEarlyRound2ScoringAverage",2007
156,156,"Jeff Brehaut",NA,72.25,289,4,"FirstTeeEarlyRound2ScoringAverage",2007
157,157,"Charles Howell III",NA,72.33,217,3,"FirstTeeEarlyRound2ScoringAverage",2007
157,157,"Dicky Pride",NA,72.33,217,3,"FirstTeeEarlyRound2ScoringAverage",2007
157,157,"Jason Schultz",NA,72.33,434,6,"FirstTeeEarlyRound2ScoringAverage",2007
157,157,"Kevin Sutherland",NA,72.33,217,3,"FirstTeeEarlyRound2ScoringAverage",2007
161,161,"Ian Poulter",NA,72.36,796,11,"FirstTeeEarlyRound2ScoringAverage",2007
162,162,"Joe Durant",NA,72.4,362,5,"FirstTeeEarlyRound2ScoringAverage",2007
162,162,"Paul Gow",NA,72.4,362,5,"FirstTeeEarlyRound2ScoringAverage",2007
164,164,"Jim Furyk",NA,72.5,290,4,"FirstTeeEarlyRound2ScoringAverage",2007
164,164,"John Merrick",NA,72.5,580,8,"FirstTeeEarlyRound2ScoringAverage",2007
166,166,"Paul Goydos",NA,72.6,363,5,"FirstTeeEarlyRound2ScoringAverage",2007
166,166,"Duffy Waldorf",NA,72.6,363,5,"FirstTeeEarlyRound2ScoringAverage",2007
168,168,"Anders Hansen",NA,72.67,218,3,"FirstTeeEarlyRound2ScoringAverage",2007
169,169,"Harrison Frazar",NA,72.7,727,10,"FirstTeeEarlyRound2ScoringAverage",2007
170,170,"Jason Dufner",NA,72.73,800,11,"FirstTeeEarlyRound2ScoringAverage",2007
171,171,"Phil Mickelson",NA,72.75,291,4,"FirstTeeEarlyRound2ScoringAverage",2007
171,171,"Kevin Stadler",NA,72.75,582,8,"FirstTeeEarlyRound2ScoringAverage",2007
173,173,"Brett Quigley",NA,72.8,728,10,"FirstTeeEarlyRound2ScoringAverage",2007
174,174,"Chris Tidland",NA,72.88,583,8,"FirstTeeEarlyRound2ScoringAverage",2007
175,175,"Billy Andrade",NA,73,219,3,"FirstTeeEarlyRound2ScoringAverage",2007
175,175,"Ben Curtis",NA,73,438,6,"FirstTeeEarlyRound2ScoringAverage",2007
175,175,"Tiger Woods",NA,73,146,2,"FirstTeeEarlyRound2ScoringAverage",2007
178,178,"Jeff Quinney",NA,73.13,585,8,"FirstTeeEarlyRound2ScoringAverage",2007
179,179,"Tripp Isenhour",NA,73.2,366,5,"FirstTeeEarlyRound2ScoringAverage",2007
180,180,"Luke Donald",NA,73.25,293,4,"FirstTeeEarlyRound2ScoringAverage",2007
181,181,"Robert Allenby",NA,73.29,513,7,"FirstTeeEarlyRound2ScoringAverage",2007
182,182,"Davis Love III",NA,73.4,367,5,"FirstTeeEarlyRound2ScoringAverage",2007
183,183,"Andrew Buckle",NA,73.43,514,7,"FirstTeeEarlyRound2ScoringAverage",2007
184,184,"Brian Bateman",NA,73.5,294,4,"FirstTeeEarlyRound2ScoringAverage",2007
184,184,"Jose Coceres",NA,73.5,147,2,"FirstTeeEarlyRound2ScoringAverage",2007
184,184,"Marco Dawson",NA,73.5,294,4,"FirstTeeEarlyRound2ScoringAverage",2007
184,184,"Jim Rutledge",NA,73.5,441,6,"FirstTeeEarlyRound2ScoringAverage",2007
188,188,"Robert Garrigus",NA,73.7,737,10,"FirstTeeEarlyRound2ScoringAverage",2007
189,189,"Bryce Molder",NA,73.75,295,4,"FirstTeeEarlyRound2ScoringAverage",2007
190,190,"Retief Goosen",NA,74.33,223,3,"FirstTeeEarlyRound2ScoringAverage",2007
190,190,"Henrik Stenson",NA,74.33,223,3,"FirstTeeEarlyRound2ScoringAverage",2007
192,192,"Shaun Micheel",NA,74.4,372,5,"FirstTeeEarlyRound2ScoringAverage",2007
193,193,"Todd Hamilton",NA,74.63,597,8,"FirstTeeEarlyRound2ScoringAverage",2007
194,194,"Jose Maria Olazabal",NA,75.2,376,5,"FirstTeeEarlyRound2ScoringAverage",2007
195,195,"Camilo Villegas",NA,75.33,226,3,"FirstTeeEarlyRound2ScoringAverage",2007
196,196,"Jeff Sluman",NA,76,304,4,"FirstTeeEarlyRound2ScoringAverage",2007
