"Back9Round1ScoringAverage_RANKTHISWEEK_2009","Back9Round1ScoringAverage_RANKLASTWEEK_2009","Back9Round1ScoringAverage_PLAYERNAME_2009","Back9Round1ScoringAverage__2009","Back9Round1ScoringAverage_AVG_2009","Back9Round1ScoringAverage_TOTALSTROKES_2009","Back9Round1ScoringAverage_TOTALROUNDS_2009","stat_name","year"
1,1,"Steve Stricker",NA,34.29,720,21,"Back9Round1ScoringAverage",2009
2,2,"Tiger Woods",NA,34.31,549,16,"Back9Round1ScoringAverage",2009
3,3,"Jonathan Byrd",NA,34.44,861,25,"Back9Round1ScoringAverage",2009
4,4,"Retief Goosen",NA,34.53,656,19,"Back9Round1ScoringAverage",2009
5,5,"Brian Gay",NA,34.7,937,27,"Back9Round1ScoringAverage",2009
6,6,"Patrick Sheehan",NA,34.73,521,15,"Back9Round1ScoringAverage",2009
7,7,"Vaughn Taylor",NA,34.79,974,28,"Back9Round1ScoringAverage",2009
8,8,"Luke Donald",NA,34.8,696,20,"Back9Round1ScoringAverage",2009
8,8,"Zach Johnson",NA,34.8,870,25,"Back9Round1ScoringAverage",2009
10,10,"David Toms",NA,34.81,940,27,"Back9Round1ScoringAverage",2009
11,11,"Kevin Stadler",NA,34.85,697,20,"Back9Round1ScoringAverage",2009
12,12,"Briny Baird",NA,34.86,976,28,"Back9Round1ScoringAverage",2009
12,12,"Jim Furyk",NA,34.86,767,22,"Back9Round1ScoringAverage",2009
12,12,"Steve Marino",NA,34.86,1011,29,"Back9Round1ScoringAverage",2009
15,15,"Kenny Perry",NA,34.87,802,23,"Back9Round1ScoringAverage",2009
16,16,"DA Points",NA,34.9,1012,29,"Back9Round1ScoringAverage",2009
17,17,"Tag Ridings",NA,34.94,559,16,"Back9Round1ScoringAverage",2009
18,18,"Rod Pampling",NA,34.95,769,22,"Back9Round1ScoringAverage",2009
18,18,"Camilo Villegas",NA,34.95,699,20,"Back9Round1ScoringAverage",2009
20,20,"Justin Leonard",NA,34.96,874,25,"Back9Round1ScoringAverage",2009
20,20,"Bill Lunde",NA,34.96,944,27,"Back9Round1ScoringAverage",2009
22,22,"John Senden",NA,34.97,1014,29,"Back9Round1ScoringAverage",2009
23,23,"Rich Beem",NA,35,910,26,"Back9Round1ScoringAverage",2009
23,23,"Greg Chalmers",NA,35,910,26,"Back9Round1ScoringAverage",2009
23,23,"Sergio Garcia",NA,35,560,16,"Back9Round1ScoringAverage",2009
23,23,"Lee Janzen",NA,35,805,23,"Back9Round1ScoringAverage",2009
23,23,"Richard Johnson",NA,35,910,26,"Back9Round1ScoringAverage",2009
28,28,"Ken Duke",NA,35.03,1016,29,"Back9Round1ScoringAverage",2009
29,29,"Jerry Kelly",NA,35.04,911,26,"Back9Round1ScoringAverage",2009
29,29,"Johnson Wagner",NA,35.04,911,26,"Back9Round1ScoringAverage",2009
29,29,"Mike Weir",NA,35.04,806,23,"Back9Round1ScoringAverage",2009
32,32,"Michael Allen",NA,35.09,772,22,"Back9Round1ScoringAverage",2009
33,33,"Geoff Ogilvy",NA,35.11,667,19,"Back9Round1ScoringAverage",2009
34,34,"Spencer Levin",NA,35.12,878,25,"Back9Round1ScoringAverage",2009
35,35,"Tom Lehman",NA,35.13,562,16,"Back9Round1ScoringAverage",2009
36,36,"Pat Perez",NA,35.14,738,21,"Back9Round1ScoringAverage",2009
36,36,"Charlie Wi",NA,35.14,984,28,"Back9Round1ScoringAverage",2009
38,38,"Lucas Glover",NA,35.15,914,26,"Back9Round1ScoringAverage",2009
38,38,"Davis Love III",NA,35.15,914,26,"Back9Round1ScoringAverage",2009
38,38,"Scott McCarron",NA,35.15,914,26,"Back9Round1ScoringAverage",2009
41,41,"Brian Bateman",NA,35.17,809,23,"Back9Round1ScoringAverage",2009
42,42,"Chad Campbell",NA,35.19,915,26,"Back9Round1ScoringAverage",2009
42,42,"David Mathis",NA,35.19,950,27,"Back9Round1ScoringAverage",2009
44,44,"Ted Purdy",NA,35.2,1056,30,"Back9Round1ScoringAverage",2009
45,45,"Bill Haas",NA,35.21,1021,29,"Back9Round1ScoringAverage",2009
46,46,"Tommy Armour III",NA,35.22,634,18,"Back9Round1ScoringAverage",2009
47,47,"Tom Pernice Jr",NA,35.23,916,26,"Back9Round1ScoringAverage",2009
47,47,"Jay Williamson",NA,35.23,775,22,"Back9Round1ScoringAverage",2009
49,49,"Chris Stroud",NA,35.25,987,28,"Back9Round1ScoringAverage",2009
49,49,"Scott Verplank",NA,35.25,846,24,"Back9Round1ScoringAverage",2009
49,49,"Mark Wilson",NA,35.25,987,28,"Back9Round1ScoringAverage",2009
52,52,"Aron Price",NA,35.26,952,27,"Back9Round1ScoringAverage",2009
53,53,"Rocco Mediate",NA,35.27,776,22,"Back9Round1ScoringAverage",2009
54,54,"Mathew Goggin",NA,35.28,882,25,"Back9Round1ScoringAverage",2009
55,55,"Stewart Cink",NA,35.29,741,21,"Back9Round1ScoringAverage",2009
55,55,"Colt Knost",NA,35.29,847,24,"Back9Round1ScoringAverage",2009
