"Total3Putts2025_RANKTHISWEEK_2013","Total3Putts2025_RANKLASTWEEK_2013","Total3Putts2025_PLAYERNAME_2013","Total3Putts2025_ROUNDS_2013","Total3Putts2025_TOTAL3PUTTS2025_2013","Total3Putts2025_TOTAL3PUTTS_2013","stat_name","year"
1,1,"Ricky Barnes",74,9,43,"Total3Putts2025",2013
2,2,"Kyle Stanley",71,8,55,"Total3Putts2025",2013
3,3,"Kevin Chappell",80,7,44,"Total3Putts2025",2013
3,3,"Luke Guthrie",82,7,49,"Total3Putts2025",2013
5,5,"Sangmoon Bae",83,6,55,"Total3Putts2025",2013
5,5,"Tom Gillis",69,6,36,"Total3Putts2025",2013
5,5,"Dustin Johnson",71,6,30,"Total3Putts2025",2013
5,5,"Jeff Maggert",63,6,44,"Total3Putts2025",2013
5,5,"Seung Yul Noh",71,6,43,"Total3Putts2025",2013
5,5,"Ryan Palmer",79,6,29,"Total3Putts2025",2013
11,11,"Justin Bolli",59,5,30,"Total3Putts2025",2013
11,11,"Steven Bowditch",67,5,36,"Total3Putts2025",2013
11,11,"Roberto Castro",97,5,46,"Total3Putts2025",2013
11,11,"Nicolas Colsaerts",50,5,29,"Total3Putts2025",2013
11,11,"Jason Day",86,5,29,"Total3Putts2025",2013
11,11,"Graham DeLaet",94,5,49,"Total3Putts2025",2013
11,11,"Tommy Gainey",84,5,44,"Total3Putts2025",2013
11,11,"Lucas Glover",65,5,45,"Total3Putts2025",2013
11,11,"John Huh",88,5,54,"Total3Putts2025",2013
11,11,"Ben Kohles",75,5,39,"Total3Putts2025",2013
11,11,"Jeff Overton",78,5,32,"Total3Putts2025",2013
11,11,"Ted Potter Jr",65,5,41,"Total3Putts2025",2013
11,11,"Rory Sabbatini",86,5,53,"Total3Putts2025",2013
11,11,"Brandt Snedeker",79,5,35,"Total3Putts2025",2013
11,11,"Darron Stiles",51,5,27,"Total3Putts2025",2013
11,11,"Nicholas Thompson",99,5,58,"Total3Putts2025",2013
27,27,"Stuart Appleby",88,4,44,"Total3Putts2025",2013
27,27,"Stewart Cink",71,4,36,"Total3Putts2025",2013
27,27,"Jim Herman",59,4,33,"Total3Putts2025",2013
27,27,"Ryo Ishikawa",72,4,39,"Total3Putts2025",2013
27,27,"Chris Kirk",89,4,40,"Total3Putts2025",2013
27,27,"Jason Kokrak",78,4,49,"Total3Putts2025",2013
27,27,"DH Lee",65,4,37,"Total3Putts2025",2013
27,27,"Ryan Moore",72,4,36,"Total3Putts2025",2013
27,27,"Geoff Ogilvy",57,4,40,"Total3Putts2025",2013
27,27,"Ian Poulter",59,4,18,"Total3Putts2025",2013
27,27,"Brendan Steele",86,4,45,"Total3Putts2025",2013
27,27,"Kevin Streelman",86,4,27,"Total3Putts2025",2013
27,27,"Michael Thompson",66,4,32,"Total3Putts2025",2013
27,27,"Johnson Wagner",64,4,37,"Total3Putts2025",2013
41,41,"Jonas Blixt",76,3,30,"Total3Putts2025",2013
41,41,"Keegan Bradley",88,3,30,"Total3Putts2025",2013
41,41,"Angel Cabrera",73,3,44,"Total3Putts2025",2013
41,41,"Chad Campbell",78,3,44,"Total3Putts2025",2013
41,41,"Erik Compton",74,3,42,"Total3Putts2025",2013
41,41,"Ben Curtis",59,3,31,"Total3Putts2025",2013
41,41,"Luke Donald",60,3,15,"Total3Putts2025",2013
41,41,"Jason Dufner",78,3,45,"Total3Putts2025",2013
41,41,"Ken Duke",87,3,43,"Total3Putts2025",2013
41,41,"Harris English",95,3,43,"Total3Putts2025",2013
41,41,"Matt Every",89,3,50,"Total3Putts2025",2013
41,41,"David Hearn",88,3,26,"Total3Putts2025",2013
41,41,"Justin Hicks",79,3,51,"Total3Putts2025",2013
41,41,"Morgan Hoffmann",64,3,27,"Total3Putts2025",2013
41,41,"Billy Horschel",96,3,41,"Total3Putts2025",2013
41,41,"Zach Johnson",84,3,35,"Total3Putts2025",2013
41,41,"Steve LeBrun",66,3,36,"Total3Putts2025",2013
41,41,"Richard Lee",81,3,36,"Total3Putts2025",2013
41,41,"Marc Leishman",77,3,36,"Total3Putts2025",2013
41,41,"Luke List",65,3,42,"Total3Putts2025",2013
41,41,"David Lynn",70,3,24,"Total3Putts2025",2013
41,41,"Eric Meierdierks",48,3,34,"Total3Putts2025",2013
41,41,"John Merrick",79,3,33,"Total3Putts2025",2013
41,41,"Bryce Molder",82,3,30,"Total3Putts2025",2013
41,41,"Greg Owen",73,3,54,"Total3Putts2025",2013
41,41,"Pat Perez",69,3,37,"Total3Putts2025",2013
41,41,"DA Points",87,3,45,"Total3Putts2025",2013
41,41,"Justin Rose",62,3,26,"Total3Putts2025",2013
41,41,"Adam Scott",61,3,18,"Total3Putts2025",2013
41,41,"Kevin Stadler",83,3,38,"Total3Putts2025",2013
41,41,"Brian Stuard",78,3,31,"Total3Putts2025",2013
41,41,"David Toms",49,3,19,"Total3Putts2025",2013
41,41,"Bo Van Pelt",72,3,30,"Total3Putts2025",2013
41,41,"Camilo Villegas",79,3,36,"Total3Putts2025",2013
41,41,"Lee Westwood",70,3,34,"Total3Putts2025",2013
41,41,"Casey Wittenberg",72,3,29,"Total3Putts2025",2013
41,41,"Gary Woodland",94,3,38,"Total3Putts2025",2013
78,78,"Robert Allenby",58,2,33,"Total3Putts2025",2013
78,78,"Charlie Beljan",62,2,39,"Total3Putts2025",2013
78,78,"Scott Brown",65,2,21,"Total3Putts2025",2013
78,78,"Bud Cauley",67,2,34,"Total3Putts2025",2013
78,78,"KJ Choi",85,2,35,"Total3Putts2025",2013
78,78,"Tim Clark",64,2,17,"Total3Putts2025",2013
78,78,"Ben Crane",62,2,34,"Total3Putts2025",2013
78,78,"Brian Davis",91,2,39,"Total3Putts2025",2013
78,78,"Brendon de Jonge",110,2,45,"Total3Putts2025",2013
78,78,"Derek Ernst",58,2,25,"Total3Putts2025",2013
78,78,"Martin Flores",83,2,47,"Total3Putts2025",2013
78,78,"Brad Fritsch",81,2,42,"Total3Putts2025",2013
78,78,"Sergio Garcia",65,2,20,"Total3Putts2025",2013
78,78,"Bobby Gates",49,2,16,"Total3Putts2025",2013
78,78,"Brian Gay",79,2,21,"Total3Putts2025",2013
78,78,"Fabian Gomez",65,2,26,"Total3Putts2025",2013
78,78,"Brian Harman",89,2,32,"Total3Putts2025",2013
78,78,"JJ Henry",83,2,36,"Total3Putts2025",2013
78,78,"Tim Herron",45,2,24,"Total3Putts2025",2013
78,78,"Charles Howell III",87,2,39,"Total3Putts2025",2013
78,78,"Brandt Jobe",62,2,30,"Total3Putts2025",2013
78,78,"Robert Karlsson",56,2,27,"Total3Putts2025",2013
78,78,"David Lingmerth",68,2,37,"Total3Putts2025",2013
78,78,"Hunter Mahan",91,2,32,"Total3Putts2025",2013
78,78,"Graeme McDowell",53,2,21,"Total3Putts2025",2013
78,78,"Henrik Norlander",70,2,37,"Total3Putts2025",2013
78,78,"Sean OHair",56,2,33,"Total3Putts2025",2013
78,78,"Cameron Percy",68,2,33,"Total3Putts2025",2013
78,78,"Patrick Reed",83,2,44,"Total3Putts2025",2013
78,78,"Tag Ridings",69,2,22,"Total3Putts2025",2013
78,78,"John Rollins",77,2,34,"Total3Putts2025",2013
78,78,"Andres Romero",63,2,27,"Total3Putts2025",2013
78,78,"Webb Simpson",92,2,23,"Total3Putts2025",2013
78,78,"Jordan Spieth",82,2,34,"Total3Putts2025",2013
78,78,"Steve Stricker",51,2,17,"Total3Putts2025",2013
78,78,"Chris Stroud",88,2,35,"Total3Putts2025",2013
78,78,"Daniel Summerhays",83,2,33,"Total3Putts2025",2013
78,78,"Josh Teater",86,2,27,"Total3Putts2025",2013
78,78,"DJ Trahan",48,2,24,"Total3Putts2025",2013
78,78,"Cameron Tringale",80,2,41,"Total3Putts2025",2013
78,78,"Nick Watney",88,2,49,"Total3Putts2025",2013
78,78,"Mike Weir",60,2,18,"Total3Putts2025",2013
78,78,"Charlie Wi",75,2,40,"Total3Putts2025",2013
78,78,"Lee Williams",62,2,26,"Total3Putts2025",2013
122,122,"Stephen Ames",49,1,21,"Total3Putts2025",2013
122,122,"Jason Bohn",70,1,29,"Total3Putts2025",2013
122,122,"Greg Chalmers",77,1,22,"Total3Putts2025",2013
122,122,"Ernie Els",63,1,23,"Total3Putts2025",2013
122,122,"Bob Estes",66,1,24,"Total3Putts2025",2013
122,122,"Rickie Fowler",75,1,24,"Total3Putts2025",2013
122,122,"Jim Furyk",80,1,25,"Total3Putts2025",2013
122,122,"Scott Gardiner",61,1,30,"Total3Putts2025",2013
122,122,"Robert Garrigus",69,1,22,"Total3Putts2025",2013
122,122,"James Hahn",78,1,31,"Total3Putts2025",2013
122,122,"Peter Hanson",45,1,11,"Total3Putts2025",2013
122,122,"Russell Henley",80,1,33,"Total3Putts2025",2013
122,122,"Freddie Jacobson",63,1,20,"Total3Putts2025",2013
122,122,"Matt Jones",83,1,38,"Total3Putts2025",2013
122,122,"Martin Kaymer",61,1,26,"Total3Putts2025",2013
122,122,"Colt Knost",69,1,26,"Total3Putts2025",2013
122,122,"Matt Kuchar",93,1,22,"Total3Putts2025",2013
122,122,"Martin Laird",68,1,38,"Total3Putts2025",2013
122,122,"Scott Langley",79,1,27,"Total3Putts2025",2013
122,122,"David Mathis",71,1,37,"Total3Putts2025",2013
122,122,"Troy Matteson",68,1,27,"Total3Putts2025",2013
122,122,"Rory McIlroy",56,1,22,"Total3Putts2025",2013
122,122,"George McNeill",68,1,40,"Total3Putts2025",2013
122,122,"Scott Piercy",78,1,36,"Total3Putts2025",2013
122,122,"Dicky Pride",71,1,29,"Total3Putts2025",2013
122,122,"Chez Reavie",72,1,27,"Total3Putts2025",2013
122,122,"John Senden",79,1,36,"Total3Putts2025",2013
122,122,"Vijay Singh",61,1,30,"Total3Putts2025",2013
122,122,"Shawn Stefani",63,1,19,"Total3Putts2025",2013
122,122,"Robert Streb",75,1,35,"Total3Putts2025",2013
122,122,"Jimmy Walker",84,1,34,"Total3Putts2025",2013
122,122,"Aaron Watkins",46,1,16,"Total3Putts2025",2013
122,122,"Boo Weekley",100,1,58,"Total3Putts2025",2013
122,122,"Mark Wilson",56,1,32,"Total3Putts2025",2013
122,122,"YE Yang",56,1,20,"Total3Putts2025",2013
