"Approach175200yardsRTPScore_RANKTHISWEEK_2013","Approach175200yardsRTPScore_RANKLASTWEEK_2013","Approach175200yardsRTPScore_PLAYERNAME_2013","Approach175200yardsRTPScore_ROUNDS_2013","Approach175200yardsRTPScore_AVGRTP_2013","stat_name","year"
1,1,"Scott Piercy",78,-0.132,"Approach175200yardsRTPScore",2013
2,2,"Dustin Johnson",71,-0.126,"Approach175200yardsRTPScore",2013
3,3,"Ian Poulter",59,-0.108,"Approach175200yardsRTPScore",2013
4,4,"Keegan Bradley",88,-0.102,"Approach175200yardsRTPScore",2013
5,5,"Ryan Palmer",79,-0.098,"Approach175200yardsRTPScore",2013
6,6,"Bob Estes",66,-0.078,"Approach175200yardsRTPScore",2013
7,7,"Luke Donald",60,-0.076,"Approach175200yardsRTPScore",2013
8,8,"Bill Haas",85,-0.059,"Approach175200yardsRTPScore",2013
9,9,"Bubba Watson",76,-0.058,"Approach175200yardsRTPScore",2013
10,10,"Rory McIlroy",56,-0.056,"Approach175200yardsRTPScore",2013
11,11,"Jim Furyk",80,-0.055,"Approach175200yardsRTPScore",2013
12,12,"Justin Rose",62,-0.052,"Approach175200yardsRTPScore",2013
12,12,"Charlie Wi",75,-0.052,"Approach175200yardsRTPScore",2013
14,14,"Nicolas Colsaerts",50,-0.048,"Approach175200yardsRTPScore",2013
14,14,"Chris Kirk",89,-0.048,"Approach175200yardsRTPScore",2013
14,14,"Jeff Overton",78,-0.048,"Approach175200yardsRTPScore",2013
17,17,"Phil Mickelson",78,-0.045,"Approach175200yardsRTPScore",2013
18,18,"Morgan Hoffmann",64,-0.044,"Approach175200yardsRTPScore",2013
19,19,"Rory Sabbatini",86,-0.042,"Approach175200yardsRTPScore",2013
20,20,"Billy Horschel",96,-0.037,"Approach175200yardsRTPScore",2013
21,21,"Charl Schwartzel",69,-0.034,"Approach175200yardsRTPScore",2013
22,22,"John Huh",88,-0.032,"Approach175200yardsRTPScore",2013
22,22,"Kevin Streelman",86,-0.032,"Approach175200yardsRTPScore",2013
24,24,"Robert Garrigus",69,-0.031,"Approach175200yardsRTPScore",2013
24,24,"Greg Owen",73,-0.031,"Approach175200yardsRTPScore",2013
26,26,"Steve Stricker",51,-0.026,"Approach175200yardsRTPScore",2013
27,27,"Greg Chalmers",77,-0.025,"Approach175200yardsRTPScore",2013
27,27,"Martin Flores",83,-0.025,"Approach175200yardsRTPScore",2013
27,27,"Henrik Stenson",65,-0.025,"Approach175200yardsRTPScore",2013
30,30,"Stuart Appleby",88,-0.023,"Approach175200yardsRTPScore",2013
