"BirdieorBetterPercentage150175ya_RANKTHISWEEK_2005","BirdieorBetterPercentage150175ya_RANKLASTWEEK_2005","BirdieorBetterPercentage150175ya_PLAYERNAME_2005","BirdieorBetterPercentage150175ya_ROUNDS_2005","BirdieorBetterPercentage150175ya_Pct_2005","BirdieorBetterPercentage150175ya_TOTALBIRDIES_2005","BirdieorBetterPercentage150175ya_TOTALHOLES_2005","stat_name","year"
64,64,"Daniel Chopra",108,15.63,50,320,"BirdieorBetterPercentage150175ya",2005
64,64,"Fred Couples",72,15.63,20,128,"BirdieorBetterPercentage150175ya",2005
64,64,"Bernhard Langer",67,15.63,25,160,"BirdieorBetterPercentage150175ya",2005
67,67,"David Hearn",68,15.58,31,199,"BirdieorBetterPercentage150175ya",2005
67,67,"Hunter Mahan",103,15.58,48,308,"BirdieorBetterPercentage150175ya",2005
69,69,"John Cook",72,15.48,37,239,"BirdieorBetterPercentage150175ya",2005
70,70,"Todd Fischer",99,15.46,45,291,"BirdieorBetterPercentage150175ya",2005
70,70,"Rory Sabbatini",81,15.46,32,207,"BirdieorBetterPercentage150175ya",2005
72,72,"Ben Crane",78,15.36,41,267,"BirdieorBetterPercentage150175ya",2005
73,73,"DJ Trahan",81,15.35,37,241,"BirdieorBetterPercentage150175ya",2005
74,74,"Paul Azinger",66,15.34,29,189,"BirdieorBetterPercentage150175ya",2005
74,74,"Scott Hend",75,15.34,29,189,"BirdieorBetterPercentage150175ya",2005
76,76,"Brent Geiberger",61,15.31,30,196,"BirdieorBetterPercentage150175ya",2005
77,77,"Brenden Pappas",51,15.29,26,170,"BirdieorBetterPercentage150175ya",2005
78,78,"Rocco Mediate",73,15.23,37,243,"BirdieorBetterPercentage150175ya",2005
79,79,"Kevin Na",88,15.2,45,296,"BirdieorBetterPercentage150175ya",2005
80,80,"Chris DiMarco",83,15.18,29,191,"BirdieorBetterPercentage150175ya",2005
80,80,"Phillip Price",77,15.18,34,224,"BirdieorBetterPercentage150175ya",2005
82,82,"John Elliott",58,15.12,26,172,"BirdieorBetterPercentage150175ya",2005
83,83,"Scott Gutschewski",86,15.06,36,239,"BirdieorBetterPercentage150175ya",2005
84,84,"Dean Wilson",86,15.05,48,319,"BirdieorBetterPercentage150175ya",2005
85,85,"Adam Scott",72,15.03,29,193,"BirdieorBetterPercentage150175ya",2005
86,86,"Mark Wilson",74,15,33,220,"BirdieorBetterPercentage150175ya",2005
87,87,"Steve Stricker",62,14.95,32,214,"BirdieorBetterPercentage150175ya",2005
88,88,"Marco Dawson",82,14.89,35,235,"BirdieorBetterPercentage150175ya",2005
88,88,"Rob Rashell",65,14.89,28,188,"BirdieorBetterPercentage150175ya",2005
90,90,"Jeff Hart",63,14.87,29,195,"BirdieorBetterPercentage150175ya",2005
91,91,"Neal Lancaster",95,14.84,46,310,"BirdieorBetterPercentage150175ya",2005
91,91,"Heath Slocum",103,14.84,46,310,"BirdieorBetterPercentage150175ya",2005
93,93,"Phil Mickelson",81,14.79,25,169,"BirdieorBetterPercentage150175ya",2005
94,94,"Charlie Wi",67,14.78,30,203,"BirdieorBetterPercentage150175ya",2005
95,95,"Joe Ogilvie",103,14.72,39,265,"BirdieorBetterPercentage150175ya",2005
95,95,"Mike Weir",71,14.72,24,163,"BirdieorBetterPercentage150175ya",2005
97,97,"Stephen Ames",82,14.67,33,225,"BirdieorBetterPercentage150175ya",2005
98,98,"Charles Warren",89,14.65,40,273,"BirdieorBetterPercentage150175ya",2005
99,99,"Bob Estes",92,14.63,43,294,"BirdieorBetterPercentage150175ya",2005
100,100,"Omar Uresti",84,14.62,37,253,"BirdieorBetterPercentage150175ya",2005
101,101,"Aaron Baddeley",84,14.53,43,296,"BirdieorBetterPercentage150175ya",2005
102,102,"Hidemichi Tanaka",106,14.46,48,332,"BirdieorBetterPercentage150175ya",2005
103,103,"Brian Gay",101,14.45,49,339,"BirdieorBetterPercentage150175ya",2005
104,104,"Fred Funk",102,14.44,39,270,"BirdieorBetterPercentage150175ya",2005
105,105,"Scott McCarron",78,14.41,33,229,"BirdieorBetterPercentage150175ya",2005
106,106,"Mark Hensby",70,14.38,23,160,"BirdieorBetterPercentage150175ya",2005
107,107,"Vaughn Taylor",99,14.37,47,327,"BirdieorBetterPercentage150175ya",2005
108,108,"Tim Petrovic",97,14.29,43,301,"BirdieorBetterPercentage150175ya",2005
108,108,"Darron Stiles",78,14.29,34,238,"BirdieorBetterPercentage150175ya",2005
110,110,"Chris Riley",67,14.19,21,148,"BirdieorBetterPercentage150175ya",2005
111,111,"Lucas Glover",88,14.16,32,226,"BirdieorBetterPercentage150175ya",2005
112,112,"Brett Quigley",96,14.1,43,305,"BirdieorBetterPercentage150175ya",2005
113,113,"Briny Baird",98,14.01,51,364,"BirdieorBetterPercentage150175ya",2005
114,114,"Mark Calcavecchia",92,13.98,39,279,"BirdieorBetterPercentage150175ya",2005
115,115,"Cameron Beckman",96,13.96,43,308,"BirdieorBetterPercentage150175ya",2005
116,116,"Carl Pettersson",109,13.95,47,337,"BirdieorBetterPercentage150175ya",2005
117,117,"Jason Bohn",91,13.94,40,287,"BirdieorBetterPercentage150175ya",2005
118,118,"Hideto Tanihara",50,13.92,22,158,"BirdieorBetterPercentage150175ya",2005
119,119,"Carlos Franco",78,13.9,36,259,"BirdieorBetterPercentage150175ya",2005
120,120,"Tommy Armour III",103,13.87,48,346,"BirdieorBetterPercentage150175ya",2005
121,121,"Ben Curtis",65,13.83,26,188,"BirdieorBetterPercentage150175ya",2005
122,122,"Bart Bryant",91,13.79,40,290,"BirdieorBetterPercentage150175ya",2005
122,122,"Lee Westwood",50,13.79,16,116,"BirdieorBetterPercentage150175ya",2005
124,124,"Ted Purdy",122,13.76,45,327,"BirdieorBetterPercentage150175ya",2005
125,125,"Chad Campbell",95,13.67,38,278,"BirdieorBetterPercentage150175ya",2005
126,126,"Kent Jones",99,13.64,45,330,"BirdieorBetterPercentage150175ya",2005
127,127,"KJ Choi",78,13.61,26,191,"BirdieorBetterPercentage150175ya",2005
128,128,"Harrison Frazar",105,13.5,44,326,"BirdieorBetterPercentage150175ya",2005
129,129,"Franklin Langham",91,13.47,40,297,"BirdieorBetterPercentage150175ya",2005
130,130,"Billy Andrade",83,13.46,35,260,"BirdieorBetterPercentage150175ya",2005
131,131,"Dan Forsman",52,13.37,23,172,"BirdieorBetterPercentage150175ya",2005
132,132,"John Huston",90,13.36,39,292,"BirdieorBetterPercentage150175ya",2005
133,133,"Patrick Sheehan",114,13.33,42,315,"BirdieorBetterPercentage150175ya",2005
134,134,"Luke Donald",67,13.29,19,143,"BirdieorBetterPercentage150175ya",2005
134,134,"Frank Lickliter II",100,13.29,42,316,"BirdieorBetterPercentage150175ya",2005
136,136,"Stuart Appleby",84,13.24,27,204,"BirdieorBetterPercentage150175ya",2005
137,137,"Joe Durant",81,13.15,33,251,"BirdieorBetterPercentage150175ya",2005
138,138,"Pat Perez",89,13.14,36,274,"BirdieorBetterPercentage150175ya",2005
139,139,"Kevin Sutherland",89,13.13,34,259,"BirdieorBetterPercentage150175ya",2005
140,140,"Paul Claxton",79,13.04,33,253,"BirdieorBetterPercentage150175ya",2005
140,140,"Tom Gillis",77,13.04,33,253,"BirdieorBetterPercentage150175ya",2005
140,140,"Tom Pernice Jr",111,13.04,42,322,"BirdieorBetterPercentage150175ya",2005
143,143,"Bradley Hughes",52,12.99,23,177,"BirdieorBetterPercentage150175ya",2005
143,143,"Andrew Magee",82,12.99,30,231,"BirdieorBetterPercentage150175ya",2005
145,145,"Thomas Levet",54,12.95,18,139,"BirdieorBetterPercentage150175ya",2005
146,146,"Justin Bolli",65,12.94,26,201,"BirdieorBetterPercentage150175ya",2005
147,147,"Brandt Jobe",96,12.88,38,295,"BirdieorBetterPercentage150175ya",2005
147,147,"Chris Smith",93,12.88,38,295,"BirdieorBetterPercentage150175ya",2005
147,147,"Jay Williamson",53,12.88,21,163,"BirdieorBetterPercentage150175ya",2005
150,150,"Justin Leonard",78,12.74,27,212,"BirdieorBetterPercentage150175ya",2005
151,151,"Sean OHair",103,12.64,34,269,"BirdieorBetterPercentage150175ya",2005
152,152,"Matt Kuchar",60,12.62,27,214,"BirdieorBetterPercentage150175ya",2005
153,153,"Matt Gogel",78,12.61,30,238,"BirdieorBetterPercentage150175ya",2005
154,154,"John Daly",78,12.58,19,151,"BirdieorBetterPercentage150175ya",2005
155,155,"Kevin Stadler",96,12.54,35,279,"BirdieorBetterPercentage150175ya",2005
156,156,"Doug Barron",70,12.5,25,200,"BirdieorBetterPercentage150175ya",2005
156,156,"Jeff Brehaut",71,12.5,26,208,"BirdieorBetterPercentage150175ya",2005
156,156,"Danny Briggs",70,12.5,29,232,"BirdieorBetterPercentage150175ya",2005
156,156,"JJ Henry",102,12.5,44,352,"BirdieorBetterPercentage150175ya",2005
160,160,"Steve Allan",102,12.46,40,321,"BirdieorBetterPercentage150175ya",2005
161,161,"DJ Brigman",76,12.39,29,234,"BirdieorBetterPercentage150175ya",2005
161,161,"Skip Kendall",80,12.39,29,234,"BirdieorBetterPercentage150175ya",2005
161,161,"Will Ma Kenzie",75,12.39,27,218,"BirdieorBetterPercentage150175ya",2005
164,164,"Michael Long",72,12.33,27,219,"BirdieorBetterPercentage150175ya",2005
165,165,"Steve Jones",56,12.29,22,179,"BirdieorBetterPercentage150175ya",2005
166,166,"Stephen Leaney",89,12.28,35,285,"BirdieorBetterPercentage150175ya",2005
167,167,"Tim Clark",92,12.26,26,212,"BirdieorBetterPercentage150175ya",2005
168,168,"Mark OMeara",66,12.2,20,164,"BirdieorBetterPercentage150175ya",2005
169,169,"Freddie Jacobson",72,12.18,24,197,"BirdieorBetterPercentage150175ya",2005
169,169,"Shaun Micheel",81,12.18,29,238,"BirdieorBetterPercentage150175ya",2005
171,171,"Mathias Gronberg",60,11.98,23,192,"BirdieorBetterPercentage150175ya",2005
172,172,"Mark Brooks",72,11.89,27,227,"BirdieorBetterPercentage150175ya",2005
173,173,"Dennis Paulson",63,11.86,23,194,"BirdieorBetterPercentage150175ya",2005
174,174,"Glen Hnatiuk",59,11.7,22,188,"BirdieorBetterPercentage150175ya",2005
175,175,"Robert Allenby",95,11.64,32,275,"BirdieorBetterPercentage150175ya",2005
176,176,"Alex Cejka",84,11.57,31,268,"BirdieorBetterPercentage150175ya",2005
177,177,"Rich Beem",66,11.5,23,200,"BirdieorBetterPercentage150175ya",2005
178,178,"Geoff Ogilvy",97,11.46,29,253,"BirdieorBetterPercentage150175ya",2005
179,179,"John Rollins",97,11.42,33,289,"BirdieorBetterPercentage150175ya",2005
180,180,"Nick Watney",91,11.31,32,283,"BirdieorBetterPercentage150175ya",2005
181,181,"Peter Lonard",85,11.24,28,249,"BirdieorBetterPercentage150175ya",2005
182,182,"Jonathan Byrd",103,11.18,36,322,"BirdieorBetterPercentage150175ya",2005
183,183,"Steve Elkington",67,11.06,22,199,"BirdieorBetterPercentage150175ya",2005
184,184,"Woody Austin",100,11.04,34,308,"BirdieorBetterPercentage150175ya",2005
185,185,"Tom Lehman",69,10.99,21,191,"BirdieorBetterPercentage150175ya",2005
186,186,"Jim Carter",62,10.95,23,210,"BirdieorBetterPercentage150175ya",2005
187,187,"Len Mattiace",86,10.61,28,264,"BirdieorBetterPercentage150175ya",2005
188,188,"Tjaart van der Walt",56,10.58,20,189,"BirdieorBetterPercentage150175ya",2005
189,189,"Gavin Coles",70,10.5,21,200,"BirdieorBetterPercentage150175ya",2005
190,190,"James Driscoll",73,10.36,23,222,"BirdieorBetterPercentage150175ya",2005
191,191,"Bill Glasson",54,10.26,16,156,"BirdieorBetterPercentage150175ya",2005
192,192,"Paul Gow",78,10.05,22,219,"BirdieorBetterPercentage150175ya",2005
193,193,"Jason Allred",75,9.81,21,214,"BirdieorBetterPercentage150175ya",2005
194,194,"Hank Kuehne",84,9.79,23,235,"BirdieorBetterPercentage150175ya",2005
195,195,"Charles Howell III",95,9.56,24,251,"BirdieorBetterPercentage150175ya",2005
196,196,"Chris Anderson",66,9.55,19,199,"BirdieorBetterPercentage150175ya",2005
197,197,"Ian Poulter",62,8.96,12,134,"BirdieorBetterPercentage150175ya",2005
198,198,"Matt Davidson",53,8.88,15,169,"BirdieorBetterPercentage150175ya",2005
199,199,"Craig Perks",67,8.84,19,215,"BirdieorBetterPercentage150175ya",2005
200,200,"Brendan Jones",81,8.82,21,238,"BirdieorBetterPercentage150175ya",2005
201,201,"Larry Mize",54,8.44,13,154,"BirdieorBetterPercentage150175ya",2005
202,202,"Mario Tiziani",67,7.62,16,210,"BirdieorBetterPercentage150175ya",2005
