"Puttingfrom9_RANKTHISWEEK_2005","Puttingfrom9_RANKLASTWEEK_2005","Puttingfrom9_PLAYERNAME_2005","Puttingfrom9_ROUNDS_2005","Puttingfrom9_PctMADE_2005","Puttingfrom9_ATTEMPTS_2005","Puttingfrom9_PUTTSMADE_2005","stat_name","year"
1,1,"Padraig Harrington",50,73.33,30,22,"Puttingfrom9",2005
2,2,"Kirk Triplett",55,70,30,21,"Puttingfrom9",2005
3,3,"JP Hayes",63,65.91,44,29,"Puttingfrom9",2005
4,4,"Larry Mize",54,65.63,32,21,"Puttingfrom9",2005
5,5,"Lee Janzen",75,65.12,43,28,"Puttingfrom9",2005
6,6,"Matt Kuchar",60,65,40,26,"Puttingfrom9",2005
7,7,"Jose Coceres",56,64.44,45,29,"Puttingfrom9",2005
8,8,"Joe Ogilvie",103,63.79,58,37,"Puttingfrom9",2005
9,9,"Shaun Micheel",81,63.64,44,28,"Puttingfrom9",2005
10,10,"Chad Campbell",95,63.16,57,36,"Puttingfrom9",2005
11,11,"Luke Donald",67,62.96,27,17,"Puttingfrom9",2005
12,12,"Geoff Ogilvy",97,62.75,51,32,"Puttingfrom9",2005
13,13,"Bart Bryant",91,62.26,53,33,"Puttingfrom9",2005
14,14,"Steve Stricker",62,61.7,47,29,"Puttingfrom9",2005
15,15,"Brad Faxon",75,61.54,52,32,"Puttingfrom9",2005
16,16,"Steve Flesch",90,60.94,64,39,"Puttingfrom9",2005
17,17,"Jim Furyk",94,60.78,51,31,"Puttingfrom9",2005
18,18,"Tag Ridings",93,60.61,66,40,"Puttingfrom9",2005
19,19,"Retief Goosen",71,60.53,38,23,"Puttingfrom9",2005
20,20,"Justin Leonard",78,59.38,32,19,"Puttingfrom9",2005
21,21,"Scott Gutschewski",86,59.09,66,39,"Puttingfrom9",2005
22,22,"Tiger Woods",76,58.97,39,23,"Puttingfrom9",2005
23,23,"Paul Azinger",66,58.7,46,27,"Puttingfrom9",2005
23,23,"Rory Sabbatini",81,58.7,46,27,"Puttingfrom9",2005
25,25,"Brian Gay",101,58.44,77,45,"Puttingfrom9",2005
26,26,"Daniel Chopra",108,58.33,60,35,"Puttingfrom9",2005
27,27,"Richard Johnson",50,58.06,31,18,"Puttingfrom9",2005
28,28,"Hideto Tanihara",50,57.69,26,15,"Puttingfrom9",2005
29,29,"Stuart Appleby",84,57.45,47,27,"Puttingfrom9",2005
29,29,"Darron Stiles",78,57.45,47,27,"Puttingfrom9",2005
29,29,"Scott Verplank",87,57.45,47,27,"Puttingfrom9",2005
32,32,"Aaron Baddeley",84,57.14,56,32,"Puttingfrom9",2005
33,33,"John Senden",101,56.63,83,47,"Puttingfrom9",2005
34,34,"Olin Browne",99,56,75,42,"Puttingfrom9",2005
