"LateLowestRound_RANKTHISWEEK_2006","LateLowestRound_RANKLASTWEEK_2006","LateLowestRound_PLAYERNAME_2006","LateLowestRound__2006","LateLowestRound_LOWRND_2006","stat_name","year"
28,28,"Corey Pavin",NA,64,"LateLowestRound",2006
28,28,"Tom Pernice Jr",NA,64,"LateLowestRound",2006
28,28,"Ian Poulter",NA,64,"LateLowestRound",2006
28,28,"Ted Purdy",NA,64,"LateLowestRound",2006
28,28,"Chris Riley",NA,64,"LateLowestRound",2006
28,28,"John Rollins",NA,64,"LateLowestRound",2006
28,28,"Adam Scott",NA,64,"LateLowestRound",2006
28,28,"Patrick Sheehan",NA,64,"LateLowestRound",2006
28,28,"Jeff Sluman",NA,64,"LateLowestRound",2006
28,28,"Darron Stiles",NA,64,"LateLowestRound",2006
28,28,"Nicholas Thompson",NA,64,"LateLowestRound",2006
28,28,"Omar Uresti",NA,64,"LateLowestRound",2006
28,28,"Scott Verplank",NA,64,"LateLowestRound",2006
28,28,"Camilo Villegas",NA,64,"LateLowestRound",2006
28,28,"Charles Warren",NA,64,"LateLowestRound",2006
28,28,"Nick Watney",NA,64,"LateLowestRound",2006
74,74,"Stephen Ames",NA,65,"LateLowestRound",2006
74,74,"Stuart Appleby",NA,65,"LateLowestRound",2006
74,74,"Aaron Baddeley",NA,65,"LateLowestRound",2006
74,74,"Rich Beem",NA,65,"LateLowestRound",2006
74,74,"Jason Bohn",NA,65,"LateLowestRound",2006
74,74,"David Branshaw",NA,65,"LateLowestRound",2006
74,74,"Jeff Brehaut",NA,65,"LateLowestRound",2006
74,74,"Angel Cabrera",NA,65,"LateLowestRound",2006
74,74,"Tim Clark",NA,65,"LateLowestRound",2006
74,74,"John Cook",NA,65,"LateLowestRound",2006
74,74,"Chris Couch",NA,65,"LateLowestRound",2006
74,74,"Fred Couples",NA,65,"LateLowestRound",2006
74,74,"Kris Cox",NA,65,"LateLowestRound",2006
74,74,"Ben Curtis",NA,65,"LateLowestRound",2006
74,74,"James Driscoll",NA,65,"LateLowestRound",2006
74,74,"Ernie Els",NA,65,"LateLowestRound",2006
74,74,"Harrison Frazar",NA,65,"LateLowestRound",2006
74,74,"Sergio Garcia",NA,65,"LateLowestRound",2006
74,74,"Retief Goosen",NA,65,"LateLowestRound",2006
74,74,"Jason Gore",NA,65,"LateLowestRound",2006
74,74,"Jay Haas",NA,65,"LateLowestRound",2006
74,74,"Bill Haas",NA,65,"LateLowestRound",2006
74,74,"Todd Hamilton",NA,65,"LateLowestRound",2006
74,74,"Padraig Harrington",NA,65,"LateLowestRound",2006
74,74,"JP Hayes",NA,65,"LateLowestRound",2006
74,74,"Tim Herron",NA,65,"LateLowestRound",2006
74,74,"Charley Hoffman",NA,65,"LateLowestRound",2006
74,74,"JB Holmes",NA,65,"LateLowestRound",2006
74,74,"David Howell",NA,65,"LateLowestRound",2006
74,74,"Charles Howell III",NA,65,"LateLowestRound",2006
74,74,"John Huston",NA,65,"LateLowestRound",2006
74,74,"Lee Janzen",NA,65,"LateLowestRound",2006
74,74,"Kent Jones",NA,65,"LateLowestRound",2006
74,74,"Anthony Kim",NA,65,"LateLowestRound",2006
74,74,"Bernhard Langer",NA,65,"LateLowestRound",2006
74,74,"Ian Leggatt",NA,65,"LateLowestRound",2006
74,74,"Justin Leonard",NA,65,"LateLowestRound",2006
74,74,"Thomas Levet",NA,65,"LateLowestRound",2006
74,74,"Davis Love III",NA,65,"LateLowestRound",2006
74,74,"Steve Lowery",NA,65,"LateLowestRound",2006
74,74,"Jeff Maggert",NA,65,"LateLowestRound",2006
74,74,"Hunter Mahan",NA,65,"LateLowestRound",2006
74,74,"Shaun Micheel",NA,65,"LateLowestRound",2006
74,74,"Sean OHair",NA,65,"LateLowestRound",2006
74,74,"Nick OHern",NA,65,"LateLowestRound",2006
74,74,"Joe Ogilvie",NA,65,"LateLowestRound",2006
74,74,"Jeff Overton",NA,65,"LateLowestRound",2006
74,74,"Greg Owen",NA,65,"LateLowestRound",2006
74,74,"Jesper Parnevik",NA,65,"LateLowestRound",2006
74,74,"Kenny Perry",NA,65,"LateLowestRound",2006
74,74,"DA Points",NA,65,"LateLowestRound",2006
74,74,"John Riegger",NA,65,"LateLowestRound",2006
74,74,"Joey Sindelar",NA,65,"LateLowestRound",2006
74,74,"Heath Slocum",NA,65,"LateLowestRound",2006
74,74,"Mike Small",NA,65,"LateLowestRound",2006
74,74,"Scott Sterling",NA,65,"LateLowestRound",2006
74,74,"Kevin Sutherland",NA,65,"LateLowestRound",2006
74,74,"DJ Trahan",NA,65,"LateLowestRound",2006
74,74,"Bo Van Pelt",NA,65,"LateLowestRound",2006
74,74,"Duffy Waldorf",NA,65,"LateLowestRound",2006
74,74,"Bubba Watson",NA,65,"LateLowestRound",2006
74,74,"Brett Wetterich",NA,65,"LateLowestRound",2006
74,74,"Mark Wilson",NA,65,"LateLowestRound",2006
137,137,"Michael Allen",NA,66,"LateLowestRound",2006
137,137,"Robert Allenby",NA,66,"LateLowestRound",2006
137,137,"Billy Andrade",NA,66,"LateLowestRound",2006
137,137,"Tommy Armour III",NA,66,"LateLowestRound",2006
137,137,"Paul Azinger",NA,66,"LateLowestRound",2006
137,137,"Craig Barlow",NA,66,"LateLowestRound",2006
137,137,"Brian Bateman",NA,66,"LateLowestRound",2006
137,137,"Cameron Beckman",NA,66,"LateLowestRound",2006
137,137,"Michael Bradley",NA,66,"LateLowestRound",2006
137,137,"Mark Brooks",NA,66,"LateLowestRound",2006
137,137,"Olin Browne",NA,66,"LateLowestRound",2006
137,137,"Jonathan Byrd",NA,66,"LateLowestRound",2006
137,137,"Greg Chalmers",NA,66,"LateLowestRound",2006
137,137,"KJ Choi",NA,66,"LateLowestRound",2006
137,137,"Robert Damron",NA,66,"LateLowestRound",2006
137,137,"Marco Dawson",NA,66,"LateLowestRound",2006
137,137,"Jason Day",NA,66,"LateLowestRound",2006
137,137,"Stuart Deane",NA,66,"LateLowestRound",2006
137,137,"Brent Delahoussaye",NA,66,"LateLowestRound",2006
137,137,"Jay Delsing",NA,66,"LateLowestRound",2006
137,137,"Luke Donald",NA,66,"LateLowestRound",2006
137,137,"David Duval",NA,66,"LateLowestRound",2006
137,137,"Steve Elkington",NA,66,"LateLowestRound",2006
137,137,"Todd Fischer",NA,66,"LateLowestRound",2006
137,137,"David Frost",NA,66,"LateLowestRound",2006
137,137,"Robert Gamez",NA,66,"LateLowestRound",2006
137,137,"Brent Geiberger",NA,66,"LateLowestRound",2006
137,137,"Bill Glasson",NA,66,"LateLowestRound",2006
137,137,"Lucas Glover",NA,66,"LateLowestRound",2006
137,137,"Mathew Goggin",NA,66,"LateLowestRound",2006
137,137,"Scott Gutschewski",NA,66,"LateLowestRound",2006
137,137,"Matt Hansen",NA,66,"LateLowestRound",2006
137,137,"Dudley Hart",NA,66,"LateLowestRound",2006
137,137,"Steve Jones",NA,66,"LateLowestRound",2006
137,137,"Skip Kendall",NA,66,"LateLowestRound",2006
137,137,"Greg Kraft",NA,66,"LateLowestRound",2006
137,137,"Stephen Leaney",NA,66,"LateLowestRound",2006
137,137,"Peter Lonard",NA,66,"LateLowestRound",2006
137,137,"Daisuke Maruyama",NA,66,"LateLowestRound",2006
137,137,"Scott McCarron",NA,66,"LateLowestRound",2006
137,137,"David McKenzie",NA,66,"LateLowestRound",2006
137,137,"James McLean",NA,66,"LateLowestRound",2006
137,137,"Spike McRoy",NA,66,"LateLowestRound",2006
137,137,"Ryan Moore",NA,66,"LateLowestRound",2006
137,137,"Geoff Ogilvy",NA,66,"LateLowestRound",2006
137,137,"Jose Maria Olazabal",NA,66,"LateLowestRound",2006
137,137,"Rob Oppenheim",NA,66,"LateLowestRound",2006
137,137,"Scott Parel",NA,66,"LateLowestRound",2006
137,137,"Tim Petrovic",NA,66,"LateLowestRound",2006
137,137,"Carl Pettersson",NA,66,"LateLowestRound",2006
137,137,"Jyoti Randhawa",NA,66,"LateLowestRound",2006
137,137,"Tag Ridings",NA,66,"LateLowestRound",2006
137,137,"Jason Schultz",NA,66,"LateLowestRound",2006
137,137,"Jerry Smith",NA,66,"LateLowestRound",2006
137,137,"Paul Stankowski",NA,66,"LateLowestRound",2006
137,137,"BJ Staten",NA,66,"LateLowestRound",2006
137,137,"Steve Stricker",NA,66,"LateLowestRound",2006
137,137,"Hideto Tanihara",NA,66,"LateLowestRound",2006
137,137,"Phil Tataurangi",NA,66,"LateLowestRound",2006
137,137,"Vaughn Taylor",NA,66,"LateLowestRound",2006
137,137,"Bob Tway",NA,66,"LateLowestRound",2006
137,137,"Tjaart van der Walt",NA,66,"LateLowestRound",2006
137,137,"Grant Waite",NA,66,"LateLowestRound",2006
137,137,"Lee Westwood",NA,66,"LateLowestRound",2006
137,137,"Ron Whittaker",NA,66,"LateLowestRound",2006
137,137,"Jay Williamson",NA,66,"LateLowestRound",2006
137,137,"Garrett Willis",NA,66,"LateLowestRound",2006
137,137,"Dean Wilson",NA,66,"LateLowestRound",2006
205,205,"Jason Allred",NA,67,"LateLowestRound",2006
205,205,"Briny Baird",NA,67,"LateLowestRound",2006
205,205,"John Bickerton",NA,67,"LateLowestRound",2006
205,205,"Thomas Bjorn",NA,67,"LateLowestRound",2006
205,205,"Tom Byrum",NA,67,"LateLowestRound",2006
205,205,"Ben Crenshaw",NA,67,"LateLowestRound",2006
205,205,"John Daly",NA,67,"LateLowestRound",2006
205,205,"Brian Davis",NA,67,"LateLowestRound",2006
205,205,"Bubba Dickerson",NA,67,"LateLowestRound",2006
205,205,"Chris DiMarco",NA,67,"LateLowestRound",2006
205,205,"Simon Dyson",NA,67,"LateLowestRound",2006
205,205,"Danny Ellis",NA,67,"LateLowestRound",2006
205,205,"John Engler Jr",NA,67,"LateLowestRound",2006
205,205,"Matt Every",NA,67,"LateLowestRound",2006
205,205,"Martin Flores",NA,67,"LateLowestRound",2006
205,205,"Dan Forsman",NA,67,"LateLowestRound",2006
205,205,"Keiichiro Fukabori",NA,67,"LateLowestRound",2006
205,205,"Matt Gogel",NA,67,"LateLowestRound",2006
205,205,"Scott Gump",NA,67,"LateLowestRound",2006
205,205,"Gary Hallberg",NA,67,"LateLowestRound",2006
205,205,"Mark Hensby",NA,67,"LateLowestRound",2006
205,205,"Ryan Hietala",NA,67,"LateLowestRound",2006
205,205,"Gabriel Hjertstedt",NA,67,"LateLowestRound",2006
205,205,"Billy Hurley III",NA,67,"LateLowestRound",2006
205,205,"Miguel Angel Jimenez",NA,67,"LateLowestRound",2006
205,205,"Shingo Katayama",NA,67,"LateLowestRound",2006
205,205,"Jonathan Kaye",NA,67,"LateLowestRound",2006
205,205,"Neal Lancaster",NA,67,"LateLowestRound",2006
205,205,"Tom Lehman",NA,67,"LateLowestRound",2006
205,205,"Spencer Levin",NA,67,"LateLowestRound",2006
205,205,"JL Lewis",NA,67,"LateLowestRound",2006
205,205,"Andrew Magee",NA,67,"LateLowestRound",2006
205,205,"Jon Mills",NA,67,"LateLowestRound",2006
205,205,"Colin Montgomerie",NA,67,"LateLowestRound",2006
205,205,"Kevin Na",NA,67,"LateLowestRound",2006
205,205,"Mark OMeara",NA,67,"LateLowestRound",2006
205,205,"Dicky Pride",NA,67,"LateLowestRound",2006
205,205,"Wes Short Jr",NA,67,"LateLowestRound",2006
205,205,"Joey Snyder III",NA,67,"LateLowestRound",2006
205,205,"Mike Sposa",NA,67,"LateLowestRound",2006
205,205,"Hidemichi Tanaka",NA,67,"LateLowestRound",2006
205,205,"Vance Veazey",NA,67,"LateLowestRound",2006
205,205,"Jimmy Walker",NA,67,"LateLowestRound",2006
205,205,"Azuma Yano",NA,67,"LateLowestRound",2006
205,205,"Don Yrene",NA,67,"LateLowestRound",2006
250,250,"Alex Aragon",NA,68,"LateLowestRound",2006
250,250,"Ricky Barnes",NA,68,"LateLowestRound",2006
250,250,"Chip Beck",NA,68,"LateLowestRound",2006
250,250,"Notah Begay III",NA,68,"LateLowestRound",2006
250,250,"Darren Clarke",NA,68,"LateLowestRound",2006
250,250,"Michael Connell",NA,68,"LateLowestRound",2006
250,250,"Glen Day",NA,68,"LateLowestRound",2006
250,250,"Johan Edfors",NA,68,"LateLowestRound",2006
250,250,"David Edwards",NA,68,"LateLowestRound",2006
250,250,"John Ellis",NA,68,"LateLowestRound",2006
250,250,"Nick Faldo",NA,68,"LateLowestRound",2006
250,250,"Brad Faxon",NA,68,"LateLowestRound",2006
250,250,"Carlos Franco",NA,68,"LateLowestRound",2006
250,250,"Stephen Gangluff",NA,68,"LateLowestRound",2006
250,250,"Andres Gonzales",NA,68,"LateLowestRound",2006
250,250,"David Gossett",NA,68,"LateLowestRound",2006
250,250,"Donnie Hammond",NA,68,"LateLowestRound",2006
250,250,"Brendan Jones",NA,68,"LateLowestRound",2006
250,250,"Matt Kuchar",NA,68,"LateLowestRound",2006
250,250,"Hank Kuehne",NA,68,"LateLowestRound",2006
250,250,"Gary March",NA,68,"LateLowestRound",2006
250,250,"Len Mattiace",NA,68,"LateLowestRound",2006
250,250,"Blaine McCallister",NA,68,"LateLowestRound",2006
250,250,"Scott Miller",NA,68,"LateLowestRound",2006
250,250,"Larry Mize",NA,68,"LateLowestRound",2006
250,250,"John Morgan",NA,68,"LateLowestRound",2006
250,250,"Jin Park",NA,68,"LateLowestRound",2006
250,250,"Pat Perez",NA,68,"LateLowestRound",2006
250,250,"Scott Piercy",NA,68,"LateLowestRound",2006
250,250,"Mark Pilkington",NA,68,"LateLowestRound",2006
250,250,"Nick Price",NA,68,"LateLowestRound",2006
250,250,"Loren Roberts",NA,68,"LateLowestRound",2006
250,250,"Andres Romero",NA,68,"LateLowestRound",2006
250,250,"Brett Rumford",NA,68,"LateLowestRound",2006
250,250,"Henrik Stenson",NA,68,"LateLowestRound",2006
250,250,"Boyd Summerhays",NA,68,"LateLowestRound",2006
250,250,"Roger Tambellini",NA,68,"LateLowestRound",2006
250,250,"Michelle Wie",NA,68,"LateLowestRound",2006
288,288,"Bob Burns",NA,69,"LateLowestRound",2006
288,288,"Gavin Coles",NA,69,"LateLowestRound",2006
288,288,"Ken Duke",NA,69,"LateLowestRound",2006
288,288,"Joel Edwards",NA,69,"LateLowestRound",2006
288,288,"Gonzalo Fdez Castano",NA,69,"LateLowestRound",2006
288,288,"Jim Gallagher Jr",NA,69,"LateLowestRound",2006
288,288,"Scott Harrington",NA,69,"LateLowestRound",2006
288,288,"David Hearn",NA,69,"LateLowestRound",2006
288,288,"Tetsuji Hiratsuka",NA,69,"LateLowestRound",2006
288,288,"Mikko Ilonen",NA,69,"LateLowestRound",2006
288,288,"Peter Jacobsen",NA,69,"LateLowestRound",2006
288,288,"Curtis Malm",NA,69,"LateLowestRound",2006
288,288,"Parker McLachlin",NA,69,"LateLowestRound",2006
288,288,"Rocco Mediate",NA,69,"LateLowestRound",2006
288,288,"Yusaku Miyazato",NA,69,"LateLowestRound",2006
288,288,"Rod Perry",NA,69,"LateLowestRound",2006
288,288,"Robert Rock",NA,69,"LateLowestRound",2006
288,288,"Charl Schwartzel",NA,69,"LateLowestRound",2006
288,288,"Richard Scott",NA,69,"LateLowestRound",2006
288,288,"Jeev Milkha Singh",NA,69,"LateLowestRound",2006
288,288,"Sonny Skinner",NA,69,"LateLowestRound",2006
288,288,"Craig Stadler",NA,69,"LateLowestRound",2006
288,288,"Esteban Toledo",NA,69,"LateLowestRound",2006
288,288,"Ted Tryba",NA,69,"LateLowestRound",2006
288,288,"Jeremy Tucker",NA,69,"LateLowestRound",2006
288,288,"Anthony Wall",NA,69,"LateLowestRound",2006
314,314,"David Berganio Jr",NA,70,"LateLowestRound",2006
314,314,"Guy Boros",NA,70,"LateLowestRound",2006
314,314,"Steven Bowditch",NA,70,"LateLowestRound",2006
314,314,"Michael Campbell",NA,70,"LateLowestRound",2006
314,314,"Victor Ciesielski",NA,70,"LateLowestRound",2006
314,314,"Keith Fergus",NA,70,"LateLowestRound",2006
314,314,"Kenneth Ferrie",NA,70,"LateLowestRound",2006
314,314,"Cody Freeman",NA,70,"LateLowestRound",2006
314,314,"Scott Hend",NA,70,"LateLowestRound",2006
314,314,"SK Ho",NA,70,"LateLowestRound",2006
314,314,"Mike Hulbert",NA,70,"LateLowestRound",2006
314,314,"Yasuharu Imano",NA,70,"LateLowestRound",2006
314,314,"Simon Khan",NA,70,"LateLowestRound",2006
314,314,"Paul McGinley",NA,70,"LateLowestRound",2006
314,314,"Jim McGovern",NA,70,"LateLowestRound",2006
314,314,"Edoardo Molinari",NA,70,"LateLowestRound",2006
314,314,"John Morse",NA,70,"LateLowestRound",2006
314,314,"Andy North",NA,70,"LateLowestRound",2006
314,314,"Louis Oosthuizen",NA,70,"LateLowestRound",2006
314,314,"Craig Parry",NA,70,"LateLowestRound",2006
314,314,"David Peoples",NA,70,"LateLowestRound",2006
314,314,"Phillip Price",NA,70,"LateLowestRound",2006
314,314,"Tony Rohlik",NA,70,"LateLowestRound",2006
314,314,"Jeff Roth",NA,70,"LateLowestRound",2006
314,314,"Mike Springer",NA,70,"LateLowestRound",2006
314,314,"Kevin Stadler",NA,70,"LateLowestRound",2006
314,314,"Roland Thatcher",NA,70,"LateLowestRound",2006
314,314,"Kyle Thompson",NA,70,"LateLowestRound",2006
314,314,"Lee Williamson",NA,70,"LateLowestRound",2006
343,343,"Markus Brier",NA,71,"LateLowestRound",2006
343,343,"Paul Broadhurst",NA,71,"LateLowestRound",2006
343,343,"Jason Dufner",NA,71,"LateLowestRound",2006
343,343,"Jamie Elliott",NA,71,"LateLowestRound",2006
343,343,"Marcus Fraser",NA,71,"LateLowestRound",2006
343,343,"Robin Freeman",NA,71,"LateLowestRound",2006
343,343,"Larry George",NA,71,"LateLowestRound",2006
343,343,"Jim Gormley",NA,71,"LateLowestRound",2006
343,343,"Richard Green",NA,71,"LateLowestRound",2006
343,343,"Brian Guetz",NA,71,"LateLowestRound",2006
343,343,"Todd Halpen",NA,71,"LateLowestRound",2006
343,343,"Anders Hansen",NA,71,"LateLowestRound",2006
343,343,"Kevin Hayashi",NA,71,"LateLowestRound",2006
343,343,"Peter Hedblom",NA,71,"LateLowestRound",2006
343,343,"David Ishii",NA,71,"LateLowestRound",2006
343,343,"Thongchai Jaidee",NA,71,"LateLowestRound",2006
343,343,"Jim Kane",NA,71,"LateLowestRound",2006
343,343,"Danny King",NA,71,"LateLowestRound",2006
343,343,"Soren Kjeldsen",NA,71,"LateLowestRound",2006
343,343,"Brandon Knaub",NA,71,"LateLowestRound",2006
343,343,"Franklin Langham",NA,71,"LateLowestRound",2006
343,343,"John Mallinger",NA,71,"LateLowestRound",2006
343,343,"Andrew Marshall",NA,71,"LateLowestRound",2006
343,343,"Alan McLean",NA,71,"LateLowestRound",2006
343,343,"Kelly Mitchum",NA,71,"LateLowestRound",2006
343,343,"Kiyoshi Miyazato",NA,71,"LateLowestRound",2006
343,343,"Will Moore",NA,71,"LateLowestRound",2006
343,343,"David Ogrin",NA,71,"LateLowestRound",2006
343,343,"Chris Parra",NA,71,"LateLowestRound",2006
343,343,"Don Pooley",NA,71,"LateLowestRound",2006
343,343,"David Roesch",NA,71,"LateLowestRound",2006
343,343,"Marco Ruiz",NA,71,"LateLowestRound",2006
343,343,"Tom Scherrer",NA,71,"LateLowestRound",2006
343,343,"Jim Schuman",NA,71,"LateLowestRound",2006
343,343,"Mike Standly",NA,71,"LateLowestRound",2006
343,343,"Chris Starkjohann",NA,71,"LateLowestRound",2006
343,343,"Marius Thorp",NA,71,"LateLowestRound",2006
343,343,"Thaworn Wiratchant",NA,71,"LateLowestRound",2006
343,343,"Willie Wood",NA,71,"LateLowestRound",2006
343,343,"Beau Yokomoto",NA,71,"LateLowestRound",2006
383,383,"Adam Adams",NA,72,"LateLowestRound",2006
383,383,"Philip Archer",NA,72,"LateLowestRound",2006
383,383,"Benoit Beisser",NA,72,"LateLowestRound",2006
383,383,"Andrew Buckle",NA,72,"LateLowestRound",2006
383,383,"Jim Carter",NA,72,"LateLowestRound",2006
383,383,"Michael Clark II",NA,72,"LateLowestRound",2006
383,383,"Wil Collins",NA,72,"LateLowestRound",2006
383,383,"Rett Crowder",NA,72,"LateLowestRound",2006
383,383,"Nick Dougherty",NA,72,"LateLowestRound",2006
383,383,"Gavin Flint",NA,72,"LateLowestRound",2006
383,383,"Julien Guerrier",NA,72,"LateLowestRound",2006
383,383,"Wes Heffernan",NA,72,"LateLowestRound",2006
383,383,"Mike Heinen",NA,72,"LateLowestRound",2006
383,383,"Lon Hinkle",NA,72,"LateLowestRound",2006
383,383,"Bradley Hughes",NA,72,"LateLowestRound",2006
383,383,"Shiv Kapur",NA,72,"LateLowestRound",2006
383,383,"James Lepp",NA,72,"LateLowestRound",2006
383,383,"Wayne Levi",NA,72,"LateLowestRound",2006
383,383,"James Love",NA,72,"LateLowestRound",2006
383,383,"Jamie Lovemark",NA,72,"LateLowestRound",2006
383,383,"David Lundstrom",NA,72,"LateLowestRound",2006
383,383,"Korey Mahoney",NA,72,"LateLowestRound",2006
383,383,"Mike Martin",NA,72,"LateLowestRound",2006
383,383,"David Morland IV",NA,72,"LateLowestRound",2006
383,383,"Madalitso Muthiya",NA,72,"LateLowestRound",2006
383,383,"Steve Pate",NA,72,"LateLowestRound",2006
383,383,"Craig Perks",NA,72,"LateLowestRound",2006
383,383,"Ron Philo Jr",NA,72,"LateLowestRound",2006
383,383,"Stephen Reed",NA,72,"LateLowestRound",2006
383,383,"Lee Rinker",NA,72,"LateLowestRound",2006
383,383,"David Sanchez",NA,72,"LateLowestRound",2006
383,383,"Lee Slattery",NA,72,"LateLowestRound",2006
383,383,"Mick Soli",NA,72,"LateLowestRound",2006
383,383,"Jim St Pierre",NA,72,"LateLowestRound",2006
383,383,"Peter Uihlein",NA,72,"LateLowestRound",2006
383,383,"Simon Wakefield",NA,72,"LateLowestRound",2006
383,383,"Tom Watson",NA,72,"LateLowestRound",2006
383,383,"Brett Wayment",NA,72,"LateLowestRound",2006
383,383,"Ian Woosnam",NA,72,"LateLowestRound",2006
383,383,"Kaname Yokoo",NA,72,"LateLowestRound",2006
383,383,"Eli Zackheim",NA,72,"LateLowestRound",2006
424,424,"John Aber",NA,73,"LateLowestRound",2006
424,424,"Lonny Alexander",NA,73,"LateLowestRound",2006
424,424,"Fulton Allem",NA,73,"LateLowestRound",2006
424,424,"Frank Bensel",NA,73,"LateLowestRound",2006
424,424,"Brett Bingham",NA,73,"LateLowestRound",2006
424,424,"Bobby Clampett",NA,73,"LateLowestRound",2006
424,424,"Alex Coe",NA,73,"LateLowestRound",2006
424,424,"Paul Dietsche",NA,73,"LateLowestRound",2006
424,424,"Stephen Dodd",NA,73,"LateLowestRound",2006
424,424,"Trevor Dodds",NA,73,"LateLowestRound",2006
424,424,"Bradley Dredge",NA,73,"LateLowestRound",2006
424,424,"Scott Drummond",NA,73,"LateLowestRound",2006
424,424,"Scott Dunlap",NA,73,"LateLowestRound",2006
424,424,"Raymond Floyd",NA,73,"LateLowestRound",2006
424,424,"Kevin Giancola",NA,73,"LateLowestRound",2006
424,424,"Nick Gilliam",NA,73,"LateLowestRound",2006
424,424,"Sandy Lyle",NA,73,"LateLowestRound",2006
424,424,"John Panek",NA,73,"LateLowestRound",2006
424,424,"Andrew Pratt",NA,73,"LateLowestRound",2006
424,424,"Jim Rutledge",NA,73,"LateLowestRound",2006
424,424,"Phil Schmitt",NA,73,"LateLowestRound",2006
424,424,"Paul Sheehan",NA,73,"LateLowestRound",2006
424,424,"Michael Sim",NA,73,"LateLowestRound",2006
424,424,"Brett Stegmaier",NA,73,"LateLowestRound",2006
424,424,"Tatsuhiko Takahashi",NA,73,"LateLowestRound",2006
424,424,"Toru Taniguchi",NA,73,"LateLowestRound",2006
424,424,"Derek Watson",NA,73,"LateLowestRound",2006
424,424,"Chris Wiemers",NA,73,"LateLowestRound",2006
424,424,"Lian Wei Zhang",NA,73,"LateLowestRound",2006
453,453,"Thomas Aiken",NA,74,"LateLowestRound",2006
453,453,"Rich Barcelo",NA,74,"LateLowestRound",2006
453,453,"Stephen Behr",NA,74,"LateLowestRound",2006
453,453,"Adam Bland",NA,74,"LateLowestRound",2006
