"EarlyRound1ScoringAverage_RANKTHISWEEK_2012","EarlyRound1ScoringAverage_RANKLASTWEEK_2012","EarlyRound1ScoringAverage_PLAYERNAME_2012","EarlyRound1ScoringAverage__2012","EarlyRound1ScoringAverage_AVG_2012","EarlyRound1ScoringAverage_TOTALSTROKES_2012","EarlyRound1ScoringAverage_TOTALROUNDS_2012","stat_name","year"
80,80,"Troy Kelly",NA,70.71,495,7,"EarlyRound1ScoringAverage",2012
81,81,"Ernie Els",NA,70.75,566,8,"EarlyRound1ScoringAverage",2012
82,82,"Kyle Stanley",NA,70.79,991,14,"EarlyRound1ScoringAverage",2012
83,83,"Chris DiMarco",NA,70.8,1062,15,"EarlyRound1ScoringAverage",2012
83,83,"Jason Dufner",NA,70.8,708,10,"EarlyRound1ScoringAverage",2012
83,83,"John Senden",NA,70.8,708,10,"EarlyRound1ScoringAverage",2012
86,86,"Brandt Jobe",NA,70.82,779,11,"EarlyRound1ScoringAverage",2012
87,87,"Jonas Blixt",NA,70.83,850,12,"EarlyRound1ScoringAverage",2012
88,88,"JJ Henry",NA,70.85,921,13,"EarlyRound1ScoringAverage",2012
89,89,"Bubba Watson",NA,70.86,496,7,"EarlyRound1ScoringAverage",2012
90,90,"Ben Crane",NA,70.91,780,11,"EarlyRound1ScoringAverage",2012
91,91,"Vaughn Taylor",NA,70.92,922,13,"EarlyRound1ScoringAverage",2012
92,92,"Robert Garrigus",NA,70.93,1064,15,"EarlyRound1ScoringAverage",2012
93,93,"DA Points",NA,70.94,1135,16,"EarlyRound1ScoringAverage",2012
94,94,"Mark Anderson",NA,71,852,12,"EarlyRound1ScoringAverage",2012
94,94,"Aaron Baddeley",NA,71,710,10,"EarlyRound1ScoringAverage",2012
94,94,"Jonathan Byrd",NA,71,639,9,"EarlyRound1ScoringAverage",2012
94,94,"Freddie Jacobson",NA,71,568,8,"EarlyRound1ScoringAverage",2012
94,94,"Chez Reavie",NA,71,639,9,"EarlyRound1ScoringAverage",2012
94,94,"Heath Slocum",NA,71,1065,15,"EarlyRound1ScoringAverage",2012
94,94,"Brendon Todd",NA,71,923,13,"EarlyRound1ScoringAverage",2012
94,94,"Lee Westwood",NA,71,568,8,"EarlyRound1ScoringAverage",2012
102,102,"Gavin Coles",NA,71.08,853,12,"EarlyRound1ScoringAverage",2012
102,102,"Bo Van Pelt",NA,71.08,853,12,"EarlyRound1ScoringAverage",2012
104,104,"Marco Dawson",NA,71.09,782,11,"EarlyRound1ScoringAverage",2012
104,104,"Marc Leishman",NA,71.09,782,11,"EarlyRound1ScoringAverage",2012
106,106,"Mathew Goggin",NA,71.1,711,10,"EarlyRound1ScoringAverage",2012
107,107,"Dicky Pride",NA,71.11,640,9,"EarlyRound1ScoringAverage",2012
108,108,"Jerry Kelly",NA,71.13,1067,15,"EarlyRound1ScoringAverage",2012
108,108,"Garth Mulroy",NA,71.13,569,8,"EarlyRound1ScoringAverage",2012
110,110,"Vijay Singh",NA,71.15,925,13,"EarlyRound1ScoringAverage",2012
111,111,"Nick OHern",NA,71.17,854,12,"EarlyRound1ScoringAverage",2012
111,111,"Tom Pernice Jr",NA,71.17,854,12,"EarlyRound1ScoringAverage",2012
113,113,"Phil Mickelson",NA,71.2,712,10,"EarlyRound1ScoringAverage",2012
114,114,"Erik Compton",NA,71.23,926,13,"EarlyRound1ScoringAverage",2012
115,115,"Chad Campbell",NA,71.25,855,12,"EarlyRound1ScoringAverage",2012
115,115,"Tim Herron",NA,71.25,855,12,"EarlyRound1ScoringAverage",2012
115,115,"Danny Lee",NA,71.25,855,12,"EarlyRound1ScoringAverage",2012
118,118,"Billy Mayfair",NA,71.27,1069,15,"EarlyRound1ScoringAverage",2012
119,119,"Billy Hurley III",NA,71.31,927,13,"EarlyRound1ScoringAverage",2012
119,119,"JJ Killeen",NA,71.31,927,13,"EarlyRound1ScoringAverage",2012
121,121,"Daniel Chopra",NA,71.33,856,12,"EarlyRound1ScoringAverage",2012
121,121,"John Mallinger",NA,71.33,856,12,"EarlyRound1ScoringAverage",2012
121,121,"Rocco Mediate",NA,71.33,856,12,"EarlyRound1ScoringAverage",2012
124,124,"John Huh",NA,71.35,1213,17,"EarlyRound1ScoringAverage",2012
125,125,"Bill Haas",NA,71.36,999,14,"EarlyRound1ScoringAverage",2012
125,125,"Ryuji Imada",NA,71.36,999,14,"EarlyRound1ScoringAverage",2012
127,127,"Kevin Na",NA,71.38,928,13,"EarlyRound1ScoringAverage",2012
128,128,"John Merrick",NA,71.4,1071,15,"EarlyRound1ScoringAverage",2012
129,129,"Roberto Castro",NA,71.42,857,12,"EarlyRound1ScoringAverage",2012
130,130,"Kevin Chappell",NA,71.43,1000,14,"EarlyRound1ScoringAverage",2012
130,130,"Martin Laird",NA,71.43,500,7,"EarlyRound1ScoringAverage",2012
132,132,"Miguel Angel Carballo",NA,71.44,643,9,"EarlyRound1ScoringAverage",2012
132,132,"David Mathis",NA,71.44,1143,16,"EarlyRound1ScoringAverage",2012
134,134,"Justin Leonard",NA,71.46,929,13,"EarlyRound1ScoringAverage",2012
135,135,"Stephen Ames",NA,71.47,1072,15,"EarlyRound1ScoringAverage",2012
136,136,"Robert Allenby",NA,71.5,858,12,"EarlyRound1ScoringAverage",2012
136,136,"Brian Davis",NA,71.5,1144,16,"EarlyRound1ScoringAverage",2012
136,136,"Geoff Ogilvy",NA,71.5,572,8,"EarlyRound1ScoringAverage",2012
136,136,"Andres Romero",NA,71.5,572,8,"EarlyRound1ScoringAverage",2012
140,140,"Cameron Beckman",NA,71.54,930,13,"EarlyRound1ScoringAverage",2012
141,141,"Gary Woodland",NA,71.55,787,11,"EarlyRound1ScoringAverage",2012
142,142,"Ryo Ishikawa",NA,71.56,644,9,"EarlyRound1ScoringAverage",2012
143,143,"Derek Lamely",NA,71.6,1074,15,"EarlyRound1ScoringAverage",2012
144,144,"Kevin Kisner",NA,71.62,931,13,"EarlyRound1ScoringAverage",2012
145,145,"Arjun Atwal",NA,71.64,1003,14,"EarlyRound1ScoringAverage",2012
146,146,"Angel Cabrera",NA,71.67,645,9,"EarlyRound1ScoringAverage",2012
147,147,"Jason Day",NA,71.71,502,7,"EarlyRound1ScoringAverage",2012
148,148,"Troy Matteson",NA,71.72,1291,18,"EarlyRound1ScoringAverage",2012
149,149,"Chris Kirk",NA,71.76,1220,17,"EarlyRound1ScoringAverage",2012
149,149,"Johnson Wagner",NA,71.76,1220,17,"EarlyRound1ScoringAverage",2012
151,151,"Patrick Sheehan",NA,71.78,646,9,"EarlyRound1ScoringAverage",2012
152,152,"Bob Estes",NA,71.79,1005,14,"EarlyRound1ScoringAverage",2012
152,152,"Charley Hoffman",NA,71.79,1005,14,"EarlyRound1ScoringAverage",2012
154,154,"Kris Blanks",NA,71.83,862,12,"EarlyRound1ScoringAverage",2012
155,155,"Steve Wheatcroft",NA,71.88,575,8,"EarlyRound1ScoringAverage",2012
156,156,"Alexandre Rocha",NA,71.89,647,9,"EarlyRound1ScoringAverage",2012
157,157,"George McNeill",NA,71.91,791,11,"EarlyRound1ScoringAverage",2012
158,158,"Stewart Cink",NA,71.92,935,13,"EarlyRound1ScoringAverage",2012
158,158,"Ted Potter Jr",NA,71.92,935,13,"EarlyRound1ScoringAverage",2012
158,158,"Cameron Tringale",NA,71.92,863,12,"EarlyRound1ScoringAverage",2012
161,161,"Colt Knost",NA,71.94,1151,16,"EarlyRound1ScoringAverage",2012
162,162,"Scott Brown",NA,72,720,10,"EarlyRound1ScoringAverage",2012
162,162,"Brendan Steele",NA,72,936,13,"EarlyRound1ScoringAverage",2012
164,164,"Michael Thompson",NA,72.08,865,12,"EarlyRound1ScoringAverage",2012
165,165,"Graeme McDowell",NA,72.14,505,7,"EarlyRound1ScoringAverage",2012
166,166,"Scott Dunlap",NA,72.2,722,10,"EarlyRound1ScoringAverage",2012
167,167,"YE Yang",NA,72.25,867,12,"EarlyRound1ScoringAverage",2012
168,168,"Bobby Gates",NA,72.29,1012,14,"EarlyRound1ScoringAverage",2012
169,169,"Harrison Frazar",NA,72.3,723,10,"EarlyRound1ScoringAverage",2012
170,170,"Tommy Gainey",NA,72.33,1085,15,"EarlyRound1ScoringAverage",2012
171,171,"Scott Stallings",NA,72.36,1013,14,"EarlyRound1ScoringAverage",2012
172,172,"Tommy Biershenk",NA,72.38,941,13,"EarlyRound1ScoringAverage",2012
173,173,"Roland Thatcher",NA,72.4,724,10,"EarlyRound1ScoringAverage",2012
174,174,"Matt Bettencourt",NA,72.41,1231,17,"EarlyRound1ScoringAverage",2012
175,175,"Spencer Levin",NA,72.42,869,12,"EarlyRound1ScoringAverage",2012
176,176,"Bryce Molder",NA,72.43,1014,14,"EarlyRound1ScoringAverage",2012
177,177,"Mark Wilson",NA,72.44,652,9,"EarlyRound1ScoringAverage",2012
178,178,"Sangmoon Bae",NA,72.5,725,10,"EarlyRound1ScoringAverage",2012
178,178,"Charlie Beljan",NA,72.5,725,10,"EarlyRound1ScoringAverage",2012
178,178,"Edward Loar",NA,72.5,725,10,"EarlyRound1ScoringAverage",2012
181,181,"Sung Kang",NA,72.53,1088,15,"EarlyRound1ScoringAverage",2012
182,182,"Tim Clark",NA,72.55,798,11,"EarlyRound1ScoringAverage",2012
183,183,"Michael Bradley",NA,72.64,1017,14,"EarlyRound1ScoringAverage",2012
184,184,"Robert Karlsson",NA,72.67,654,9,"EarlyRound1ScoringAverage",2012
185,185,"Trevor Immelman",NA,72.79,1019,14,"EarlyRound1ScoringAverage",2012
186,186,"Tom Gillis",NA,72.83,874,12,"EarlyRound1ScoringAverage",2012
187,187,"Matt Jones",NA,73,584,8,"EarlyRound1ScoringAverage",2012
188,188,"Kyle Thompson",NA,73.14,512,7,"EarlyRound1ScoringAverage",2012
188,188,"DJ Trahan",NA,73.14,1024,14,"EarlyRound1ScoringAverage",2012
190,190,"Boo Weekley",NA,73.18,805,11,"EarlyRound1ScoringAverage",2012
191,191,"Stephen Gangluff",NA,73.3,733,10,"EarlyRound1ScoringAverage",2012
