"Puttingfrom35_RANKTHISWEEK_2008","Puttingfrom35_RANKLASTWEEK_2008","Puttingfrom35_PLAYERNAME_2008","Puttingfrom35_ROUNDS_2008","Puttingfrom35_PctMADE_2008","Puttingfrom35_ATTEMPTS_2008","Puttingfrom35_PUTTSMADE_2008","stat_name","year"
1,1,"Jin Park",85,92.95,241,224,"Puttingfrom35",2008
2,2,"Geoff Ogilvy",65,92.9,169,157,"Puttingfrom35",2008
3,3,"Dean Wilson",109,92.42,277,256,"Puttingfrom35",2008
4,4,"Daniel Chopra",84,92.24,232,214,"Puttingfrom35",2008
5,5,"Aaron Baddeley",76,92.21,244,225,"Puttingfrom35",2008
6,6,"Eric Axley",113,91.67,348,319,"Puttingfrom35",2008
7,7,"Brian Gay",102,91.16,294,268,"Puttingfrom35",2008
8,8,"Ian Poulter",51,91.04,134,122,"Puttingfrom35",2008
9,9,"Jeff Overton",103,91.02,323,294,"Puttingfrom35",2008
10,10,"Lee Janzen",89,90.48,273,247,"Puttingfrom35",2008
11,11,"Tommy Armour III",77,90.38,260,235,"Puttingfrom35",2008
12,12,"Ben Curtis",80,90.37,218,197,"Puttingfrom35",2008
13,13,"Stephen Leaney",53,90.3,165,149,"Puttingfrom35",2008
14,14,"Bob Tway",70,90.29,175,158,"Puttingfrom35",2008
15,15,"James Driscoll",85,90.26,308,278,"Puttingfrom35",2008
16,16,"Kenny Perry",97,90.06,312,281,"Puttingfrom35",2008
17,17,"Ben Crane",86,90,250,225,"Puttingfrom35",2008
17,17,"Parker McLachlin",88,90,240,216,"Puttingfrom35",2008
17,17,"Joe Ogilvie",100,90,350,315,"Puttingfrom35",2008
20,20,"Nathan Green",95,89.87,375,337,"Puttingfrom35",2008
21,21,"Steve Marino",119,89.79,382,343,"Puttingfrom35",2008
22,22,"Martin Laird",98,89.74,312,280,"Puttingfrom35",2008
23,23,"Ernie Els",51,89.52,124,111,"Puttingfrom35",2008
24,24,"Ken Duke",116,89.49,352,315,"Puttingfrom35",2008
25,25,"Ryuji Imada",80,89.47,247,221,"Puttingfrom35",2008
26,26,"Sean OHair",81,89.43,265,237,"Puttingfrom35",2008
26,26,"Marc Turnesa",87,89.43,246,220,"Puttingfrom35",2008
28,28,"Shane Bertsch",96,89.42,312,279,"Puttingfrom35",2008
29,29,"Bart Bryant",81,89.37,254,227,"Puttingfrom35",2008
30,30,"Jerry Kelly",89,89.33,300,268,"Puttingfrom35",2008
31,31,"Charley Hoffman",94,89.31,318,284,"Puttingfrom35",2008
32,32,"Andres Romero",69,89.3,187,167,"Puttingfrom35",2008
33,33,"Jason Day",81,89.07,247,220,"Puttingfrom35",2008
33,33,"Corey Pavin",69,89.07,183,163,"Puttingfrom35",2008
35,35,"Phil Mickelson",80,89.05,201,179,"Puttingfrom35",2008
36,36,"JB Holmes",86,89.02,246,219,"Puttingfrom35",2008
36,36,"Jeff Quinney",87,89.02,264,235,"Puttingfrom35",2008
38,38,"Stephen Ames",83,88.98,236,210,"Puttingfrom35",2008
38,38,"Alejandro Canizares",52,88.98,127,113,"Puttingfrom35",2008
38,38,"Zach Johnson",85,88.98,236,210,"Puttingfrom35",2008
41,41,"Tim Clark",90,88.89,315,280,"Puttingfrom35",2008
41,41,"Bob Estes",90,88.89,279,248,"Puttingfrom35",2008
43,43,"George McNeill",97,88.85,314,279,"Puttingfrom35",2008
44,44,"Craig Kanada",65,88.71,186,165,"Puttingfrom35",2008
45,45,"Anthony Kim",81,88.66,247,219,"Puttingfrom35",2008
45,45,"Cliff Kresge",84,88.66,291,258,"Puttingfrom35",2008
47,47,"Shigeki Maruyama",50,88.59,149,132,"Puttingfrom35",2008
48,48,"Carl Pettersson",110,88.52,331,293,"Puttingfrom35",2008
49,49,"Dudley Hart",74,88.45,251,222,"Puttingfrom35",2008
50,50,"Jesper Parnevik",88,88.34,283,250,"Puttingfrom35",2008
51,51,"Michael Letzig",88,88.33,257,227,"Puttingfrom35",2008
52,52,"Gavin Coles",54,88.27,162,143,"Puttingfrom35",2008
53,53,"Troy Matteson",94,88.26,281,248,"Puttingfrom35",2008
53,53,"John Rollins",94,88.26,298,263,"Puttingfrom35",2008
55,55,"John Huston",56,88.2,161,142,"Puttingfrom35",2008
56,56,"Ryan Moore",72,88.16,228,201,"Puttingfrom35",2008
57,57,"Doug LaBelle II",65,88.14,177,156,"Puttingfrom35",2008
58,58,"Woody Austin",109,88.08,344,303,"Puttingfrom35",2008
59,59,"Michael Allen",91,88.06,268,236,"Puttingfrom35",2008
60,60,"Charlie Wi",97,88.01,317,279,"Puttingfrom35",2008
61,61,"Pat Perez",93,87.97,316,278,"Puttingfrom35",2008
61,61,"Mark Wilson",107,87.97,349,307,"Puttingfrom35",2008
63,63,"YE Yang",89,87.9,281,247,"Puttingfrom35",2008
64,64,"Freddie Jacobson",78,87.88,231,203,"Puttingfrom35",2008
65,65,"Richard Johnson",77,87.75,253,222,"Puttingfrom35",2008
66,66,"Kenneth Ferrie",72,87.7,244,214,"Puttingfrom35",2008
67,67,"Tom Pernice Jr",104,87.64,364,319,"Puttingfrom35",2008
68,68,"Steve Stricker",75,87.43,191,167,"Puttingfrom35",2008
69,69,"Lucas Glover",91,87.41,270,236,"Puttingfrom35",2008
69,69,"Jay Williamson",96,87.41,270,236,"Puttingfrom35",2008
71,71,"Brett Quigley",80,87.4,254,222,"Puttingfrom35",2008
72,72,"Nick Watney",96,87.35,332,290,"Puttingfrom35",2008
73,73,"Nick OHern",82,87.34,229,200,"Puttingfrom35",2008
74,74,"Matt Jones",95,87.33,292,255,"Puttingfrom35",2008
75,75,"Tim Wilkinson",95,87.32,284,248,"Puttingfrom35",2008
76,76,"Rod Pampling",83,87.31,260,227,"Puttingfrom35",2008
77,77,"Peter Lonard",92,87.29,299,261,"Puttingfrom35",2008
78,78,"Heath Slocum",104,87.25,306,267,"Puttingfrom35",2008
79,79,"Travis Perkins",53,87.2,164,143,"Puttingfrom35",2008
80,80,"John Merrick",98,87.19,281,245,"Puttingfrom35",2008
80,80,"Vijay Singh",82,87.19,203,177,"Puttingfrom35",2008
82,82,"Ryan Palmer",69,87.16,218,190,"Puttingfrom35",2008
83,83,"Rich Beem",90,87.15,249,217,"Puttingfrom35",2008
84,84,"Brandt Snedeker",85,87.13,272,237,"Puttingfrom35",2008
85,85,"Stuart Appleby",87,87.07,232,202,"Puttingfrom35",2008
85,85,"Kevin Stadler",90,87.07,263,229,"Puttingfrom35",2008
87,87,"JJ Henry",108,87.04,301,262,"Puttingfrom35",2008
88,88,"Steve Elkington",84,87,223,194,"Puttingfrom35",2008
89,89,"Todd Hamilton",92,86.97,238,207,"Puttingfrom35",2008
89,89,"Matt Kuchar",88,86.97,261,227,"Puttingfrom35",2008
91,91,"David Lutterus",59,86.91,191,166,"Puttingfrom35",2008
92,92,"Scott Verplank",82,86.88,221,192,"Puttingfrom35",2008
94,94,"Kevin Streelman",114,86.85,327,284,"Puttingfrom35",2008
95,95,"Kevin Sutherland",98,86.84,266,231,"Puttingfrom35",2008
96,96,"Steve Lowery",74,86.82,258,224,"Puttingfrom35",2008
97,97,"Mark Hensby",71,86.75,234,203,"Puttingfrom35",2008
97,97,"John Mallinger",95,86.75,302,262,"Puttingfrom35",2008
99,99,"Jason Gore",94,86.69,353,306,"Puttingfrom35",2008
100,100,"Angel Cabrera",55,86.67,150,130,"Puttingfrom35",2008
101,101,"Steve Allan",58,86.59,164,142,"Puttingfrom35",2008
102,102,"Tim Herron",97,86.58,313,271,"Puttingfrom35",2008
103,103,"Camilo Villegas",79,86.55,238,206,"Puttingfrom35",2008
104,104,"Jeff Maggert",86,86.5,274,237,"Puttingfrom35",2008
105,105,"Bill Haas",99,86.49,296,256,"Puttingfrom35",2008
106,106,"JP Hayes",67,86.48,244,211,"Puttingfrom35",2008
107,107,"Justin Bolli",87,86.45,251,217,"Puttingfrom35",2008
108,108,"Bob Sowards",61,86.44,177,153,"Puttingfrom35",2008
109,109,"Chad Collins",72,86.39,191,165,"Puttingfrom35",2008
109,109,"Charles Howell III",101,86.39,294,254,"Puttingfrom35",2008
111,111,"Sergio Garcia",72,86.36,176,152,"Puttingfrom35",2008
111,111,"Justin Leonard",101,86.36,220,190,"Puttingfrom35",2008
113,113,"KJ Choi",74,86.29,197,170,"Puttingfrom35",2008
113,113,"Retief Goosen",59,86.29,124,107,"Puttingfrom35",2008
115,115,"Jimmy Walker",73,86.27,233,201,"Puttingfrom35",2008
116,116,"Mathias Gronberg",87,86.24,298,257,"Puttingfrom35",2008
116,116,"David Toms",70,86.24,218,188,"Puttingfrom35",2008
118,118,"Cameron Beckman",87,86.23,276,238,"Puttingfrom35",2008
118,118,"Brad Elder",67,86.23,167,144,"Puttingfrom35",2008
120,120,"Mathew Goggin",91,86.21,290,250,"Puttingfrom35",2008
121,121,"Hunter Mahan",87,86.19,239,206,"Puttingfrom35",2008
122,122,"Todd Demsey",80,86.17,253,218,"Puttingfrom35",2008
123,123,"Patrick Sheehan",124,86.11,324,279,"Puttingfrom35",2008
124,124,"Paul Casey",55,86.09,115,99,"Puttingfrom35",2008
124,124,"Omar Uresti",74,86.09,230,198,"Puttingfrom35",2008
126,126,"Dustin Johnson",92,86.05,301,259,"Puttingfrom35",2008
