"Round1ScoringAverage_RANKTHISWEEK_2009","Round1ScoringAverage_RANKLASTWEEK_2009","Round1ScoringAverage_PLAYERNAME_2009","Round1ScoringAverage__2009","Round1ScoringAverage_AVG_2009","Round1ScoringAverage_TOTALSTROKES_2009","Round1ScoringAverage_TOTALROUNDS_2009","stat_name","year"
33,33,"Kevin Sutherland",NA,70.19,1825,26,"Round1ScoringAverage",2009
35,35,"Nathan Green",NA,70.2,2106,30,"Round1ScoringAverage",2009
36,36,"Michael Letzig",NA,70.21,1966,28,"Round1ScoringAverage",2009
37,37,"Boo Weekley",NA,70.24,1475,21,"Round1ScoringAverage",2009
38,38,"Bob Heintz",NA,70.25,1405,20,"Round1ScoringAverage",2009
39,39,"Geoff Ogilvy",NA,70.26,1335,19,"Round1ScoringAverage",2009
40,40,"Lucas Glover",NA,70.27,1827,26,"Round1ScoringAverage",2009
41,41,"Michael Allen",NA,70.32,1547,22,"Round1ScoringAverage",2009
41,41,"Rocco Mediate",NA,70.32,1547,22,"Round1ScoringAverage",2009
43,43,"Pat Perez",NA,70.33,1477,21,"Round1ScoringAverage",2009
44,44,"Spencer Levin",NA,70.36,1759,25,"Round1ScoringAverage",2009
45,45,"Johnson Wagner",NA,70.38,1830,26,"Round1ScoringAverage",2009
45,45,"Nick Watney",NA,70.38,1689,24,"Round1ScoringAverage",2009
47,47,"Paul Goydos",NA,70.4,1760,25,"Round1ScoringAverage",2009
47,47,"Zach Johnson",NA,70.4,1760,25,"Round1ScoringAverage",2009
49,49,"Ryan Moore",NA,70.41,1901,27,"Round1ScoringAverage",2009
50,50,"Tag Ridings",NA,70.44,1127,16,"Round1ScoringAverage",2009
51,51,"DA Points",NA,70.45,2043,29,"Round1ScoringAverage",2009
52,52,"JJ Henry",NA,70.46,1973,28,"Round1ScoringAverage",2009
52,52,"Matt Kuchar",NA,70.46,1691,24,"Round1ScoringAverage",2009
52,52,"Scott McCarron",NA,70.46,1832,26,"Round1ScoringAverage",2009
55,55,"Rod Pampling",NA,70.5,1551,22,"Round1ScoringAverage",2009
55,55,"Ian Poulter",NA,70.5,1128,16,"Round1ScoringAverage",2009
55,55,"Kevin Stadler",NA,70.5,1410,20,"Round1ScoringAverage",2009
58,58,"Jeff Klauk",NA,70.52,2045,29,"Round1ScoringAverage",2009
59,59,"Heath Slocum",NA,70.53,2116,30,"Round1ScoringAverage",2009
60,60,"Woody Austin",NA,70.54,1693,24,"Round1ScoringAverage",2009
60,60,"Chad Campbell",NA,70.54,1834,26,"Round1ScoringAverage",2009
60,60,"Jason Dufner",NA,70.54,1834,26,"Round1ScoringAverage",2009
60,60,"Hunter Mahan",NA,70.54,1693,24,"Round1ScoringAverage",2009
60,60,"George McNeill",NA,70.54,1834,26,"Round1ScoringAverage",2009
65,65,"Stewart Cink",NA,70.57,1482,21,"Round1ScoringAverage",2009
65,65,"John Merrick",NA,70.57,1976,28,"Round1ScoringAverage",2009
65,65,"Charlie Wi",NA,70.57,1976,28,"Round1ScoringAverage",2009
68,68,"Chris DiMarco",NA,70.59,2047,29,"Round1ScoringAverage",2009
68,68,"Charley Hoffman",NA,70.59,1906,27,"Round1ScoringAverage",2009
68,68,"Nick OHern",NA,70.59,1906,27,"Round1ScoringAverage",2009
68,68,"Jay Williamson",NA,70.59,1553,22,"Round1ScoringAverage",2009
68,68,"Dean Wilson",NA,70.59,2047,29,"Round1ScoringAverage",2009
73,73,"Luke Donald",NA,70.6,1412,20,"Round1ScoringAverage",2009
74,74,"Charles Howell III",NA,70.62,2048,29,"Round1ScoringAverage",2009
75,75,"Ben Crane",NA,70.63,1907,27,"Round1ScoringAverage",2009
76,76,"Jeff Overton",NA,70.64,1978,28,"Round1ScoringAverage",2009
77,77,"Aron Price",NA,70.7,1909,27,"Round1ScoringAverage",2009
78,78,"Dustin Johnson",NA,70.71,1697,24,"Round1ScoringAverage",2009
78,78,"Anthony Kim",NA,70.71,1485,21,"Round1ScoringAverage",2009
78,78,"Phil Mickelson",NA,70.71,1202,17,"Round1ScoringAverage",2009
81,81,"Tommy Armour III",NA,70.72,1273,18,"Round1ScoringAverage",2009
81,81,"Kevin Streelman",NA,70.72,2051,29,"Round1ScoringAverage",2009
83,83,"Stephen Ames",NA,70.73,1556,22,"Round1ScoringAverage",2009
84,84,"Steve Lowery",NA,70.74,1910,27,"Round1ScoringAverage",2009
85,85,"Marc Leishman",NA,70.75,1981,28,"Round1ScoringAverage",2009
85,85,"Joe Ogilvie",NA,70.75,1981,28,"Round1ScoringAverage",2009
85,85,"Chris Stroud",NA,70.75,1981,28,"Round1ScoringAverage",2009
85,85,"Kirk Triplett",NA,70.75,1415,20,"Round1ScoringAverage",2009
89,89,"Tom Pernice Jr",NA,70.77,1840,26,"Round1ScoringAverage",2009
90,90,"Bob Estes",NA,70.78,1628,23,"Round1ScoringAverage",2009
91,91,"Cliff Kresge",NA,70.79,1982,28,"Round1ScoringAverage",2009
92,92,"Vijay Singh",NA,70.8,1416,20,"Round1ScoringAverage",2009
93,93,"Tim Petrovic",NA,70.81,2195,31,"Round1ScoringAverage",2009
94,94,"Bart Bryant",NA,70.82,1204,17,"Round1ScoringAverage",2009
94,94,"Chris Riley",NA,70.82,1558,22,"Round1ScoringAverage",2009
96,96,"Brett Quigley",NA,70.86,1984,28,"Round1ScoringAverage",2009
97,97,"Ted Purdy",NA,70.87,2126,30,"Round1ScoringAverage",2009
97,97,"YE Yang",NA,70.87,1630,23,"Round1ScoringAverage",2009
99,99,"Rich Beem",NA,70.88,1843,26,"Round1ScoringAverage",2009
99,99,"Scott Sterling",NA,70.88,1134,16,"Round1ScoringAverage",2009
101,101,"Robert Allenby",NA,70.9,1418,20,"Round1ScoringAverage",2009
101,101,"Troy Matteson",NA,70.9,2127,30,"Round1ScoringAverage",2009
101,101,"Bryce Molder",NA,70.9,1489,21,"Round1ScoringAverage",2009
101,101,"DJ Trahan",NA,70.9,2127,30,"Round1ScoringAverage",2009
105,105,"Ricky Barnes",NA,70.91,1631,23,"Round1ScoringAverage",2009
106,106,"Justin Rose",NA,70.95,1490,21,"Round1ScoringAverage",2009
107,107,"Harrison Frazar",NA,70.96,1987,28,"Round1ScoringAverage",2009
107,107,"Freddie Jacobson",NA,70.96,1774,25,"Round1ScoringAverage",2009
107,107,"Bubba Watson",NA,70.96,1632,23,"Round1ScoringAverage",2009
110,110,"Webb Simpson",NA,70.97,2129,30,"Round1ScoringAverage",2009
111,111,"Brian Bateman",NA,71,1633,23,"Round1ScoringAverage",2009
111,111,"Matt Jones",NA,71,1207,17,"Round1ScoringAverage",2009
111,111,"Colt Knost",NA,71,1704,24,"Round1ScoringAverage",2009
111,111,"Martin Laird",NA,71,1704,24,"Round1ScoringAverage",2009
111,111,"John Mallinger",NA,71,1917,27,"Round1ScoringAverage",2009
116,116,"Brendon de Jonge",NA,71.03,2060,29,"Round1ScoringAverage",2009
117,117,"Jason Bohn",NA,71.04,1776,25,"Round1ScoringAverage",2009
118,118,"Tom Lehman",NA,71.06,1137,16,"Round1ScoringAverage",2009
119,119,"Ken Duke",NA,71.07,2061,29,"Round1ScoringAverage",2009
120,120,"Jarrod Lyle",NA,71.1,1493,21,"Round1ScoringAverage",2009
121,121,"Tim Herron",NA,71.11,1920,27,"Round1ScoringAverage",2009
122,122,"Scott Piercy",NA,71.14,1992,28,"Round1ScoringAverage",2009
123,123,"Brandt Snedeker",NA,71.15,1850,26,"Round1ScoringAverage",2009
124,124,"Alex Cejka",NA,71.16,1779,25,"Round1ScoringAverage",2009
124,124,"Mathew Goggin",NA,71.16,1779,25,"Round1ScoringAverage",2009
124,124,"Nicholas Thompson",NA,71.16,2206,31,"Round1ScoringAverage",2009
127,127,"Brad Adamonis",NA,71.17,1708,24,"Round1ScoringAverage",2009
128,128,"Davis Love III",NA,71.19,1851,26,"Round1ScoringAverage",2009
128,128,"Bill Lunde",NA,71.19,1922,27,"Round1ScoringAverage",2009
128,128,"James Nitties",NA,71.19,1922,27,"Round1ScoringAverage",2009
131,131,"Jeff Maggert",NA,71.21,1994,28,"Round1ScoringAverage",2009
132,132,"Brian Davis",NA,71.22,2279,32,"Round1ScoringAverage",2009
133,133,"Matt Weibring",NA,71.27,1568,22,"Round1ScoringAverage",2009
134,134,"Kent Jones",NA,71.29,1711,24,"Round1ScoringAverage",2009
135,135,"Corey Pavin",NA,71.3,1640,23,"Round1ScoringAverage",2009
136,136,"Stuart Appleby",NA,71.33,1712,24,"Round1ScoringAverage",2009
136,136,"Chez Reavie",NA,71.33,1926,27,"Round1ScoringAverage",2009
138,138,"Jeff Quinney",NA,71.35,1855,26,"Round1ScoringAverage",2009
139,139,"Bill Haas",NA,71.38,2070,29,"Round1ScoringAverage",2009
139,139,"Todd Hamilton",NA,71.38,2070,29,"Round1ScoringAverage",2009
141,141,"Mark Brooks",NA,71.41,1214,17,"Round1ScoringAverage",2009
142,142,"Rory Sabbatini",NA,71.46,1715,24,"Round1ScoringAverage",2009
143,143,"John Rollins",NA,71.48,1930,27,"Round1ScoringAverage",2009
144,144,"Daniel Chopra",NA,71.5,2002,28,"Round1ScoringAverage",2009
144,144,"Steve Flesch",NA,71.5,1859,26,"Round1ScoringAverage",2009
146,146,"Matt Bettencourt",NA,71.52,2217,31,"Round1ScoringAverage",2009
147,147,"Charles Warren",NA,71.55,1431,20,"Round1ScoringAverage",2009
148,148,"David Mathis",NA,71.56,1932,27,"Round1ScoringAverage",2009
149,149,"Cameron Beckman",NA,71.58,1861,26,"Round1ScoringAverage",2009
150,150,"Angel Cabrera",NA,71.63,1146,16,"Round1ScoringAverage",2009
151,151,"Ryuji Imada",NA,71.64,1791,25,"Round1ScoringAverage",2009
152,152,"Glen Day",NA,71.69,1864,26,"Round1ScoringAverage",2009
153,153,"Jason Gore",NA,71.71,1721,24,"Round1ScoringAverage",2009
154,154,"Jimmy Walker",NA,71.75,1722,24,"Round1ScoringAverage",2009
155,155,"Ben Curtis",NA,71.76,1220,17,"Round1ScoringAverage",2009
156,156,"Peter Lonard",NA,71.77,2153,30,"Round1ScoringAverage",2009
157,157,"Joe Durant",NA,71.8,1436,20,"Round1ScoringAverage",2009
158,158,"Casey Wittenberg",NA,71.84,1796,25,"Round1ScoringAverage",2009
159,159,"Fred Couples",NA,71.88,1150,16,"Round1ScoringAverage",2009
159,159,"Ryan Palmer",NA,71.88,1869,26,"Round1ScoringAverage",2009
161,161,"KJ Choi",NA,71.9,1510,21,"Round1ScoringAverage",2009
161,161,"Darron Stiles",NA,71.9,1438,20,"Round1ScoringAverage",2009
163,163,"Andres Romero",NA,71.95,1367,19,"Round1ScoringAverage",2009
164,164,"Brian Vranesh",NA,72,1440,20,"Round1ScoringAverage",2009
165,165,"Gary Woodland",NA,72.06,1297,18,"Round1ScoringAverage",2009
166,166,"Kris Blanks",NA,72.2,1444,20,"Round1ScoringAverage",2009
167,167,"Will Ma Kenzie",NA,72.21,1733,24,"Round1ScoringAverage",2009
168,168,"Ernie Els",NA,72.28,1301,18,"Round1ScoringAverage",2009
169,169,"Aaron Baddeley",NA,72.32,1591,22,"Round1ScoringAverage",2009
169,169,"Derek Fathauer",NA,72.32,1808,25,"Round1ScoringAverage",2009
171,171,"David Duval",NA,72.36,1592,22,"Round1ScoringAverage",2009
172,172,"Rick Price",NA,72.43,1521,21,"Round1ScoringAverage",2009
173,173,"Adam Scott",NA,72.5,1305,18,"Round1ScoringAverage",2009
174,174,"Marc Turnesa",NA,72.55,2104,29,"Round1ScoringAverage",2009
175,175,"Billy Mayfair",NA,72.61,2033,28,"Round1ScoringAverage",2009
176,176,"Parker McLachlin",NA,72.72,1818,25,"Round1ScoringAverage",2009
177,177,"JB Holmes",NA,72.76,1819,25,"Round1ScoringAverage",2009
177,177,"Carl Pettersson",NA,72.76,2110,29,"Round1ScoringAverage",2009
179,179,"Peter Tomasulo",NA,72.96,1824,25,"Round1ScoringAverage",2009
180,180,"Greg Kraft",NA,73.43,1542,21,"Round1ScoringAverage",2009
181,181,"Brad Faxon",NA,73.57,1692,23,"Round1ScoringAverage",2009
182,182,"Eric Axley",NA,73.7,2211,30,"Round1ScoringAverage",2009
183,183,"Brendon Todd",NA,73.76,1549,21,"Round1ScoringAverage",2009
184,184,"Leif Olson",NA,74.19,1558,21,"Round1ScoringAverage",2009
