"3PuttAvoidanceInside5_RANKTHISWEEK_2007","3PuttAvoidanceInside5_RANKLASTWEEK_2007","3PuttAvoidanceInside5_PLAYERNAME_2007","3PuttAvoidanceInside5_ROUNDS_2007","3PuttAvoidanceInside5_Pct_2007","3PuttAvoidanceInside5_TOTAL3PUTTS_2007","3PuttAvoidanceInside5_ATTEMPTS_2007","3PuttAvoidanceInside5_2PUTTORBETTERPct_2007","stat_name","year"
1,1,"Jeff Maggert",79,0,NA,280,100,"3PuttAvoidanceInside5",2007
1,1,"Hunter Mahan",91,0,NA,253,100,"3PuttAvoidanceInside5",2007
1,1,"John Mallinger",96,0,NA,358,100,"3PuttAvoidanceInside5",2007
1,1,"Shigeki Maruyama",84,0,NA,346,100,"3PuttAvoidanceInside5",2007
1,1,"Daisuke Maruyama",86,0,NA,285,100,"3PuttAvoidanceInside5",2007
1,1,"Billy Mayfair",98,0,NA,282,100,"3PuttAvoidanceInside5",2007
1,1,"Rocco Mediate",72,0,NA,245,100,"3PuttAvoidanceInside5",2007
1,1,"Shaun Micheel",91,0,NA,259,100,"3PuttAvoidanceInside5",2007
1,1,"Phil Mickelson",73,0,NA,221,100,"3PuttAvoidanceInside5",2007
1,1,"Bryce Molder",56,0,NA,189,100,"3PuttAvoidanceInside5",2007
1,1,"Ryan Moore",92,0,NA,290,100,"3PuttAvoidanceInside5",2007
1,1,"Sean OHair",98,0,NA,305,100,"3PuttAvoidanceInside5",2007
1,1,"Arron Oberholser",69,0,NA,223,100,"3PuttAvoidanceInside5",2007
1,1,"Joe Ogilvie",102,0,NA,335,100,"3PuttAvoidanceInside5",2007
1,1,"Geoff Ogilvy",84,0,NA,273,100,"3PuttAvoidanceInside5",2007
1,1,"Jose Maria Olazabal",52,0,NA,152,100,"3PuttAvoidanceInside5",2007
1,1,"Jeff Overton",60,0,NA,194,100,"3PuttAvoidanceInside5",2007
1,1,"Corey Pavin",81,0,NA,280,100,"3PuttAvoidanceInside5",2007
1,1,"Pat Perez",84,0,NA,243,100,"3PuttAvoidanceInside5",2007
1,1,"Tom Pernice Jr",104,0,NA,362,100,"3PuttAvoidanceInside5",2007
1,1,"Kenny Perry",83,0,NA,282,100,"3PuttAvoidanceInside5",2007
1,1,"Ted Purdy",102,0,NA,328,100,"3PuttAvoidanceInside5",2007
1,1,"Michael Putnam",96,0,NA,269,100,"3PuttAvoidanceInside5",2007
1,1,"Kyle Reifers",71,0,NA,224,100,"3PuttAvoidanceInside5",2007
1,1,"Chris Riley",59,0,NA,231,100,"3PuttAvoidanceInside5",2007
1,1,"Justin Rose",63,0,NA,155,100,"3PuttAvoidanceInside5",2007
1,1,"Jim Rutledge",59,0,NA,166,100,"3PuttAvoidanceInside5",2007
1,1,"Rory Sabbatini",81,0,NA,287,100,"3PuttAvoidanceInside5",2007
1,1,"Adam Scott",69,0,NA,199,100,"3PuttAvoidanceInside5",2007
1,1,"Heath Slocum",101,0,NA,391,100,"3PuttAvoidanceInside5",2007
1,1,"Jeff Sluman",60,0,NA,143,100,"3PuttAvoidanceInside5",2007
1,1,"Henrik Stenson",52,0,NA,144,100,"3PuttAvoidanceInside5",2007
1,1,"Steve Stricker",81,0,NA,272,100,"3PuttAvoidanceInside5",2007
1,1,"Chris Stroud",66,0,NA,215,100,"3PuttAvoidanceInside5",2007
1,1,"Vaughn Taylor",91,0,NA,276,100,"3PuttAvoidanceInside5",2007
1,1,"Chris Tidland",59,0,NA,169,100,"3PuttAvoidanceInside5",2007
1,1,"David Toms",80,0,NA,240,100,"3PuttAvoidanceInside5",2007
1,1,"DJ Trahan",99,0,NA,346,100,"3PuttAvoidanceInside5",2007
1,1,"Bob Tway",103,0,NA,336,100,"3PuttAvoidanceInside5",2007
1,1,"Jaco Van Zyl",51,0,NA,175,100,"3PuttAvoidanceInside5",2007
1,1,"Scott Verplank",82,0,NA,248,100,"3PuttAvoidanceInside5",2007
1,1,"Johnson Wagner",97,0,NA,330,100,"3PuttAvoidanceInside5",2007
1,1,"Duffy Waldorf",69,0,NA,201,100,"3PuttAvoidanceInside5",2007
1,1,"Charles Warren",101,0,NA,346,100,"3PuttAvoidanceInside5",2007
1,1,"Nick Watney",87,0,NA,255,100,"3PuttAvoidanceInside5",2007
1,1,"Bubba Watson",80,0,NA,259,100,"3PuttAvoidanceInside5",2007
1,1,"Mike Weir",82,0,NA,255,100,"3PuttAvoidanceInside5",2007
1,1,"Brett Wetterich",88,0,NA,255,100,"3PuttAvoidanceInside5",2007
1,1,"Steve Wheatcroft",73,0,NA,225,100,"3PuttAvoidanceInside5",2007
1,1,"Jay Williamson",50,0,NA,189,100,"3PuttAvoidanceInside5",2007
1,1,"Dean Wilson",92,0,NA,281,100,"3PuttAvoidanceInside5",2007
1,1,"Tiger Woods",63,0,NA,153,100,"3PuttAvoidanceInside5",2007
122,122,"Tim Petrovic",106,0.25,1,399,99.7,"3PuttAvoidanceInside5",2007
123,123,"Daniel Chopra",106,0.27,1,377,99.7,"3PuttAvoidanceInside5",2007
124,124,"Doug LaBelle II",104,0.28,1,360,99.7,"3PuttAvoidanceInside5",2007
125,125,"Ryan Armour",107,0.29,1,346,99.7,"3PuttAvoidanceInside5",2007
125,125,"Charley Hoffman",97,0.29,1,339,99.7,"3PuttAvoidanceInside5",2007
125,125,"Steve Marino",106,0.29,1,341,99.7,"3PuttAvoidanceInside5",2007
125,125,"John Rollins",102,0.29,1,341,99.7,"3PuttAvoidanceInside5",2007
125,125,"Vijay Singh",102,0.29,1,347,99.7,"3PuttAvoidanceInside5",2007
125,125,"Bo Van Pelt",104,0.29,1,345,99.7,"3PuttAvoidanceInside5",2007
131,131,"Woody Austin",95,0.3,1,330,99.7,"3PuttAvoidanceInside5",2007
131,131,"Jeff Quinney",95,0.3,1,331,99.7,"3PuttAvoidanceInside5",2007
131,131,"Brandt Snedeker",105,0.3,1,333,99.7,"3PuttAvoidanceInside5",2007
134,134,"Jason Dufner",100,0.31,1,320,99.6,"3PuttAvoidanceInside5",2007
135,135,"Anthony Kim",93,0.32,1,315,99.6,"3PuttAvoidanceInside5",2007
135,135,"Troy Matteson",87,0.32,1,311,99.6,"3PuttAvoidanceInside5",2007
135,135,"Charlie Wi",90,0.32,1,316,99.6,"3PuttAvoidanceInside5",2007
138,138,"Aaron Baddeley",83,0.33,1,301,99.6,"3PuttAvoidanceInside5",2007
138,138,"Tim Herron",98,0.33,1,301,99.6,"3PuttAvoidanceInside5",2007
138,138,"Jerry Kelly",101,0.33,1,301,99.6,"3PuttAvoidanceInside5",2007
138,138,"Ryan Palmer",91,0.33,1,302,99.6,"3PuttAvoidanceInside5",2007
138,138,"Boo Weekley",101,0.33,1,303,99.6,"3PuttAvoidanceInside5",2007
143,143,"Alex Cejka",80,0.34,1,292,99.6,"3PuttAvoidanceInside5",2007
143,143,"Jason Gore",86,0.34,1,295,99.6,"3PuttAvoidanceInside5",2007
143,143,"Frank Lickliter II",95,0.34,1,293,99.6,"3PuttAvoidanceInside5",2007
143,143,"Parker McLachlin",83,0.34,1,291,99.6,"3PuttAvoidanceInside5",2007
147,147,"Glen Day",85,0.35,1,285,99.6,"3PuttAvoidanceInside5",2007
147,147,"Steve Elkington",87,0.35,1,286,99.6,"3PuttAvoidanceInside5",2007
147,147,"Richard Johnson",93,0.35,1,282,99.6,"3PuttAvoidanceInside5",2007
150,150,"Robert Allenby",90,0.36,1,278,99.6,"3PuttAvoidanceInside5",2007
150,150,"Tripp Isenhour",86,0.36,1,277,99.6,"3PuttAvoidanceInside5",2007
150,150,"Jarrod Lyle",77,0.36,1,277,99.6,"3PuttAvoidanceInside5",2007
150,150,"Jesper Parnevik",88,0.36,1,276,99.6,"3PuttAvoidanceInside5",2007
154,154,"Rod Pampling",92,0.37,1,269,99.6,"3PuttAvoidanceInside5",2007
154,154,"Kevin Stadler",95,0.37,1,269,99.6,"3PuttAvoidanceInside5",2007
154,154,"Kevin Sutherland",85,0.37,1,270,99.6,"3PuttAvoidanceInside5",2007
157,157,"Ben Curtis",80,0.38,1,263,99.6,"3PuttAvoidanceInside5",2007
157,157,"Marco Dawson",73,0.38,1,261,99.6,"3PuttAvoidanceInside5",2007
157,157,"Joe Durant",88,0.38,1,266,99.6,"3PuttAvoidanceInside5",2007
157,157,"Freddie Jacobson",70,0.38,1,264,99.6,"3PuttAvoidanceInside5",2007
157,157,"Kirk Triplett",77,0.38,1,262,99.6,"3PuttAvoidanceInside5",2007
162,162,"Stephen Leaney",82,0.39,1,257,99.6,"3PuttAvoidanceInside5",2007
162,162,"Greg Owen",81,0.39,1,259,99.6,"3PuttAvoidanceInside5",2007
162,162,"Brett Quigley",79,0.39,1,258,99.6,"3PuttAvoidanceInside5",2007
162,162,"Mark Wilson",87,0.39,1,259,99.6,"3PuttAvoidanceInside5",2007
166,166,"Stuart Appleby",74,0.4,1,252,99.6,"3PuttAvoidanceInside5",2007
167,167,"Nick OHern",72,0.43,1,232,99.5,"3PuttAvoidanceInside5",2007
168,168,"Dicky Pride",71,0.44,1,225,99.5,"3PuttAvoidanceInside5",2007
169,169,"Tim Clark",66,0.45,1,220,99.5,"3PuttAvoidanceInside5",2007
169,169,"Joey Sindelar",75,0.45,1,220,99.5,"3PuttAvoidanceInside5",2007
171,171,"Darron Stiles",65,0.47,1,212,99.5,"3PuttAvoidanceInside5",2007
172,172,"Trevor Immelman",74,0.49,1,205,99.5,"3PuttAvoidanceInside5",2007
172,172,"Jason Schultz",63,0.49,1,203,99.5,"3PuttAvoidanceInside5",2007
174,174,"Michael Sim",52,0.51,1,195,99.4,"3PuttAvoidanceInside5",2007
175,175,"Fred Funk",65,0.52,1,194,99.4,"3PuttAvoidanceInside5",2007
175,175,"Matt Hendrix",63,0.52,1,193,99.4,"3PuttAvoidanceInside5",2007
177,177,"Nathan Green",103,0.54,2,368,99.4,"3PuttAvoidanceInside5",2007
178,178,"Bubba Dickerson",51,0.56,1,177,99.4,"3PuttAvoidanceInside5",2007
178,178,"Carl Pettersson",111,0.56,2,357,99.4,"3PuttAvoidanceInside5",2007
180,180,"Kevin Na",84,0.57,2,348,99.4,"3PuttAvoidanceInside5",2007
181,181,"JP Hayes",89,0.58,2,347,99.4,"3PuttAvoidanceInside5",2007
182,182,"Eric Axley",107,0.59,2,338,99.4,"3PuttAvoidanceInside5",2007
182,182,"Jeff Brehaut",59,0.59,1,170,99.4,"3PuttAvoidanceInside5",2007
184,184,"Tag Ridings",52,0.6,1,167,99.4,"3PuttAvoidanceInside5",2007
185,185,"Paul Stankowski",52,0.61,1,165,99.3,"3PuttAvoidanceInside5",2007
186,186,"George McNeill",95,0.64,2,313,99.3,"3PuttAvoidanceInside5",2007
187,187,"John Merrick",92,0.68,2,295,99.3,"3PuttAvoidanceInside5",2007
188,188,"John Senden",97,0.7,2,287,99.3,"3PuttAvoidanceInside5",2007
189,189,"Camilo Villegas",82,0.72,2,278,99.2,"3PuttAvoidanceInside5",2007
190,190,"Jonathan Byrd",73,0.79,2,254,99.2,"3PuttAvoidanceInside5",2007
191,191,"Steve Lowery",74,0.83,2,240,99.1,"3PuttAvoidanceInside5",2007
192,192,"Paul Gow",70,0.84,2,237,99.1,"3PuttAvoidanceInside5",2007
193,193,"Padraig Harrington",64,0.93,2,216,99,"3PuttAvoidanceInside5",2007
194,194,"Will Ma Kenzie",100,1.53,5,326,98.4,"3PuttAvoidanceInside5",2007
195,195,"John Daly",59,1.67,3,180,98.3,"3PuttAvoidanceInside5",2007
196,196,"Ian Poulter",63,1.83,3,164,98.1,"3PuttAvoidanceInside5",2007
