"Back9Par4ScoringAverage_RANKTHISWEEK_2010","Back9Par4ScoringAverage_RANKLASTWEEK_2010","Back9Par4ScoringAverage_PLAYERNAME_2010","Back9Par4ScoringAverage_ROUNDS_2010","Back9Par4ScoringAverage_AVG_2010","Back9Par4ScoringAverage_TOTALSTROKES_2010","Back9Par4ScoringAverage_TOTALHOLES_2010","stat_name","year"
24,24,"Ben Crane",85,4.01,1749,436,"Back9Par4ScoringAverage",2010
24,24,"Brendon de Jonge",114,4.01,2400,598,"Back9Par4ScoringAverage",2010
24,24,"Retief Goosen",75,4.01,1551,387,"Back9Par4ScoringAverage",2010
24,24,"JP Hayes",79,4.01,1658,413,"Back9Par4ScoringAverage",2010
24,24,"JB Holmes",100,4.01,2151,536,"Back9Par4ScoringAverage",2010
24,24,"Charles Howell III",103,4.01,2172,541,"Back9Par4ScoringAverage",2010
24,24,"Rory McIlroy",54,4.01,1138,284,"Back9Par4ScoringAverage",2010
24,24,"Sean OHair",84,4.01,1761,439,"Back9Par4ScoringAverage",2010
24,24,"Ryan Palmer",84,4.01,1764,440,"Back9Par4ScoringAverage",2010
24,24,"Pat Perez",90,4.01,1885,470,"Back9Par4ScoringAverage",2010
24,24,"Chris Riley",73,4.01,1584,395,"Back9Par4ScoringAverage",2010
24,24,"Justin Rose",78,4.01,1678,418,"Back9Par4ScoringAverage",2010
24,24,"DJ Trahan",92,4.01,1938,483,"Back9Par4ScoringAverage",2010
24,24,"Nick Watney",91,4.01,1875,468,"Back9Par4ScoringAverage",2010
42,42,"Robert Allenby",76,4.02,1616,402,"Back9Par4ScoringAverage",2010
42,42,"Aaron Baddeley",94,4.02,1974,491,"Back9Par4ScoringAverage",2010
42,42,"Michael Connell",89,4.02,1935,481,"Back9Par4ScoringAverage",2010
42,42,"Jason Day",82,4.02,1792,446,"Back9Par4ScoringAverage",2010
42,42,"Graham DeLaet",88,4.02,1881,468,"Back9Par4ScoringAverage",2010
42,42,"Chris DiMarco",88,4.02,1838,457,"Back9Par4ScoringAverage",2010
42,42,"Steve Elkington",74,4.02,1553,386,"Back9Par4ScoringAverage",2010
42,42,"Billy Mayfair",78,4.02,1663,414,"Back9Par4ScoringAverage",2010
42,42,"Kevin Na",94,4.02,1982,493,"Back9Par4ScoringAverage",2010
42,42,"Aron Price",70,4.02,1504,374,"Back9Par4ScoringAverage",2010
42,42,"Vijay Singh",75,4.02,1642,408,"Back9Par4ScoringAverage",2010
42,42,"Kevin Streelman",90,4.02,1894,471,"Back9Par4ScoringAverage",2010
42,42,"Kevin Sutherland",86,4.02,1762,438,"Back9Par4ScoringAverage",2010
42,42,"Omar Uresti",74,4.02,1567,390,"Back9Par4ScoringAverage",2010
42,42,"Bo Van Pelt",104,4.02,2262,562,"Back9Par4ScoringAverage",2010
42,42,"Boo Weekley",88,4.02,1913,476,"Back9Par4ScoringAverage",2010
58,58,"Briny Baird",87,4.03,1872,465,"Back9Par4ScoringAverage",2010
58,58,"Jonathan Byrd",85,4.03,1799,446,"Back9Par4ScoringAverage",2010
58,58,"KJ Choi",82,4.03,1767,438,"Back9Par4ScoringAverage",2010
58,58,"Chris Couch",66,4.03,1374,341,"Back9Par4ScoringAverage",2010
58,58,"Rickie Fowler",98,4.03,2093,520,"Back9Par4ScoringAverage",2010
58,58,"Padraig Harrington",57,4.03,1202,298,"Back9Par4ScoringAverage",2010
58,58,"Skip Kendall",58,4.03,1234,306,"Back9Par4ScoringAverage",2010
58,58,"Cliff Kresge",50,4.03,1073,266,"Back9Par4ScoringAverage",2010
58,58,"Spencer Levin",110,4.03,2362,586,"Back9Par4ScoringAverage",2010
58,58,"Jarrod Lyle",54,4.03,1178,292,"Back9Par4ScoringAverage",2010
58,58,"Rocco Mediate",71,4.03,1486,369,"Back9Par4ScoringAverage",2010
58,58,"Shaun Micheel",70,4.03,1532,380,"Back9Par4ScoringAverage",2010
58,58,"Phil Mickelson",76,4.03,1619,402,"Back9Par4ScoringAverage",2010
58,58,"Geoff Ogilvy",62,4.03,1291,320,"Back9Par4ScoringAverage",2010
58,58,"Tim Petrovic",105,4.03,2239,555,"Back9Par4ScoringAverage",2010
58,58,"Scott Piercy",88,4.03,1856,460,"Back9Par4ScoringAverage",2010
58,58,"Michael Sim",64,4.03,1351,335,"Back9Par4ScoringAverage",2010
58,58,"Webb Simpson",98,4.03,2083,517,"Back9Par4ScoringAverage",2010
58,58,"Jeev Milkha Singh",59,4.03,1201,298,"Back9Par4ScoringAverage",2010
58,58,"Brandt Snedeker",89,4.03,1872,465,"Back9Par4ScoringAverage",2010
58,58,"David Toms",86,4.03,1808,449,"Back9Par4ScoringAverage",2010
58,58,"Camilo Villegas",78,4.03,1581,392,"Back9Par4ScoringAverage",2010
58,58,"Jimmy Walker",82,4.03,1709,424,"Back9Par4ScoringAverage",2010
81,81,"Henrik Bjornstad",72,4.04,1529,378,"Back9Par4ScoringAverage",2010
81,81,"Stewart Cink",84,4.04,1769,438,"Back9Par4ScoringAverage",2010
81,81,"Chad Collins",87,4.04,1878,465,"Back9Par4ScoringAverage",2010
81,81,"James Driscoll",78,4.04,1670,413,"Back9Par4ScoringAverage",2010
81,81,"Bob Estes",79,4.04,1666,412,"Back9Par4ScoringAverage",2010
81,81,"Brian Gay",101,4.04,2116,524,"Back9Par4ScoringAverage",2010
81,81,"Paul Goydos",78,4.04,1635,405,"Back9Par4ScoringAverage",2010
81,81,"Lee Janzen",77,4.04,1629,403,"Back9Par4ScoringAverage",2010
81,81,"Greg Owen",69,4.04,1456,360,"Back9Par4ScoringAverage",2010
81,81,"Jeff Quinney",91,4.04,1925,477,"Back9Par4ScoringAverage",2010
81,81,"Rory Sabbatini",79,4.04,1657,410,"Back9Par4ScoringAverage",2010
81,81,"John Senden",103,4.04,2186,541,"Back9Par4ScoringAverage",2010
81,81,"Chris Stroud",90,4.04,1907,472,"Back9Par4ScoringAverage",2010
81,81,"Johnson Wagner",85,4.04,1811,448,"Back9Par4ScoringAverage",2010
81,81,"Jay Williamson",76,4.04,1634,404,"Back9Par4ScoringAverage",2010
96,96,"Kris Blanks",91,4.05,1955,483,"Back9Par4ScoringAverage",2010
96,96,"Angel Cabrera",64,4.05,1390,343,"Back9Par4ScoringAverage",2010
96,96,"Robert Garrigus",71,4.05,1534,379,"Back9Par4ScoringAverage",2010
96,96,"Bill Haas",87,4.05,1867,461,"Back9Par4ScoringAverage",2010
96,96,"JJ Henry",92,4.05,1971,487,"Back9Par4ScoringAverage",2010
96,96,"Ryuji Imada",90,4.05,1928,476,"Back9Par4ScoringAverage",2010
96,96,"Matt Jones",89,4.05,1901,469,"Back9Par4ScoringAverage",2010
96,96,"Martin Laird",91,4.05,1970,487,"Back9Par4ScoringAverage",2010
96,96,"Michael Letzig",84,4.05,1792,442,"Back9Par4ScoringAverage",2010
96,96,"Will Ma Kenzie",72,4.05,1550,383,"Back9Par4ScoringAverage",2010
96,96,"Hunter Mahan",85,4.05,1814,448,"Back9Par4ScoringAverage",2010
96,96,"Scott McCarron",90,4.05,1894,468,"Back9Par4ScoringAverage",2010
96,96,"George McNeill",79,4.05,1687,417,"Back9Par4ScoringAverage",2010
96,96,"Jeff Overton",89,4.05,1926,476,"Back9Par4ScoringAverage",2010
96,96,"Tom Pernice Jr",74,4.05,1631,403,"Back9Par4ScoringAverage",2010
96,96,"Kenny Perry",69,4.05,1457,360,"Back9Par4ScoringAverage",2010
96,96,"Brett Quigley",96,4.05,2015,498,"Back9Par4ScoringAverage",2010
96,96,"Kevin Stadler",86,4.05,1797,444,"Back9Par4ScoringAverage",2010
96,96,"Brian Stuard",81,4.05,1747,431,"Back9Par4ScoringAverage",2010
96,96,"Josh Teater",101,4.05,2140,529,"Back9Par4ScoringAverage",2010
96,96,"Brett Wetterich",54,4.05,1166,288,"Back9Par4ScoringAverage",2010
96,96,"Mark Wilson",87,4.05,1865,461,"Back9Par4ScoringAverage",2010
118,118,"Blake Adams",84,4.06,1841,454,"Back9Par4ScoringAverage",2010
118,118,"Woody Austin",93,4.06,1969,485,"Back9Par4ScoringAverage",2010
118,118,"Michael Bradley",77,4.06,1661,409,"Back9Par4ScoringAverage",2010
118,118,"Greg Chalmers",93,4.06,1953,481,"Back9Par4ScoringAverage",2010
118,118,"Ben Curtis",78,4.06,1696,418,"Back9Par4ScoringAverage",2010
118,118,"Lucas Glover",75,4.06,1642,404,"Back9Par4ScoringAverage",2010
118,118,"Mathew Goggin",85,4.06,1817,447,"Back9Par4ScoringAverage",2010
118,118,"Trevor Immelman",55,4.06,1201,296,"Back9Par4ScoringAverage",2010
118,118,"Zach Johnson",93,4.06,2016,496,"Back9Par4ScoringAverage",2010
118,118,"Jerry Kelly",99,4.06,2151,530,"Back9Par4ScoringAverage",2010
118,118,"Ryan Moore",80,4.06,1705,420,"Back9Par4ScoringAverage",2010
118,118,"James Nitties",92,4.06,1956,482,"Back9Par4ScoringAverage",2010
118,118,"Joe Ogilvie",99,4.06,2111,520,"Back9Par4ScoringAverage",2010
118,118,"Brenden Pappas",66,4.06,1379,340,"Back9Par4ScoringAverage",2010
118,118,"Cameron Percy",73,4.06,1550,382,"Back9Par4ScoringAverage",2010
118,118,"Charles Warren",64,4.06,1379,340,"Back9Par4ScoringAverage",2010
118,118,"Garrett Willis",82,4.06,1747,430,"Back9Par4ScoringAverage",2010
135,135,"Stuart Appleby",101,4.07,2187,537,"Back9Par4ScoringAverage",2010
135,135,"Cameron Beckman",68,4.07,1480,364,"Back9Par4ScoringAverage",2010
135,135,"Jason Bohn",84,4.07,1791,440,"Back9Par4ScoringAverage",2010
135,135,"Brent Delahoussaye",57,4.07,1226,301,"Back9Par4ScoringAverage",2010
135,135,"Sergio Garcia",58,4.07,1114,274,"Back9Par4ScoringAverage",2010
135,135,"Tom Gillis",97,4.07,2079,511,"Back9Par4ScoringAverage",2010
135,135,"Nathan Green",86,4.07,1874,460,"Back9Par4ScoringAverage",2010
135,135,"Richard Johnson",90,4.07,1979,486,"Back9Par4ScoringAverage",2010
135,135,"Justin Leonard",89,4.07,1919,472,"Back9Par4ScoringAverage",2010
135,135,"Andrew McLardy",52,4.07,1114,274,"Back9Par4ScoringAverage",2010
145,145,"Brian Davis",101,4.08,2133,523,"Back9Par4ScoringAverage",2010
145,145,"Jason Dufner",87,4.08,1875,459,"Back9Par4ScoringAverage",2010
145,145,"David Duval",71,4.08,1480,363,"Back9Par4ScoringAverage",2010
145,145,"Mathias Gronberg",61,4.08,1335,327,"Back9Par4ScoringAverage",2010
145,145,"Steve Marino",81,4.08,1764,432,"Back9Par4ScoringAverage",2010
145,145,"Adam Scott",70,4.08,1462,358,"Back9Par4ScoringAverage",2010
145,145,"Vaughn Taylor",87,4.08,1838,451,"Back9Par4ScoringAverage",2010
145,145,"Nicholas Thompson",88,4.08,1860,456,"Back9Par4ScoringAverage",2010
145,145,"Cameron Tringale",55,4.08,1179,289,"Back9Par4ScoringAverage",2010
154,154,"Marc Leishman",87,4.09,1935,473,"Back9Par4ScoringAverage",2010
154,154,"Bill Lunde",79,4.09,1647,403,"Back9Par4ScoringAverage",2010
154,154,"Jeff Maggert",76,4.09,1648,403,"Back9Par4ScoringAverage",2010
154,154,"Rod Pampling",77,4.09,1630,399,"Back9Par4ScoringAverage",2010
154,154,"DA Points",90,4.09,1920,470,"Back9Par4ScoringAverage",2010
154,154,"Ted Purdy",86,4.09,1849,452,"Back9Par4ScoringAverage",2010
154,154,"Roger Tambellini",77,4.09,1648,403,"Back9Par4ScoringAverage",2010
154,154,"Chris Tidland",77,4.09,1667,408,"Back9Par4ScoringAverage",2010
154,154,"Vance Veazey",58,4.09,1260,308,"Back9Par4ScoringAverage",2010
163,163,"Matt Bettencourt",91,4.1,1921,469,"Back9Par4ScoringAverage",2010
163,163,"John Daly",63,4.1,1402,342,"Back9Par4ScoringAverage",2010
163,163,"Martin Flores",75,4.1,1594,389,"Back9Par4ScoringAverage",2010
163,163,"Tim Herron",79,4.1,1735,423,"Back9Par4ScoringAverage",2010
163,163,"Davis Love III",79,4.1,1735,423,"Back9Par4ScoringAverage",2010
163,163,"John Mallinger",78,4.1,1671,408,"Back9Par4ScoringAverage",2010
163,163,"Scott Verplank",74,4.1,1615,394,"Back9Par4ScoringAverage",2010
163,163,"Mike Weir",59,4.1,1243,303,"Back9Par4ScoringAverage",2010
163,163,"Chris Wilson",65,4.1,1390,339,"Back9Par4ScoringAverage",2010
163,163,"YE Yang",72,4.1,1573,384,"Back9Par4ScoringAverage",2010
173,173,"Rich Barcelo",70,4.11,1537,374,"Back9Par4ScoringAverage",2010
173,173,"Jeff Gove",57,4.11,1229,299,"Back9Par4ScoringAverage",2010
173,173,"John Merrick",109,4.11,2371,577,"Back9Par4ScoringAverage",2010
173,173,"Troy Merritt",86,4.11,1861,453,"Back9Par4ScoringAverage",2010
173,173,"Roland Thatcher",72,4.11,1537,374,"Back9Par4ScoringAverage",2010
178,178,"Craig Bowden",56,4.12,1219,296,"Back9Par4ScoringAverage",2010
178,178,"Daniel Chopra",74,4.12,1590,386,"Back9Par4ScoringAverage",2010
178,178,"Kevin Johnson",62,4.12,1351,328,"Back9Par4ScoringAverage",2010
178,178,"Derek Lamely",81,4.12,1734,421,"Back9Par4ScoringAverage",2010
178,178,"Steve Lowery",67,4.12,1449,352,"Back9Par4ScoringAverage",2010
178,178,"David Lutterus",69,4.12,1503,365,"Back9Par4ScoringAverage",2010
184,184,"Justin Bolli",55,4.13,1194,289,"Back9Par4ScoringAverage",2010
184,184,"Mark Calcavecchia",50,4.13,1124,272,"Back9Par4ScoringAverage",2010
184,184,"Garth Mulroy",53,4.13,1153,279,"Back9Par4ScoringAverage",2010
184,184,"Ian Poulter",55,4.13,1095,265,"Back9Par4ScoringAverage",2010
188,188,"Jerod Turner",54,4.14,1193,288,"Back9Par4ScoringAverage",2010
189,189,"Steve Flesch",78,4.15,1667,402,"Back9Par4ScoringAverage",2010
190,190,"Steve Wheatcroft",74,4.16,1622,390,"Back9Par4ScoringAverage",2010
191,191,"Greg Kraft",52,4.19,1153,275,"Back9Par4ScoringAverage",2010
192,192,"Brad Faxon",58,4.21,1280,304,"Back9Par4ScoringAverage",2010
