"FirstTeeEarlyPar3ScoringAverage_RANKTHISWEEK_2016","FirstTeeEarlyPar3ScoringAverage_RANKLASTWEEK_2016","FirstTeeEarlyPar3ScoringAverage_PLAYERNAME_2016","FirstTeeEarlyPar3ScoringAverage_ROUNDS_2016","FirstTeeEarlyPar3ScoringAverage_AVG_2016","FirstTeeEarlyPar3ScoringAverage_TOTALSTROKES_2016","FirstTeeEarlyPar3ScoringAverage_TOTALHOLES_2016","stat_name","year"
1,1,"KJ Choi",47,2.8,126,45,"FirstTeeEarlyPar3ScoringAverage",2016
1,1,"Phil Mickelson",37,2.8,70,25,"FirstTeeEarlyPar3ScoringAverage",2016
3,4,"Abraham Ancer",26,2.83,82,29,"FirstTeeEarlyPar3ScoringAverage",2016
3,3,"Alex Cejka",47,2.83,170,60,"FirstTeeEarlyPar3ScoringAverage",2016
5,5,"Jordan Spieth",34,2.86,60,21,"FirstTeeEarlyPar3ScoringAverage",2016
6,8,"Sam Saunders",40,2.92,108,37,"FirstTeeEarlyPar3ScoringAverage",2016
6,8,"Brandt Snedeker",47,2.92,70,24,"FirstTeeEarlyPar3ScoringAverage",2016
8,11,"Stewart Cink",45,2.93,179,61,"FirstTeeEarlyPar3ScoringAverage",2016
8,11,"Dustin Johnson",37,2.93,44,15,"FirstTeeEarlyPar3ScoringAverage",2016
8,11,"Patton Kizzire",57,2.93,132,45,"FirstTeeEarlyPar3ScoringAverage",2016
8,11,"Andrew Loupe",50,2.93,179,61,"FirstTeeEarlyPar3ScoringAverage",2016
12,16,"Pat Perez",28,2.94,94,32,"FirstTeeEarlyPar3ScoringAverage",2016
13,19,"Jamie Donaldson",28,2.95,59,20,"FirstTeeEarlyPar3ScoringAverage",2016
13,19,"John Huh",51,2.95,177,60,"FirstTeeEarlyPar3ScoringAverage",2016
13,19,"Matt Kuchar",46,2.95,109,37,"FirstTeeEarlyPar3ScoringAverage",2016
13,19,"Marc Leishman",41,2.95,118,40,"FirstTeeEarlyPar3ScoringAverage",2016
13,8,"Ryan Moore",40,2.95,121,41,"FirstTeeEarlyPar3ScoringAverage",2016
13,19,"DJ Trahan",23,2.95,59,20,"FirstTeeEarlyPar3ScoringAverage",2016
19,24,"Tyler Aldridge",53,2.96,207,70,"FirstTeeEarlyPar3ScoringAverage",2016
