"PuttsperRoundRound3_RANKTHISWEEK_2015","PuttsperRoundRound3_RANKLASTWEEK_2015","PuttsperRoundRound3_PLAYERNAME_2015","PuttsperRoundRound3__2015","PuttsperRoundRound3_AVG_2015","PuttsperRoundRound3_TOTALPUTTS_2015","PuttsperRoundRound3_TOTALROUNDS_2015","stat_name","year"
47,47,"Shawn Stefani",NA,28.38,596,21,"PuttsperRoundRound3",2015
47,47,"Brendon Todd",NA,28.38,596,21,"PuttsperRoundRound3",2015
51,51,"Andres Gonzales",NA,28.41,483,17,"PuttsperRoundRound3",2015
52,52,"David Hearn",NA,28.42,540,19,"PuttsperRoundRound3",2015
52,52,"JB Holmes",NA,28.42,540,19,"PuttsperRoundRound3",2015
52,52,"Kevin Kisner",NA,28.42,682,24,"PuttsperRoundRound3",2015
52,52,"Bryce Molder",NA,28.42,540,19,"PuttsperRoundRound3",2015
56,56,"Luke Guthrie",NA,28.44,455,16,"PuttsperRoundRound3",2015
57,57,"Brendon de Jonge",NA,28.45,626,22,"PuttsperRoundRound3",2015
57,57,"Hideki Matsuyama",NA,28.45,626,22,"PuttsperRoundRound3",2015
59,59,"Jason Day",NA,28.53,485,17,"PuttsperRoundRound3",2015
59,59,"Dustin Johnson",NA,28.53,485,17,"PuttsperRoundRound3",2015
61,61,"Derek Fathauer",NA,28.54,371,13,"PuttsperRoundRound3",2015
62,62,"Greg Owen",NA,28.55,314,11,"PuttsperRoundRound3",2015
63,63,"Robert Allenby",NA,28.57,200,7,"PuttsperRoundRound3",2015
63,63,"Justin Rose",NA,28.57,400,14,"PuttsperRoundRound3",2015
63,63,"Justin Thomas",NA,28.57,657,23,"PuttsperRoundRound3",2015
66,66,"Chris Stroud",NA,28.6,429,15,"PuttsperRoundRound3",2015
67,67,"Zac Blair",NA,28.62,601,21,"PuttsperRoundRound3",2015
67,67,"Nicholas Thompson",NA,28.62,372,13,"PuttsperRoundRound3",2015
69,69,"John Huh",NA,28.64,630,22,"PuttsperRoundRound3",2015
70,70,"Kevin Streelman",NA,28.65,573,20,"PuttsperRoundRound3",2015
71,71,"Jamie Donaldson",NA,28.67,258,9,"PuttsperRoundRound3",2015
72,72,"Aaron Baddeley",NA,28.69,373,13,"PuttsperRoundRound3",2015
72,72,"Blayne Barber",NA,28.69,373,13,"PuttsperRoundRound3",2015
72,72,"Billy Hurley III",NA,28.69,373,13,"PuttsperRoundRound3",2015
72,72,"Phil Mickelson",NA,28.69,459,16,"PuttsperRoundRound3",2015
72,72,"Camilo Villegas",NA,28.69,459,16,"PuttsperRoundRound3",2015
77,77,"Sangmoon Bae",NA,28.7,574,20,"PuttsperRoundRound3",2015
77,77,"Andrew Svoboda",NA,28.7,287,10,"PuttsperRoundRound3",2015
79,79,"Pat Perez",NA,28.73,632,22,"PuttsperRoundRound3",2015
80,80,"Carlos Ortiz",NA,28.75,575,20,"PuttsperRoundRound3",2015
81,81,"Steven Bowditch",NA,28.76,604,21,"PuttsperRoundRound3",2015
82,82,"Alex Cejka",NA,28.78,518,18,"PuttsperRoundRound3",2015
82,82,"Adam Hadwin",NA,28.78,518,18,"PuttsperRoundRound3",2015
82,82,"Jhonattan Vegas",NA,28.78,518,18,"PuttsperRoundRound3",2015
85,85,"Brooks Koepka",NA,28.79,547,19,"PuttsperRoundRound3",2015
86,86,"Matt Every",NA,28.83,346,12,"PuttsperRoundRound3",2015
86,86,"Kevin Na",NA,28.83,663,23,"PuttsperRoundRound3",2015
86,86,"Johnson Wagner",NA,28.83,346,12,"PuttsperRoundRound3",2015
89,89,"KJ Choi",NA,28.85,375,13,"PuttsperRoundRound3",2015
89,89,"Scott Langley",NA,28.85,577,20,"PuttsperRoundRound3",2015
91,91,"Russell Knox",NA,28.86,606,21,"PuttsperRoundRound3",2015
92,92,"Robert Streb",NA,28.88,722,25,"PuttsperRoundRound3",2015
93,93,"DA Points",NA,28.91,318,11,"PuttsperRoundRound3",2015
94,94,"Ian Poulter",NA,28.93,434,15,"PuttsperRoundRound3",2015
95,95,"Chris Kirk",NA,28.94,492,17,"PuttsperRoundRound3",2015
95,95,"Steve Wheatcroft",NA,28.94,463,16,"PuttsperRoundRound3",2015
97,97,"Daniel Summerhays",NA,28.95,637,22,"PuttsperRoundRound3",2015
98,98,"Ken Duke",NA,29,464,16,"PuttsperRoundRound3",2015
98,98,"Tony Finau",NA,29,638,22,"PuttsperRoundRound3",2015
98,98,"John Peterson",NA,29,551,19,"PuttsperRoundRound3",2015
98,98,"Tyrone Van Aswegen",NA,29,261,9,"PuttsperRoundRound3",2015
102,102,"Charley Hoffman",NA,29.05,581,20,"PuttsperRoundRound3",2015
103,103,"Martin Flores",NA,29.06,494,17,"PuttsperRoundRound3",2015
103,103,"Bubba Watson",NA,29.06,465,16,"PuttsperRoundRound3",2015
103,103,"Mark Wilson",NA,29.06,465,16,"PuttsperRoundRound3",2015
106,106,"Jim Furyk",NA,29.07,436,15,"PuttsperRoundRound3",2015
106,106,"Louis Oosthuizen",NA,29.07,407,14,"PuttsperRoundRound3",2015
108,108,"John Merrick",NA,29.08,349,12,"PuttsperRoundRound3",2015
109,109,"Zach Johnson",NA,29.1,582,20,"PuttsperRoundRound3",2015
110,110,"Harris English",NA,29.13,670,23,"PuttsperRoundRound3",2015
111,111,"Graham DeLaet",NA,29.15,379,13,"PuttsperRoundRound3",2015
111,111,"Seung Yul Noh",NA,29.15,379,13,"PuttsperRoundRound3",2015
113,113,"Daniel Berger",NA,29.17,525,18,"PuttsperRoundRound3",2015
114,114,"Kevin Chappell",NA,29.18,496,17,"PuttsperRoundRound3",2015
115,115,"Hudson Swafford",NA,29.21,555,19,"PuttsperRoundRound3",2015
116,116,"Ben Crane",NA,29.22,263,9,"PuttsperRoundRound3",2015
116,116,"Nick Watney",NA,29.22,526,18,"PuttsperRoundRound3",2015
118,118,"Brian Stuard",NA,29.29,498,17,"PuttsperRoundRound3",2015
119,119,"Jonas Blixt",NA,29.31,381,13,"PuttsperRoundRound3",2015
120,120,"Scott Pinckney",NA,29.33,528,18,"PuttsperRoundRound3",2015
121,121,"William McGirt",NA,29.35,675,23,"PuttsperRoundRound3",2015
121,121,"Kyle Reifers",NA,29.35,499,17,"PuttsperRoundRound3",2015
121,121,"Jimmy Walker",NA,29.35,587,20,"PuttsperRoundRound3",2015
124,124,"Roberto Castro",NA,29.36,323,11,"PuttsperRoundRound3",2015
124,124,"Whee Kim",NA,29.36,411,14,"PuttsperRoundRound3",2015
126,126,"Bill Haas",NA,29.37,558,19,"PuttsperRoundRound3",2015
127,127,"Tom Hoge",NA,29.38,470,16,"PuttsperRoundRound3",2015
127,127,"Billy Horschel",NA,29.38,617,21,"PuttsperRoundRound3",2015
129,129,"James Hahn",NA,29.42,559,19,"PuttsperRoundRound3",2015
130,130,"Charl Schwartzel",NA,29.43,412,14,"PuttsperRoundRound3",2015
131,131,"Mark Hubbard",NA,29.44,471,16,"PuttsperRoundRound3",2015
131,131,"Ryo Ishikawa",NA,29.44,530,18,"PuttsperRoundRound3",2015
133,133,"Patrick Rodgers",NA,29.45,324,11,"PuttsperRoundRound3",2015
133,133,"Cameron Tringale",NA,29.45,589,20,"PuttsperRoundRound3",2015
135,135,"John Senden",NA,29.47,442,15,"PuttsperRoundRound3",2015
136,136,"SJ Park",NA,29.5,413,14,"PuttsperRoundRound3",2015
136,136,"Boo Weekley",NA,29.5,472,16,"PuttsperRoundRound3",2015
138,138,"Retief Goosen",NA,29.53,443,15,"PuttsperRoundRound3",2015
138,138,"Martin Laird",NA,29.53,443,15,"PuttsperRoundRound3",2015
138,138,"Michael Thompson",NA,29.53,443,15,"PuttsperRoundRound3",2015
141,141,"Byron Smith",NA,29.56,266,9,"PuttsperRoundRound3",2015
142,142,"Brendan Steele",NA,29.58,562,19,"PuttsperRoundRound3",2015
142,142,"Nick Taylor",NA,29.58,562,19,"PuttsperRoundRound3",2015
144,144,"Sam Saunders",NA,29.6,444,15,"PuttsperRoundRound3",2015
145,145,"Webb Simpson",NA,29.61,533,18,"PuttsperRoundRound3",2015
146,146,"Oscar Fraustro",NA,29.63,237,8,"PuttsperRoundRound3",2015
146,146,"Russell Henley",NA,29.63,563,19,"PuttsperRoundRound3",2015
146,146,"Spencer Levin",NA,29.63,563,19,"PuttsperRoundRound3",2015
149,149,"Bo Van Pelt",NA,29.64,415,14,"PuttsperRoundRound3",2015
150,150,"Brian Harman",NA,29.69,475,16,"PuttsperRoundRound3",2015
151,151,"Jason Dufner",NA,29.71,505,17,"PuttsperRoundRound3",2015
151,151,"Gary Woodland",NA,29.71,416,14,"PuttsperRoundRound3",2015
153,153,"Charlie Beljan",NA,29.73,327,11,"PuttsperRoundRound3",2015
154,154,"Angel Cabrera",NA,29.78,268,9,"PuttsperRoundRound3",2015
155,155,"Vijay Singh",NA,29.81,477,16,"PuttsperRoundRound3",2015
156,156,"Cameron Percy",NA,29.86,418,14,"PuttsperRoundRound3",2015
156,156,"Alex Prugh",NA,29.86,418,14,"PuttsperRoundRound3",2015
158,158,"Davis Love III",NA,29.88,239,8,"PuttsperRoundRound3",2015
159,159,"Keegan Bradley",NA,29.89,568,19,"PuttsperRoundRound3",2015
160,160,"Padraig Harrington",NA,29.9,299,10,"PuttsperRoundRound3",2015
161,161,"Gonzalo Fdez Castano",NA,29.92,359,12,"PuttsperRoundRound3",2015
162,162,"Luke Donald",NA,30,480,16,"PuttsperRoundRound3",2015
162,162,"Michael Putnam",NA,30,480,16,"PuttsperRoundRound3",2015
164,164,"Chad Campbell",NA,30.05,571,19,"PuttsperRoundRound3",2015
165,165,"Paul Casey",NA,30.11,572,19,"PuttsperRoundRound3",2015
165,165,"Ben Martin",NA,30.11,572,19,"PuttsperRoundRound3",2015
167,167,"Lucas Glover",NA,30.13,452,15,"PuttsperRoundRound3",2015
168,168,"Bill Lunde",NA,30.14,211,7,"PuttsperRoundRound3",2015
169,169,"Geoff Ogilvy",NA,30.2,302,10,"PuttsperRoundRound3",2015
170,170,"Francesco Molinari",NA,30.25,363,12,"PuttsperRoundRound3",2015
170,170,"Lee Westwood",NA,30.25,363,12,"PuttsperRoundRound3",2015
172,172,"Derek Ernst",NA,30.27,333,11,"PuttsperRoundRound3",2015
173,173,"Chez Reavie",NA,30.3,303,10,"PuttsperRoundRound3",2015
174,174,"Ernie Els",NA,30.36,334,11,"PuttsperRoundRound3",2015
174,174,"Will Wilcox",NA,30.36,334,11,"PuttsperRoundRound3",2015
176,176,"Charles Howell III",NA,30.43,700,23,"PuttsperRoundRound3",2015
177,177,"Jim Herman",NA,30.53,580,19,"PuttsperRoundRound3",2015
178,178,"Jim Renner",NA,30.56,275,9,"PuttsperRoundRound3",2015
179,179,"Robert Garrigus",NA,30.64,337,11,"PuttsperRoundRound3",2015
179,179,"Scott Stallings",NA,30.64,337,11,"PuttsperRoundRound3",2015
181,181,"Brice Garnett",NA,30.67,368,12,"PuttsperRoundRound3",2015
182,182,"Adam Scott",NA,30.9,309,10,"PuttsperRoundRound3",2015
183,183,"JJ Henry",NA,31,496,16,"PuttsperRoundRound3",2015
184,184,"Henrik Stenson",NA,31.6,474,15,"PuttsperRoundRound3",2015
