"DrivingPct300320AllDrives_RANKTHISWEEK_2014","DrivingPct300320AllDrives_RANKLASTWEEK_2014","DrivingPct300320AllDrives_PLAYERNAME_2014","DrivingPct300320AllDrives_ROUNDS_2014","DrivingPct300320AllDrives_Pct_2014","DrivingPct300320AllDrives_TOTALDRIVESFOR300320_2014","DrivingPct300320AllDrives_TOTALDRIVESOVERALL_2014","DrivingPct300320AllDrives_RELATIVETOPAR_2014","stat_name","year"
1,1,"Jamie Lovemark",64,29.68,195,657,-0.082,"DrivingPct300320AllDrives",2014
2,2,"Charles Howell III",106,29.53,391,1324,-0.159,"DrivingPct300320AllDrives",2014
3,3,"Bubba Watson",76,28.44,223,784,-0.13,"DrivingPct300320AllDrives",2014
4,4,"Robert Streb",75,28.13,252,896,-0.167,"DrivingPct300320AllDrives",2014
5,5,"Jason Day",54,27.92,129,462,-0.178,"DrivingPct300320AllDrives",2014
6,6,"Justin Rose",70,27.9,202,724,-0.149,"DrivingPct300320AllDrives",2014
7,7,"Steven Bowditch",93,27.85,303,1088,-0.112,"DrivingPct300320AllDrives",2014
8,8,"Gary Woodland",93,27.45,280,1020,-0.086,"DrivingPct300320AllDrives",2014
9,9,"Jhonattan Vegas",77,27.29,244,894,-0.143,"DrivingPct300320AllDrives",2014
10,10,"Ryan Palmer",85,27.24,255,936,-0.192,"DrivingPct300320AllDrives",2014
11,11,"Rory McIlroy",66,27.08,182,672,-0.247,"DrivingPct300320AllDrives",2014
12,12,"Angel Cabrera",69,27,230,852,-0.087,"DrivingPct300320AllDrives",2014
13,13,"Brendan Steele",89,26.66,261,979,-0.184,"DrivingPct300320AllDrives",2014
14,14,"Charley Hoffman",93,26.65,282,1058,-0.184,"DrivingPct300320AllDrives",2014
15,15,"JB Holmes",86,26.26,282,1074,-0.113,"DrivingPct300320AllDrives",2014
16,16,"Sean OHair",77,25.94,242,933,-0.182,"DrivingPct300320AllDrives",2014
17,17,"Jimmy Walker",98,25.93,266,1026,-0.128,"DrivingPct300320AllDrives",2014
18,18,"Matt Jones",83,25.89,217,838,-0.115,"DrivingPct300320AllDrives",2014
19,19,"Scott Stallings",77,25.63,225,878,-0.116,"DrivingPct300320AllDrives",2014
20,20,"Charlie Beljan",76,25.59,239,934,-0.063,"DrivingPct300320AllDrives",2014
21,21,"Charl Schwartzel",64,25.4,192,756,-0.146,"DrivingPct300320AllDrives",2014
22,22,"Adam Scott",68,25.38,200,788,-0.225,"DrivingPct300320AllDrives",2014
23,23,"Keegan Bradley",89,25.32,237,936,-0.093,"DrivingPct300320AllDrives",2014
24,24,"Rickie Fowler",91,25.17,218,866,-0.124,"DrivingPct300320AllDrives",2014
25,25,"Hunter Mahan",88,25,252,1008,-0.095,"DrivingPct300320AllDrives",2014
26,26,"Brooks Koepka",56,24.91,146,586,-0.158,"DrivingPct300320AllDrives",2014
27,27,"Lucas Glover",68,24.73,162,655,-0.142,"DrivingPct300320AllDrives",2014
28,28,"Robert Garrigus",80,24.68,251,1017,-0.076,"DrivingPct300320AllDrives",2014
29,29,"Morgan Hoffmann",103,24.38,306,1255,-0.082,"DrivingPct300320AllDrives",2014
30,30,"Jason Kokrak",65,24.15,205,849,-0.132,"DrivingPct300320AllDrives",2014
31,31,"Ernie Els",85,24.09,212,880,-0.118,"DrivingPct300320AllDrives",2014
32,32,"Will Wilcox",51,23.97,134,559,-0.179,"DrivingPct300320AllDrives",2014
33,33,"Kevin Stadler",90,23.9,217,908,-0.138,"DrivingPct300320AllDrives",2014
34,34,"Kyle Stanley",87,23.76,239,1006,-0.063,"DrivingPct300320AllDrives",2014
35,35,"Derek Ernst",80,23.67,209,883,-0.11,"DrivingPct300320AllDrives",2014
36,36,"Graham DeLaet",80,23.65,211,892,-0.114,"DrivingPct300320AllDrives",2014
37,37,"Hudson Swafford",75,23.58,191,810,-0.115,"DrivingPct300320AllDrives",2014
38,38,"Troy Matteson",62,23.36,160,685,-0.106,"DrivingPct300320AllDrives",2014
39,39,"Martin Laird",66,23.32,180,772,-0.144,"DrivingPct300320AllDrives",2014
40,40,"Martin Kaymer",65,23.07,155,672,-0.097,"DrivingPct300320AllDrives",2014
41,41,"Carl Pettersson",91,22.95,272,1185,-0.213,"DrivingPct300320AllDrives",2014
42,42,"Louis Oosthuizen",50,22.73,95,418,0.011,"DrivingPct300320AllDrives",2014
43,43,"Bud Cauley",56,22.71,146,643,-0.123,"DrivingPct300320AllDrives",2014
44,44,"Martin Flores",85,22.68,215,948,-0.158,"DrivingPct300320AllDrives",2014
45,45,"Nick Watney",80,22.45,176,784,-0.102,"DrivingPct300320AllDrives",2014
46,46,"Billy Horschel",92,22.42,217,968,-0.198,"DrivingPct300320AllDrives",2014
47,47,"Tommy Gainey",73,22.4,187,835,-0.091,"DrivingPct300320AllDrives",2014
48,48,"Jim Herman",62,22.39,150,670,0,"DrivingPct300320AllDrives",2014
49,49,"Dustin Johnson",58,22.32,129,578,-0.155,"DrivingPct300320AllDrives",2014
50,50,"Marc Leishman",81,22.14,213,962,-0.141,"DrivingPct300320AllDrives",2014
50,50,"Phil Mickelson",71,22.14,155,700,-0.129,"DrivingPct300320AllDrives",2014
50,50,"Seung Yul Noh",92,22.14,232,1048,-0.121,"DrivingPct300320AllDrives",2014
53,53,"Harris English",95,22.05,228,1034,-0.202,"DrivingPct300320AllDrives",2014
54,54,"Ryo Ishikawa",75,22.04,190,862,-0.168,"DrivingPct300320AllDrives",2014
55,55,"Andrew Loupe",65,21.89,153,699,-0.026,"DrivingPct300320AllDrives",2014
56,56,"Hideki Matsuyama",82,21.76,195,896,-0.236,"DrivingPct300320AllDrives",2014
57,57,"Kevin Tway",64,21.61,142,657,-0.113,"DrivingPct300320AllDrives",2014
58,58,"Kevin Chappell",100,21.58,262,1214,-0.168,"DrivingPct300320AllDrives",2014
59,59,"Sergio Garcia",61,21.25,119,560,-0.168,"DrivingPct300320AllDrives",2014
60,60,"Patrick Reed",92,21.1,219,1038,-0.164,"DrivingPct300320AllDrives",2014
61,61,"Bill Haas",107,20.94,240,1146,-0.208,"DrivingPct300320AllDrives",2014
62,62,"Geoff Ogilvy",84,20.9,213,1019,-0.113,"DrivingPct300320AllDrives",2014
63,63,"Andres Romero",81,20.87,210,1006,-0.133,"DrivingPct300320AllDrives",2014
64,64,"Russell Henley",92,20.68,218,1054,-0.17,"DrivingPct300320AllDrives",2014
65,65,"Kevin Streelman",79,20.6,173,840,-0.098,"DrivingPct300320AllDrives",2014
66,66,"Shawn Stefani",60,20.43,163,798,-0.172,"DrivingPct300320AllDrives",2014
67,67,"Davis Love III",74,20.21,177,876,-0.186,"DrivingPct300320AllDrives",2014
67,67,"John Peterson",62,20.21,155,767,-0.155,"DrivingPct300320AllDrives",2014
69,69,"Jason Dufner",57,20.07,118,588,-0.085,"DrivingPct300320AllDrives",2014
69,69,"Jordan Spieth",102,20.07,222,1106,-0.212,"DrivingPct300320AllDrives",2014
71,71,"Aaron Baddeley",74,20.05,165,823,-0.121,"DrivingPct300320AllDrives",2014
72,72,"Henrik Stenson",56,19.17,102,532,-0.147,"DrivingPct300320AllDrives",2014
73,73,"Camilo Villegas",95,19.11,224,1172,-0.138,"DrivingPct300320AllDrives",2014
74,74,"Trevor Immelman",84,19.1,179,937,-0.128,"DrivingPct300320AllDrives",2014
75,75,"Ben Martin",80,19,167,879,-0.132,"DrivingPct300320AllDrives",2014
76,76,"Josh Teater",90,18.97,198,1044,-0.126,"DrivingPct300320AllDrives",2014
77,77,"Sangmoon Bae",76,18.92,172,909,-0.163,"DrivingPct300320AllDrives",2014
78,78,"Vijay Singh",83,18.83,200,1062,-0.22,"DrivingPct300320AllDrives",2014
79,79,"Brian Harman",111,18.54,261,1408,-0.18,"DrivingPct300320AllDrives",2014
80,80,"Lee Westwood",57,18.44,111,602,-0.171,"DrivingPct300320AllDrives",2014
81,81,"Stewart Cink",91,18.43,185,1004,-0.189,"DrivingPct300320AllDrives",2014
82,82,"JJ Henry",91,18.38,200,1088,-0.16,"DrivingPct300320AllDrives",2014
82,82,"Michael Putnam",106,18.38,233,1268,-0.197,"DrivingPct300320AllDrives",2014
84,84,"Rory Sabbatini",82,18.25,165,904,-0.182,"DrivingPct300320AllDrives",2014
85,85,"David Lingmerth",80,18.24,170,932,-0.106,"DrivingPct300320AllDrives",2014
86,86,"Wes Roach",67,18.22,127,697,-0.102,"DrivingPct300320AllDrives",2014
87,87,"Chesson Hadley",84,18.2,180,989,-0.144,"DrivingPct300320AllDrives",2014
88,88,"Will Ma Kenzie",82,18.01,183,1016,-0.115,"DrivingPct300320AllDrives",2014
89,89,"Chris Kirk",105,17.96,217,1208,-0.147,"DrivingPct300320AllDrives",2014
