"Approach75100yardsRTPScore_RANKTHISWEEK_2010","Approach75100yardsRTPScore_RANKLASTWEEK_2010","Approach75100yardsRTPScore_PLAYERNAME_2010","Approach75100yardsRTPScore_ROUNDS_2010","Approach75100yardsRTPScore_AVGRTP_2010","stat_name","year"
1,1,"Geoff Ogilvy",62,-0.404,"Approach75100yardsRTPScore",2010
2,2,"Sergio Garcia",58,-0.381,"Approach75100yardsRTPScore",2010
3,3,"Rickie Fowler",98,-0.375,"Approach75100yardsRTPScore",2010
4,4,"Retief Goosen",75,-0.37,"Approach75100yardsRTPScore",2010
5,5,"Paul Goydos",78,-0.337,"Approach75100yardsRTPScore",2010
6,6,"Garth Mulroy",53,-0.333,"Approach75100yardsRTPScore",2010
7,7,"Webb Simpson",98,-0.313,"Approach75100yardsRTPScore",2010
8,8,"Dean Wilson",54,-0.306,"Approach75100yardsRTPScore",2010
9,9,"George McNeill",79,-0.296,"Approach75100yardsRTPScore",2010
10,10,"David Toms",86,-0.294,"Approach75100yardsRTPScore",2010
11,11,"Trevor Immelman",55,-0.286,"Approach75100yardsRTPScore",2010
12,12,"Charlie Wi",95,-0.274,"Approach75100yardsRTPScore",2010
13,13,"Lee Janzen",77,-0.273,"Approach75100yardsRTPScore",2010
14,14,"Ben Crane",85,-0.269,"Approach75100yardsRTPScore",2010
15,15,"Justin Bolli",55,-0.268,"Approach75100yardsRTPScore",2010
16,16,"Paul Casey",64,-0.265,"Approach75100yardsRTPScore",2010
16,16,"Phil Mickelson",76,-0.265,"Approach75100yardsRTPScore",2010
18,18,"DJ Trahan",92,-0.262,"Approach75100yardsRTPScore",2010
19,19,"Jim Furyk",76,-0.25,"Approach75100yardsRTPScore",2010
20,20,"Bill Haas",87,-0.246,"Approach75100yardsRTPScore",2010
20,20,"Richard Johnson",90,-0.246,"Approach75100yardsRTPScore",2010
20,20,"Matt Kuchar",97,-0.246,"Approach75100yardsRTPScore",2010
20,20,"Scott Verplank",74,-0.246,"Approach75100yardsRTPScore",2010
24,24,"JP Hayes",79,-0.242,"Approach75100yardsRTPScore",2010
24,24,"Tim Herron",79,-0.242,"Approach75100yardsRTPScore",2010
24,24,"Jay Williamson",76,-0.242,"Approach75100yardsRTPScore",2010
27,27,"Steve Stricker",73,-0.241,"Approach75100yardsRTPScore",2010
28,28,"JJ Henry",92,-0.239,"Approach75100yardsRTPScore",2010
29,29,"Blake Adams",84,-0.238,"Approach75100yardsRTPScore",2010
29,29,"Ryuji Imada",90,-0.238,"Approach75100yardsRTPScore",2010
31,31,"Roland Thatcher",72,-0.237,"Approach75100yardsRTPScore",2010
32,32,"Chris DiMarco",88,-0.235,"Approach75100yardsRTPScore",2010
33,33,"Joe Ogilvie",99,-0.233,"Approach75100yardsRTPScore",2010
33,33,"Ian Poulter",55,-0.233,"Approach75100yardsRTPScore",2010
35,35,"Chris Riley",73,-0.232,"Approach75100yardsRTPScore",2010
36,36,"Vijay Singh",75,-0.231,"Approach75100yardsRTPScore",2010
37,37,"Stewart Cink",84,-0.228,"Approach75100yardsRTPScore",2010
37,37,"John Rollins",81,-0.228,"Approach75100yardsRTPScore",2010
39,39,"Andrew McLardy",52,-0.227,"Approach75100yardsRTPScore",2010
39,39,"Jeff Overton",89,-0.227,"Approach75100yardsRTPScore",2010
41,41,"Bob Estes",79,-0.226,"Approach75100yardsRTPScore",2010
41,41,"Brian Gay",101,-0.226,"Approach75100yardsRTPScore",2010
43,43,"Skip Kendall",58,-0.224,"Approach75100yardsRTPScore",2010
44,44,"Ryan Palmer",84,-0.22,"Approach75100yardsRTPScore",2010
45,45,"Nicholas Thompson",88,-0.219,"Approach75100yardsRTPScore",2010
46,46,"Tim Clark",88,-0.217,"Approach75100yardsRTPScore",2010
47,47,"Greg Owen",69,-0.214,"Approach75100yardsRTPScore",2010
48,48,"Robert Garrigus",71,-0.213,"Approach75100yardsRTPScore",2010
49,49,"Matt Jones",89,-0.211,"Approach75100yardsRTPScore",2010
50,50,"Kevin Na",94,-0.205,"Approach75100yardsRTPScore",2010
