"Approachesfrom100yards_RANKTHISWEEK_2005","Approachesfrom100yards_RANKLASTWEEK_2005","Approachesfrom100yards_PLAYERNAME_2005","Approachesfrom100yards_ROUNDS_2005","Approachesfrom100yards_AVG_2005","Approachesfrom100yards_TOTALDISTANCEFEET_2005","Approachesfrom100yards_OFATTEMPTS_2005","Approachesfrom100yards_RELATIVETOPAR_2005","stat_name","year"
1,1,"Jim Furyk",94,NA,27683.583,936,-0.16,"Approachesfrom100yards",2005
2,2,"Adam Scott",72,NA,17836.333,598,-0.1,"Approachesfrom100yards",2005
3,3,"Kenny Perry",82,NA,21635.417,719,-0.13,"Approachesfrom100yards",2005
4,4,"Robert Allenby",95,NA,27607.667,898,-0.09,"Approachesfrom100yards",2005
5,5,"Olin Browne",99,NA,33543.667,1087,-0.08,"Approachesfrom100yards",2005
5,5,"Fred Couples",72,NA,14885,483,-0.08,"Approachesfrom100yards",2005
7,7,"Loren Roberts",54,NA,18657.5,604,-0.07,"Approachesfrom100yards",2005
8,8,"Tommy Armour III",103,NA,35312.5,1140,-0.07,"Approachesfrom100yards",2005
9,9,"Robert Gamez",91,NA,31098.833,1001,-0.1,"Approachesfrom100yards",2005
10,10,"Luke Donald",67,NA,15588.833,499,-0.11,"Approachesfrom100yards",2005
10,10,"Shigeki Maruyama",99,NA,31198,998,-0.12,"Approachesfrom100yards",2005
10,10,"Tiger Woods",76,NA,18136.167,581,-0.17,"Approachesfrom100yards",2005
13,13,"Chad Campbell",95,NA,28856,920,-0.1,"Approachesfrom100yards",2005
13,13,"Sergio Garcia",73,NA,17998.167,574,-0.11,"Approachesfrom100yards",2005
15,15,"Alex Cejka",84,NA,27381.167,864,-0.03,"Approachesfrom100yards",2005
15,15,"Jeff Maggert",79,NA,24796.917,784,-0.05,"Approachesfrom100yards",2005
17,17,"Ben Crane",78,NA,24114.833,759,-0.12,"Approachesfrom100yards",2005
18,18,"Retief Goosen",71,NA,15914.417,499,-0.12,"Approachesfrom100yards",2005
18,18,"Justin Leonard",78,NA,21963,688,-0.07,"Approachesfrom100yards",2005
18,18,"Jeff Sluman",94,NA,34416.333,1078,-0.05,"Approachesfrom100yards",2005
21,21,"Craig Barlow",81,NA,24704.917,773,-0.06,"Approachesfrom100yards",2005
21,21,"Bill Glasson",54,NA,16590.25,519,-0.03,"Approachesfrom100yards",2005
21,21,"David Toms",87,NA,24753.833,774,-0.13,"Approachesfrom100yards",2005
24,24,"Brendan Jones",81,NA,25306.083,789,-0.05,"Approachesfrom100yards",2005
24,24,"Jerry Kelly",101,NA,30656.667,955,-0.09,"Approachesfrom100yards",2005
26,26,"Dudley Hart",84,NA,29114.75,906,-0.1,"Approachesfrom100yards",2005
26,26,"JP Hayes",63,NA,20204.917,628,-0.06,"Approachesfrom100yards",2005
26,26,"John Huston",90,NA,30798.583,958,-0.06,"Approachesfrom100yards",2005
26,26,"Peter Lonard",85,NA,26419.583,822,-0.04,"Approachesfrom100yards",2005
30,30,"Stewart Cink",98,NA,27677.167,858,-0.11,"Approachesfrom100yards",2005
30,30,"Chris DiMarco",83,NA,21775.833,676,-0.08,"Approachesfrom100yards",2005
30,30,"Jose Maria Olazabal",55,NA,15589.75,483,-0.11,"Approachesfrom100yards",2005
30,30,"Corey Pavin",77,NA,25237.833,782,-0.09,"Approachesfrom100yards",2005
30,30,"Justin Rose",99,NA,34487,1068,-0.08,"Approachesfrom100yards",2005
30,30,"Kirk Triplett",55,NA,17384.75,539,-0.04,"Approachesfrom100yards",2005
30,30,"Bo Van Pelt",112,NA,36187.583,1121,-0.1,"Approachesfrom100yards",2005
37,37,"Bob Estes",92,NA,32629.667,1010,-0.08,"Approachesfrom100yards",2005
37,37,"Carlos Franco",78,NA,25620.25,793,-0.1,"Approachesfrom100yards",2005
39,39,"Jason Bohn",91,NA,32062.333,990,-0.1,"Approachesfrom100yards",2005
39,39,"Mathias Gronberg",60,NA,21391.417,660,-0.1,"Approachesfrom100yards",2005
39,39,"Rocco Mediate",73,NA,25231.5,779,-0.07,"Approachesfrom100yards",2005
42,42,"Stephen Ames",82,NA,24055.25,740,-0.1,"Approachesfrom100yards",2005
42,42,"Joey Sindelar",104,NA,39461.25,1214,-0.07,"Approachesfrom100yards",2005
44,44,"Mark Calcavecchia",92,NA,30989.75,951,-0.06,"Approachesfrom100yards",2005
44,44,"Brandt Jobe",96,NA,30821.583,947,-0.1,"Approachesfrom100yards",2005
46,46,"Tom Byrum",83,NA,32173.333,984,-0.02,"Approachesfrom100yards",2005
46,46,"Fred Funk",102,NA,35729.5,1095,-0.03,"Approachesfrom100yards",2005
46,46,"Franklin Langham",91,NA,28599.417,876,-0.04,"Approachesfrom100yards",2005
46,46,"Heath Slocum",103,NA,36884.083,1128,-0.05,"Approachesfrom100yards",2005
50,50,"Woody Austin",100,NA,34579.5,1055,-0.08,"Approachesfrom100yards",2005
51,51,"Geoff Ogilvy",97,NA,28014.833,854,-0.07,"Approachesfrom100yards",2005
51,51,"Patrick Sheehan",114,NA,38619.083,1176,-0.07,"Approachesfrom100yards",2005
51,51,"DJ Trahan",81,NA,27807.25,846,-0.08,"Approachesfrom100yards",2005
51,51,"Scott Verplank",87,NA,28636.417,873,-0.1,"Approachesfrom100yards",2005
55,55,"Billy Andrade",83,NA,29709.083,902,-0.08,"Approachesfrom100yards",2005
55,55,"Padraig Harrington",50,NA,14424.167,438,-0.1,"Approachesfrom100yards",2005
55,55,"Jonathan Kaye",77,NA,25230.5,767,-0.09,"Approachesfrom100yards",2005
55,55,"Sean OHair",103,NA,33965.167,1031,-0.08,"Approachesfrom100yards",2005
55,55,"Darron Stiles",78,NA,27377.25,832,-0.06,"Approachesfrom100yards",2005
55,55,"Omar Uresti",84,NA,30967.917,940,-0.04,"Approachesfrom100yards",2005
61,61,"Davis Love III",80,NA,21099.833,640,-0.12,"Approachesfrom100yards",2005
61,61,"Arron Oberholser",65,NA,20860,632,-0.06,"Approachesfrom100yards",2005
61,61,"Rod Pampling",89,NA,25903.583,785,-0.09,"Approachesfrom100yards",2005
61,61,"Brenden Pappas",51,NA,17748.917,538,-0.11,"Approachesfrom100yards",2005
61,61,"Phillip Price",77,NA,25456.667,771,-0.05,"Approachesfrom100yards",2005
61,61,"Bob Tway",87,NA,26506.917,803,-0.11,"Approachesfrom100yards",2005
67,67,"KJ Choi",78,NA,22211.917,671,-0.1,"Approachesfrom100yards",2005
67,67,"Marco Dawson",82,NA,30824.833,932,-0.08,"Approachesfrom100yards",2005
69,69,"Joe Durant",81,NA,29483,890,-0.04,"Approachesfrom100yards",2005
69,69,"DA Points",94,NA,33922.167,1023,-0.05,"Approachesfrom100yards",2005
71,71,"Carl Pettersson",109,NA,37864.583,1140,-0.08,"Approachesfrom100yards",2005
71,71,"Rory Sabbatini",81,NA,22219.333,668,-0.07,"Approachesfrom100yards",2005
73,73,"Michael Allen",90,NA,28753.333,862,-0.07,"Approachesfrom100yards",2005
73,73,"Scott Gutschewski",86,NA,27421.917,823,-0.07,"Approachesfrom100yards",2005
73,73,"Vaughn Taylor",99,NA,35490.667,1064,-0.08,"Approachesfrom100yards",2005
73,73,"Duffy Waldorf",86,NA,30695.917,920,-0.07,"Approachesfrom100yards",2005
77,77,"Briny Baird",98,NA,38423.5,1150,-0.05,"Approachesfrom100yards",2005
77,77,"Tim Clark",92,NA,25684.667,769,-0.09,"Approachesfrom100yards",2005
77,77,"JJ Henry",102,NA,35407,1060,-0.07,"Approachesfrom100yards",2005
77,77,"Richard Johnson",50,NA,19853.167,594,-0.11,"Approachesfrom100yards",2005
77,77,"Steve Lowery",100,NA,35755.667,1070,-0.08,"Approachesfrom100yards",2005
77,77,"Ryan Palmer",101,NA,31178.167,934,-0.07,"Approachesfrom100yards",2005
77,77,"Brett Wetterich",76,NA,24434.5,731,-0.06,"Approachesfrom100yards",2005
84,84,"Stuart Appleby",84,NA,24660.833,736,-0.07,"Approachesfrom100yards",2005
84,84,"Harrison Frazar",105,NA,37284.417,1113,-0.1,"Approachesfrom100yards",2005
84,84,"Hunter Mahan",103,NA,36538.417,1090,-0.04,"Approachesfrom100yards",2005
84,84,"Tim Petrovic",97,NA,30788.25,918,-0.08,"Approachesfrom100yards",2005
84,84,"Joey Snyder III",102,NA,39860.5,1191,-0.05,"Approachesfrom100yards",2005
84,84,"Steve Stricker",62,NA,21269.75,635,-0.08,"Approachesfrom100yards",2005
90,90,"Bradley Hughes",52,NA,21032.5,627,-0.03,"Approachesfrom100yards",2005
90,90,"Tom Lehman",69,NA,20233.333,603,-0.07,"Approachesfrom100yards",2005
90,90,"Kevin Stadler",96,NA,32129.583,956,-0.06,"Approachesfrom100yards",2005
93,93,"Jeff Brehaut",71,NA,27896.417,829,-0.08,"Approachesfrom100yards",2005
93,93,"Ben Curtis",65,NA,20658.667,614,0.01,"Approachesfrom100yards",2005
93,93,"Billy Mayfair",114,NA,44593.583,1325,-0.09,"Approachesfrom100yards",2005
93,93,"Charles Warren",89,NA,32769.583,974,-0.03,"Approachesfrom100yards",2005
93,93,"Lee Westwood",50,NA,13255.917,394,-0.02,"Approachesfrom100yards",2005
98,98,"Cameron Beckman",96,NA,35608.417,1056,-0.05,"Approachesfrom100yards",2005
98,98,"Rich Beem",66,NA,18699.167,554,-0.05,"Approachesfrom100yards",2005
100,100,"Steve Allan",102,NA,35235.75,1042,-0.04,"Approachesfrom100yards",2005
100,100,"Arjun Atwal",65,NA,25359.25,750,-0.08,"Approachesfrom100yards",2005
100,100,"Jeff Hart",63,NA,25726,760,0.04,"Approachesfrom100yards",2005
100,100,"Ted Purdy",122,NA,41283.5,1221,-0.03,"Approachesfrom100yards",2005
100,100,"Nick Watney",91,NA,31853.333,941,-0.06,"Approachesfrom100yards",2005
105,105,"Bart Bryant",91,NA,34593.167,1021,-0.1,"Approachesfrom100yards",2005
105,105,"Bob Heintz",67,NA,23949.75,706,-0.09,"Approachesfrom100yards",2005
105,105,"Frank Lickliter II",100,NA,34484.333,1017,-0.07,"Approachesfrom100yards",2005
