"FirstTeeLatePar3ScoringAverage_RANKTHISWEEK_2013","FirstTeeLatePar3ScoringAverage_RANKLASTWEEK_2013","FirstTeeLatePar3ScoringAverage_PLAYERNAME_2013","FirstTeeLatePar3ScoringAverage_ROUNDS_2013","FirstTeeLatePar3ScoringAverage_AVG_2013","FirstTeeLatePar3ScoringAverage_TOTALSTROKES_2013","FirstTeeLatePar3ScoringAverage_TOTALHOLES_2013","stat_name","year"
25,25,"Tim Clark",64,3,216,72,"FirstTeeLatePar3ScoringAverage",2013
25,25,"Brian Davis",91,3,366,122,"FirstTeeLatePar3ScoringAverage",2013
25,25,"Seung Yul Noh",71,3,183,61,"FirstTeeLatePar3ScoringAverage",2013
25,25,"Andrew Svoboda",46,3,132,44,"FirstTeeLatePar3ScoringAverage",2013
29,29,"James Driscoll",76,3.01,295,98,"FirstTeeLatePar3ScoringAverage",2013
29,29,"Phil Mickelson",78,3.01,488,162,"FirstTeeLatePar3ScoringAverage",2013
31,31,"Ricky Barnes",74,3.02,196,65,"FirstTeeLatePar3ScoringAverage",2013
31,31,"Brendon de Jonge",110,3.02,435,144,"FirstTeeLatePar3ScoringAverage",2013
31,31,"Brad Fritsch",81,3.02,245,81,"FirstTeeLatePar3ScoringAverage",2013
31,31,"Charles Howell III",87,3.02,390,129,"FirstTeeLatePar3ScoringAverage",2013
31,31,"Casey Wittenberg",72,3.02,248,82,"FirstTeeLatePar3ScoringAverage",2013
36,36,"Steven Bowditch",67,3.03,200,66,"FirstTeeLatePar3ScoringAverage",2013
36,36,"Michael Bradley",56,3.03,97,32,"FirstTeeLatePar3ScoringAverage",2013
36,36,"Padraig Harrington",52,3.03,206,68,"FirstTeeLatePar3ScoringAverage",2013
36,36,"Jason Kokrak",78,3.03,345,114,"FirstTeeLatePar3ScoringAverage",2013
36,36,"Jeff Maggert",63,3.03,182,60,"FirstTeeLatePar3ScoringAverage",2013
36,36,"John Rollins",77,3.03,354,117,"FirstTeeLatePar3ScoringAverage",2013
36,36,"Robert Streb",75,3.03,224,74,"FirstTeeLatePar3ScoringAverage",2013
36,36,"Nicholas Thompson",99,3.03,330,109,"FirstTeeLatePar3ScoringAverage",2013
44,44,"Stuart Appleby",88,3.04,322,106,"FirstTeeLatePar3ScoringAverage",2013
44,44,"Charlie Beljan",62,3.04,146,48,"FirstTeeLatePar3ScoringAverage",2013
44,44,"Roberto Castro",97,3.04,426,140,"FirstTeeLatePar3ScoringAverage",2013
44,44,"Robert Garrigus",69,3.04,249,82,"FirstTeeLatePar3ScoringAverage",2013
44,44,"Brian Harman",89,3.04,322,106,"FirstTeeLatePar3ScoringAverage",2013
44,44,"Jim Herman",59,3.04,258,85,"FirstTeeLatePar3ScoringAverage",2013
44,44,"Ryo Ishikawa",72,3.04,219,72,"FirstTeeLatePar3ScoringAverage",2013
44,44,"Matt Jones",83,3.04,295,97,"FirstTeeLatePar3ScoringAverage",2013
44,44,"David Lingmerth",68,3.04,249,82,"FirstTeeLatePar3ScoringAverage",2013
44,44,"Rory McIlroy",56,3.04,340,112,"FirstTeeLatePar3ScoringAverage",2013
44,44,"Scott Piercy",78,3.04,252,83,"FirstTeeLatePar3ScoringAverage",2013
44,44,"Alistair Presnell",59,3.04,222,73,"FirstTeeLatePar3ScoringAverage",2013
44,44,"Jordan Spieth",82,3.04,480,158,"FirstTeeLatePar3ScoringAverage",2013
44,44,"Kyle Stanley",71,3.04,271,89,"FirstTeeLatePar3ScoringAverage",2013
44,44,"DJ Trahan",48,3.04,210,69,"FirstTeeLatePar3ScoringAverage",2013
59,59,"Bob Estes",66,3.05,235,77,"FirstTeeLatePar3ScoringAverage",2013
59,59,"Martin Flores",83,3.05,244,80,"FirstTeeLatePar3ScoringAverage",2013
59,59,"Brian Gay",79,3.05,174,57,"FirstTeeLatePar3ScoringAverage",2013
59,59,"David Lynn",70,3.05,281,92,"FirstTeeLatePar3ScoringAverage",2013
59,59,"Greg Owen",73,3.05,186,61,"FirstTeeLatePar3ScoringAverage",2013
59,59,"Dicky Pride",71,3.05,174,57,"FirstTeeLatePar3ScoringAverage",2013
59,59,"Justin Rose",62,3.05,525,172,"FirstTeeLatePar3ScoringAverage",2013
59,59,"Vaughn Taylor",50,3.05,171,56,"FirstTeeLatePar3ScoringAverage",2013
59,59,"Cameron Tringale",80,3.05,226,74,"FirstTeeLatePar3ScoringAverage",2013
68,68,"Keegan Bradley",88,3.06,572,187,"FirstTeeLatePar3ScoringAverage",2013
68,68,"Jason Day",86,3.06,385,126,"FirstTeeLatePar3ScoringAverage",2013
68,68,"Luke Donald",60,3.06,324,106,"FirstTeeLatePar3ScoringAverage",2013
68,68,"Harris English",95,3.06,465,152,"FirstTeeLatePar3ScoringAverage",2013
68,68,"Jim Furyk",80,3.06,437,143,"FirstTeeLatePar3ScoringAverage",2013
68,68,"Fabian Gomez",65,3.06,263,86,"FirstTeeLatePar3ScoringAverage",2013
68,68,"David Hearn",88,3.06,269,88,"FirstTeeLatePar3ScoringAverage",2013
68,68,"Dustin Johnson",71,3.06,386,126,"FirstTeeLatePar3ScoringAverage",2013
68,68,"Steve Stricker",51,3.06,410,134,"FirstTeeLatePar3ScoringAverage",2013
68,68,"Daniel Summerhays",83,3.06,373,122,"FirstTeeLatePar3ScoringAverage",2013
78,78,"Luke Guthrie",82,3.07,387,126,"FirstTeeLatePar3ScoringAverage",2013
78,78,"Freddie Jacobson",63,3.07,212,69,"FirstTeeLatePar3ScoringAverage",2013
78,78,"Chris Kirk",89,3.07,282,92,"FirstTeeLatePar3ScoringAverage",2013
78,78,"Hunter Mahan",91,3.07,451,147,"FirstTeeLatePar3ScoringAverage",2013
78,78,"Bryce Molder",82,3.07,215,70,"FirstTeeLatePar3ScoringAverage",2013
78,78,"Carl Pettersson",82,3.07,92,30,"FirstTeeLatePar3ScoringAverage",2013
78,78,"Ian Poulter",59,3.07,319,104,"FirstTeeLatePar3ScoringAverage",2013
78,78,"Camilo Villegas",79,3.07,325,106,"FirstTeeLatePar3ScoringAverage",2013
86,86,"Chad Campbell",78,3.08,240,78,"FirstTeeLatePar3ScoringAverage",2013
86,86,"Charley Hoffman",84,3.08,431,140,"FirstTeeLatePar3ScoringAverage",2013
86,86,"Jerry Kelly",75,3.08,256,83,"FirstTeeLatePar3ScoringAverage",2013
86,86,"Colt Knost",69,3.08,123,40,"FirstTeeLatePar3ScoringAverage",2013
86,86,"DA Points",87,3.08,314,102,"FirstTeeLatePar3ScoringAverage",2013
86,86,"Adam Scott",61,3.08,441,143,"FirstTeeLatePar3ScoringAverage",2013
86,86,"YE Yang",56,3.08,163,53,"FirstTeeLatePar3ScoringAverage",2013
93,93,"Bill Haas",85,3.09,519,168,"FirstTeeLatePar3ScoringAverage",2013
93,93,"Morgan Hoffmann",64,3.09,238,77,"FirstTeeLatePar3ScoringAverage",2013
93,93,"Marc Leishman",77,3.09,362,117,"FirstTeeLatePar3ScoringAverage",2013
93,93,"Rory Sabbatini",86,3.09,340,110,"FirstTeeLatePar3ScoringAverage",2013
93,93,"Brian Stuard",78,3.09,306,99,"FirstTeeLatePar3ScoringAverage",2013
93,93,"David Toms",49,3.09,164,53,"FirstTeeLatePar3ScoringAverage",2013
99,99,"KJ Choi",85,3.1,270,87,"FirstTeeLatePar3ScoringAverage",2013
99,99,"Matt Every",89,3.1,387,125,"FirstTeeLatePar3ScoringAverage",2013
99,99,"Sergio Garcia",65,3.1,443,143,"FirstTeeLatePar3ScoringAverage",2013
99,99,"Matt Kuchar",93,3.1,570,184,"FirstTeeLatePar3ScoringAverage",2013
99,99,"David Mathis",71,3.1,226,73,"FirstTeeLatePar3ScoringAverage",2013
99,99,"George McNeill",68,3.1,214,69,"FirstTeeLatePar3ScoringAverage",2013
99,99,"Rod Pampling",46,3.1,127,41,"FirstTeeLatePar3ScoringAverage",2013
99,99,"Brandt Snedeker",79,3.1,496,160,"FirstTeeLatePar3ScoringAverage",2013
99,99,"Jimmy Walker",84,3.1,267,86,"FirstTeeLatePar3ScoringAverage",2013
99,99,"Nick Watney",88,3.1,394,127,"FirstTeeLatePar3ScoringAverage",2013
109,109,"Scott Brown",65,3.11,171,55,"FirstTeeLatePar3ScoringAverage",2013
109,109,"Angel Cabrera",73,3.11,361,116,"FirstTeeLatePar3ScoringAverage",2013
109,109,"Billy Horschel",96,3.11,520,167,"FirstTeeLatePar3ScoringAverage",2013
109,109,"Graeme McDowell",53,3.11,286,92,"FirstTeeLatePar3ScoringAverage",2013
109,109,"Bo Van Pelt",72,3.11,227,73,"FirstTeeLatePar3ScoringAverage",2013
109,109,"Boo Weekley",100,3.11,379,122,"FirstTeeLatePar3ScoringAverage",2013
115,115,"Stewart Cink",71,3.12,281,90,"FirstTeeLatePar3ScoringAverage",2013
115,115,"Graham DeLaet",94,3.12,462,148,"FirstTeeLatePar3ScoringAverage",2013
115,115,"Rickie Fowler",75,3.12,412,132,"FirstTeeLatePar3ScoringAverage",2013
115,115,"John Huh",88,3.12,337,108,"FirstTeeLatePar3ScoringAverage",2013
115,115,"Eric Meierdierks",48,3.12,162,52,"FirstTeeLatePar3ScoringAverage",2013
115,115,"John Merrick",79,3.12,228,73,"FirstTeeLatePar3ScoringAverage",2013
115,115,"Patrick Reed",83,3.12,331,106,"FirstTeeLatePar3ScoringAverage",2013
122,122,"Ernie Els",63,3.13,300,96,"FirstTeeLatePar3ScoringAverage",2013
122,122,"James Hahn",78,3.13,250,80,"FirstTeeLatePar3ScoringAverage",2013
122,122,"Justin Hicks",79,3.13,335,107,"FirstTeeLatePar3ScoringAverage",2013
122,122,"Brandt Jobe",62,3.13,163,52,"FirstTeeLatePar3ScoringAverage",2013
122,122,"Martin Laird",68,3.13,166,53,"FirstTeeLatePar3ScoringAverage",2013
122,122,"Justin Leonard",86,3.13,257,82,"FirstTeeLatePar3ScoringAverage",2013
122,122,"Charl Schwartzel",69,3.13,413,132,"FirstTeeLatePar3ScoringAverage",2013
122,122,"Shawn Stefani",63,3.13,197,63,"FirstTeeLatePar3ScoringAverage",2013
122,122,"Michael Thompson",66,3.13,191,61,"FirstTeeLatePar3ScoringAverage",2013
122,122,"Johnson Wagner",64,3.13,197,63,"FirstTeeLatePar3ScoringAverage",2013
122,122,"Bubba Watson",76,3.13,457,146,"FirstTeeLatePar3ScoringAverage",2013
133,133,"Erik Compton",74,3.14,364,116,"FirstTeeLatePar3ScoringAverage",2013
133,133,"Ken Duke",87,3.14,239,76,"FirstTeeLatePar3ScoringAverage",2013
133,133,"Tom Gillis",69,3.14,239,76,"FirstTeeLatePar3ScoringAverage",2013
133,133,"Troy Matteson",68,3.14,242,77,"FirstTeeLatePar3ScoringAverage",2013
133,133,"Jin Park",52,3.14,138,44,"FirstTeeLatePar3ScoringAverage",2013
133,133,"John Senden",79,3.14,267,85,"FirstTeeLatePar3ScoringAverage",2013
133,133,"Brendan Steele",86,3.14,229,73,"FirstTeeLatePar3ScoringAverage",2013
133,133,"Darron Stiles",51,3.14,113,36,"FirstTeeLatePar3ScoringAverage",2013
133,133,"Charlie Wi",75,3.14,276,88,"FirstTeeLatePar3ScoringAverage",2013
142,142,"Kevin Chappell",80,3.15,214,68,"FirstTeeLatePar3ScoringAverage",2013
142,142,"Jason Dufner",78,3.15,372,118,"FirstTeeLatePar3ScoringAverage",2013
142,142,"Russell Henley",80,3.15,255,81,"FirstTeeLatePar3ScoringAverage",2013
142,142,"JJ Henry",83,3.15,252,80,"FirstTeeLatePar3ScoringAverage",2013
142,142,"Sean OHair",56,3.15,205,65,"FirstTeeLatePar3ScoringAverage",2013
142,142,"Webb Simpson",92,3.15,552,175,"FirstTeeLatePar3ScoringAverage",2013
142,142,"Lee Westwood",70,3.15,365,116,"FirstTeeLatePar3ScoringAverage",2013
149,149,"Scott Gardiner",61,3.16,155,49,"FirstTeeLatePar3ScoringAverage",2013
149,149,"Ryan Moore",72,3.16,291,92,"FirstTeeLatePar3ScoringAverage",2013
149,149,"Tag Ridings",69,3.16,262,83,"FirstTeeLatePar3ScoringAverage",2013
149,149,"Kevin Stadler",83,3.16,234,74,"FirstTeeLatePar3ScoringAverage",2013
149,149,"Mark Wilson",56,3.16,221,70,"FirstTeeLatePar3ScoringAverage",2013
154,154,"Sangmoon Bae",83,3.17,285,90,"FirstTeeLatePar3ScoringAverage",2013
154,154,"Kevin Streelman",86,3.17,393,124,"FirstTeeLatePar3ScoringAverage",2013
154,154,"Lee Williams",62,3.17,184,58,"FirstTeeLatePar3ScoringAverage",2013
157,157,"Jonas Blixt",76,3.18,267,84,"FirstTeeLatePar3ScoringAverage",2013
157,157,"Ben Curtis",59,3.18,191,60,"FirstTeeLatePar3ScoringAverage",2013
157,157,"Trevor Immelman",73,3.18,191,60,"FirstTeeLatePar3ScoringAverage",2013
157,157,"Martin Kaymer",61,3.18,245,77,"FirstTeeLatePar3ScoringAverage",2013
157,157,"Ben Kohles",75,3.18,251,79,"FirstTeeLatePar3ScoringAverage",2013
157,157,"Aaron Watkins",46,3.18,156,49,"FirstTeeLatePar3ScoringAverage",2013
163,163,"Aaron Baddeley",68,3.19,169,53,"FirstTeeLatePar3ScoringAverage",2013
163,163,"Derek Ernst",58,3.19,153,48,"FirstTeeLatePar3ScoringAverage",2013
163,163,"Steve LeBrun",66,3.19,182,57,"FirstTeeLatePar3ScoringAverage",2013
166,166,"Robert Allenby",58,3.2,128,40,"FirstTeeLatePar3ScoringAverage",2013
166,166,"Lucas Glover",65,3.2,275,86,"FirstTeeLatePar3ScoringAverage",2013
166,166,"Tim Herron",45,3.2,160,50,"FirstTeeLatePar3ScoringAverage",2013
166,166,"Ted Potter Jr",65,3.2,269,84,"FirstTeeLatePar3ScoringAverage",2013
170,170,"Bud Cauley",67,3.21,212,66,"FirstTeeLatePar3ScoringAverage",2013
171,171,"Will Claxton",67,3.22,222,69,"FirstTeeLatePar3ScoringAverage",2013
171,171,"Nicolas Colsaerts",50,3.22,232,72,"FirstTeeLatePar3ScoringAverage",2013
171,171,"Cameron Percy",68,3.22,145,45,"FirstTeeLatePar3ScoringAverage",2013
171,171,"Mike Weir",60,3.22,209,65,"FirstTeeLatePar3ScoringAverage",2013
175,175,"Robert Karlsson",56,3.23,168,52,"FirstTeeLatePar3ScoringAverage",2013
176,176,"Tommy Gainey",84,3.24,282,87,"FirstTeeLatePar3ScoringAverage",2013
177,177,"DH Lee",65,3.26,238,73,"FirstTeeLatePar3ScoringAverage",2013
177,177,"Geoff Ogilvy",57,3.26,150,46,"FirstTeeLatePar3ScoringAverage",2013
179,179,"Luke List",65,3.28,190,58,"FirstTeeLatePar3ScoringAverage",2013
179,179,"Vijay Singh",61,3.28,210,64,"FirstTeeLatePar3ScoringAverage",2013
