"GIRPutting1015_RANKTHISWEEK_2011","GIRPutting1015_RANKLASTWEEK_2011","GIRPutting1015_PLAYERNAME_2011","GIRPutting1015_ROUNDS_2011","GIRPutting1015_Pct_2011","GIRPutting1015_ATTEMPTS_2011","GIRPutting1015_PUTTSMADE_2011","stat_name","year"
1,1,"Robert Karlsson",61,39.13,69,27,"GIRPutting1015",2011
2,2,"Geoff Ogilvy",69,38.46,104,40,"GIRPutting1015",2011
3,3,"Ian Poulter",52,38.03,71,27,"GIRPutting1015",2011
4,4,"Brandt Snedeker",85,38.02,121,46,"GIRPutting1015",2011
5,5,"Brian Davis",105,37.89,190,72,"GIRPutting1015",2011
6,6,"Steve Stricker",70,37.61,117,44,"GIRPutting1015",2011
7,7,"Charlie Wi",83,37.16,148,55,"GIRPutting1015",2011
8,8,"Michael Thompson",79,36.75,117,43,"GIRPutting1015",2011
9,9,"Lee Janzen",62,36.47,85,31,"GIRPutting1015",2011
10,10,"Ryan Moore",79,36.29,124,45,"GIRPutting1015",2011
11,11,"Chris Couch",73,35.71,140,50,"GIRPutting1015",2011
12,12,"Will Strickler",51,35.21,71,25,"GIRPutting1015",2011
13,13,"Hunter Mahan",92,35.07,134,47,"GIRPutting1015",2011
14,14,"Matt Bettencourt",84,34.62,156,54,"GIRPutting1015",2011
15,15,"Freddie Jacobson",92,34.25,146,50,"GIRPutting1015",2011
16,16,"Joe Ogilvie",75,34.23,111,38,"GIRPutting1015",2011
17,17,"Kevin Na",84,34.19,117,40,"GIRPutting1015",2011
18,18,"Andres Romero",77,34.17,120,41,"GIRPutting1015",2011
19,19,"Rickie Fowler",84,33.86,127,43,"GIRPutting1015",2011
20,20,"Zach Johnson",79,33.58,137,46,"GIRPutting1015",2011
21,21,"KJ Choi",77,33.33,129,43,"GIRPutting1015",2011
21,21,"Boo Weekley",66,33.33,111,37,"GIRPutting1015",2011
23,23,"Angel Cabrera",50,32.84,67,22,"GIRPutting1015",2011
23,23,"Brendon de Jonge",105,32.84,201,66,"GIRPutting1015",2011
25,25,"Hunter Haas",96,32.81,192,63,"GIRPutting1015",2011
26,26,"Nathan Green",81,32.74,113,37,"GIRPutting1015",2011
27,27,"Lucas Glover",74,32.56,129,42,"GIRPutting1015",2011
28,28,"Tom Gillis",55,32.22,90,29,"GIRPutting1015",2011
29,29,"Brian Gay",90,32.09,134,43,"GIRPutting1015",2011
29,29,"Nick Watney",80,32.09,134,43,"GIRPutting1015",2011
31,31,"Aaron Baddeley",77,32.06,131,42,"GIRPutting1015",2011
32,32,"Andres Gonzales",60,32.05,78,25,"GIRPutting1015",2011
33,33,"Mark Wilson",89,32.03,128,41,"GIRPutting1015",2011
34,34,"David Mathis",83,32,150,48,"GIRPutting1015",2011
35,35,"Zack Miller",86,31.97,122,39,"GIRPutting1015",2011
36,36,"Bio Kim",71,31.96,97,31,"GIRPutting1015",2011
37,37,"Bill Haas",93,31.94,144,46,"GIRPutting1015",2011
38,38,"Davis Love III",70,31.91,94,30,"GIRPutting1015",2011
38,38,"Dean Wilson",62,31.91,94,30,"GIRPutting1015",2011
40,40,"Jason Day",76,31.86,113,36,"GIRPutting1015",2011
41,41,"Blake Adams",116,31.84,179,57,"GIRPutting1015",2011
42,42,"Alexandre Rocha",65,31.71,82,26,"GIRPutting1015",2011
43,43,"Steve Flesch",88,31.69,142,45,"GIRPutting1015",2011
44,44,"Ben Crane",76,31.62,117,37,"GIRPutting1015",2011
44,44,"Steve Marino",76,31.62,117,37,"GIRPutting1015",2011
46,46,"Marc Turnesa",54,31.58,95,30,"GIRPutting1015",2011
47,47,"Retief Goosen",50,31.52,92,29,"GIRPutting1015",2011
48,48,"Steve Elkington",50,31.51,73,23,"GIRPutting1015",2011
49,49,"Kent Jones",76,31.47,143,45,"GIRPutting1015",2011
49,49,"Bryce Molder",82,31.47,143,45,"GIRPutting1015",2011
51,51,"Keegan Bradley",91,31.45,159,50,"GIRPutting1015",2011
52,52,"Matt Jones",71,31.43,105,33,"GIRPutting1015",2011
53,53,"Kevin Streelman",90,31.25,144,45,"GIRPutting1015",2011
54,54,"Robert Allenby",84,31.11,135,42,"GIRPutting1015",2011
54,54,"Cameron Beckman",71,31.11,135,42,"GIRPutting1015",2011
54,54,"Josh Teater",104,31.11,180,56,"GIRPutting1015",2011
57,57,"Ben Curtis",66,31.09,119,37,"GIRPutting1015",2011
58,58,"Jason Dufner",78,31.03,116,36,"GIRPutting1015",2011
59,59,"David Toms",78,31.01,129,40,"GIRPutting1015",2011
60,60,"Michael Putnam",67,30.95,84,26,"GIRPutting1015",2011
61,61,"Alex Cejka",59,30.93,97,30,"GIRPutting1015",2011
62,62,"JP Hayes",56,30.91,110,34,"GIRPutting1015",2011
62,62,"Sung Kang",63,30.91,110,34,"GIRPutting1015",2011
64,64,"JJ Henry",96,30.82,146,45,"GIRPutting1015",2011
64,64,"Webb Simpson",98,30.82,159,49,"GIRPutting1015",2011
66,66,"Carl Pettersson",95,30.77,156,48,"GIRPutting1015",2011
66,66,"YE Yang",63,30.77,78,24,"GIRPutting1015",2011
68,68,"Bobby Gates",82,30.58,121,37,"GIRPutting1015",2011
69,69,"Pat Perez",76,30.57,157,48,"GIRPutting1015",2011
70,70,"Stewart Cink",72,30.3,99,30,"GIRPutting1015",2011
71,71,"Shaun Micheel",77,30.21,96,29,"GIRPutting1015",2011
72,72,"David Hearn",88,30.19,159,48,"GIRPutting1015",2011
73,73,"Bubba Watson",85,30,130,39,"GIRPutting1015",2011
74,74,"John Rollins",85,29.94,157,47,"GIRPutting1015",2011
75,75,"Jim Furyk",87,29.87,154,46,"GIRPutting1015",2011
