"MoneyperEventLeaders_RANKTHISWEEK_2009","MoneyperEventLeaders_RANKLASTWEEK_2009","MoneyperEventLeaders_PLAYERNAME_2009","MoneyperEventLeaders_EVENTS_2009","MoneyperEventLeaders_MONEYPEREVENT_2009","MoneyperEventLeaders_TOTALMONEY_2009","stat_name","year"
115,115,"Martin Kaymer",11,41332,454657,"MoneyperEventLeaders",2009
116,116,"Adam Scott",19,41217,783138,"MoneyperEventLeaders",2009
117,117,"Chris Baryla",3,41012,123037,"MoneyperEventLeaders",2009
118,118,"Greg Chalmers",26,40703,1058286,"MoneyperEventLeaders",2009
119,119,"Soren Kjeldsen",7,40131,280918,"MoneyperEventLeaders",2009
120,120,"Nick OHern",27,39785,1074215,"MoneyperEventLeaders",2009
121,121,"Andres Romero",20,39465,789304,"MoneyperEventLeaders",2009
122,122,"Alex Cejka",25,38146,953664,"MoneyperEventLeaders",2009
123,123,"Lee Janzen",23,37877,871186,"MoneyperEventLeaders",2009
124,124,"Scott Piercy",28,36882,1032715,"MoneyperEventLeaders",2009
125,125,"Aaron Baddeley",23,36394,837064,"MoneyperEventLeaders",2009
126,126,"Scott McCarron",27,36326,980818,"MoneyperEventLeaders",2009
127,127,"Jose Manuel Lara",2,36000,72000,"MoneyperEventLeaders",2009
128,128,"DJ Trahan",30,35941,1078255,"MoneyperEventLeaders",2009
129,129,"Sandy Lyle",2,35700,71400,"MoneyperEventLeaders",2009
130,130,"Matt Jones",17,34900,593312,"MoneyperEventLeaders",2009
131,131,"Kevin Streelman",29,34739,1007443,"MoneyperEventLeaders",2009
132,132,"James Nitties",27,34501,931531,"MoneyperEventLeaders",2009
133,133,"Mark Calcavecchia",23,34232,787345,"MoneyperEventLeaders",2009
134,134,"Michael Allen",22,33684,741065,"MoneyperEventLeaders",2009
135,135,"Brandt Jobe",8,33230,265840,"MoneyperEventLeaders",2009
136,136,"Tom Lehman",16,32215,515449,"MoneyperEventLeaders",2009
137,137,"Michael Letzig",28,32017,896478,"MoneyperEventLeaders",2009
138,138,"Peter Hanson",5,31891,159458,"MoneyperEventLeaders",2009
139,139,"Scott Hoch",1,31657,31657,"MoneyperEventLeaders",2009
140,140,"Bill Lunde",27,30581,825691,"MoneyperEventLeaders",2009
141,141,"Trevor Immelman",13,30403,395244,"MoneyperEventLeaders",2009
142,142,"Danny Lee",12,29987,359845,"MoneyperEventLeaders",2009
143,143,"Ricky Barnes",23,29776,684863,"MoneyperEventLeaders",2009
144,144,"Derek Lamely",2,29093,58187,"MoneyperEventLeaders",2009
145,145,"Daniel Chopra",28,29083,814331,"MoneyperEventLeaders",2009
146,146,"Chris Riley",22,28655,630416,"MoneyperEventLeaders",2009
147,147,"Thongchai Jaidee",4,28650,114601,"MoneyperEventLeaders",2009
148,148,"David Duval",22,28355,623824,"MoneyperEventLeaders",2009
149,149,"Ryuji Imada",25,28255,706393,"MoneyperEventLeaders",2009
150,150,"Ted Purdy",30,27956,838707,"MoneyperEventLeaders",2009
151,151,"Cameron Beckman",26,27950,726705,"MoneyperEventLeaders",2009
152,152,"Jeff Quinney",26,27651,718949,"MoneyperEventLeaders",2009
153,153,"Jimmy Walker",24,27611,662682,"MoneyperEventLeaders",2009
154,154,"Will Ma Kenzie",24,27486,659686,"MoneyperEventLeaders",2009
155,155,"Garrett Willis",6,27484,164905,"MoneyperEventLeaders",2009
156,156,"Mathias Gronberg",13,27243,354162,"MoneyperEventLeaders",2009
157,157,"Thomas Levet",3,26918,80755,"MoneyperEventLeaders",2009
158,158,"Brendan Jones",2,26556,53112,"MoneyperEventLeaders",2009
159,159,"Tommy Armour III",19,26489,503306,"MoneyperEventLeaders",2009
160,160,"Richard Johnson",26,26426,687077,"MoneyperEventLeaders",2009
161,161,"Harrison Frazar",28,26379,738615,"MoneyperEventLeaders",2009
162,162,"Robert Garrigus",25,26288,657203,"MoneyperEventLeaders",2009
163,163,"Chris Stroud",28,26250,735018,"MoneyperEventLeaders",2009
164,164,"Rich Beem",26,26034,676898,"MoneyperEventLeaders",2009
165,165,"Branden Grace",1,25539,25539,"MoneyperEventLeaders",2009
166,166,"Oliver Wilson",9,25474,229272,"MoneyperEventLeaders",2009
167,167,"Greg Owen",30,25450,763517,"MoneyperEventLeaders",2009
168,168,"Jeev Milkha Singh",15,25245,378686,"MoneyperEventLeaders",2009
169,169,"Jeff Sluman",2,25200,50400,"MoneyperEventLeaders",2009
170,170,"Johan Edfors",3,24778,74335,"MoneyperEventLeaders",2009
171,171,"Steve Flesch",27,24742,668051,"MoneyperEventLeaders",2009
172,172,"Matt Weibring",22,24639,542066,"MoneyperEventLeaders",2009
173,173,"Ronnie Black",3,24159,72478,"MoneyperEventLeaders",2009
174,174,"James Kingston",2,23896,47793,"MoneyperEventLeaders",2009
175,175,"Matt Bettencourt",31,23872,740037,"MoneyperEventLeaders",2009
176,176,"Chris Smith",3,23808,71424,"MoneyperEventLeaders",2009
177,177,"Charles Warren",20,23786,475725,"MoneyperEventLeaders",2009
178,178,"Jeff Maggert",28,23263,651383,"MoneyperEventLeaders",2009
179,179,"Tim Herron",27,22957,619842,"MoneyperEventLeaders",2009
180,180,"Tag Ridings",16,22724,363597,"MoneyperEventLeaders",2009
181,181,"Martin Piller",1,22570,22570,"MoneyperEventLeaders",2009
182,182,"Stuart Appleby",25,22513,562836,"MoneyperEventLeaders",2009
183,183,"Jean Francois Lucquin",1,22501,22501,"MoneyperEventLeaders",2009
184,184,"Rocco Mediate",22,22034,484757,"MoneyperEventLeaders",2009
185,185,"Nicholas Thompson",31,21779,675177,"MoneyperEventLeaders",2009
186,186,"Robert Karlsson",6,21706,130236,"MoneyperEventLeaders",2009
187,187,"Hideto Tanihara",1,21600,21600,"MoneyperEventLeaders",2009
188,188,"Paul Lawrie",1,21571,21571,"MoneyperEventLeaders",2009
189,189,"Spencer Levin",25,21249,531240,"MoneyperEventLeaders",2009
190,190,"Tim Wilkinson",14,21214,297008,"MoneyperEventLeaders",2009
191,191,"Joe Ogilvie",29,21162,613700,"MoneyperEventLeaders",2009
192,192,"Skip Kendall",3,20900,62700,"MoneyperEventLeaders",2009
193,193,"Todd Hamilton",29,20869,605224,"MoneyperEventLeaders",2009
194,194,"Tom Pernice Jr",26,20638,536598,"MoneyperEventLeaders",2009
195,195,"Corey Pavin",23,20631,474525,"MoneyperEventLeaders",2009
196,196,"Jeff Brehaut",1,20630,20630,"MoneyperEventLeaders",2009
196,196,"Trevor Murphy",1,20630,20630,"MoneyperEventLeaders",2009
198,198,"Dicky Pride",10,20258,202580,"MoneyperEventLeaders",2009
199,199,"Chris DiMarco",29,20140,584075,"MoneyperEventLeaders",2009
200,200,"JP Hayes",15,20006,300101,"MoneyperEventLeaders",2009
201,201,"Scott Sterling",16,19912,318597,"MoneyperEventLeaders",2009
202,202,"Leif Olson",21,19665,412965,"MoneyperEventLeaders",2009
203,203,"Vance Veazey",1,19600,19600,"MoneyperEventLeaders",2009
204,204,"Carl Pettersson",29,19469,564604,"MoneyperEventLeaders",2009
205,205,"Jonathan Kaye",17,19259,327407,"MoneyperEventLeaders",2009
206,206,"Bart Bryant",17,19211,326590,"MoneyperEventLeaders",2009
207,207,"Patrick Sheehan",15,18874,283119,"MoneyperEventLeaders",2009
208,208,"Kyle Stanley",7,18862,132038,"MoneyperEventLeaders",2009
209,209,"Omar Uresti",9,18516,166649,"MoneyperEventLeaders",2009
210,210,"Miguel Angel Jimenez",8,18512,148099,"MoneyperEventLeaders",2009
211,211,"Brendon de Jonge",29,18506,536696,"MoneyperEventLeaders",2009
212,212,"David Howell",1,18294,18294,"MoneyperEventLeaders",2009
212,212,"Graeme Storm",1,18294,18294,"MoneyperEventLeaders",2009
214,214,"Aron Price",27,18053,487454,"MoneyperEventLeaders",2009
215,215,"Azuma Yano",4,17871,71485,"MoneyperEventLeaders",2009
216,216,"Chez Reavie",27,17695,477765,"MoneyperEventLeaders",2009
217,217,"Ryan Palmer",26,17481,454509,"MoneyperEventLeaders",2009
218,218,"Glen Day",26,17143,445720,"MoneyperEventLeaders",2009
219,219,"Loren Roberts",3,17085,51257,"MoneyperEventLeaders",2009
220,220,"Jason Gore",24,17033,408810,"MoneyperEventLeaders",2009
221,221,"Paul Broadhurst",1,17012,17012,"MoneyperEventLeaders",2009
221,221,"David Drysdale",1,17012,17012,"MoneyperEventLeaders",2009
223,223,"Johnson Wagner",26,16714,434570,"MoneyperEventLeaders",2009
224,224,"Cliff Kresge",28,16585,464401,"MoneyperEventLeaders",2009
225,225,"Fredrik Andersson Hed",1,16198,16198,"MoneyperEventLeaders",2009
226,226,"Shaun Micheel",16,16099,257589,"MoneyperEventLeaders",2009
227,227,"Bob Heintz",20,15634,312699,"MoneyperEventLeaders",2009
228,228,"Hiroyuki Fujita",1,15525,15525,"MoneyperEventLeaders",2009
229,229,"Mark Brooks",17,15474,263073,"MoneyperEventLeaders",2009
230,230,"Tadd Fujikawa",4,15473,61892,"MoneyperEventLeaders",2009
231,231,"Kris Blanks",20,15356,307129,"MoneyperEventLeaders",2009
232,232,"Dean Wilson",29,15262,442599,"MoneyperEventLeaders",2009
233,233,"Bobby Gates",1,15176,15176,"MoneyperEventLeaders",2009
234,234,"Daniel Gaunt",1,15140,15140,"MoneyperEventLeaders",2009
235,235,"Casey Wittenberg",25,15043,376075,"MoneyperEventLeaders",2009
236,236,"Steve Wheatcroft",1,14906,14906,"MoneyperEventLeaders",2009
237,237,"Alan Wagner",1,14700,14700,"MoneyperEventLeaders",2009
238,238,"Aaron Watkins",18,14664,263969,"MoneyperEventLeaders",2009
239,239,"Jose de Jesus Rodriguez",1,14400,14400,"MoneyperEventLeaders",2009
240,240,"Gonzalo Fdez Castano",5,14123,70616,"MoneyperEventLeaders",2009
241,241,"Billy Mayfair",28,14002,392067,"MoneyperEventLeaders",2009
242,242,"Graham DeLaet",1,13872,13872,"MoneyperEventLeaders",2009
243,243,"Gregory Bisconti",1,13600,13600,"MoneyperEventLeaders",2009
244,244,"David Mathis",27,13516,364958,"MoneyperEventLeaders",2009
245,245,"Brad Adamonis",25,13358,333970,"MoneyperEventLeaders",2009
246,246,"Grant Sturgeon",1,13300,13300,"MoneyperEventLeaders",2009
247,247,"Ken Duke",29,13200,382826,"MoneyperEventLeaders",2009
248,248,"Jarrod Lyle",21,13104,275194,"MoneyperEventLeaders",2009
249,249,"Frank Lickliter II",14,13101,183419,"MoneyperEventLeaders",2009
250,250,"Alastair Forsyth",1,13100,13100,"MoneyperEventLeaders",2009
251,251,"Charl Schwartzel",6,12790,76741,"MoneyperEventLeaders",2009
252,252,"Paul McGinley",2,12769,25539,"MoneyperEventLeaders",2009
252,252,"Anthony Wall",2,12769,25539,"MoneyperEventLeaders",2009
254,254,"Luke List",1,12600,12600,"MoneyperEventLeaders",2009
255,255,"Kent Jones",24,12578,301878,"MoneyperEventLeaders",2009
256,256,"Joe Durant",20,12536,250720,"MoneyperEventLeaders",2009
257,257,"Steve Lowery",27,12189,329114,"MoneyperEventLeaders",2009
258,258,"Dudley Hart",13,12184,158398,"MoneyperEventLeaders",2009
259,259,"Arron Oberholser",4,12004,48016,"MoneyperEventLeaders",2009
260,260,"Matt Harmon",1,11893,11893,"MoneyperEventLeaders",2009
261,261,"Matthew Loving",1,11712,11712,"MoneyperEventLeaders",2009
262,262,"John Ellis",1,11651,11651,"MoneyperEventLeaders",2009
263,263,"Neal Lancaster",6,11629,69774,"MoneyperEventLeaders",2009
264,264,"John Daly",6,11469,68814,"MoneyperEventLeaders",2009
265,265,"Fernando Mechereffe",1,11271,11271,"MoneyperEventLeaders",2009
266,266,"Andrew McLardy",2,11250,22501,"MoneyperEventLeaders",2009
267,267,"Peter Lonard",30,11127,333824,"MoneyperEventLeaders",2009
268,268,"Mike Grob",1,11118,11118,"MoneyperEventLeaders",2009
269,269,"Parker McLachlin",25,11001,275032,"MoneyperEventLeaders",2009
270,270,"Andres Gonzales",1,10965,10965,"MoneyperEventLeaders",2009
271,271,"Jay Williamson",22,10935,240574,"MoneyperEventLeaders",2009
272,272,"Rod Perry",1,10798,10798,"MoneyperEventLeaders",2009
273,273,"Ernie Gonzalez",1,10788,10788,"MoneyperEventLeaders",2009
274,274,"Guy Boros",7,10634,74440,"MoneyperEventLeaders",2009
275,275,"Steve Elkington",23,10582,243404,"MoneyperEventLeaders",2009
276,276,"Rich Barcelo",1,10500,10500,"MoneyperEventLeaders",2009
276,276,"Spike McRoy",1,10500,10500,"MoneyperEventLeaders",2009
278,278,"John Huston",13,10421,135476,"MoneyperEventLeaders",2009
279,279,"Nick Dougherty",3,10392,31176,"MoneyperEventLeaders",2009
280,280,"Lucas Lee",1,10251,10251,"MoneyperEventLeaders",2009
281,281,"Paul Stankowski",9,10049,90444,"MoneyperEventLeaders",2009
282,282,"Darron Stiles",20,9969,199384,"MoneyperEventLeaders",2009
283,283,"Junpei Takayama",1,9936,9936,"MoneyperEventLeaders",2009
284,284,"Brian Vranesh",20,9928,198567,"MoneyperEventLeaders",2009
285,285,"Brendon Todd",21,9706,203840,"MoneyperEventLeaders",2009
286,286,"Scott Gutschewski",19,9651,183374,"MoneyperEventLeaders",2009
287,287,"Felipe Aguilar",1,9363,9363,"MoneyperEventLeaders",2009
287,287,"Tano Goya",1,9363,9363,"MoneyperEventLeaders",2009
287,287,"Manuel Villegas",1,9363,9363,"MoneyperEventLeaders",2009
290,290,"Tommy Gainey",15,8556,128347,"MoneyperEventLeaders",2009
291,291,"Richard Sterne",8,8314,66518,"MoneyperEventLeaders",2009
292,292,"Kirk Triplett",20,7774,155480,"MoneyperEventLeaders",2009
293,293,"Mark OMeara",2,7773,15547,"MoneyperEventLeaders",2009
294,294,"David Berganio Jr",15,7701,115517,"MoneyperEventLeaders",2009
295,295,"Andy Matthews",1,7700,7700,"MoneyperEventLeaders",2009
296,296,"Colt Knost",24,7531,180753,"MoneyperEventLeaders",2009
297,297,"David Peoples",6,7520,45122,"MoneyperEventLeaders",2009
298,298,"Richard Green",2,7500,15000,"MoneyperEventLeaders",2009
299,299,"Greg Kraft",21,7461,156686,"MoneyperEventLeaders",2009
300,300,"Ryan Helminen",1,7360,7360,"MoneyperEventLeaders",2009
301,301,"James Vargas",1,7344,7344,"MoneyperEventLeaders",2009
302,302,"Alvaro Quiros",9,7286,65578,"MoneyperEventLeaders",2009
303,303,"Jay Delsing",7,7122,49860,"MoneyperEventLeaders",2009
304,304,"Chris Couch",8,7083,56665,"MoneyperEventLeaders",2009
305,305,"Gary Woodland",18,6723,121031,"MoneyperEventLeaders",2009
306,306,"Marc Turnesa",30,6568,197069,"MoneyperEventLeaders",2009
307,307,"Mark Hensby",5,6450,32250,"MoneyperEventLeaders",2009
308,308,"Arjun Atwal",12,6389,76675,"MoneyperEventLeaders",2009
309,309,"Robert Damron",5,6230,31150,"MoneyperEventLeaders",2009
310,310,"Fred Funk",6,6154,36926,"MoneyperEventLeaders",2009
311,311,"Carlos Franco",10,6026,60261,"MoneyperEventLeaders",2009
312,312,"Chris Kirk",2,5825,11651,"MoneyperEventLeaders",2009
313,313,"Erik Compton",5,5504,27524,"MoneyperEventLeaders",2009
314,314,"Peter Tomasulo",25,5148,128705,"MoneyperEventLeaders",2009
315,315,"Derek Fathauer",25,5012,125304,"MoneyperEventLeaders",2009
316,316,"Darren Clarke",7,4925,34478,"MoneyperEventLeaders",2009
317,317,"Cortland Lowe",2,4717,9434,"MoneyperEventLeaders",2009
318,318,"Wil Collins",18,4698,84569,"MoneyperEventLeaders",2009
319,319,"David Smail",3,4683,14050,"MoneyperEventLeaders",2009
320,320,"Tom Scherrer",2,4681,9363,"MoneyperEventLeaders",2009
321,321,"Ryo Ishikawa",6,4369,26217,"MoneyperEventLeaders",2009
322,322,"Andrew Ruthkoski",2,4214,8428,"MoneyperEventLeaders",2009
323,323,"Jesper Parnevik",14,4193,58711,"MoneyperEventLeaders",2009
324,324,"Bob Tway",13,4181,54358,"MoneyperEventLeaders",2009
325,325,"Marco Dawson",6,3761,22570,"MoneyperEventLeaders",2009
326,326,"Greg Norman",3,3743,11229,"MoneyperEventLeaders",2009
327,327,"Esteban Toledo",2,3672,7344,"MoneyperEventLeaders",2009
328,328,"Notah Begay III",15,3643,54645,"MoneyperEventLeaders",2009
329,329,"Tom Byrum",4,3468,13872,"MoneyperEventLeaders",2009
330,330,"Grant Waite",2,3378,6756,"MoneyperEventLeaders",2009
331,331,"Rick Price",21,3175,66689,"MoneyperEventLeaders",2009
332,332,"Eric Axley",30,2771,83151,"MoneyperEventLeaders",2009
333,333,"James Oh",21,2727,57270,"MoneyperEventLeaders",2009
334,334,"Brad Faxon",23,2487,57212,"MoneyperEventLeaders",2009
335,335,"Jose Coceres",6,2339,14036,"MoneyperEventLeaders",2009
336,336,"David Gossett",5,2296,11480,"MoneyperEventLeaders",2009
337,337,"Craig Barlow",5,2254,11271,"MoneyperEventLeaders",2009
338,338,"Louis Oosthuizen",6,2110,12660,"MoneyperEventLeaders",2009
339,339,"Stephen Leaney",11,1999,21992,"MoneyperEventLeaders",2009
340,340,"Olin Browne",9,1968,17712,"MoneyperEventLeaders",2009
341,341,"Matthew Borchert",19,1806,34324,"MoneyperEventLeaders",2009
342,342,"Brian Bateman",25,1744,43610,"MoneyperEventLeaders",2009
343,343,"Troy Kelly",17,1519,25828,"MoneyperEventLeaders",2009
344,344,"Steve Pate",4,1507,6030,"MoneyperEventLeaders",2009
345,345,"JL Lewis",4,1455,5820,"MoneyperEventLeaders",2009
346,346,"Tyler Aldridge",17,1433,24370,"MoneyperEventLeaders",2009
347,347,"Robin Freeman",5,1386,6930,"MoneyperEventLeaders",2009
348,348,"Paul Azinger",8,1350,10800,"MoneyperEventLeaders",2009
349,349,"Billy Andrade",17,1156,19654,"MoneyperEventLeaders",2009
350,350,"Steve Allan",17,804,13671,"MoneyperEventLeaders",2009
