"Approaches125150yardsRghRTP_RANKTHISWEEK_2014","Approaches125150yardsRghRTP_RANKLASTWEEK_2014","Approaches125150yardsRghRTP_PLAYERNAME_2014","Approaches125150yardsRghRTP_ROUNDS_2014","Approaches125150yardsRghRTP_AVGRTP_2014","stat_name","year"
1,1,"Sergio Garcia",61,-0.136,"Approaches125150yardsRghRTP",2014
2,2,"Charlie Wi",72,-0.125,"Approaches125150yardsRghRTP",2014
3,3,"Andrew Svoboda",77,-0.107,"Approaches125150yardsRghRTP",2014
4,4,"Jason Bohn",81,-0.105,"Approaches125150yardsRghRTP",2014
5,5,"Brendon Todd",108,-0.092,"Approaches125150yardsRghRTP",2014
6,6,"Martin Laird",66,-0.083,"Approaches125150yardsRghRTP",2014
7,7,"Heath Slocum",71,-0.081,"Approaches125150yardsRghRTP",2014
8,8,"Woody Austin",63,-0.075,"Approaches125150yardsRghRTP",2014
9,9,"Shawn Stefani",60,-0.071,"Approaches125150yardsRghRTP",2014
10,10,"Hideki Matsuyama",82,-0.064,"Approaches125150yardsRghRTP",2014
11,11,"Chad Collins",78,-0.061,"Approaches125150yardsRghRTP",2014
12,12,"Matt Every",85,-0.06,"Approaches125150yardsRghRTP",2014
13,13,"Paul Casey",56,-0.057,"Approaches125150yardsRghRTP",2014
13,13,"John Merrick",87,-0.057,"Approaches125150yardsRghRTP",2014
15,15,"Matt Kuchar",91,-0.04,"Approaches125150yardsRghRTP",2014
16,16,"Daniel Summerhays",98,-0.038,"Approaches125150yardsRghRTP",2014
17,17,"David Toms",64,-0.031,"Approaches125150yardsRghRTP",2014
18,18,"Ricky Barnes",92,-0.03,"Approaches125150yardsRghRTP",2014
19,19,"Carl Pettersson",91,-0.028,"Approaches125150yardsRghRTP",2014
20,20,"Webb Simpson",87,-0.025,"Approaches125150yardsRghRTP",2014
21,21,"Brian Stuard",91,-0.02,"Approaches125150yardsRghRTP",2014
22,22,"Jason Day",54,0,"Approaches125150yardsRghRTP",2014
22,22,"Billy Horschel",92,0,"Approaches125150yardsRghRTP",2014
22,22,"Brooks Koepka",56,0,"Approaches125150yardsRghRTP",2014
22,22,"Jason Kokrak",65,0,"Approaches125150yardsRghRTP",2014
22,22,"Graeme McDowell",66,0,"Approaches125150yardsRghRTP",2014
22,22,"Ryan Moore",86,0,"Approaches125150yardsRghRTP",2014
22,22,"Ryan Palmer",85,0,"Approaches125150yardsRghRTP",2014
29,29,"JJ Henry",91,0.014,"Approaches125150yardsRghRTP",2014
30,30,"Scott Langley",95,0.015,"Approaches125150yardsRghRTP",2014
31,31,"Robert Allenby",83,0.019,"Approaches125150yardsRghRTP",2014
32,32,"David Lingmerth",80,0.02,"Approaches125150yardsRghRTP",2014
33,33,"Graham DeLaet",80,0.024,"Approaches125150yardsRghRTP",2014
34,34,"Zach Johnson",97,0.026,"Approaches125150yardsRghRTP",2014
34,34,"Jerry Kelly",80,0.026,"Approaches125150yardsRghRTP",2014
36,36,"Rory McIlroy",66,0.027,"Approaches125150yardsRghRTP",2014
37,37,"Chris Stroud",88,0.028,"Approaches125150yardsRghRTP",2014
38,38,"Geoff Ogilvy",84,0.033,"Approaches125150yardsRghRTP",2014
39,39,"Tim Wilkinson",86,0.034,"Approaches125150yardsRghRTP",2014
40,40,"Jim Furyk",84,0.037,"Approaches125150yardsRghRTP",2014
40,40,"John Senden",99,0.037,"Approaches125150yardsRghRTP",2014
42,42,"Spencer Levin",59,0.038,"Approaches125150yardsRghRTP",2014
42,42,"Davis Love III",74,0.038,"Approaches125150yardsRghRTP",2014
44,44,"Seung Yul Noh",92,0.043,"Approaches125150yardsRghRTP",2014
44,44,"Bubba Watson",76,0.043,"Approaches125150yardsRghRTP",2014
46,46,"Josh Teater",90,0.05,"Approaches125150yardsRghRTP",2014
47,47,"Ben Crane",81,0.051,"Approaches125150yardsRghRTP",2014
47,47,"Jhonattan Vegas",77,0.051,"Approaches125150yardsRghRTP",2014
49,49,"Bud Cauley",56,0.053,"Approaches125150yardsRghRTP",2014
50,50,"Robert Streb",75,0.054,"Approaches125150yardsRghRTP",2014
50,50,"Boo Weekley",73,0.054,"Approaches125150yardsRghRTP",2014
52,52,"Brian Harman",111,0.056,"Approaches125150yardsRghRTP",2014
53,53,"Chad Campbell",57,0.057,"Approaches125150yardsRghRTP",2014
53,53,"Ken Duke",80,0.057,"Approaches125150yardsRghRTP",2014
55,55,"Justin Rose",70,0.059,"Approaches125150yardsRghRTP",2014
55,55,"Jimmy Walker",98,0.059,"Approaches125150yardsRghRTP",2014
57,57,"Greg Chalmers",85,0.06,"Approaches125150yardsRghRTP",2014
58,58,"Charles Howell III",106,0.061,"Approaches125150yardsRghRTP",2014
58,58,"Billy Hurley III",86,0.061,"Approaches125150yardsRghRTP",2014
60,60,"Vijay Singh",83,0.065,"Approaches125150yardsRghRTP",2014
61,61,"Richard Lee",80,0.067,"Approaches125150yardsRghRTP",2014
62,62,"James Hahn",82,0.071,"Approaches125150yardsRghRTP",2014
62,62,"Will Ma Kenzie",82,0.071,"Approaches125150yardsRghRTP",2014
62,62,"Michael Thompson",74,0.071,"Approaches125150yardsRghRTP",2014
65,65,"Retief Goosen",94,0.075,"Approaches125150yardsRghRTP",2014
65,65,"Adam Scott",68,0.075,"Approaches125150yardsRghRTP",2014
67,67,"Aaron Baddeley",74,0.077,"Approaches125150yardsRghRTP",2014
67,67,"Tim Clark",75,0.077,"Approaches125150yardsRghRTP",2014
67,67,"Jeff Maggert",54,0.077,"Approaches125150yardsRghRTP",2014
67,67,"Phil Mickelson",71,0.077,"Approaches125150yardsRghRTP",2014
