"Approach275yardsRTP_RANKTHISWEEK_2006","Approach275yardsRTP_RANKLASTWEEK_2006","Approach275yardsRTP_PLAYERNAME_2006","Approach275yardsRTP_ROUNDS_2006","Approach275yardsRTP_AVGRTP_2006","stat_name","year"
1,1,"David Duval",71,-1,"Approach275yardsRTP",2006
2,2,"Mike Sposa",68,-0.909,"Approach275yardsRTP",2006
3,3,"Scott Gutschewski",53,-0.867,"Approach275yardsRTP",2006
4,4,"Larry Mize",53,-0.857,"Approach275yardsRTP",2006
5,5,"Arjun Atwal",97,-0.813,"Approach275yardsRTP",2006
6,6,"Rich Beem",85,-0.765,"Approach275yardsRTP",2006
7,7,"Kent Jones",103,-0.76,"Approach275yardsRTP",2006
8,8,"Robert Garrigus",85,-0.722,"Approach275yardsRTP",2006
9,9,"Kris Cox",83,-0.706,"Approach275yardsRTP",2006
10,10,"Jeff Brehaut",100,-0.7,"Approach275yardsRTP",2006
10,10,"Jimmy Walker",60,-0.7,"Approach275yardsRTP",2006
12,12,"Charles Howell III",96,-0.692,"Approach275yardsRTP",2006
13,13,"Ben Crane",85,-0.688,"Approach275yardsRTP",2006
14,14,"Will Ma Kenzie",91,-0.684,"Approach275yardsRTP",2006
15,15,"Harrison Frazar",95,-0.667,"Approach275yardsRTP",2006
15,15,"John Huston",74,-0.667,"Approach275yardsRTP",2006
15,15,"Tom Lehman",70,-0.667,"Approach275yardsRTP",2006
15,15,"Mark OMeara",52,-0.667,"Approach275yardsRTP",2006
19,19,"Vijay Singh",103,-0.652,"Approach275yardsRTP",2006
20,20,"Jeff Sluman",101,-0.65,"Approach275yardsRTP",2006
21,21,"Chris Riley",86,-0.647,"Approach275yardsRTP",2006
22,22,"John Rollins",93,-0.64,"Approach275yardsRTP",2006
23,23,"Rory Sabbatini",84,-0.636,"Approach275yardsRTP",2006
24,24,"Vaughn Taylor",88,-0.632,"Approach275yardsRTP",2006
25,25,"Tommy Armour III",65,-0.625,"Approach275yardsRTP",2006
25,25,"Tim Clark",80,-0.625,"Approach275yardsRTP",2006
25,25,"Ryan Palmer",101,-0.625,"Approach275yardsRTP",2006
25,25,"Camilo Villegas",95,-0.625,"Approach275yardsRTP",2006
29,29,"Mark Calcavecchia",94,-0.615,"Approach275yardsRTP",2006
30,30,"Michael Connell",51,-0.6,"Approach275yardsRTP",2006
30,30,"Ernie Els",69,-0.6,"Approach275yardsRTP",2006
30,30,"Carlos Franco",86,-0.6,"Approach275yardsRTP",2006
30,30,"Padraig Harrington",54,-0.6,"Approach275yardsRTP",2006
30,30,"Steve Jones",83,-0.6,"Approach275yardsRTP",2006
35,35,"Brett Quigley",109,-0.591,"Approach275yardsRTP",2006
35,35,"Dean Wilson",115,-0.591,"Approach275yardsRTP",2006
37,37,"Shane Bertsch",104,-0.588,"Approach275yardsRTP",2006
37,37,"Ron Whittaker",81,-0.588,"Approach275yardsRTP",2006
39,39,"Olin Browne",108,-0.583,"Approach275yardsRTP",2006
39,39,"Trevor Immelman",86,-0.583,"Approach275yardsRTP",2006
39,39,"Tim Petrovic",95,-0.583,"Approach275yardsRTP",2006
42,42,"Nathan Green",108,-0.571,"Approach275yardsRTP",2006
43,43,"David Branshaw",98,-0.565,"Approach275yardsRTP",2006
44,44,"Dudley Hart",83,-0.556,"Approach275yardsRTP",2006
44,44,"Roger Tambellini",64,-0.556,"Approach275yardsRTP",2006
46,46,"Bill Haas",99,-0.553,"Approach275yardsRTP",2006
47,47,"Jonathan Byrd",66,-0.545,"Approach275yardsRTP",2006
47,47,"Jim Furyk",89,-0.545,"Approach275yardsRTP",2006
47,47,"Matt Hansen",68,-0.545,"Approach275yardsRTP",2006
50,50,"Retief Goosen",68,-0.538,"Approach275yardsRTP",2006
50,50,"Skip Kendall",72,-0.538,"Approach275yardsRTP",2006
50,50,"Paul Stankowski",70,-0.538,"Approach275yardsRTP",2006
53,53,"Bob Tway",81,-0.533,"Approach275yardsRTP",2006
54,54,"Jeff Overton",95,-0.531,"Approach275yardsRTP",2006
55,55,"Michael Allen",84,-0.529,"Approach275yardsRTP",2006
56,56,"Tom Pernice Jr",108,-0.526,"Approach275yardsRTP",2006
57,57,"Marco Dawson",87,-0.524,"Approach275yardsRTP",2006
58,58,"Jason Bohn",104,-0.522,"Approach275yardsRTP",2006
59,59,"Greg Owen",79,-0.52,"Approach275yardsRTP",2006
59,59,"Kevin Sutherland",100,-0.52,"Approach275yardsRTP",2006
61,61,"Craig Barlow",77,-0.5,"Approach275yardsRTP",2006
61,61,"Daniel Chopra",110,-0.5,"Approach275yardsRTP",2006
61,61,"Luke Donald",66,-0.5,"Approach275yardsRTP",2006
61,61,"Brad Faxon",78,-0.5,"Approach275yardsRTP",2006
61,61,"Robert Gamez",94,-0.5,"Approach275yardsRTP",2006
61,61,"Brent Geiberger",99,-0.5,"Approach275yardsRTP",2006
61,61,"JJ Henry",96,-0.5,"Approach275yardsRTP",2006
61,61,"JB Holmes",81,-0.5,"Approach275yardsRTP",2006
61,61,"Frank Lickliter II",99,-0.5,"Approach275yardsRTP",2006
61,61,"Rod Pampling",89,-0.5,"Approach275yardsRTP",2006
61,61,"Ian Poulter",53,-0.5,"Approach275yardsRTP",2006
61,61,"Tag Ridings",103,-0.5,"Approach275yardsRTP",2006
61,61,"Tiger Woods",55,-0.5,"Approach275yardsRTP",2006
74,74,"Nick Watney",97,-0.483,"Approach275yardsRTP",2006
75,75,"Jesper Parnevik",84,-0.481,"Approach275yardsRTP",2006
76,76,"Steve Lowery",99,-0.48,"Approach275yardsRTP",2006
77,77,"Jonathan Kaye",95,-0.478,"Approach275yardsRTP",2006
78,78,"Stuart Appleby",83,-0.471,"Approach275yardsRTP",2006
78,78,"KJ Choi",93,-0.471,"Approach275yardsRTP",2006
78,78,"Richard Johnson",94,-0.471,"Approach275yardsRTP",2006
81,81,"Duffy Waldorf",96,-0.467,"Approach275yardsRTP",2006
82,82,"Bart Bryant",87,-0.462,"Approach275yardsRTP",2006
82,82,"Freddie Jacobson",56,-0.462,"Approach275yardsRTP",2006
82,82,"Jason Schultz",77,-0.462,"Approach275yardsRTP",2006
85,85,"Charley Hoffman",100,-0.458,"Approach275yardsRTP",2006
86,86,"Robert Damron",91,-0.455,"Approach275yardsRTP",2006
86,86,"Jerry Smith",94,-0.455,"Approach275yardsRTP",2006
86,86,"Tjaart van der Walt",60,-0.455,"Approach275yardsRTP",2006
89,89,"Briny Baird",81,-0.444,"Approach275yardsRTP",2006
89,89,"John Cook",67,-0.444,"Approach275yardsRTP",2006
89,89,"Chris DiMarco",83,-0.444,"Approach275yardsRTP",2006
89,89,"Lucas Glover",105,-0.444,"Approach275yardsRTP",2006
89,89,"Lee Janzen",79,-0.444,"Approach275yardsRTP",2006
89,89,"Greg Kraft",79,-0.444,"Approach275yardsRTP",2006
89,89,"Peter Lonard",77,-0.444,"Approach275yardsRTP",2006
89,89,"Corey Pavin",74,-0.444,"Approach275yardsRTP",2006
97,97,"David McKenzie",82,-0.44,"Approach275yardsRTP",2006
98,98,"Bo Van Pelt",102,-0.438,"Approach275yardsRTP",2006
99,99,"Joe Durant",101,-0.429,"Approach275yardsRTP",2006
99,99,"John Engler Jr",69,-0.429,"Approach275yardsRTP",2006
99,99,"Scott Verplank",88,-0.429,"Approach275yardsRTP",2006
102,102,"Henrik Bjornstad",97,-0.423,"Approach275yardsRTP",2006
103,103,"Jerry Kelly",100,-0.421,"Approach275yardsRTP",2006
104,104,"Ryan Moore",68,-0.417,"Approach275yardsRTP",2006
104,104,"Patrick Sheehan",104,-0.417,"Approach275yardsRTP",2006
106,106,"James Driscoll",80,-0.412,"Approach275yardsRTP",2006
107,107,"Brian Davis",92,-0.409,"Approach275yardsRTP",2006
108,108,"Ben Curtis",86,-0.4,"Approach275yardsRTP",2006
108,108,"Bubba Dickerson",98,-0.4,"Approach275yardsRTP",2006
108,108,"Mathew Goggin",72,-0.4,"Approach275yardsRTP",2006
108,108,"Jason Gore",86,-0.4,"Approach275yardsRTP",2006
108,108,"JP Hayes",55,-0.4,"Approach275yardsRTP",2006
108,108,"Justin Leonard",83,-0.4,"Approach275yardsRTP",2006
108,108,"Geoff Ogilvy",76,-0.4,"Approach275yardsRTP",2006
108,108,"David Toms",76,-0.4,"Approach275yardsRTP",2006
116,116,"Stephen Ames",63,-0.385,"Approach275yardsRTP",2006
116,116,"Ryan Hietala",61,-0.385,"Approach275yardsRTP",2006
116,116,"John Senden",96,-0.385,"Approach275yardsRTP",2006
119,119,"Brett Wetterich",82,-0.381,"Approach275yardsRTP",2006
120,120,"Greg Chalmers",71,-0.375,"Approach275yardsRTP",2006
120,120,"Danny Ellis",68,-0.375,"Approach275yardsRTP",2006
120,120,"Fred Funk",106,-0.375,"Approach275yardsRTP",2006
120,120,"Paul Goydos",72,-0.375,"Approach275yardsRTP",2006
120,120,"Tim Herron",82,-0.375,"Approach275yardsRTP",2006
120,120,"David Howell",52,-0.375,"Approach275yardsRTP",2006
120,120,"Bernhard Langer",77,-0.375,"Approach275yardsRTP",2006
120,120,"Troy Matteson",101,-0.375,"Approach275yardsRTP",2006
120,120,"Joey Sindelar",90,-0.375,"Approach275yardsRTP",2006
129,129,"Wes Short Jr",96,-0.368,"Approach275yardsRTP",2006
130,130,"Alex Aragon",63,-0.364,"Approach275yardsRTP",2006
130,130,"Todd Fischer",101,-0.364,"Approach275yardsRTP",2006
130,130,"Mathias Gronberg",92,-0.364,"Approach275yardsRTP",2006
130,130,"Len Mattiace",59,-0.364,"Approach275yardsRTP",2006
130,130,"Sean OHair",100,-0.364,"Approach275yardsRTP",2006
135,135,"Stephen Leaney",84,-0.357,"Approach275yardsRTP",2006
135,135,"Jon Mills",68,-0.357,"Approach275yardsRTP",2006
135,135,"Arron Oberholser",82,-0.357,"Approach275yardsRTP",2006
138,138,"Paul Azinger",87,-0.353,"Approach275yardsRTP",2006
139,139,"Ted Purdy",103,-0.344,"Approach275yardsRTP",2006
140,140,"Billy Andrade",78,-0.333,"Approach275yardsRTP",2006
140,140,"Chris Couch",75,-0.333,"Approach275yardsRTP",2006
140,140,"Fred Couples",52,-0.333,"Approach275yardsRTP",2006
140,140,"John Daly",51,-0.333,"Approach275yardsRTP",2006
140,140,"Brian Gay",107,-0.333,"Approach275yardsRTP",2006
140,140,"Brandt Jobe",91,-0.333,"Approach275yardsRTP",2006
140,140,"Ian Leggatt",80,-0.333,"Approach275yardsRTP",2006
140,140,"Jeff Maggert",81,-0.333,"Approach275yardsRTP",2006
140,140,"Bob May",65,-0.333,"Approach275yardsRTP",2006
140,140,"Jose Maria Olazabal",62,-0.333,"Approach275yardsRTP",2006
140,140,"Pat Perez",50,-0.333,"Approach275yardsRTP",2006
140,140,"Justin Rose",98,-0.333,"Approach275yardsRTP",2006
140,140,"Steve Stricker",64,-0.333,"Approach275yardsRTP",2006
140,140,"Omar Uresti",61,-0.333,"Approach275yardsRTP",2006
140,140,"Vance Veazey",59,-0.333,"Approach275yardsRTP",2006
155,155,"Jeff Gove",91,-0.32,"Approach275yardsRTP",2006
156,156,"Woody Austin",107,-0.313,"Approach275yardsRTP",2006
156,156,"Hunter Mahan",98,-0.313,"Approach275yardsRTP",2006
156,156,"Billy Mayfair",94,-0.313,"Approach275yardsRTP",2006
156,156,"Nicholas Thompson",96,-0.313,"Approach275yardsRTP",2006
156,156,"Mike Weir",88,-0.313,"Approach275yardsRTP",2006
161,161,"Joe Ogilvie",95,-0.308,"Approach275yardsRTP",2006
161,161,"Hidemichi Tanaka",74,-0.308,"Approach275yardsRTP",2006
163,163,"Heath Slocum",96,-0.3,"Approach275yardsRTP",2006
164,164,"Aaron Baddeley",78,-0.294,"Approach275yardsRTP",2006
165,165,"Eric Axley",91,-0.292,"Approach275yardsRTP",2006
166,166,"Chad Campbell",91,-0.286,"Approach275yardsRTP",2006
166,166,"Sergio Garcia",59,-0.286,"Approach275yardsRTP",2006
168,168,"Steve Elkington",52,-0.273,"Approach275yardsRTP",2006
168,168,"Chris Smith",67,-0.273,"Approach275yardsRTP",2006
170,170,"DJ Trahan",92,-0.269,"Approach275yardsRTP",2006
171,171,"Mark Brooks",90,-0.267,"Approach275yardsRTP",2006
172,172,"Steve Flesch",119,-0.263,"Approach275yardsRTP",2006
172,172,"Ryuji Imada",105,-0.263,"Approach275yardsRTP",2006
174,174,"Alex Cejka",93,-0.258,"Approach275yardsRTP",2006
175,175,"Zach Johnson",98,-0.25,"Approach275yardsRTP",2006
175,175,"Shigeki Maruyama",94,-0.25,"Approach275yardsRTP",2006
175,175,"Daisuke Maruyama",83,-0.25,"Approach275yardsRTP",2006
175,175,"Shaun Micheel",96,-0.25,"Approach275yardsRTP",2006
175,175,"Phil Mickelson",74,-0.25,"Approach275yardsRTP",2006
175,175,"Mark Wilson",79,-0.25,"Approach275yardsRTP",2006
181,181,"Stewart Cink",93,-0.222,"Approach275yardsRTP",2006
182,182,"Brian Bateman",69,-0.214,"Approach275yardsRTP",2006
183,183,"Bob Estes",85,-0.208,"Approach275yardsRTP",2006
184,184,"JL Lewis",57,-0.2,"Approach275yardsRTP",2006
184,184,"Adam Scott",70,-0.2,"Approach275yardsRTP",2006
186,186,"DA Points",82,-0.19,"Approach275yardsRTP",2006
187,187,"Carl Pettersson",95,-0.154,"Approach275yardsRTP",2006
188,188,"Charles Warren",93,-0.143,"Approach275yardsRTP",2006
189,189,"Thomas Levet",53,-0.125,"Approach275yardsRTP",2006
190,190,"Davis Love III",85,-0.111,"Approach275yardsRTP",2006
191,191,"Robert Allenby",79,-0.067,"Approach275yardsRTP",2006
192,192,"Doug Barron",74,0,"Approach275yardsRTP",2006
192,192,"Kenny Perry",73,0,"Approach275yardsRTP",2006
192,192,"Kirk Triplett",58,0,"Approach275yardsRTP",2006
192,192,"Bubba Watson",83,0,"Approach275yardsRTP",2006
196,196,"Todd Hamilton",72,0.2,"Approach275yardsRTP",2006
