"GIRPercentage200yards_RANKTHISWEEK_2016","GIRPercentage200yards_RANKLASTWEEK_2016","GIRPercentage200yards_PLAYERNAME_2016","GIRPercentage200yards_ROUNDS_2016","GIRPercentage200yards_Pct_2016","GIRPercentage200yards_GREENSHIT_2016","GIRPercentage200yards_TOTALHOLES_2016","GIRPercentage200yards_RELATIVETOPAR_2016","stat_name","year"
1,1,"Bubba Watson",30,67.65,23,34,-0.04,"GIRPercentage200yards",2016
2,2,"Wes Roach",33,65.79,25,38,-0.2,"GIRPercentage200yards",2016
3,4,"Russell Knox",48,62.12,41,66,-0.02,"GIRPercentage200yards",2016
4,3,"Robert Garrigus",34,60,27,45,-0.15,"GIRPercentage200yards",2016
5,8,"John Huh",51,57.98,69,119,-0.09,"GIRPercentage200yards",2016
6,10,"Cameron Percy",22,56.76,21,37,0,"GIRPercentage200yards",2016
7,6,"Patrick Rodgers",49,56.38,53,94,0.04,"GIRPercentage200yards",2016
8,11,"Hudson Swafford",52,56.1,46,82,-0.07,"GIRPercentage200yards",2016
9,26,"Adam Scott",39,55.56,35,63,-0.14,"GIRPercentage200yards",2016
10,14,"Adam Hadwin",53,55.36,62,112,-0.15,"GIRPercentage200yards",2016
11,18,"Louis Oosthuizen",25,54.55,12,22,-0.08,"GIRPercentage200yards",2016
12,5,"Byeong Hun An",23,54.35,25,46,-0.16,"GIRPercentage200yards",2016
13,9,"Jhonattan Vegas",49,53.41,47,88,-0.15,"GIRPercentage200yards",2016
14,23,"Jason Gore",51,53.01,44,83,-0.05,"GIRPercentage200yards",2016
15,7,"Henrik Norlander",41,52.11,37,71,-0.11,"GIRPercentage200yards",2016
16,13,"Rickie Fowler",42,52.05,38,73,-0.08,"GIRPercentage200yards",2016
17,35,"Andres Gonzales",46,51.95,40,77,-0.03,"GIRPercentage200yards",2016
18,31,"Chez Reavie",56,51.89,55,106,0.02,"GIRPercentage200yards",2016
19,28,"Jim Herman",55,51.76,44,85,0.02,"GIRPercentage200yards",2016
20,56,"Justin Rose",35,51.52,34,66,-0.06,"GIRPercentage200yards",2016
20,43,"Henrik Stenson",30,51.52,34,66,0.06,"GIRPercentage200yards",2016
22,34,"Smylie Kaufman",57,51.46,53,103,-0.13,"GIRPercentage200yards",2016
23,17,"Derek Ernst",36,51.16,22,43,-0.23,"GIRPercentage200yards",2016
24,22,"Tyler Aldridge",53,51.11,46,90,-0.11,"GIRPercentage200yards",2016
25,21,"Bronson Burgoon",53,51.06,48,94,0.08,"GIRPercentage200yards",2016
25,38,"Lucas Lee",22,51.06,24,47,-0.21,"GIRPercentage200yards",2016
27,27,"Jamie Lovemark",57,50.94,54,106,-0.06,"GIRPercentage200yards",2016
28,39,"Billy Hurley III",22,50.91,28,55,-0.07,"GIRPercentage200yards",2016
29,40,"Kevin Streelman",46,50.72,35,69,-0.06,"GIRPercentage200yards",2016
30,25,"Ryan Moore",40,50.67,38,75,-0.05,"GIRPercentage200yards",2016
31,42,"Charley Hoffman",49,50.65,39,77,-0.15,"GIRPercentage200yards",2016
32,15,"Emiliano Grillo",47,50.57,44,87,-0.07,"GIRPercentage200yards",2016
33,12,"Paul Casey",39,50,32,64,-0.06,"GIRPercentage200yards",2016
33,43,"Sergio Garcia",28,50,15,30,-0.07,"GIRPercentage200yards",2016
33,43,"Dustin Johnson",37,50,19,38,-0.05,"GIRPercentage200yards",2016
33,43,"Marc Leishman",41,50,34,68,-0.29,"GIRPercentage200yards",2016
33,43,"Graeme McDowell",33,50,34,68,0,"GIRPercentage200yards",2016
33,43,"Andy Sullivan",25,50,25,50,-0.16,"GIRPercentage200yards",2016
33,43,"Bernd Wiesberger",23,50,17,34,0,"GIRPercentage200yards",2016
40,19,"Sean OHair",45,49.45,45,91,-0.11,"GIRPercentage200yards",2016
40,30,"Chris Stroud",52,49.45,45,91,-0.13,"GIRPercentage200yards",2016
42,24,"Jason Kokrak",52,49.38,40,81,-0.03,"GIRPercentage200yards",2016
43,37,"Davis Love III",40,49.37,39,79,-0.05,"GIRPercentage200yards",2016
44,55,"Stewart Cink",45,49.33,37,75,-0.03,"GIRPercentage200yards",2016
44,35,"Luke List",51,49.33,37,75,0,"GIRPercentage200yards",2016
46,54,"Chad Campbell",54,49.11,55,112,0.04,"GIRPercentage200yards",2016
47,56,"Jason Day",36,49.09,27,55,-0.15,"GIRPercentage200yards",2016
48,58,"Chris Kirk",51,49,49,100,-0.12,"GIRPercentage200yards",2016
49,29,"Rory McIlroy",37,48.94,23,47,-0.09,"GIRPercentage200yards",2016
50,16,"Hideki Matsuyama",40,48.39,30,62,0.03,"GIRPercentage200yards",2016
51,68,"JB Holmes",39,48.28,28,58,-0.14,"GIRPercentage200yards",2016
52,66,"Zach Johnson",42,48.19,40,83,-0.13,"GIRPercentage200yards",2016
53,68,"David Lingmerth",54,47.78,43,90,-0.05,"GIRPercentage200yards",2016
54,73,"Blayne Barber",44,47.73,42,88,-0.02,"GIRPercentage200yards",2016
55,41,"Graham DeLaet",50,47.62,40,84,-0.15,"GIRPercentage200yards",2016
56,43,"Kyle Reifers",63,47.5,57,120,-0.05,"GIRPercentage200yards",2016
56,63,"Dawie van der Walt",48,47.5,38,80,-0.13,"GIRPercentage200yards",2016
58,60,"Boo Weekley",53,47.42,46,97,-0.07,"GIRPercentage200yards",2016
59,75,"Abraham Ancer",26,47.37,18,38,-0.11,"GIRPercentage200yards",2016
60,43,"Jason Bohn",37,47.3,35,74,-0.11,"GIRPercentage200yards",2016
61,91,"Daniel Berger",52,47.19,42,89,-0.07,"GIRPercentage200yards",2016
62,43,"Thomas Aiken",42,47.14,33,70,-0.12,"GIRPercentage200yards",2016
63,65,"Lucas Glover",53,46.88,45,96,-0.09,"GIRPercentage200yards",2016
64,77,"KJ Choi",47,46.83,59,126,-0.08,"GIRPercentage200yards",2016
65,67,"William McGirt",54,46.72,57,122,-0.14,"GIRPercentage200yards",2016
66,72,"Danny Lee",53,46.53,47,101,-0.19,"GIRPercentage200yards",2016
67,82,"Steve Stricker",25,46.48,33,71,-0.21,"GIRPercentage200yards",2016
68,33,"Alex Cejka",47,46.43,39,84,-0.1,"GIRPercentage200yards",2016
68,87,"Brian Stuard",24,46.43,26,56,-0.19,"GIRPercentage200yards",2016
70,79,"Will Ma Kenzie",54,46.34,38,82,-0.03,"GIRPercentage200yards",2016
71,62,"Patrick Reed",53,46.25,37,80,-0.14,"GIRPercentage200yards",2016
72,32,"David Toms",38,46.22,55,119,-0.05,"GIRPercentage200yards",2016
73,43,"Roberto Castro",55,46.15,54,117,-0.07,"GIRPercentage200yards",2016
74,80,"Colt Knost",56,45.93,62,135,0.02,"GIRPercentage200yards",2016
75,108,"Fabian Gomez",49,45.92,45,98,-0.02,"GIRPercentage200yards",2016
76,86,"Scott Piercy",45,45.9,28,61,-0.18,"GIRPercentage200yards",2016
77,87,"Jerry Kelly",44,45.83,33,72,0,"GIRPercentage200yards",2016
78,81,"Ian Poulter",37,45.76,27,59,-0.19,"GIRPercentage200yards",2016
79,90,"Branden Grace",31,45.71,16,35,-0.25,"GIRPercentage200yards",2016
80,83,"Michael Kim",62,45.45,55,121,-0.11,"GIRPercentage200yards",2016
81,61,"Robert Streb",51,45.35,39,86,-0.05,"GIRPercentage200yards",2016
82,92,"Kevin Kisner",49,45.21,33,73,-0.09,"GIRPercentage200yards",2016
83,64,"Geoff Ogilvy",37,45.07,32,71,-0.06,"GIRPercentage200yards",2016
84,96,"Matt Kuchar",46,45,36,80,0,"GIRPercentage200yards",2016
84,71,"Scott Langley",41,45,36,80,-0.08,"GIRPercentage200yards",2016
86,78,"Michael Thompson",46,44.93,31,69,-0.13,"GIRPercentage200yards",2016
87,73,"Rob Oppenheim",37,44.9,44,98,-0.09,"GIRPercentage200yards",2016
88,99,"Johnson Wagner",44,44.87,35,78,-0.11,"GIRPercentage200yards",2016
89,97,"Pat Perez",28,44.74,17,38,-0.18,"GIRPercentage200yards",2016
90,59,"John Senden",48,44.55,45,101,-0.18,"GIRPercentage200yards",2016
91,76,"Matt Every",34,44.44,40,90,-0.08,"GIRPercentage200yards",2016
92,99,"Shane Lowry",35,44.23,23,52,-0.13,"GIRPercentage200yards",2016
92,107,"Charl Schwartzel",29,44.23,23,52,-0.22,"GIRPercentage200yards",2016
94,108,"Aaron Baddeley",51,44.19,38,86,-0.11,"GIRPercentage200yards",2016
