"BirdieorBetterPercentageLess125_RANKTHISWEEK_2010","BirdieorBetterPercentageLess125_RANKLASTWEEK_2010","BirdieorBetterPercentageLess125_PLAYERNAME_2010","BirdieorBetterPercentageLess125_ROUNDS_2010","BirdieorBetterPercentageLess125_Pct_2010","BirdieorBetterPercentageLess125_TOTALBIRDIES_2010","BirdieorBetterPercentageLess125_TOTALHOLES_2010","stat_name","year"
50,50,"Ryan Moore",80,25.22,57,226,"BirdieorBetterPercentageLess125",2010
51,51,"James Nitties",92,25.16,79,314,"BirdieorBetterPercentageLess125",2010
52,52,"Robert Allenby",76,25.12,54,215,"BirdieorBetterPercentageLess125",2010
53,53,"Ryan Palmer",84,25.09,71,283,"BirdieorBetterPercentageLess125",2010
53,53,"DA Points",90,25.09,68,271,"BirdieorBetterPercentageLess125",2010
55,55,"Chad Collins",87,25,61,244,"BirdieorBetterPercentageLess125",2010
55,55,"Billy Mayfair",78,25,63,252,"BirdieorBetterPercentageLess125",2010
57,57,"Rory Sabbatini",79,24.91,68,273,"BirdieorBetterPercentageLess125",2010
58,58,"Garrett Willis",82,24.9,63,253,"BirdieorBetterPercentageLess125",2010
59,59,"Sergio Garcia",58,24.84,40,161,"BirdieorBetterPercentageLess125",2010
60,60,"John Mallinger",78,24.81,66,266,"BirdieorBetterPercentageLess125",2010
61,61,"Tim Petrovic",105,24.78,83,335,"BirdieorBetterPercentageLess125",2010
62,62,"Luke Donald",71,24.75,50,202,"BirdieorBetterPercentageLess125",2010
63,63,"Alex Cejka",81,24.71,65,263,"BirdieorBetterPercentageLess125",2010
64,64,"Geoff Ogilvy",62,24.65,53,215,"BirdieorBetterPercentageLess125",2010
65,65,"Bob Estes",79,24.64,68,276,"BirdieorBetterPercentageLess125",2010
65,65,"Steve Marino",81,24.64,68,276,"BirdieorBetterPercentageLess125",2010
67,67,"Jimmy Walker",82,24.62,64,260,"BirdieorBetterPercentageLess125",2010
68,68,"Bubba Watson",77,24.57,71,289,"BirdieorBetterPercentageLess125",2010
69,69,"Adam Scott",70,24.51,50,204,"BirdieorBetterPercentageLess125",2010
70,70,"Jeff Maggert",76,24.5,61,249,"BirdieorBetterPercentageLess125",2010
71,71,"Dustin Johnson",83,24.44,65,266,"BirdieorBetterPercentageLess125",2010
72,72,"Chris DiMarco",88,24.38,78,320,"BirdieorBetterPercentageLess125",2010
73,73,"Brent Delahoussaye",57,24.37,48,197,"BirdieorBetterPercentageLess125",2010
74,74,"Jay Williamson",76,24.33,64,263,"BirdieorBetterPercentageLess125",2010
75,75,"Mark Wilson",87,24.32,80,329,"BirdieorBetterPercentageLess125",2010
76,76,"Jonathan Byrd",85,24.28,84,346,"BirdieorBetterPercentageLess125",2010
77,77,"Bo Van Pelt",104,24.22,85,351,"BirdieorBetterPercentageLess125",2010
78,78,"Padraig Harrington",57,24.2,38,157,"BirdieorBetterPercentageLess125",2010
79,79,"Cliff Kresge",50,24.18,44,182,"BirdieorBetterPercentageLess125",2010
80,80,"Charles Warren",64,24.11,61,253,"BirdieorBetterPercentageLess125",2010
81,81,"Davis Love III",79,24.08,59,245,"BirdieorBetterPercentageLess125",2010
82,82,"Chad Campbell",95,24.03,74,308,"BirdieorBetterPercentageLess125",2010
82,82,"Paul Casey",64,24.03,37,154,"BirdieorBetterPercentageLess125",2010
84,84,"Richard Johnson",90,24.02,61,254,"BirdieorBetterPercentageLess125",2010
85,85,"Heath Slocum",97,23.92,72,301,"BirdieorBetterPercentageLess125",2010
86,86,"Blake Adams",84,23.89,75,314,"BirdieorBetterPercentageLess125",2010
87,87,"Tom Gillis",97,23.75,90,379,"BirdieorBetterPercentageLess125",2010
87,87,"Troy Merritt",86,23.75,71,299,"BirdieorBetterPercentageLess125",2010
87,87,"Carl Pettersson",99,23.75,81,341,"BirdieorBetterPercentageLess125",2010
90,90,"YE Yang",72,23.74,52,219,"BirdieorBetterPercentageLess125",2010
91,91,"Mike Weir",59,23.72,37,156,"BirdieorBetterPercentageLess125",2010
92,92,"Jeff Quinney",91,23.69,77,325,"BirdieorBetterPercentageLess125",2010
93,93,"Rickie Fowler",98,23.68,85,359,"BirdieorBetterPercentageLess125",2010
94,94,"Chris Stroud",90,23.66,75,317,"BirdieorBetterPercentageLess125",2010
95,95,"Justin Bolli",55,23.6,42,178,"BirdieorBetterPercentageLess125",2010
96,96,"Kevin Streelman",90,23.51,75,319,"BirdieorBetterPercentageLess125",2010
97,97,"Woody Austin",93,23.48,77,328,"BirdieorBetterPercentageLess125",2010
97,97,"Vaughn Taylor",87,23.48,77,328,"BirdieorBetterPercentageLess125",2010
99,99,"Stuart Appleby",101,23.43,82,350,"BirdieorBetterPercentageLess125",2010
99,99,"KJ Choi",82,23.43,56,239,"BirdieorBetterPercentageLess125",2010
101,101,"Lee Janzen",77,23.41,59,252,"BirdieorBetterPercentageLess125",2010
102,102,"Joe Ogilvie",99,23.37,86,368,"BirdieorBetterPercentageLess125",2010
103,103,"Michael Bradley",77,23.21,68,293,"BirdieorBetterPercentageLess125",2010
104,104,"Kevin Johnson",62,23.08,42,182,"BirdieorBetterPercentageLess125",2010
105,105,"Michael Connell",89,23.03,70,304,"BirdieorBetterPercentageLess125",2010
106,106,"Brian Davis",101,22.99,77,335,"BirdieorBetterPercentageLess125",2010
107,107,"Charley Hoffman",85,22.95,67,292,"BirdieorBetterPercentageLess125",2010
108,108,"Sean OHair",84,22.93,61,266,"BirdieorBetterPercentageLess125",2010
109,109,"Lucas Glover",75,22.71,47,207,"BirdieorBetterPercentageLess125",2010
109,109,"Omar Uresti",74,22.71,62,273,"BirdieorBetterPercentageLess125",2010
111,111,"Mathew Goggin",85,22.69,59,260,"BirdieorBetterPercentageLess125",2010
112,112,"Shaun Micheel",70,22.68,44,194,"BirdieorBetterPercentageLess125",2010
113,113,"Roland Thatcher",72,22.54,64,284,"BirdieorBetterPercentageLess125",2010
114,114,"Jarrod Lyle",54,22.51,43,191,"BirdieorBetterPercentageLess125",2010
115,115,"Joe Durant",67,22.49,56,249,"BirdieorBetterPercentageLess125",2010
116,116,"Marc Leishman",87,22.44,68,303,"BirdieorBetterPercentageLess125",2010
117,117,"Robert Garrigus",71,22.42,63,281,"BirdieorBetterPercentageLess125",2010
118,118,"Jeff Gove",57,22.4,41,183,"BirdieorBetterPercentageLess125",2010
119,119,"Matt Jones",89,22.36,70,313,"BirdieorBetterPercentageLess125",2010
120,120,"JB Holmes",100,22.28,86,386,"BirdieorBetterPercentageLess125",2010
121,121,"Kris Blanks",91,22.22,64,288,"BirdieorBetterPercentageLess125",2010
121,121,"Kevin Sutherland",86,22.22,64,288,"BirdieorBetterPercentageLess125",2010
123,123,"Nicholas Thompson",88,22.19,67,302,"BirdieorBetterPercentageLess125",2010
124,124,"Chris Couch",66,22.02,48,218,"BirdieorBetterPercentageLess125",2010
125,125,"Henrik Bjornstad",72,22.01,46,209,"BirdieorBetterPercentageLess125",2010
126,126,"Pat Perez",90,21.99,75,341,"BirdieorBetterPercentageLess125",2010
127,127,"Tim Herron",79,21.96,65,296,"BirdieorBetterPercentageLess125",2010
128,128,"Skip Kendall",58,21.9,46,210,"BirdieorBetterPercentageLess125",2010
129,129,"Charles Howell III",103,21.83,81,371,"BirdieorBetterPercentageLess125",2010
130,130,"Jeev Milkha Singh",59,21.8,46,211,"BirdieorBetterPercentageLess125",2010
131,131,"Jason Dufner",87,21.72,53,244,"BirdieorBetterPercentageLess125",2010
132,132,"Brenden Pappas",66,21.65,50,231,"BirdieorBetterPercentageLess125",2010
132,132,"Chris Tidland",77,21.65,63,291,"BirdieorBetterPercentageLess125",2010
134,134,"John Senden",103,21.64,74,342,"BirdieorBetterPercentageLess125",2010
135,135,"Kenny Perry",69,21.63,53,245,"BirdieorBetterPercentageLess125",2010
135,135,"Kevin Stadler",86,21.63,61,282,"BirdieorBetterPercentageLess125",2010
135,135,"Johnson Wagner",85,21.63,53,245,"BirdieorBetterPercentageLess125",2010
138,138,"DJ Trahan",92,21.59,76,352,"BirdieorBetterPercentageLess125",2010
139,139,"Garth Mulroy",53,21.56,36,167,"BirdieorBetterPercentageLess125",2010
140,140,"Retief Goosen",75,21.54,42,195,"BirdieorBetterPercentageLess125",2010
141,141,"Camilo Villegas",78,21.51,40,186,"BirdieorBetterPercentageLess125",2010
142,142,"Nathan Green",86,21.38,65,304,"BirdieorBetterPercentageLess125",2010
143,143,"James Driscoll",78,21.35,60,281,"BirdieorBetterPercentageLess125",2010
144,144,"Josh Teater",101,21.26,88,414,"BirdieorBetterPercentageLess125",2010
145,145,"Ian Poulter",55,21.24,24,113,"BirdieorBetterPercentageLess125",2010
146,146,"Rich Barcelo",70,21.05,52,247,"BirdieorBetterPercentageLess125",2010
147,147,"Michael Sim",64,21,46,219,"BirdieorBetterPercentageLess125",2010
148,148,"Martin Laird",91,20.94,67,320,"BirdieorBetterPercentageLess125",2010
149,149,"Graham DeLaet",88,20.92,73,349,"BirdieorBetterPercentageLess125",2010
150,150,"Greg Owen",69,20.9,56,268,"BirdieorBetterPercentageLess125",2010
151,151,"Michael Letzig",84,20.77,70,337,"BirdieorBetterPercentageLess125",2010
152,152,"Kevin Na",94,20.75,55,265,"BirdieorBetterPercentageLess125",2010
153,153,"Brian Stuard",81,20.74,62,299,"BirdieorBetterPercentageLess125",2010
154,154,"Mathias Gronberg",61,20.69,42,203,"BirdieorBetterPercentageLess125",2010
155,155,"John Daly",63,20.56,51,248,"BirdieorBetterPercentageLess125",2010
156,156,"Cameron Tringale",55,20.36,45,221,"BirdieorBetterPercentageLess125",2010
157,157,"John Merrick",109,20.34,71,349,"BirdieorBetterPercentageLess125",2010
158,158,"Matt Bettencourt",91,20.25,64,316,"BirdieorBetterPercentageLess125",2010
158,158,"Greg Kraft",52,20.25,33,163,"BirdieorBetterPercentageLess125",2010
160,160,"Alex Prugh",88,20.2,79,391,"BirdieorBetterPercentageLess125",2010
161,161,"Cameron Beckman",68,20.18,46,228,"BirdieorBetterPercentageLess125",2010
162,162,"Briny Baird",87,20.07,57,284,"BirdieorBetterPercentageLess125",2010
163,163,"Rory McIlroy",54,20,29,145,"BirdieorBetterPercentageLess125",2010
164,164,"Jason Day",82,19.84,50,252,"BirdieorBetterPercentageLess125",2010
165,165,"Andres Romero",73,19.78,55,278,"BirdieorBetterPercentageLess125",2010
166,166,"Brett Wetterich",54,19.74,45,228,"BirdieorBetterPercentageLess125",2010
167,167,"Steve Wheatcroft",74,19.68,49,249,"BirdieorBetterPercentageLess125",2010
168,168,"Rocco Mediate",71,19.67,48,244,"BirdieorBetterPercentageLess125",2010
169,169,"Jerod Turner",54,19.65,34,173,"BirdieorBetterPercentageLess125",2010
170,170,"Daniel Chopra",74,19.55,61,312,"BirdieorBetterPercentageLess125",2010
171,171,"Scott McCarron",90,19.44,62,319,"BirdieorBetterPercentageLess125",2010
172,172,"Cameron Percy",73,19.43,48,247,"BirdieorBetterPercentageLess125",2010
173,173,"Roger Tambellini",77,19.35,48,248,"BirdieorBetterPercentageLess125",2010
174,174,"Brett Quigley",96,19.34,64,331,"BirdieorBetterPercentageLess125",2010
175,175,"Hunter Mahan",85,19.3,44,228,"BirdieorBetterPercentageLess125",2010
176,176,"Rod Pampling",77,19.27,53,275,"BirdieorBetterPercentageLess125",2010
177,177,"Derek Lamely",81,19.15,54,282,"BirdieorBetterPercentageLess125",2010
178,178,"Steve Elkington",74,18.94,43,227,"BirdieorBetterPercentageLess125",2010
179,179,"Boo Weekley",88,18.87,57,302,"BirdieorBetterPercentageLess125",2010
180,180,"Troy Matteson",84,18.72,67,358,"BirdieorBetterPercentageLess125",2010
181,181,"Vance Veazey",58,18.69,37,198,"BirdieorBetterPercentageLess125",2010
182,182,"Bill Lunde",79,18.56,54,291,"BirdieorBetterPercentageLess125",2010
183,183,"Craig Bowden",56,18.54,38,205,"BirdieorBetterPercentageLess125",2010
184,184,"Angel Cabrera",64,18.47,41,222,"BirdieorBetterPercentageLess125",2010
185,185,"Steve Lowery",67,18.1,42,232,"BirdieorBetterPercentageLess125",2010
186,186,"Andrew McLardy",52,18.09,36,199,"BirdieorBetterPercentageLess125",2010
187,187,"Stephen Ames",75,18.04,46,255,"BirdieorBetterPercentageLess125",2010
188,188,"David Lutterus",69,17.89,39,218,"BirdieorBetterPercentageLess125",2010
189,189,"Martin Flores",75,17.54,47,268,"BirdieorBetterPercentageLess125",2010
190,190,"Chris Wilson",65,17.04,38,223,"BirdieorBetterPercentageLess125",2010
191,191,"Ted Purdy",86,15.57,45,289,"BirdieorBetterPercentageLess125",2010
192,192,"Trevor Immelman",55,15.13,23,152,"BirdieorBetterPercentageLess125",2010
