"Approachesfrom225250yardsRgh_RANKTHISWEEK_2012","Approachesfrom225250yardsRgh_RANKLASTWEEK_2012","Approachesfrom225250yardsRgh_PLAYERNAME_2012","Approachesfrom225250yardsRgh_ROUNDS_2012","Approachesfrom225250yardsRgh_AVG_2012","Approachesfrom225250yardsRgh_TOTALDISTANCEFEET_2012","Approachesfrom225250yardsRgh_OFATTEMPTS_2012","Approachesfrom225250yardsRgh_RELATIVETOPAR_2012","stat_name","year"
1,1,"Robert Allenby",76,NA,137.667,4,-2,"Approachesfrom225250yardsRgh",2012
2,2,"Ryo Ishikawa",54,NA,301.083,8,-7,"Approachesfrom225250yardsRgh",2012
3,3,"Stephen Ames",54,NA,40,1,0,"Approachesfrom225250yardsRgh",2012
4,4,"Graeme McDowell",55,NA,193.5,4,-2,"Approachesfrom225250yardsRgh",2012
5,5,"Troy Kelly",68,NA,294.917,6,-1,"Approachesfrom225250yardsRgh",2012
6,6,"Nick Watney",97,NA,451,9,-7,"Approachesfrom225250yardsRgh",2012
7,7,"Tom Pernice Jr",62,NA,611.667,12,1,"Approachesfrom225250yardsRgh",2012
8,8,"Greg Owen",90,NA,429.417,8,-5,"Approachesfrom225250yardsRgh",2012
9,9,"Ben Crane",73,NA,553,10,-6,"Approachesfrom225250yardsRgh",2012
10,10,"Bill Lunde",83,NA,666.5,12,-6,"Approachesfrom225250yardsRgh",2012
11,11,"Matt Jones",53,NA,560.25,10,-2,"Approachesfrom225250yardsRgh",2012
12,12,"Kyle Stanley",86,NA,791.75,14,-9,"Approachesfrom225250yardsRgh",2012
13,13,"Jonas Blixt",72,NA,402.667,7,1,"Approachesfrom225250yardsRgh",2012
14,14,"Adam Scott",59,NA,465.083,8,-4,"Approachesfrom225250yardsRgh",2012
15,15,"Kevin Na",80,NA,705.167,12,-2,"Approachesfrom225250yardsRgh",2012
16,16,"Troy Matteson",100,NA,1294.25,22,-5,"Approachesfrom225250yardsRgh",2012
17,17,"Ben Curtis",62,NA,590.25,10,1,"Approachesfrom225250yardsRgh",2012
18,18,"Ian Poulter",57,NA,295.917,5,-1,"Approachesfrom225250yardsRgh",2012
19,19,"Sean OHair",84,NA,832.333,14,-7,"Approachesfrom225250yardsRgh",2012
20,20,"Kevin Kisner",69,NA,416.75,7,-2,"Approachesfrom225250yardsRgh",2012
20,20,"Brendan Steele",77,NA,475.833,8,-4,"Approachesfrom225250yardsRgh",2012
22,22,"Tim Herron",88,NA,417.417,7,-2,"Approachesfrom225250yardsRgh",2012
23,23,"Chad Campbell",84,NA,659,11,-3,"Approachesfrom225250yardsRgh",2012
24,24,"Lee Westwood",60,NA,661.333,11,-7,"Approachesfrom225250yardsRgh",2012
25,25,"Bobby Gates",87,NA,602.583,10,-6,"Approachesfrom225250yardsRgh",2012
26,26,"Jonathan Byrd",69,NA,244.417,4,1,"Approachesfrom225250yardsRgh",2012
26,26,"Johnson Wagner",88,NA,793.75,13,0,"Approachesfrom225250yardsRgh",2012
28,28,"Vijay Singh",99,NA,856.917,14,-5,"Approachesfrom225250yardsRgh",2012
29,29,"Vaughn Taylor",81,NA,490.75,8,4,"Approachesfrom225250yardsRgh",2012
30,30,"Bubba Watson",68,NA,491.083,8,-2,"Approachesfrom225250yardsRgh",2012
31,31,"Boo Weekley",74,NA,431,7,-3,"Approachesfrom225250yardsRgh",2012
32,32,"Graham DeLaet",79,NA,743.75,12,-7,"Approachesfrom225250yardsRgh",2012
33,33,"Bud Cauley",99,NA,622.917,10,0,"Approachesfrom225250yardsRgh",2012
34,34,"Angel Cabrera",54,NA,564.75,9,-4,"Approachesfrom225250yardsRgh",2012
35,35,"Brendon Todd",78,NA,756.917,12,0,"Approachesfrom225250yardsRgh",2012
36,36,"John Merrick",83,NA,443.417,7,-1,"Approachesfrom225250yardsRgh",2012
37,37,"Erik Compton",81,NA,699.333,11,1,"Approachesfrom225250yardsRgh",2012
38,38,"Chris Couch",61,NA,636.417,10,-6,"Approachesfrom225250yardsRgh",2012
39,39,"Stewart Cink",71,NA,830.583,13,-3,"Approachesfrom225250yardsRgh",2012
40,40,"Ken Duke",104,NA,960.833,15,-2,"Approachesfrom225250yardsRgh",2012
41,41,"Tommy Biershenk",74,NA,513.333,8,-2,"Approachesfrom225250yardsRgh",2012
41,41,"Roland Thatcher",55,NA,256.5,4,-2,"Approachesfrom225250yardsRgh",2012
43,43,"Jason Dufner",83,NA,643.417,10,-1,"Approachesfrom225250yardsRgh",2012
44,44,"Justin Rose",69,NA,326.417,5,1,"Approachesfrom225250yardsRgh",2012
45,45,"Camilo Villegas",79,NA,720.333,11,3,"Approachesfrom225250yardsRgh",2012
46,46,"Nathan Green",73,NA,918.083,14,2,"Approachesfrom225250yardsRgh",2012
47,47,"Carl Pettersson",92,NA,656.833,10,-3,"Approachesfrom225250yardsRgh",2012
47,47,"Jimmy Walker",101,NA,1379.083,21,-6,"Approachesfrom225250yardsRgh",2012
49,49,"Mathew Goggin",65,NA,396.667,6,-2,"Approachesfrom225250yardsRgh",2012
50,50,"JJ Henry",93,NA,529.167,8,-2,"Approachesfrom225250yardsRgh",2012
51,51,"Ricky Barnes",92,NA,929.667,14,-3,"Approachesfrom225250yardsRgh",2012
52,52,"Keegan Bradley",90,NA,598.167,9,-2,"Approachesfrom225250yardsRgh",2012
53,53,"Scott Stallings",78,NA,665.917,10,-6,"Approachesfrom225250yardsRgh",2012
54,54,"Cameron Beckman",81,NA,801.417,12,2,"Approachesfrom225250yardsRgh",2012
55,55,"Ted Potter Jr",77,NA,603.333,9,-1,"Approachesfrom225250yardsRgh",2012
56,56,"Marco Dawson",60,NA,469.5,7,-4,"Approachesfrom225250yardsRgh",2012
57,57,"Brian Harman",101,NA,940.417,14,-4,"Approachesfrom225250yardsRgh",2012
57,57,"William McGirt",96,NA,873.25,13,-2,"Approachesfrom225250yardsRgh",2012
59,59,"Brendon de Jonge",115,NA,1008.5,15,-1,"Approachesfrom225250yardsRgh",2012
