"OnePuttPercentageRound3_RANKTHISWEEK_2013","OnePuttPercentageRound3_RANKLASTWEEK_2013","OnePuttPercentageRound3_PLAYERNAME_2013","OnePuttPercentageRound3__2013","OnePuttPercentageRound3_Pct_2013","OnePuttPercentageRound3_OF1PUTTS_2013","OnePuttPercentageRound3_OFHOLES_2013","stat_name","year"
1,1,"Brian Davis",NA,49.12,168,342,"OnePuttPercentageRound3",2013
2,2,"Luke Donald",NA,47.86,112,234,"OnePuttPercentageRound3",2013
3,3,"Brian Harman",NA,46.67,126,270,"OnePuttPercentageRound3",2013
4,4,"Richard Lee",NA,46.53,134,288,"OnePuttPercentageRound3",2013
5,5,"Jin Park",NA,45.24,57,126,"OnePuttPercentageRound3",2013
6,6,"Charley Hoffman",NA,45.03,154,342,"OnePuttPercentageRound3",2013
7,7,"David Lingmerth",NA,44.91,97,216,"OnePuttPercentageRound3",2013
8,8,"Aaron Baddeley",NA,44.44,80,180,"OnePuttPercentageRound3",2013
8,8,"Jordan Spieth",NA,44.44,144,324,"OnePuttPercentageRound3",2013
8,8,"Aaron Watkins",NA,44.44,40,90,"OnePuttPercentageRound3",2013
11,11,"Stuart Appleby",NA,44.14,143,324,"OnePuttPercentageRound3",2013
12,12,"Sangmoon Bae",NA,44.1,127,288,"OnePuttPercentageRound3",2013
13,13,"Peter Hanson",NA,43.89,79,180,"OnePuttPercentageRound3",2013
14,14,"Charles Howell III",NA,43.52,141,324,"OnePuttPercentageRound3",2013
15,15,"Brandt Snedeker",NA,43.46,133,306,"OnePuttPercentageRound3",2013
16,16,"Sergio Garcia",NA,43.4,125,288,"OnePuttPercentageRound3",2013
17,17,"Matt Every",NA,43.21,140,324,"OnePuttPercentageRound3",2013
17,17,"Phil Mickelson",NA,43.21,140,324,"OnePuttPercentageRound3",2013
17,17,"Vaughn Taylor",NA,43.21,70,162,"OnePuttPercentageRound3",2013
20,20,"Brian Gay",NA,43.06,124,288,"OnePuttPercentageRound3",2013
20,20,"Freddie Jacobson",NA,43.06,93,216,"OnePuttPercentageRound3",2013
20,20,"Jeff Maggert",NA,43.06,93,216,"OnePuttPercentageRound3",2013
23,23,"Ben Crane",NA,42.93,85,198,"OnePuttPercentageRound3",2013
24,24,"Graeme McDowell",NA,42.78,77,180,"OnePuttPercentageRound3",2013
25,25,"Ken Duke",NA,42.71,123,288,"OnePuttPercentageRound3",2013
26,26,"Justin Leonard",NA,42.69,146,342,"OnePuttPercentageRound3",2013
27,27,"Steve Stricker",NA,42.59,92,216,"OnePuttPercentageRound3",2013
27,27,"Mark Wilson",NA,42.59,69,162,"OnePuttPercentageRound3",2013
29,29,"Erik Compton",NA,42.22,114,270,"OnePuttPercentageRound3",2013
30,30,"Charlie Wi",NA,42.06,106,252,"OnePuttPercentageRound3",2013
31,31,"Russell Henley",NA,42.01,121,288,"OnePuttPercentageRound3",2013
32,32,"Rory McIlroy",NA,41.88,98,234,"OnePuttPercentageRound3",2013
33,33,"Graham DeLaet",NA,41.8,158,378,"OnePuttPercentageRound3",2013
34,34,"Tim Clark",NA,41.67,90,216,"OnePuttPercentageRound3",2013
34,34,"Luke Guthrie",NA,41.67,105,252,"OnePuttPercentageRound3",2013
34,34,"Andres Romero",NA,41.67,75,180,"OnePuttPercentageRound3",2013
34,34,"David Toms",NA,41.67,60,144,"OnePuttPercentageRound3",2013
38,38,"Luke List",NA,41.36,67,162,"OnePuttPercentageRound3",2013
39,39,"Chris Kirk",NA,41.27,156,378,"OnePuttPercentageRound3",2013
40,40,"Jimmy Walker",NA,41.05,133,324,"OnePuttPercentageRound3",2013
41,41,"Greg Chalmers",NA,41.03,96,234,"OnePuttPercentageRound3",2013
42,42,"Alistair Presnell",NA,40.97,59,144,"OnePuttPercentageRound3",2013
43,43,"Troy Matteson",NA,40.91,81,198,"OnePuttPercentageRound3",2013
44,44,"Rory Sabbatini",NA,40.85,125,306,"OnePuttPercentageRound3",2013
45,45,"Chris Stroud",NA,40.83,147,360,"OnePuttPercentageRound3",2013
46,46,"James Driscoll",NA,40.74,110,270,"OnePuttPercentageRound3",2013
46,46,"Tom Gillis",NA,40.74,88,216,"OnePuttPercentageRound3",2013
46,46,"James Hahn",NA,40.74,88,216,"OnePuttPercentageRound3",2013
46,46,"Ryan Moore",NA,40.74,110,270,"OnePuttPercentageRound3",2013
50,50,"Martin Flores",NA,40.52,124,306,"OnePuttPercentageRound3",2013
51,51,"Brandt Jobe",NA,40.4,80,198,"OnePuttPercentageRound3",2013
52,52,"Josh Teater",NA,40.35,138,342,"OnePuttPercentageRound3",2013
53,53,"Marc Leishman",NA,40.28,116,288,"OnePuttPercentageRound3",2013
54,54,"Nicholas Thompson",NA,40.21,152,378,"OnePuttPercentageRound3",2013
55,55,"Scott Stallings",NA,40.17,94,234,"OnePuttPercentageRound3",2013
56,56,"Kevin Streelman",NA,40.12,130,324,"OnePuttPercentageRound3",2013
56,56,"Mike Weir",NA,40.12,65,162,"OnePuttPercentageRound3",2013
56,56,"YE Yang",NA,40.12,65,162,"OnePuttPercentageRound3",2013
59,59,"David Lynn",NA,40.08,101,252,"OnePuttPercentageRound3",2013
59,59,"William McGirt",NA,40.08,101,252,"OnePuttPercentageRound3",2013
59,59,"Brian Stuard",NA,40.08,101,252,"OnePuttPercentageRound3",2013
62,62,"Padraig Harrington",NA,40,72,180,"OnePuttPercentageRound3",2013
63,63,"DA Points",NA,39.93,115,288,"OnePuttPercentageRound3",2013
63,63,"Cameron Tringale",NA,39.93,115,288,"OnePuttPercentageRound3",2013
65,65,"Ricky Barnes",NA,39.9,79,198,"OnePuttPercentageRound3",2013
66,66,"John Merrick",NA,39.87,122,306,"OnePuttPercentageRound3",2013
67,67,"Darron Stiles",NA,39.81,43,108,"OnePuttPercentageRound3",2013
68,68,"David Hearn",NA,39.77,136,342,"OnePuttPercentageRound3",2013
69,69,"Justin Bolli",NA,39.68,50,126,"OnePuttPercentageRound3",2013
70,70,"Jeff Overton",NA,39.58,114,288,"OnePuttPercentageRound3",2013
70,70,"Daniel Summerhays",NA,39.58,114,288,"OnePuttPercentageRound3",2013
72,72,"Patrick Reed",NA,39.54,121,306,"OnePuttPercentageRound3",2013
73,73,"Jason Day",NA,39.44,142,360,"OnePuttPercentageRound3",2013
74,74,"Matt Kuchar",NA,39.39,156,396,"OnePuttPercentageRound3",2013
74,74,"Michael Thompson",NA,39.39,78,198,"OnePuttPercentageRound3",2013
76,76,"Martin Laird",NA,39.32,92,234,"OnePuttPercentageRound3",2013
77,77,"Jonas Blixt",NA,39.26,106,270,"OnePuttPercentageRound3",2013
77,77,"Bo Van Pelt",NA,39.26,106,270,"OnePuttPercentageRound3",2013
79,79,"Charl Schwartzel",NA,39.24,113,288,"OnePuttPercentageRound3",2013
79,79,"Brendan Steele",NA,39.24,113,288,"OnePuttPercentageRound3",2013
81,81,"Jim Furyk",NA,39.2,127,324,"OnePuttPercentageRound3",2013
82,82,"Harris English",NA,39.14,155,396,"OnePuttPercentageRound3",2013
83,83,"Steven Bowditch",NA,38.89,84,216,"OnePuttPercentageRound3",2013
83,83,"Bobby Gates",NA,38.89,35,90,"OnePuttPercentageRound3",2013
83,83,"Morgan Hoffmann",NA,38.89,91,234,"OnePuttPercentageRound3",2013
83,83,"Ryan Palmer",NA,38.89,126,324,"OnePuttPercentageRound3",2013
83,83,"Ian Poulter",NA,38.89,84,216,"OnePuttPercentageRound3",2013
83,83,"Lee Williams",NA,38.89,70,180,"OnePuttPercentageRound3",2013
89,89,"Webb Simpson",NA,38.62,146,378,"OnePuttPercentageRound3",2013
90,90,"Matt Jones",NA,38.58,125,324,"OnePuttPercentageRound3",2013
91,91,"Jason Kokrak",NA,38.54,111,288,"OnePuttPercentageRound3",2013
92,92,"Tiger Woods",NA,38.52,104,270,"OnePuttPercentageRound3",2013
93,93,"Fabian Gomez",NA,38.38,76,198,"OnePuttPercentageRound3",2013
94,94,"Tag Ridings",NA,38.33,69,180,"OnePuttPercentageRound3",2013
94,94,"Casey Wittenberg",NA,38.33,69,180,"OnePuttPercentageRound3",2013
96,96,"Bill Haas",NA,38.3,131,342,"OnePuttPercentageRound3",2013
97,97,"Rickie Fowler",NA,38.24,117,306,"OnePuttPercentageRound3",2013
98,98,"Brad Fritsch",NA,38.19,110,288,"OnePuttPercentageRound3",2013
98,98,"Camilo Villegas",NA,38.19,110,288,"OnePuttPercentageRound3",2013
100,100,"George McNeill",NA,38.15,103,270,"OnePuttPercentageRound3",2013
100,100,"Henrik Norlander",NA,38.15,103,270,"OnePuttPercentageRound3",2013
102,102,"Stephen Ames",NA,38.1,48,126,"OnePuttPercentageRound3",2013
103,103,"Seung Yul Noh",NA,37.88,75,198,"OnePuttPercentageRound3",2013
104,104,"Pat Perez",NA,37.78,102,270,"OnePuttPercentageRound3",2013
105,105,"Kevin Stadler",NA,37.5,108,288,"OnePuttPercentageRound3",2013
105,105,"Shawn Stefani",NA,37.5,81,216,"OnePuttPercentageRound3",2013
107,107,"Nick Watney",NA,37.43,128,342,"OnePuttPercentageRound3",2013
108,108,"Chad Campbell",NA,37.41,101,270,"OnePuttPercentageRound3",2013
109,109,"Billy Horschel",NA,37.37,148,396,"OnePuttPercentageRound3",2013
110,110,"Stewart Cink",NA,37.3,94,252,"OnePuttPercentageRound3",2013
111,111,"Ernie Els",NA,37.18,87,234,"OnePuttPercentageRound3",2013
111,111,"Kyle Stanley",NA,37.18,87,234,"OnePuttPercentageRound3",2013
113,113,"KJ Choi",NA,37.13,127,342,"OnePuttPercentageRound3",2013
114,114,"Robert Allenby",NA,37.04,40,108,"OnePuttPercentageRound3",2013
114,114,"Jason Bohn",NA,37.04,80,216,"OnePuttPercentageRound3",2013
114,114,"Rod Pampling",NA,37.04,40,108,"OnePuttPercentageRound3",2013
117,117,"Cameron Percy",NA,36.9,93,252,"OnePuttPercentageRound3",2013
118,118,"Gary Woodland",NA,36.87,146,396,"OnePuttPercentageRound3",2013
119,119,"Scott Gardiner",NA,36.81,53,144,"OnePuttPercentageRound3",2013
119,119,"Tim Herron",NA,36.81,53,144,"OnePuttPercentageRound3",2013
121,121,"Robert Karlsson",NA,36.67,66,180,"OnePuttPercentageRound3",2013
121,121,"Henrik Stenson",NA,36.67,99,270,"OnePuttPercentageRound3",2013
123,123,"Scott Langley",NA,36.57,79,216,"OnePuttPercentageRound3",2013
124,124,"John Rollins",NA,36.51,92,252,"OnePuttPercentageRound3",2013
125,125,"Tommy Gainey",NA,36.46,105,288,"OnePuttPercentageRound3",2013
125,125,"Dustin Johnson",NA,36.46,105,288,"OnePuttPercentageRound3",2013
127,127,"Jason Dufner",NA,36.42,118,324,"OnePuttPercentageRound3",2013
127,127,"Derek Ernst",NA,36.42,59,162,"OnePuttPercentageRound3",2013
129,129,"Bob Estes",NA,36.3,98,270,"OnePuttPercentageRound3",2013
129,129,"Justin Hicks",NA,36.3,98,270,"OnePuttPercentageRound3",2013
129,129,"Scott Piercy",NA,36.3,98,270,"OnePuttPercentageRound3",2013
132,132,"Bubba Watson",NA,36.27,111,306,"OnePuttPercentageRound3",2013
133,133,"Ben Curtis",NA,36.11,65,180,"OnePuttPercentageRound3",2013
133,133,"Lucas Glover",NA,36.11,65,180,"OnePuttPercentageRound3",2013
133,133,"Jerry Kelly",NA,36.11,104,288,"OnePuttPercentageRound3",2013
133,133,"Robert Streb",NA,36.11,78,216,"OnePuttPercentageRound3",2013
137,137,"Kevin Chappell",NA,35.95,110,306,"OnePuttPercentageRound3",2013
138,138,"Dicky Pride",NA,35.9,84,234,"OnePuttPercentageRound3",2013
139,139,"Bud Cauley",NA,35.8,58,162,"OnePuttPercentageRound3",2013
139,139,"Carl Pettersson",NA,35.8,116,324,"OnePuttPercentageRound3",2013
139,139,"Johnson Wagner",NA,35.8,58,162,"OnePuttPercentageRound3",2013
142,142,"Doug LaBelle II",NA,35.71,90,252,"OnePuttPercentageRound3",2013
142,142,"Andrew Svoboda",NA,35.71,45,126,"OnePuttPercentageRound3",2013
144,144,"Scott Brown",NA,35.65,77,216,"OnePuttPercentageRound3",2013
144,144,"Steve LeBrun",NA,35.65,77,216,"OnePuttPercentageRound3",2013
146,146,"Ted Potter Jr",NA,35.56,64,180,"OnePuttPercentageRound3",2013
