"EarlyPar5ScoringAverage_RANKTHISWEEK_2013","EarlyPar5ScoringAverage_RANKLASTWEEK_2013","EarlyPar5ScoringAverage_PLAYERNAME_2013","EarlyPar5ScoringAverage_ROUNDS_2013","EarlyPar5ScoringAverage_AVG_2013","EarlyPar5ScoringAverage_TOTALSTROKES_2013","EarlyPar5ScoringAverage_TOTALHOLES_2013","stat_name","year"
30,30,"Steven Bowditch",67,4.61,535,116,"EarlyPar5ScoringAverage",2013
30,30,"Bud Cauley",67,4.61,503,109,"EarlyPar5ScoringAverage",2013
30,30,"Graham DeLaet",94,4.61,673,146,"EarlyPar5ScoringAverage",2013
30,30,"Sean OHair",56,4.61,424,92,"EarlyPar5ScoringAverage",2013
30,30,"Cameron Tringale",80,4.61,678,147,"EarlyPar5ScoringAverage",2013
35,35,"Peter Hanson",45,4.62,268,58,"EarlyPar5ScoringAverage",2013
35,35,"John Merrick",79,4.62,578,125,"EarlyPar5ScoringAverage",2013
35,35,"Jordan Spieth",82,4.62,471,102,"EarlyPar5ScoringAverage",2013
35,35,"Tiger Woods",61,4.62,314,68,"EarlyPar5ScoringAverage",2013
39,39,"Aaron Baddeley",68,4.63,518,112,"EarlyPar5ScoringAverage",2013
39,39,"Luke Donald",60,4.63,417,90,"EarlyPar5ScoringAverage",2013
39,39,"Rickie Fowler",75,4.63,560,121,"EarlyPar5ScoringAverage",2013
39,39,"Martin Kaymer",61,4.63,435,94,"EarlyPar5ScoringAverage",2013
39,39,"Scott Piercy",78,4.63,528,114,"EarlyPar5ScoringAverage",2013
39,39,"Adam Scott",61,4.63,333,72,"EarlyPar5ScoringAverage",2013
39,39,"Boo Weekley",100,4.63,750,162,"EarlyPar5ScoringAverage",2013
46,46,"Greg Chalmers",77,4.64,580,125,"EarlyPar5ScoringAverage",2013
46,46,"Ernie Els",63,4.64,520,112,"EarlyPar5ScoringAverage",2013
46,46,"Jim Herman",59,4.64,362,78,"EarlyPar5ScoringAverage",2013
46,46,"Jerry Kelly",75,4.64,566,122,"EarlyPar5ScoringAverage",2013
46,46,"Luke List",65,4.64,561,121,"EarlyPar5ScoringAverage",2013
51,51,"Chad Campbell",78,4.65,604,130,"EarlyPar5ScoringAverage",2013
51,51,"Jason Dufner",78,4.65,516,111,"EarlyPar5ScoringAverage",2013
51,51,"Tim Herron",45,4.65,349,75,"EarlyPar5ScoringAverage",2013
51,51,"Matt Jones",83,4.65,618,133,"EarlyPar5ScoringAverage",2013
51,51,"Henrik Norlander",70,4.65,563,121,"EarlyPar5ScoringAverage",2013
51,51,"Andrew Svoboda",46,4.65,381,82,"EarlyPar5ScoringAverage",2013
51,51,"Camilo Villegas",79,4.65,618,133,"EarlyPar5ScoringAverage",2013
51,51,"Mike Weir",60,4.65,456,98,"EarlyPar5ScoringAverage",2013
59,59,"Kevin Chappell",80,4.66,667,143,"EarlyPar5ScoringAverage",2013
59,59,"Stewart Cink",71,4.66,592,127,"EarlyPar5ScoringAverage",2013
59,59,"Will Claxton",67,4.66,541,116,"EarlyPar5ScoringAverage",2013
59,59,"Harris English",95,4.66,685,147,"EarlyPar5ScoringAverage",2013
59,59,"Tom Gillis",69,4.66,522,112,"EarlyPar5ScoringAverage",2013
59,59,"Morgan Hoffmann",64,4.66,401,86,"EarlyPar5ScoringAverage",2013
59,59,"Freddie Jacobson",63,4.66,429,92,"EarlyPar5ScoringAverage",2013
59,59,"Doug LaBelle II",72,4.66,597,128,"EarlyPar5ScoringAverage",2013
59,59,"Justin Leonard",86,4.66,760,163,"EarlyPar5ScoringAverage",2013
59,59,"Phil Mickelson",78,4.66,541,116,"EarlyPar5ScoringAverage",2013
59,59,"Rod Pampling",46,4.66,405,87,"EarlyPar5ScoringAverage",2013
59,59,"Kevin Streelman",86,4.66,559,120,"EarlyPar5ScoringAverage",2013
59,59,"Lee Williams",62,4.66,536,115,"EarlyPar5ScoringAverage",2013
72,72,"Tim Clark",64,4.67,416,89,"EarlyPar5ScoringAverage",2013
72,72,"Bob Estes",66,4.67,584,125,"EarlyPar5ScoringAverage",2013
72,72,"Fabian Gomez",65,4.67,509,109,"EarlyPar5ScoringAverage",2013
72,72,"Zach Johnson",84,4.67,462,99,"EarlyPar5ScoringAverage",2013
72,72,"Robert Karlsson",56,4.67,425,91,"EarlyPar5ScoringAverage",2013
72,72,"DA Points",87,4.67,649,139,"EarlyPar5ScoringAverage",2013
72,72,"Andres Romero",63,4.67,444,95,"EarlyPar5ScoringAverage",2013
72,72,"Justin Rose",62,4.67,238,51,"EarlyPar5ScoringAverage",2013
72,72,"Henrik Stenson",65,4.67,378,81,"EarlyPar5ScoringAverage",2013
72,72,"DJ Trahan",48,4.67,308,66,"EarlyPar5ScoringAverage",2013
82,82,"Scott Brown",65,4.68,510,109,"EarlyPar5ScoringAverage",2013
82,82,"Brad Fritsch",81,4.68,613,131,"EarlyPar5ScoringAverage",2013
82,82,"Luke Guthrie",82,4.68,534,114,"EarlyPar5ScoringAverage",2013
82,82,"Padraig Harrington",52,4.68,393,84,"EarlyPar5ScoringAverage",2013
82,82,"David Lynn",70,4.68,548,117,"EarlyPar5ScoringAverage",2013
82,82,"Ryan Moore",72,4.68,501,107,"EarlyPar5ScoringAverage",2013
82,82,"Kyle Stanley",71,4.68,496,106,"EarlyPar5ScoringAverage",2013
82,82,"Robert Streb",75,4.68,519,111,"EarlyPar5ScoringAverage",2013
90,90,"James Driscoll",76,4.69,554,118,"EarlyPar5ScoringAverage",2013
90,90,"JJ Henry",83,4.69,615,131,"EarlyPar5ScoringAverage",2013
90,90,"Brandt Jobe",62,4.69,535,114,"EarlyPar5ScoringAverage",2013
90,90,"David Lingmerth",68,4.69,553,118,"EarlyPar5ScoringAverage",2013
90,90,"Pat Perez",69,4.69,539,115,"EarlyPar5ScoringAverage",2013
90,90,"Michael Thompson",66,4.69,502,107,"EarlyPar5ScoringAverage",2013
96,96,"Stephen Ames",49,4.7,348,74,"EarlyPar5ScoringAverage",2013
96,96,"Jonas Blixt",76,4.7,621,132,"EarlyPar5ScoringAverage",2013
96,96,"Brian Harman",89,4.7,696,148,"EarlyPar5ScoringAverage",2013
96,96,"Justin Hicks",79,4.7,588,125,"EarlyPar5ScoringAverage",2013
96,96,"Scott Langley",79,4.7,583,124,"EarlyPar5ScoringAverage",2013
96,96,"William McGirt",75,4.7,672,143,"EarlyPar5ScoringAverage",2013
96,96,"Jeff Overton",78,4.7,621,132,"EarlyPar5ScoringAverage",2013
96,96,"Bo Van Pelt",72,4.7,662,141,"EarlyPar5ScoringAverage",2013
96,96,"Bubba Watson",76,4.7,451,96,"EarlyPar5ScoringAverage",2013
96,96,"YE Yang",56,4.7,423,90,"EarlyPar5ScoringAverage",2013
106,106,"Ricky Barnes",74,4.71,627,133,"EarlyPar5ScoringAverage",2013
106,106,"Nicolas Colsaerts",50,4.71,325,69,"EarlyPar5ScoringAverage",2013
106,106,"Ken Duke",87,4.71,688,146,"EarlyPar5ScoringAverage",2013
106,106,"Matt Every",89,4.71,654,139,"EarlyPar5ScoringAverage",2013
106,106,"Martin Flores",83,4.71,692,147,"EarlyPar5ScoringAverage",2013
106,106,"Jim Furyk",80,4.71,523,111,"EarlyPar5ScoringAverage",2013
106,106,"Robert Garrigus",69,4.71,584,124,"EarlyPar5ScoringAverage",2013
106,106,"Dustin Johnson",71,4.71,462,98,"EarlyPar5ScoringAverage",2013
106,106,"Chris Kirk",89,4.71,650,138,"EarlyPar5ScoringAverage",2013
106,106,"Steve LeBrun",66,4.71,532,113,"EarlyPar5ScoringAverage",2013
106,106,"Marc Leishman",77,4.71,462,98,"EarlyPar5ScoringAverage",2013
106,106,"Alistair Presnell",59,4.71,424,90,"EarlyPar5ScoringAverage",2013
106,106,"Scott Stallings",79,4.71,631,134,"EarlyPar5ScoringAverage",2013
106,106,"Brendan Steele",86,4.71,730,155,"EarlyPar5ScoringAverage",2013
106,106,"Shawn Stefani",63,4.71,438,93,"EarlyPar5ScoringAverage",2013
106,106,"Nicholas Thompson",99,4.71,829,176,"EarlyPar5ScoringAverage",2013
106,106,"Gary Woodland",94,4.71,730,155,"EarlyPar5ScoringAverage",2013
123,123,"Charlie Beljan",62,4.72,496,105,"EarlyPar5ScoringAverage",2013
123,123,"Jason Bohn",70,4.72,552,117,"EarlyPar5ScoringAverage",2013
123,123,"Brian Davis",91,4.72,731,155,"EarlyPar5ScoringAverage",2013
123,123,"Russell Henley",80,4.72,595,126,"EarlyPar5ScoringAverage",2013
123,123,"Charles Howell III",87,4.72,604,128,"EarlyPar5ScoringAverage",2013
123,123,"Jin Park",52,4.72,411,87,"EarlyPar5ScoringAverage",2013
123,123,"Vijay Singh",61,4.72,505,107,"EarlyPar5ScoringAverage",2013
130,130,"KJ Choi",85,4.73,710,150,"EarlyPar5ScoringAverage",2013
130,130,"Ben Crane",62,4.73,350,74,"EarlyPar5ScoringAverage",2013
130,130,"Troy Matteson",68,4.73,487,103,"EarlyPar5ScoringAverage",2013
130,130,"Josh Teater",86,4.73,696,147,"EarlyPar5ScoringAverage",2013
134,134,"Lucas Glover",65,4.74,493,104,"EarlyPar5ScoringAverage",2013
134,134,"Bill Haas",85,4.74,474,100,"EarlyPar5ScoringAverage",2013
134,134,"Colt Knost",69,4.74,578,122,"EarlyPar5ScoringAverage",2013
134,134,"Ben Kohles",75,4.74,559,118,"EarlyPar5ScoringAverage",2013
134,134,"Rory McIlroy",56,4.74,346,73,"EarlyPar5ScoringAverage",2013
134,134,"Cameron Percy",68,4.74,574,121,"EarlyPar5ScoringAverage",2013
134,134,"Carl Pettersson",82,4.74,753,159,"EarlyPar5ScoringAverage",2013
134,134,"John Rollins",77,4.74,483,102,"EarlyPar5ScoringAverage",2013
134,134,"Darron Stiles",51,4.74,370,78,"EarlyPar5ScoringAverage",2013
134,134,"Chris Stroud",88,4.74,754,159,"EarlyPar5ScoringAverage",2013
134,134,"Brian Stuard",78,4.74,583,123,"EarlyPar5ScoringAverage",2013
145,145,"Michael Bradley",56,4.75,418,88,"EarlyPar5ScoringAverage",2013
145,145,"Erik Compton",74,4.75,523,110,"EarlyPar5ScoringAverage",2013
145,145,"Scott Gardiner",61,4.75,442,93,"EarlyPar5ScoringAverage",2013
145,145,"Ryo Ishikawa",72,4.75,570,120,"EarlyPar5ScoringAverage",2013
145,145,"Richard Lee",81,4.75,660,139,"EarlyPar5ScoringAverage",2013
145,145,"Ian Poulter",59,4.75,309,65,"EarlyPar5ScoringAverage",2013
151,151,"John Huh",88,4.76,695,146,"EarlyPar5ScoringAverage",2013
151,151,"Chez Reavie",72,4.76,585,123,"EarlyPar5ScoringAverage",2013
151,151,"Tag Ridings",69,4.76,462,97,"EarlyPar5ScoringAverage",2013
151,151,"Charlie Wi",75,4.76,604,127,"EarlyPar5ScoringAverage",2013
155,155,"Sangmoon Bae",83,4.77,706,148,"EarlyPar5ScoringAverage",2013
155,155,"Trevor Immelman",73,4.77,525,110,"EarlyPar5ScoringAverage",2013
155,155,"Jeff Maggert",63,4.77,487,102,"EarlyPar5ScoringAverage",2013
155,155,"David Mathis",71,4.77,525,110,"EarlyPar5ScoringAverage",2013
155,155,"George McNeill",68,4.77,558,117,"EarlyPar5ScoringAverage",2013
155,155,"Greg Owen",73,4.77,577,121,"EarlyPar5ScoringAverage",2013
155,155,"Mark Wilson",56,4.77,377,79,"EarlyPar5ScoringAverage",2013
162,162,"Brian Gay",79,4.78,707,148,"EarlyPar5ScoringAverage",2013
163,163,"Angel Cabrera",73,4.79,522,109,"EarlyPar5ScoringAverage",2013
163,163,"Ben Curtis",59,4.79,460,96,"EarlyPar5ScoringAverage",2013
163,163,"Tommy Gainey",84,4.79,623,130,"EarlyPar5ScoringAverage",2013
163,163,"Casey Wittenberg",72,4.79,484,101,"EarlyPar5ScoringAverage",2013
167,167,"Stuart Appleby",88,4.8,720,150,"EarlyPar5ScoringAverage",2013
167,167,"Derek Ernst",58,4.8,446,93,"EarlyPar5ScoringAverage",2013
167,167,"David Hearn",88,4.8,801,167,"EarlyPar5ScoringAverage",2013
170,170,"Justin Bolli",59,4.82,439,91,"EarlyPar5ScoringAverage",2013
170,170,"Bobby Gates",49,4.82,318,66,"EarlyPar5ScoringAverage",2013
170,170,"Seung Yul Noh",71,4.82,574,119,"EarlyPar5ScoringAverage",2013
170,170,"David Toms",49,4.82,342,71,"EarlyPar5ScoringAverage",2013
174,174,"Martin Laird",68,4.84,571,118,"EarlyPar5ScoringAverage",2013
175,175,"Lee Westwood",70,4.85,509,105,"EarlyPar5ScoringAverage",2013
176,176,"Ted Potter Jr",65,4.86,418,86,"EarlyPar5ScoringAverage",2013
176,176,"Dicky Pride",71,4.86,520,107,"EarlyPar5ScoringAverage",2013
178,178,"Robert Allenby",58,4.87,516,106,"EarlyPar5ScoringAverage",2013
179,179,"Geoff Ogilvy",57,4.89,558,114,"EarlyPar5ScoringAverage",2013
180,180,"Johnson Wagner",64,4.96,476,96,"EarlyPar5ScoringAverage",2013
