"Back9Par3ScoringAverage_RANKTHISWEEK_2010","Back9Par3ScoringAverage_RANKLASTWEEK_2010","Back9Par3ScoringAverage_PLAYERNAME_2010","Back9Par3ScoringAverage_ROUNDS_2010","Back9Par3ScoringAverage_AVG_2010","Back9Par3ScoringAverage_TOTALSTROKES_2010","Back9Par3ScoringAverage_TOTALHOLES_2010","stat_name","year"
46,46,"Jonathan Byrd",85,3.03,528,174,"Back9Par3ScoringAverage",2010
46,46,"James Driscoll",78,3.03,479,158,"Back9Par3ScoringAverage",2010
46,46,"Steve Elkington",74,3.03,466,154,"Back9Par3ScoringAverage",2010
46,46,"Rickie Fowler",98,3.03,596,197,"Back9Par3ScoringAverage",2010
46,46,"Brian Gay",101,3.03,593,196,"Back9Par3ScoringAverage",2010
46,46,"JP Hayes",79,3.03,491,162,"Back9Par3ScoringAverage",2010
46,46,"Matt Jones",89,3.03,551,182,"Back9Par3ScoringAverage",2010
46,46,"Derek Lamely",81,3.03,509,168,"Back9Par3ScoringAverage",2010
46,46,"Justin Leonard",89,3.03,542,179,"Back9Par3ScoringAverage",2010
46,46,"George McNeill",79,3.03,485,160,"Back9Par3ScoringAverage",2010
46,46,"Sean OHair",84,3.03,479,158,"Back9Par3ScoringAverage",2010
46,46,"Jeff Overton",89,3.03,536,177,"Back9Par3ScoringAverage",2010
46,46,"Jeff Quinney",91,3.03,570,188,"Back9Par3ScoringAverage",2010
46,46,"Andres Romero",73,3.03,451,149,"Back9Par3ScoringAverage",2010
46,46,"Webb Simpson",98,3.03,613,202,"Back9Par3ScoringAverage",2010
46,46,"Heath Slocum",97,3.03,576,190,"Back9Par3ScoringAverage",2010
46,46,"Chris Tidland",77,3.03,469,155,"Back9Par3ScoringAverage",2010
46,46,"Mark Wilson",87,3.03,521,172,"Back9Par3ScoringAverage",2010
65,65,"Greg Chalmers",93,3.04,584,192,"Back9Par3ScoringAverage",2010
65,65,"Michael Connell",89,3.04,542,178,"Back9Par3ScoringAverage",2010
65,65,"Brian Davis",101,3.04,632,208,"Back9Par3ScoringAverage",2010
65,65,"Robert Garrigus",71,3.04,432,142,"Back9Par3ScoringAverage",2010
65,65,"Retief Goosen",75,3.04,419,138,"Back9Par3ScoringAverage",2010
65,65,"Bill Haas",87,3.04,542,178,"Back9Par3ScoringAverage",2010
65,65,"Charley Hoffman",85,3.04,519,171,"Back9Par3ScoringAverage",2010
65,65,"Charles Howell III",103,3.04,644,212,"Back9Par3ScoringAverage",2010
65,65,"Marc Leishman",87,3.04,516,170,"Back9Par3ScoringAverage",2010
65,65,"John Mallinger",78,3.04,478,157,"Back9Par3ScoringAverage",2010
65,65,"Carl Pettersson",99,3.04,621,204,"Back9Par3ScoringAverage",2010
65,65,"Jeev Milkha Singh",59,3.04,347,114,"Back9Par3ScoringAverage",2010
65,65,"Kevin Sutherland",86,3.04,541,178,"Back9Par3ScoringAverage",2010
65,65,"Cameron Tringale",55,3.04,334,110,"Back9Par3ScoringAverage",2010
65,65,"Jerod Turner",54,3.04,334,110,"Back9Par3ScoringAverage",2010
65,65,"Bo Van Pelt",104,3.04,626,206,"Back9Par3ScoringAverage",2010
81,81,"Rich Barcelo",70,3.05,427,140,"Back9Par3ScoringAverage",2010
81,81,"Mark Calcavecchia",50,3.05,296,97,"Back9Par3ScoringAverage",2010
81,81,"Jason Day",82,3.05,500,164,"Back9Par3ScoringAverage",2010
81,81,"Steve Flesch",78,3.05,491,161,"Back9Par3ScoringAverage",2010
81,81,"Skip Kendall",58,3.05,354,116,"Back9Par3ScoringAverage",2010
81,81,"Greg Kraft",52,3.05,326,107,"Back9Par3ScoringAverage",2010
81,81,"Steve Lowery",67,3.05,421,138,"Back9Par3ScoringAverage",2010
81,81,"Troy Matteson",84,3.05,506,166,"Back9Par3ScoringAverage",2010
81,81,"Scott Piercy",88,3.05,546,179,"Back9Par3ScoringAverage",2010
81,81,"Vaughn Taylor",87,3.05,543,178,"Back9Par3ScoringAverage",2010
91,91,"Ricky Barnes",103,3.06,636,208,"Back9Par3ScoringAverage",2010
91,91,"Brendon de Jonge",114,3.06,715,234,"Back9Par3ScoringAverage",2010
91,91,"Padraig Harrington",57,3.06,349,114,"Back9Par3ScoringAverage",2010
91,91,"Richard Johnson",90,3.06,551,180,"Back9Par3ScoringAverage",2010
91,91,"Bill Lunde",79,3.06,495,162,"Back9Par3ScoringAverage",2010
91,91,"David Lutterus",69,3.06,425,139,"Back9Par3ScoringAverage",2010
91,91,"Hunter Mahan",85,3.06,502,164,"Back9Par3ScoringAverage",2010
91,91,"Tim Petrovic",105,3.06,651,213,"Back9Par3ScoringAverage",2010
91,91,"Brandt Snedeker",89,3.06,563,184,"Back9Par3ScoringAverage",2010
100,100,"Chris Couch",66,3.07,415,135,"Back9Par3ScoringAverage",2010
100,100,"Jason Dufner",87,3.07,547,178,"Back9Par3ScoringAverage",2010
100,100,"Joe Durant",67,3.07,417,136,"Back9Par3ScoringAverage",2010
100,100,"Freddie Jacobson",83,3.07,516,168,"Back9Par3ScoringAverage",2010
100,100,"John Merrick",109,3.07,676,220,"Back9Par3ScoringAverage",2010
100,100,"Garth Mulroy",53,3.07,329,107,"Back9Par3ScoringAverage",2010
100,100,"Rod Pampling",77,3.07,491,160,"Back9Par3ScoringAverage",2010
100,100,"Ian Poulter",55,3.07,295,96,"Back9Par3ScoringAverage",2010
108,108,"Robert Allenby",76,3.08,443,144,"Back9Par3ScoringAverage",2010
108,108,"Briny Baird",87,3.08,545,177,"Back9Par3ScoringAverage",2010
108,108,"Cameron Beckman",68,3.08,428,139,"Back9Par3ScoringAverage",2010
108,108,"Kris Blanks",91,3.08,576,187,"Back9Par3ScoringAverage",2010
108,108,"Paul Casey",64,3.08,333,108,"Back9Par3ScoringAverage",2010
108,108,"Chad Collins",87,3.08,549,178,"Back9Par3ScoringAverage",2010
108,108,"Ben Curtis",78,3.08,474,154,"Back9Par3ScoringAverage",2010
108,108,"Bob Estes",79,3.08,502,163,"Back9Par3ScoringAverage",2010
108,108,"Lucas Glover",75,3.08,444,144,"Back9Par3ScoringAverage",2010
108,108,"Nathan Green",86,3.08,530,172,"Back9Par3ScoringAverage",2010
108,108,"Steve Marino",81,3.08,486,158,"Back9Par3ScoringAverage",2010
108,108,"Tom Pernice Jr",74,3.08,443,144,"Back9Par3ScoringAverage",2010
108,108,"Alex Prugh",88,3.08,555,180,"Back9Par3ScoringAverage",2010
108,108,"Boo Weekley",88,3.08,551,179,"Back9Par3ScoringAverage",2010
108,108,"Garrett Willis",82,3.08,520,169,"Back9Par3ScoringAverage",2010
123,123,"Aaron Baddeley",94,3.09,590,191,"Back9Par3ScoringAverage",2010
123,123,"Ben Crane",85,3.09,507,164,"Back9Par3ScoringAverage",2010
123,123,"Brent Delahoussaye",57,3.09,352,114,"Back9Par3ScoringAverage",2010
123,123,"Brad Faxon",58,3.09,368,119,"Back9Par3ScoringAverage",2010
123,123,"Martin Laird",91,3.09,559,181,"Back9Par3ScoringAverage",2010
123,123,"Will Ma Kenzie",72,3.09,454,147,"Back9Par3ScoringAverage",2010
123,123,"Rocco Mediate",71,3.09,448,145,"Back9Par3ScoringAverage",2010
123,123,"Phil Mickelson",76,3.09,458,148,"Back9Par3ScoringAverage",2010
123,123,"Cameron Percy",73,3.09,448,145,"Back9Par3ScoringAverage",2010
123,123,"Kenny Perry",69,3.09,414,134,"Back9Par3ScoringAverage",2010
123,123,"Adam Scott",70,3.09,420,136,"Back9Par3ScoringAverage",2010
123,123,"Nick Watney",91,3.09,532,172,"Back9Par3ScoringAverage",2010
123,123,"Steve Wheatcroft",74,3.09,463,150,"Back9Par3ScoringAverage",2010
136,136,"Stuart Appleby",101,3.1,632,204,"Back9Par3ScoringAverage",2010
136,136,"Justin Bolli",55,3.1,344,111,"Back9Par3ScoringAverage",2010
136,136,"Martin Flores",75,3.1,471,152,"Back9Par3ScoringAverage",2010
136,136,"Paul Goydos",78,3.1,490,158,"Back9Par3ScoringAverage",2010
136,136,"Scott McCarron",90,3.1,574,185,"Back9Par3ScoringAverage",2010
136,136,"Bryce Molder",84,3.1,527,170,"Back9Par3ScoringAverage",2010
136,136,"Brett Quigley",96,3.1,613,198,"Back9Par3ScoringAverage",2010
136,136,"Vijay Singh",75,3.1,447,144,"Back9Par3ScoringAverage",2010
136,136,"Brian Stuard",81,3.1,508,164,"Back9Par3ScoringAverage",2010
136,136,"Roger Tambellini",77,3.1,483,156,"Back9Par3ScoringAverage",2010
136,136,"Scott Verplank",74,3.1,444,143,"Back9Par3ScoringAverage",2010
136,136,"Jimmy Walker",82,3.1,524,169,"Back9Par3ScoringAverage",2010
136,136,"Brett Wetterich",54,3.1,341,110,"Back9Par3ScoringAverage",2010
149,149,"Stewart Cink",84,3.11,479,154,"Back9Par3ScoringAverage",2010
149,149,"Graham DeLaet",88,3.11,554,178,"Back9Par3ScoringAverage",2010
149,149,"Mathew Goggin",85,3.11,538,173,"Back9Par3ScoringAverage",2010
149,149,"Mathias Gronberg",61,3.11,379,122,"Back9Par3ScoringAverage",2010
149,149,"John Rollins",81,3.11,501,161,"Back9Par3ScoringAverage",2010
149,149,"Chris Stroud",90,3.11,570,183,"Back9Par3ScoringAverage",2010
149,149,"Josh Teater",101,3.11,646,208,"Back9Par3ScoringAverage",2010
149,149,"Camilo Villegas",78,3.11,435,140,"Back9Par3ScoringAverage",2010
157,157,"Blake Adams",84,3.12,533,171,"Back9Par3ScoringAverage",2010
157,157,"Alex Cejka",81,3.12,521,167,"Back9Par3ScoringAverage",2010
157,157,"Jarrod Lyle",54,3.12,337,108,"Back9Par3ScoringAverage",2010
157,157,"Billy Mayfair",78,3.12,493,158,"Back9Par3ScoringAverage",2010
157,157,"Vance Veazey",58,3.12,362,116,"Back9Par3ScoringAverage",2010
157,157,"Bubba Watson",77,3.12,493,158,"Back9Par3ScoringAverage",2010
157,157,"Mike Weir",59,3.12,356,114,"Back9Par3ScoringAverage",2010
164,164,"Cliff Kresge",50,3.13,313,100,"Back9Par3ScoringAverage",2010
164,164,"Ted Purdy",86,3.13,554,177,"Back9Par3ScoringAverage",2010
164,164,"Kevin Stadler",86,3.13,544,174,"Back9Par3ScoringAverage",2010
164,164,"Nicholas Thompson",88,3.13,566,181,"Back9Par3ScoringAverage",2010
164,164,"DJ Trahan",92,3.13,582,186,"Back9Par3ScoringAverage",2010
164,164,"Chris Wilson",65,3.13,413,132,"Back9Par3ScoringAverage",2010
170,170,"Craig Bowden",56,3.14,352,112,"Back9Par3ScoringAverage",2010
170,170,"Angel Cabrera",64,3.14,377,120,"Back9Par3ScoringAverage",2010
170,170,"JB Holmes",100,3.14,628,200,"Back9Par3ScoringAverage",2010
170,170,"Trevor Immelman",55,3.14,342,109,"Back9Par3ScoringAverage",2010
170,170,"James Nitties",92,3.14,593,189,"Back9Par3ScoringAverage",2010
170,170,"Joe Ogilvie",99,3.14,635,202,"Back9Par3ScoringAverage",2010
170,170,"Ryan Palmer",84,3.14,533,170,"Back9Par3ScoringAverage",2010
170,170,"Omar Uresti",74,3.14,478,152,"Back9Par3ScoringAverage",2010
170,170,"YE Yang",72,3.14,414,132,"Back9Par3ScoringAverage",2010
179,179,"Matt Every",60,3.15,388,123,"Back9Par3ScoringAverage",2010
179,179,"Kevin Johnson",62,3.15,394,125,"Back9Par3ScoringAverage",2010
181,181,"Roland Thatcher",72,3.16,468,148,"Back9Par3ScoringAverage",2010
182,182,"Ernie Els",72,3.17,438,138,"Back9Par3ScoringAverage",2010
182,182,"JJ Henry",92,3.17,593,187,"Back9Par3ScoringAverage",2010
182,182,"Andrew McLardy",52,3.17,330,104,"Back9Par3ScoringAverage",2010
182,182,"Rory Sabbatini",79,3.17,488,154,"Back9Par3ScoringAverage",2010
186,186,"Matt Bettencourt",91,3.18,592,186,"Back9Par3ScoringAverage",2010
186,186,"Henrik Bjornstad",72,3.18,465,146,"Back9Par3ScoringAverage",2010
186,186,"Rory McIlroy",54,3.18,318,100,"Back9Par3ScoringAverage",2010
189,189,"Sergio Garcia",58,3.2,333,104,"Back9Par3ScoringAverage",2010
189,189,"Jeff Gove",57,3.2,368,115,"Back9Par3ScoringAverage",2010
191,191,"Greg Owen",69,3.22,460,143,"Back9Par3ScoringAverage",2010
192,192,"Daniel Chopra",74,3.28,502,153,"Back9Par3ScoringAverage",2010
