"Top10FinalRoundPerformance_RANKTHISWEEK_2011","Top10FinalRoundPerformance_RANKLASTWEEK_2011","Top10FinalRoundPerformance_PLAYERNAME_2011","Top10FinalRoundPerformance_EVENTS_2011","Top10FinalRoundPerformance_PctTIMESIMPROVED_2011","Top10FinalRoundPerformance_OFTIMESIMPROVED_2011","stat_name","year"
43,43,"George McNeill",21,66.7,2,"Top10FinalRoundPerformance",2011
43,43,"Ryan Moore",22,66.7,2,"Top10FinalRoundPerformance",2011
43,43,"DA Points",26,66.7,2,"Top10FinalRoundPerformance",2011
43,43,"Chez Reavie",27,66.7,2,"Top10FinalRoundPerformance",2011
43,43,"Brandt Snedeker",26,66.7,2,"Top10FinalRoundPerformance",2011
43,43,"Chris Stroud",28,66.7,2,"Top10FinalRoundPerformance",2011
43,43,"YE Yang",18,66.7,2,"Top10FinalRoundPerformance",2011
56,56,"Matt Kuchar",24,62.5,5,"Top10FinalRoundPerformance",2011
57,57,"Jonathan Byrd",26,60,3,"Top10FinalRoundPerformance",2011
57,57,"Spencer Levin",31,60,3,"Top10FinalRoundPerformance",2011
59,59,"Jason Day",21,57.1,4,"Top10FinalRoundPerformance",2011
59,59,"Gary Woodland",25,57.1,4,"Top10FinalRoundPerformance",2011
61,61,"Adam Scott",18,55.6,5,"Top10FinalRoundPerformance",2011
62,62,"Blake Adams",34,50,2,"Top10FinalRoundPerformance",2011
62,62,"Jason Dufner",23,50,2,"Top10FinalRoundPerformance",2011
62,62,"Ernie Els",21,50,1,"Top10FinalRoundPerformance",2011
62,62,"Lucas Glover",23,50,1,"Top10FinalRoundPerformance",2011
62,62,"Fabian Gomez",26,50,1,"Top10FinalRoundPerformance",2011
62,62,"Retief Goosen",16,50,1,"Top10FinalRoundPerformance",2011
62,62,"Charley Hoffman",27,50,1,"Top10FinalRoundPerformance",2011
62,62,"JB Holmes",16,50,1,"Top10FinalRoundPerformance",2011
62,62,"Jerry Kelly",26,50,1,"Top10FinalRoundPerformance",2011
62,62,"Chris Kirk",28,50,2,"Top10FinalRoundPerformance",2011
62,62,"Troy Matteson",28,50,1,"Top10FinalRoundPerformance",2011
62,62,"Graeme McDowell",16,50,1,"Top10FinalRoundPerformance",2011
62,62,"Rod Pampling",21,50,1,"Top10FinalRoundPerformance",2011
62,62,"Scott Piercy",23,50,1,"Top10FinalRoundPerformance",2011
62,62,"Jim Renner",22,50,1,"Top10FinalRoundPerformance",2011
62,62,"Rory Sabbatini",24,50,1,"Top10FinalRoundPerformance",2011
62,62,"Kyle Stanley",28,50,1,"Top10FinalRoundPerformance",2011
62,62,"Steve Stricker",19,50,4,"Top10FinalRoundPerformance",2011
62,62,"Josh Teater",31,50,1,"Top10FinalRoundPerformance",2011
62,62,"Michael Thompson",25,50,1,"Top10FinalRoundPerformance",2011
62,62,"Cameron Tringale",32,50,2,"Top10FinalRoundPerformance",2011
62,62,"Johnson Wagner",25,50,1,"Top10FinalRoundPerformance",2011
84,84,"Bill Haas",26,44.4,4,"Top10FinalRoundPerformance",2011
85,85,"Martin Laird",23,40,2,"Top10FinalRoundPerformance",2011
85,85,"Hunter Mahan",25,40,2,"Top10FinalRoundPerformance",2011
85,85,"Justin Rose",23,40,2,"Top10FinalRoundPerformance",2011
85,85,"Bubba Watson",22,40,2,"Top10FinalRoundPerformance",2011
89,89,"Stuart Appleby",24,33.3,1,"Top10FinalRoundPerformance",2011
89,89,"Keegan Bradley",28,33.3,2,"Top10FinalRoundPerformance",2011
89,89,"Rickie Fowler",24,33.3,2,"Top10FinalRoundPerformance",2011
89,89,"Harrison Frazar",19,33.3,1,"Top10FinalRoundPerformance",2011
89,89,"Padraig Harrington",18,33.3,1,"Top10FinalRoundPerformance",2011
89,89,"Sung Kang",21,33.3,1,"Top10FinalRoundPerformance",2011
89,89,"Marc Leishman",27,33.3,1,"Top10FinalRoundPerformance",2011
89,89,"Andres Romero",22,33.3,1,"Top10FinalRoundPerformance",2011
89,89,"Charl Schwartzel",15,33.3,1,"Top10FinalRoundPerformance",2011
89,89,"Roland Thatcher",22,33.3,1,"Top10FinalRoundPerformance",2011
89,89,"Charlie Wi",25,33.3,1,"Top10FinalRoundPerformance",2011
89,89,"Mark Wilson",26,33.3,2,"Top10FinalRoundPerformance",2011
101,101,"Charles Howell III",30,28.6,2,"Top10FinalRoundPerformance",2011
101,101,"Freddie Jacobson",25,28.6,2,"Top10FinalRoundPerformance",2011
103,103,"Kris Blanks",29,25,1,"Top10FinalRoundPerformance",2011
103,103,"Chris Couch",21,25,1,"Top10FinalRoundPerformance",2011
103,103,"Jim Furyk",26,25,1,"Top10FinalRoundPerformance",2011
103,103,"Brandt Jobe",28,25,1,"Top10FinalRoundPerformance",2011
103,103,"Anthony Kim",26,25,1,"Top10FinalRoundPerformance",2011
103,103,"Bryce Molder",27,25,1,"Top10FinalRoundPerformance",2011
103,103,"Brendan Steele",27,25,1,"Top10FinalRoundPerformance",2011
103,103,"Bo Van Pelt",27,25,1,"Top10FinalRoundPerformance",2011
111,111,"Brendon de Jonge",30,20,1,"Top10FinalRoundPerformance",2011
111,111,"John Merrick",21,20,1,"Top10FinalRoundPerformance",2011
111,111,"John Senden",26,20,1,"Top10FinalRoundPerformance",2011
114,114,"Stephen Ames",22,0,NA,"Top10FinalRoundPerformance",2011
114,114,"Arjun Atwal",29,0,NA,"Top10FinalRoundPerformance",2011
114,114,"Cameron Beckman",25,0,NA,"Top10FinalRoundPerformance",2011
114,114,"Rich Beem",21,0,NA,"Top10FinalRoundPerformance",2011
114,114,"Jason Bohn",22,0,NA,"Top10FinalRoundPerformance",2011
114,114,"Steven Bowditch",28,0,NA,"Top10FinalRoundPerformance",2011
114,114,"Angel Cabrera",17,0,NA,"Top10FinalRoundPerformance",2011
114,114,"Alex Cejka",21,0,NA,"Top10FinalRoundPerformance",2011
114,114,"Greg Chalmers",28,0,NA,"Top10FinalRoundPerformance",2011
114,114,"Stewart Cink",22,0,NA,"Top10FinalRoundPerformance",2011
114,114,"Ben Curtis",23,0,NA,"Top10FinalRoundPerformance",2011
114,114,"Brian Davis",30,0,NA,"Top10FinalRoundPerformance",2011
114,114,"Chris DiMarco",31,0,NA,"Top10FinalRoundPerformance",2011
114,114,"Joe Durant",25,0,NA,"Top10FinalRoundPerformance",2011
114,114,"Steve Elkington",17,0,NA,"Top10FinalRoundPerformance",2011
114,114,"Sergio Garcia",16,0,NA,"Top10FinalRoundPerformance",2011
114,114,"Brian Gay",26,0,NA,"Top10FinalRoundPerformance",2011
114,114,"Nathan Green",26,0,NA,"Top10FinalRoundPerformance",2011
114,114,"JP Hayes",19,0,NA,"Top10FinalRoundPerformance",2011
114,114,"David Hearn",26,0,NA,"Top10FinalRoundPerformance",2011
114,114,"JJ Henry",28,0,NA,"Top10FinalRoundPerformance",2011
114,114,"Billy Horschel",25,0,NA,"Top10FinalRoundPerformance",2011
114,114,"Matt Jones",25,0,NA,"Top10FinalRoundPerformance",2011
114,114,"Bio Kim",25,0,NA,"Top10FinalRoundPerformance",2011
114,114,"Kevin Kisner",24,0,NA,"Top10FinalRoundPerformance",2011
114,114,"Davis Love III",22,0,NA,"Top10FinalRoundPerformance",2011
114,114,"Bill Lunde",28,0,NA,"Top10FinalRoundPerformance",2011
114,114,"David Mathis",25,0,NA,"Top10FinalRoundPerformance",2011
114,114,"William McGirt",32,0,NA,"Top10FinalRoundPerformance",2011
114,114,"Shaun Micheel",27,0,NA,"Top10FinalRoundPerformance",2011
114,114,"Nick OHern",29,0,NA,"Top10FinalRoundPerformance",2011
114,114,"Tim Petrovic",29,0,NA,"Top10FinalRoundPerformance",2011
114,114,"Aron Price",18,0,NA,"Top10FinalRoundPerformance",2011
114,114,"Chris Riley",25,0,NA,"Top10FinalRoundPerformance",2011
114,114,"Heath Slocum",29,0,NA,"Top10FinalRoundPerformance",2011
114,114,"Nate Smith",24,0,NA,"Top10FinalRoundPerformance",2011
114,114,"Daniel Summerhays",29,0,NA,"Top10FinalRoundPerformance",2011
114,114,"Vaughn Taylor",27,0,NA,"Top10FinalRoundPerformance",2011
114,114,"DJ Trahan",30,0,NA,"Top10FinalRoundPerformance",2011
114,114,"Boo Weekley",23,0,NA,"Top10FinalRoundPerformance",2011
114,114,"Garrett Willis",24,0,NA,"Top10FinalRoundPerformance",2011
114,114,"Dean Wilson",22,0,NA,"Top10FinalRoundPerformance",2011
