"Last5EventsScoring_RANKTHISWEEK_2013","Last5EventsScoring_RANKLASTWEEK_2013","Last5EventsScoring_PLAYERNAME_2013","Last5EventsScoring_EVENTS_2013","Last5EventsScoring_RATING_2013","stat_name","year"
26,26,"Rory Sabbatini",4,8.5,"Last5EventsScoring",2013
26,26,"Brendon Todd",3,8.5,"Last5EventsScoring",2013
36,36,"Ricky Barnes",1,8.4,"Last5EventsScoring",2013
36,36,"Charlie Beljan",1,8.4,"Last5EventsScoring",2013
36,36,"Steven Bowditch",3,8.4,"Last5EventsScoring",2013
36,36,"Gary Christian",1,8.4,"Last5EventsScoring",2013
36,36,"Ben Curtis",1,8.4,"Last5EventsScoring",2013
36,36,"Jason Day",4,8.4,"Last5EventsScoring",2013
36,36,"Ryo Ishikawa",1,8.4,"Last5EventsScoring",2013
36,36,"Scott Jamieson",1,8.4,"Last5EventsScoring",2013
36,36,"Matt Jones",3,8.4,"Last5EventsScoring",2013
36,36,"Alexander Noren",1,8.4,"Last5EventsScoring",2013
36,36,"Justin Rose",4,8.4,"Last5EventsScoring",2013
36,36,"Nick Watney",4,8.4,"Last5EventsScoring",2013
48,48,"Thomas Aiken",1,8.3,"Last5EventsScoring",2013
48,48,"Jonathan Byrd",1,8.3,"Last5EventsScoring",2013
48,48,"Roberto Castro",4,8.3,"Last5EventsScoring",2013
48,48,"Paul Haley II",1,8.3,"Last5EventsScoring",2013
48,48,"Luke List",1,8.3,"Last5EventsScoring",2013
48,48,"Peter Lonard",1,8.3,"Last5EventsScoring",2013
48,48,"Hunter Mahan",4,8.3,"Last5EventsScoring",2013
48,48,"William McGirt",3,8.3,"Last5EventsScoring",2013
48,48,"Chris Williams",1,8.3,"Last5EventsScoring",2013
57,57,"Todd Baek",1,8.2,"Last5EventsScoring",2013
57,57,"Keegan Bradley",4,8.2,"Last5EventsScoring",2013
57,57,"Tim Clark",1,8.2,"Last5EventsScoring",2013
57,57,"Franklin Corpening",1,8.2,"Last5EventsScoring",2013
57,57,"Brian Davis",2,8.2,"Last5EventsScoring",2013
57,57,"Matt Every",4,8.2,"Last5EventsScoring",2013
57,57,"Rickie Fowler",3,8.2,"Last5EventsScoring",2013
57,57,"Brad Fritsch",1,8.2,"Last5EventsScoring",2013
57,57,"Jim Furyk",4,8.2,"Last5EventsScoring",2013
57,57,"James Hahn",1,8.2,"Last5EventsScoring",2013
57,57,"Doug LaBelle II",2,8.2,"Last5EventsScoring",2013
57,57,"Troy Matteson",2,8.2,"Last5EventsScoring",2013
57,57,"Kenny Perry",2,8.2,"Last5EventsScoring",2013
57,57,"Ian Poulter",3,8.2,"Last5EventsScoring",2013
57,57,"Jonathan Randolph",1,8.2,"Last5EventsScoring",2013
57,57,"Andres Romero",2,8.2,"Last5EventsScoring",2013
57,57,"Webb Simpson",5,8.2,"Last5EventsScoring",2013
57,57,"Kyle Stanley",2,8.2,"Last5EventsScoring",2013
57,57,"Robert Streb",2,8.2,"Last5EventsScoring",2013
57,57,"Kevin Sutherland",3,8.2,"Last5EventsScoring",2013
57,57,"Gary Woodland",4,8.2,"Last5EventsScoring",2013
78,78,"Cameron Beckman",2,8.1,"Last5EventsScoring",2013
78,78,"Bart Bryant",1,8.1,"Last5EventsScoring",2013
78,78,"Brendon de Jonge",5,8.1,"Last5EventsScoring",2013
78,78,"Luke Donald",4,8.1,"Last5EventsScoring",2013
78,78,"Ross Fisher",2,8.1,"Last5EventsScoring",2013
78,78,"Steve Flesch",2,8.1,"Last5EventsScoring",2013
78,78,"David Frost",1,8.1,"Last5EventsScoring",2013
78,78,"Sergio Garcia",5,8.1,"Last5EventsScoring",2013
78,78,"Lucas Glover",1,8.1,"Last5EventsScoring",2013
78,78,"Fabian Gomez",2,8.1,"Last5EventsScoring",2013
78,78,"Retief Goosen",3,8.1,"Last5EventsScoring",2013
78,78,"Trevor Immelman",2,8.1,"Last5EventsScoring",2013
78,78,"Jerry Kelly",4,8.1,"Last5EventsScoring",2013
78,78,"Neal Lancaster",1,8.1,"Last5EventsScoring",2013
78,78,"Ken Looper",2,8.1,"Last5EventsScoring",2013
78,78,"David Lynn",2,8.1,"Last5EventsScoring",2013
78,78,"John Mallinger",2,8.1,"Last5EventsScoring",2013
78,78,"Francesco Molinari",1,8.1,"Last5EventsScoring",2013
78,78,"Louis Oosthuizen",1,8.1,"Last5EventsScoring",2013
78,78,"Kyle Reifers",2,8.1,"Last5EventsScoring",2013
78,78,"Charl Schwartzel",4,8.1,"Last5EventsScoring",2013
78,78,"Kevin Stadler",3,8.1,"Last5EventsScoring",2013
78,78,"Paul Stankowski",1,8.1,"Last5EventsScoring",2013
78,78,"Daniel Summerhays",3,8.1,"Last5EventsScoring",2013
78,78,"Chris Wood",2,8.1,"Last5EventsScoring",2013
103,103,"Joe Affrunti",2,8,"Last5EventsScoring",2013
103,103,"Aaron Baddeley",2,8,"Last5EventsScoring",2013
103,103,"Ryan Blaum",1,8,"Last5EventsScoring",2013
103,103,"Paul Casey",1,8,"Last5EventsScoring",2013
103,103,"Russ Cochran",1,8,"Last5EventsScoring",2013
103,103,"Graham DeLaet",4,8,"Last5EventsScoring",2013
103,103,"James Driscoll",2,8,"Last5EventsScoring",2013
103,103,"Ernie Els",3,8,"Last5EventsScoring",2013
103,103,"Peter Hanson",1,8,"Last5EventsScoring",2013
103,103,"JJ Henry",2,8,"Last5EventsScoring",2013
103,103,"JB Holmes",1,8,"Last5EventsScoring",2013
103,103,"John Huh",4,8,"Last5EventsScoring",2013
103,103,"Martin Kaymer",4,8,"Last5EventsScoring",2013
103,103,"Chris Kirk",3,8,"Last5EventsScoring",2013
103,103,"Jeff Klauk",1,8,"Last5EventsScoring",2013
103,103,"Jeff Maggert",2,8,"Last5EventsScoring",2013
103,103,"Billy Mayfair",1,8,"Last5EventsScoring",2013
103,103,"George McNeill",4,8,"Last5EventsScoring",2013
103,103,"Greg Owen",4,8,"Last5EventsScoring",2013
103,103,"Chris Riley",2,8,"Last5EventsScoring",2013
103,103,"Adam Scott",4,8,"Last5EventsScoring",2013
103,103,"Vijay Singh",1,8,"Last5EventsScoring",2013
103,103,"Shawn Stefani",3,8,"Last5EventsScoring",2013
103,103,"Hideto Tanihara",1,8,"Last5EventsScoring",2013
103,103,"Vaughn Taylor",2,8,"Last5EventsScoring",2013
103,103,"Steve Wheatcroft",1,8,"Last5EventsScoring",2013
103,103,"Tiger Woods",4,8,"Last5EventsScoring",2013
130,130,"Blake Adams",2,7.9,"Last5EventsScoring",2013
130,130,"Blayne Barber",1,7.9,"Last5EventsScoring",2013
130,130,"Greg Chalmers",3,7.9,"Last5EventsScoring",2013
130,130,"Joe Durant",2,7.9,"Last5EventsScoring",2013
130,130,"Harris English",3,7.9,"Last5EventsScoring",2013
130,130,"Bob Estes",4,7.9,"Last5EventsScoring",2013
130,130,"Martin Flores",3,7.9,"Last5EventsScoring",2013
130,130,"Morgan Hoffmann",4,7.9,"Last5EventsScoring",2013
130,130,"Michael Kim",1,7.9,"Last5EventsScoring",2013
130,130,"Paul Lawrie",1,7.9,"Last5EventsScoring",2013
130,130,"Rory McIlroy",4,7.9,"Last5EventsScoring",2013
130,130,"John Merrick",4,7.9,"Last5EventsScoring",2013
130,130,"Phil Mickelson",4,7.9,"Last5EventsScoring",2013
130,130,"Bryce Molder",4,7.9,"Last5EventsScoring",2013
130,130,"Cameron Percy",3,7.9,"Last5EventsScoring",2013
130,130,"Roger Sloan",1,7.9,"Last5EventsScoring",2013
130,130,"Joey Snyder III",1,7.9,"Last5EventsScoring",2013
130,130,"Brendan Steele",3,7.9,"Last5EventsScoring",2013
130,130,"Andre Stolz",1,7.9,"Last5EventsScoring",2013
130,130,"Peter Tomasulo",3,7.9,"Last5EventsScoring",2013
130,130,"Scott Verplank",1,7.9,"Last5EventsScoring",2013
130,130,"Jimmy Walker",2,7.9,"Last5EventsScoring",2013
130,130,"Tom Watson",1,7.9,"Last5EventsScoring",2013
130,130,"Mike Weir",2,7.9,"Last5EventsScoring",2013
130,130,"Lee Williams",2,7.9,"Last5EventsScoring",2013
155,155,"Will Claxton",3,7.8,"Last5EventsScoring",2013
155,155,"Erik Compton",2,7.8,"Last5EventsScoring",2013
155,155,"Fred Couples",2,7.8,"Last5EventsScoring",2013
155,155,"Jeff Gove",1,7.8,"Last5EventsScoring",2013
155,155,"Bill Haas",4,7.8,"Last5EventsScoring",2013
155,155,"Charles Howell III",4,7.8,"Last5EventsScoring",2013
155,155,"Dustin Johnson",3,7.8,"Last5EventsScoring",2013
155,155,"Ben Kohles",1,7.8,"Last5EventsScoring",2013
155,155,"Matt Kuchar",4,7.8,"Last5EventsScoring",2013
155,155,"Rod Pampling",1,7.8,"Last5EventsScoring",2013
155,155,"Tim Petrovic",3,7.8,"Last5EventsScoring",2013
155,155,"Brett Quigley",1,7.8,"Last5EventsScoring",2013
155,155,"Chez Reavie",3,7.8,"Last5EventsScoring",2013
155,155,"Patrick Reed",4,7.8,"Last5EventsScoring",2013
155,155,"Heath Slocum",3,7.8,"Last5EventsScoring",2013
155,155,"Justin Thomas",2,7.8,"Last5EventsScoring",2013
155,155,"Duffy Waldorf",1,7.8,"Last5EventsScoring",2013
172,172,"Stuart Appleby",4,7.7,"Last5EventsScoring",2013
172,172,"Nicolas Colsaerts",2,7.7,"Last5EventsScoring",2013
172,172,"Jason Dufner",4,7.7,"Last5EventsScoring",2013
172,172,"Scott Harrington",1,7.7,"Last5EventsScoring",2013
172,172,"Russell Henley",3,7.7,"Last5EventsScoring",2013
172,172,"Tim Herron",2,7.7,"Last5EventsScoring",2013
172,172,"Billy Horschel",3,7.7,"Last5EventsScoring",2013
172,172,"Skip Kendall",1,7.7,"Last5EventsScoring",2013
172,172,"John Kimbell",1,7.7,"Last5EventsScoring",2013
172,172,"Kelly Kraft",2,7.7,"Last5EventsScoring",2013
172,172,"Steve LeBrun",4,7.7,"Last5EventsScoring",2013
172,172,"Michael Letzig",2,7.7,"Last5EventsScoring",2013
172,172,"Steve Marino",2,7.7,"Last5EventsScoring",2013
172,172,"David Mathis",4,7.7,"Last5EventsScoring",2013
172,172,"Ryan Moore",4,7.7,"Last5EventsScoring",2013
172,172,"Kevin Na",1,7.7,"Last5EventsScoring",2013
172,172,"Ryan Palmer",3,7.7,"Last5EventsScoring",2013
172,172,"Alistair Presnell",2,7.7,"Last5EventsScoring",2013
172,172,"Sam Saunders",1,7.7,"Last5EventsScoring",2013
172,172,"Brandt Snedeker",3,7.7,"Last5EventsScoring",2013
172,172,"Chris Stroud",4,7.7,"Last5EventsScoring",2013
172,172,"Andrew Svoboda",3,7.7,"Last5EventsScoring",2013
172,172,"Nicholas Thompson",5,7.7,"Last5EventsScoring",2013
172,172,"Bo Van Pelt",2,7.7,"Last5EventsScoring",2013
172,172,"Bubba Watson",4,7.7,"Last5EventsScoring",2013
197,197,"Kiradech Aphibarnrat",1,7.6,"Last5EventsScoring",2013
197,197,"Matt Bettencourt",1,7.6,"Last5EventsScoring",2013
197,197,"Jonas Blixt",4,7.6,"Last5EventsScoring",2013
197,197,"Michael Bradley",1,7.6,"Last5EventsScoring",2013
197,197,"Stewart Cink",2,7.6,"Last5EventsScoring",2013
197,197,"George Coetzee",2,7.6,"Last5EventsScoring",2013
197,197,"Jason Kokrak",3,7.6,"Last5EventsScoring",2013
197,197,"Scott Langley",3,7.6,"Last5EventsScoring",2013
197,197,"Richard Lee",2,7.6,"Last5EventsScoring",2013
197,197,"Justin Leonard",3,7.6,"Last5EventsScoring",2013
197,197,"Eric Meierdierks",1,7.6,"Last5EventsScoring",2013
197,197,"Henrik Norlander",2,7.6,"Last5EventsScoring",2013
197,197,"Geoff Ogilvy",2,7.6,"Last5EventsScoring",2013
197,197,"Alexandre Rocha",1,7.6,"Last5EventsScoring",2013
197,197,"John Senden",2,7.6,"Last5EventsScoring",2013
197,197,"Kevin Streelman",4,7.6,"Last5EventsScoring",2013
197,197,"Camilo Villegas",4,7.6,"Last5EventsScoring",2013
197,197,"Casey Wittenberg",1,7.6,"Last5EventsScoring",2013
197,197,"Jeremiah Wooding",1,7.6,"Last5EventsScoring",2013
216,216,"Sangmoon Bae",2,7.5,"Last5EventsScoring",2013
216,216,"Derek Ernst",1,7.5,"Last5EventsScoring",2013
216,216,"Gonzalo Fdez Castano",1,7.5,"Last5EventsScoring",2013
216,216,"Scott Gardiner",3,7.5,"Last5EventsScoring",2013
216,216,"Tom Gillis",3,7.5,"Last5EventsScoring",2013
216,216,"Justin Hicks",2,7.5,"Last5EventsScoring",2013
216,216,"Brandt Jobe",3,7.5,"Last5EventsScoring",2013
216,216,"Kent Jones",1,7.5,"Last5EventsScoring",2013
216,216,"Hank Kuehne",3,7.5,"Last5EventsScoring",2013
216,216,"Marc Leishman",3,7.5,"Last5EventsScoring",2013
216,216,"Nick OHern",4,7.5,"Last5EventsScoring",2013
216,216,"Jeff Overton",3,7.5,"Last5EventsScoring",2013
216,216,"DA Points",3,7.5,"Last5EventsScoring",2013
216,216,"Tag Ridings",1,7.5,"Last5EventsScoring",2013
216,216,"Nate Smith",1,7.5,"Last5EventsScoring",2013
216,216,"Darron Stiles",2,7.5,"Last5EventsScoring",2013
216,216,"Cameron Tringale",4,7.5,"Last5EventsScoring",2013
216,216,"Dean Wilson",1,7.5,"Last5EventsScoring",2013
234,234,"Mark Anderson",1,7.4,"Last5EventsScoring",2013
234,234,"Arjun Atwal",2,7.4,"Last5EventsScoring",2013
234,234,"KJ Choi",3,7.4,"Last5EventsScoring",2013
234,234,"Marco Dawson",2,7.4,"Last5EventsScoring",2013
234,234,"David Hearn",4,7.4,"Last5EventsScoring",2013
234,234,"Charley Hoffman",4,7.4,"Last5EventsScoring",2013
234,234,"Sean OHair",1,7.4,"Last5EventsScoring",2013
234,234,"Thorbjorn Olesen",1,7.4,"Last5EventsScoring",2013
234,234,"Dicky Pride",2,7.4,"Last5EventsScoring",2013
234,234,"Wes Short Jr",1,7.4,"Last5EventsScoring",2013
234,234,"Lee Westwood",4,7.4,"Last5EventsScoring",2013
234,234,"Charlie Wi",1,7.4,"Last5EventsScoring",2013
234,234,"YE Yang",2,7.4,"Last5EventsScoring",2013
247,247,"David Branshaw",1,7.3,"Last5EventsScoring",2013
247,247,"Kevin Chappell",4,7.3,"Last5EventsScoring",2013
247,247,"Chris DiMarco",2,7.3,"Last5EventsScoring",2013
247,247,"Zack Fischer",1,7.3,"Last5EventsScoring",2013
247,247,"Tommy Gainey",3,7.3,"Last5EventsScoring",2013
247,247,"Hunter Haas",3,7.3,"Last5EventsScoring",2013
247,247,"Robert Karlsson",1,7.3,"Last5EventsScoring",2013
247,247,"Troy Kelly",1,7.3,"Last5EventsScoring",2013
247,247,"Kevin Kisner",1,7.3,"Last5EventsScoring",2013
247,247,"Shane Lowry",1,7.3,"Last5EventsScoring",2013
247,247,"Joe Ogilvie",2,7.3,"Last5EventsScoring",2013
247,247,"Richie Ramsay",1,7.3,"Last5EventsScoring",2013
247,247,"Boo Weekley",5,7.3,"Last5EventsScoring",2013
260,260,"Robert Allenby",1,7.2,"Last5EventsScoring",2013
260,260,"John Daly",2,7.2,"Last5EventsScoring",2013
260,260,"Stephen Gallacher",2,7.2,"Last5EventsScoring",2013
260,260,"Bobby Gates",1,7.2,"Last5EventsScoring",2013
260,260,"Colt Knost",2,7.2,"Last5EventsScoring",2013
260,260,"Davis Love III",2,7.2,"Last5EventsScoring",2013
260,260,"Matteo Manassero",2,7.2,"Last5EventsScoring",2013
260,260,"Graeme McDowell",3,7.2,"Last5EventsScoring",2013
260,260,"Pat Perez",1,7.2,"Last5EventsScoring",2013
260,260,"Michael Thompson",3,7.2,"Last5EventsScoring",2013
260,260,"Marc Turnesa",1,7.2,"Last5EventsScoring",2013
260,260,"Danny Willett",1,7.2,"Last5EventsScoring",2013
272,272,"Thomas Bjorn",1,7.1,"Last5EventsScoring",2013
272,272,"Angel Cabrera",3,7.1,"Last5EventsScoring",2013
272,272,"Carl Pettersson",2,7.1,"Last5EventsScoring",2013
272,272,"Scott Piercy",4,7.1,"Last5EventsScoring",2013
272,272,"Josh Teater",2,7.1,"Last5EventsScoring",2013
272,272,"Jhonattan Vegas",1,7.1,"Last5EventsScoring",2013
278,278,"Scott Brown",2,7,"Last5EventsScoring",2013
278,278,"Robert Gamez",1,7,"Last5EventsScoring",2013
278,278,"Brian Gay",4,7,"Last5EventsScoring",2013
278,278,"DJ Trahan",1,7,"Last5EventsScoring",2013
282,282,"Marcus Fraser",1,6.9,"Last5EventsScoring",2013
282,282,"Mikko Ilonen",1,6.9,"Last5EventsScoring",2013
282,282,"Brian Stuard",1,6.9,"Last5EventsScoring",2013
282,282,"Thaworn Wiratchant",1,6.9,"Last5EventsScoring",2013
286,286,"Nathan Green",2,6.8,"Last5EventsScoring",2013
286,286,"Padraig Harrington",1,6.8,"Last5EventsScoring",2013
286,286,"Mike Hendry",1,6.8,"Last5EventsScoring",2013
286,286,"Martin Laird",2,6.8,"Last5EventsScoring",2013
286,286,"Joost Luiten",1,6.8,"Last5EventsScoring",2013
286,286,"Brett Rumford",1,6.8,"Last5EventsScoring",2013
286,286,"Bernd Wiesberger",1,6.8,"Last5EventsScoring",2013
293,293,"Mathew Goggin",1,6.6,"Last5EventsScoring",2013
293,293,"Andrew Johnson",1,6.6,"Last5EventsScoring",2013
293,293,"Scott Stallings",2,6.6,"Last5EventsScoring",2013
296,296,"Frank Lickliter II",1,6.5,"Last5EventsScoring",2013
297,297,"Rafa Cabrera Bello",1,6.4,"Last5EventsScoring",2013
297,297,"Satoshi Kodaira",1,6.4,"Last5EventsScoring",2013
299,299,"Ken Duke",2,6.3,"Last5EventsScoring",2013
299,299,"Branden Grace",1,6.3,"Last5EventsScoring",2013
299,299,"Guan Tian Liang",1,6.3,"Last5EventsScoring",2013
302,302,"Toru Taniguchi",1,5.6,"Last5EventsScoring",2013
303,303,"Jaco Van Zyl",1,5.2,"Last5EventsScoring",2013
304,304,"Rod Perry",1,5.1,"Last5EventsScoring",2013
305,305,"Daniel Popovic",1,4.6,"Last5EventsScoring",2013
