"OnePuttPercentageRound3_RANKTHISWEEK_2012","OnePuttPercentageRound3_RANKLASTWEEK_2012","OnePuttPercentageRound3_PLAYERNAME_2012","OnePuttPercentageRound3__2012","OnePuttPercentageRound3_Pct_2012","OnePuttPercentageRound3_OF1PUTTS_2012","OnePuttPercentageRound3_OFHOLES_2012","stat_name","year"
110,110,"Charl Schwartzel",NA,37.5,81,216,"OnePuttPercentageRound3",2012
112,112,"Jimmy Walker",NA,37.44,155,414,"OnePuttPercentageRound3",2012
113,113,"John Huh",NA,37.37,148,396,"OnePuttPercentageRound3",2012
113,113,"Brandt Jobe",NA,37.37,74,198,"OnePuttPercentageRound3",2012
115,115,"Robert Karlsson",NA,37.22,67,180,"OnePuttPercentageRound3",2012
115,115,"Brendon Todd",NA,37.22,67,180,"OnePuttPercentageRound3",2012
117,117,"Sergio Garcia",NA,37.18,87,234,"OnePuttPercentageRound3",2012
117,117,"Jason Kokrak",NA,37.18,87,234,"OnePuttPercentageRound3",2012
119,119,"John Merrick",NA,37.15,107,288,"OnePuttPercentageRound3",2012
120,120,"Hunter Mahan",NA,37.13,127,342,"OnePuttPercentageRound3",2012
121,121,"Will Claxton",NA,37.12,147,396,"OnePuttPercentageRound3",2012
122,122,"Ernie Els",NA,37.04,120,324,"OnePuttPercentageRound3",2012
122,122,"Martin Flores",NA,37.04,120,324,"OnePuttPercentageRound3",2012
122,122,"Graeme McDowell",NA,37.04,80,216,"OnePuttPercentageRound3",2012
125,125,"Tom Pernice Jr",NA,36.81,53,144,"OnePuttPercentageRound3",2012
125,125,"Justin Rose",NA,36.81,106,288,"OnePuttPercentageRound3",2012
127,127,"Pat Perez",NA,36.73,119,324,"OnePuttPercentageRound3",2012
128,128,"Kris Blanks",NA,36.57,79,216,"OnePuttPercentageRound3",2012
129,129,"Roberto Castro",NA,36.55,125,342,"OnePuttPercentageRound3",2012
129,129,"George McNeill",NA,36.55,125,342,"OnePuttPercentageRound3",2012
131,131,"Matt Every",NA,36.46,105,288,"OnePuttPercentageRound3",2012
131,131,"Chez Reavie",NA,36.46,105,288,"OnePuttPercentageRound3",2012
131,131,"Vaughn Taylor",NA,36.46,105,288,"OnePuttPercentageRound3",2012
134,134,"Tim Herron",NA,36.42,118,324,"OnePuttPercentageRound3",2012
134,134,"John Senden",NA,36.42,118,324,"OnePuttPercentageRound3",2012
136,136,"Tommy Biershenk",NA,36.36,72,198,"OnePuttPercentageRound3",2012
136,136,"Dicky Pride",NA,36.36,72,198,"OnePuttPercentageRound3",2012
138,138,"Kevin Streelman",NA,36.26,124,342,"OnePuttPercentageRound3",2012
139,139,"Blake Adams",NA,36.11,143,396,"OnePuttPercentageRound3",2012
139,139,"Edward Loar",NA,36.11,52,144,"OnePuttPercentageRound3",2012
141,141,"Bobby Gates",NA,35.93,97,270,"OnePuttPercentageRound3",2012
142,142,"Andres Romero",NA,35.86,71,198,"OnePuttPercentageRound3",2012
143,143,"Matt Jones",NA,35.8,58,162,"OnePuttPercentageRound3",2012
144,144,"Adam Scott",NA,35.71,90,252,"OnePuttPercentageRound3",2012
145,145,"Sean OHair",NA,35.67,122,342,"OnePuttPercentageRound3",2012
146,146,"Colt Knost",NA,35.65,77,216,"OnePuttPercentageRound3",2012
147,147,"Graham DeLaet",NA,35.62,109,306,"OnePuttPercentageRound3",2012
148,148,"Jason Dufner",NA,35.56,128,360,"OnePuttPercentageRound3",2012
149,149,"Stewart Cink",NA,35.47,83,234,"OnePuttPercentageRound3",2012
150,150,"Henrik Stenson",NA,35.35,70,198,"OnePuttPercentageRound3",2012
151,151,"Justin Leonard",NA,35.32,89,252,"OnePuttPercentageRound3",2012
152,152,"Vijay Singh",NA,35.27,146,414,"OnePuttPercentageRound3",2012
153,153,"Chad Campbell",NA,35.07,101,288,"OnePuttPercentageRound3",2012
154,154,"Nathan Green",NA,34.92,88,252,"OnePuttPercentageRound3",2012
155,155,"Rod Pampling",NA,34.88,113,324,"OnePuttPercentageRound3",2012
156,156,"Tim Clark",NA,34.85,69,198,"OnePuttPercentageRound3",2012
157,157,"Ben Curtis",NA,34.72,75,216,"OnePuttPercentageRound3",2012
158,158,"Lee Westwood",NA,34.62,81,234,"OnePuttPercentageRound3",2012
159,159,"Greg Owen",NA,34.57,112,324,"OnePuttPercentageRound3",2012
160,160,"Mathew Goggin",NA,34.34,68,198,"OnePuttPercentageRound3",2012
161,161,"Kyle Stanley",NA,34.31,105,306,"OnePuttPercentageRound3",2012
162,162,"Arjun Atwal",NA,34.19,80,234,"OnePuttPercentageRound3",2012
162,162,"Scott Stallings",NA,34.19,80,234,"OnePuttPercentageRound3",2012
164,164,"Kevin Stadler",NA,33.99,104,306,"OnePuttPercentageRound3",2012
165,165,"Seung Yul Noh",NA,33.8,146,432,"OnePuttPercentageRound3",2012
166,166,"Erik Compton",NA,33.7,91,270,"OnePuttPercentageRound3",2012
167,167,"Nick Watney",NA,33.59,133,396,"OnePuttPercentageRound3",2012
168,168,"Robert Allenby",NA,33.33,72,216,"OnePuttPercentageRound3",2012
168,168,"Daniel Summerhays",NA,33.33,90,270,"OnePuttPercentageRound3",2012
170,170,"Harris English",NA,33.08,131,396,"OnePuttPercentageRound3",2012
171,171,"Heath Slocum",NA,33.02,107,324,"OnePuttPercentageRound3",2012
172,172,"Danny Lee",NA,32.87,71,216,"OnePuttPercentageRound3",2012
173,173,"JJ Henry",NA,32.75,112,342,"OnePuttPercentageRound3",2012
174,174,"Bubba Watson",NA,32.59,88,270,"OnePuttPercentageRound3",2012
175,175,"Roland Thatcher",NA,32.54,41,126,"OnePuttPercentageRound3",2012
176,176,"Russell Knox",NA,32.48,76,234,"OnePuttPercentageRound3",2012
177,177,"Miguel Angel Carballo",NA,32.41,70,216,"OnePuttPercentageRound3",2012
178,178,"Michael Bradley",NA,32.22,58,180,"OnePuttPercentageRound3",2012
178,178,"Scott Brown",NA,32.22,58,180,"OnePuttPercentageRound3",2012
180,180,"Troy Matteson",NA,31.87,109,342,"OnePuttPercentageRound3",2012
181,181,"Rocco Mediate",NA,30.95,78,252,"OnePuttPercentageRound3",2012
182,182,"Charlie Beljan",NA,30.86,50,162,"OnePuttPercentageRound3",2012
182,182,"Marco Dawson",NA,30.86,50,162,"OnePuttPercentageRound3",2012
182,182,"Brendon de Jonge",NA,30.86,150,486,"OnePuttPercentageRound3",2012
182,182,"Ryo Ishikawa",NA,30.86,50,162,"OnePuttPercentageRound3",2012
186,186,"Patrick Sheehan",NA,30.25,49,162,"OnePuttPercentageRound3",2012
187,187,"Camilo Villegas",NA,29.26,79,270,"OnePuttPercentageRound3",2012
188,188,"Stephen Gangluff",NA,28.57,36,126,"OnePuttPercentageRound3",2012
189,189,"Boo Weekley",NA,28.21,66,234,"OnePuttPercentageRound3",2012
190,190,"Alexandre Rocha",NA,26.26,52,198,"OnePuttPercentageRound3",2012
191,191,"Angel Cabrera",NA,24.07,39,162,"OnePuttPercentageRound3",2012
