"BirdieorBetterPercentage175200ya_RANKTHISWEEK_2009","BirdieorBetterPercentage175200ya_RANKLASTWEEK_2009","BirdieorBetterPercentage175200ya_PLAYERNAME_2009","BirdieorBetterPercentage175200ya_ROUNDS_2009","BirdieorBetterPercentage175200ya_Pct_2009","BirdieorBetterPercentage175200ya_TOTALBIRDIES_2009","BirdieorBetterPercentage175200ya_TOTALHOLES_2009","stat_name","year"
64,64,"John Senden",100,13.46,42,312,"BirdieorBetterPercentage175200ya",2009
65,65,"Ben Curtis",63,13.42,20,149,"BirdieorBetterPercentage175200ya",2009
66,66,"Chad Campbell",90,13.39,32,239,"BirdieorBetterPercentage175200ya",2009
67,67,"Bill Lunde",83,13.31,33,248,"BirdieorBetterPercentage175200ya",2009
67,67,"Nicholas Thompson",96,13.31,39,293,"BirdieorBetterPercentage175200ya",2009
69,69,"Tim Clark",81,13.3,27,203,"BirdieorBetterPercentage175200ya",2009
70,70,"Cameron Beckman",87,13.26,35,264,"BirdieorBetterPercentage175200ya",2009
71,71,"Tommy Armour III",58,13.25,22,166,"BirdieorBetterPercentage175200ya",2009
72,72,"George McNeill",82,13.17,37,281,"BirdieorBetterPercentage175200ya",2009
73,73,"Jim Furyk",86,13.14,31,236,"BirdieorBetterPercentage175200ya",2009
74,74,"Tag Ridings",50,13.04,15,115,"BirdieorBetterPercentage175200ya",2009
75,75,"Jonathan Byrd",89,13.03,34,261,"BirdieorBetterPercentage175200ya",2009
76,76,"Steve Stricker",81,13.02,28,215,"BirdieorBetterPercentage175200ya",2009
77,77,"Brendon Todd",53,13,26,200,"BirdieorBetterPercentage175200ya",2009
78,78,"Ben Crane",93,12.96,42,324,"BirdieorBetterPercentage175200ya",2009
79,79,"Jason Bohn",88,12.93,38,294,"BirdieorBetterPercentage175200ya",2009
80,80,"Cliff Kresge",78,12.9,32,248,"BirdieorBetterPercentage175200ya",2009
81,81,"Zach Johnson",94,12.82,35,273,"BirdieorBetterPercentage175200ya",2009
82,82,"Bob Heintz",59,12.79,22,172,"BirdieorBetterPercentage175200ya",2009
82,82,"Ryan Palmer",78,12.79,28,219,"BirdieorBetterPercentage175200ya",2009
84,84,"Marc Leishman",91,12.77,36,282,"BirdieorBetterPercentage175200ya",2009
84,84,"Billy Mayfair",83,12.77,30,235,"BirdieorBetterPercentage175200ya",2009
86,86,"Brendon de Jonge",90,12.64,33,261,"BirdieorBetterPercentage175200ya",2009
87,87,"Charlie Wi",92,12.63,36,285,"BirdieorBetterPercentage175200ya",2009
88,88,"Aron Price",89,12.54,35,279,"BirdieorBetterPercentage175200ya",2009
89,89,"Mike Weir",85,12.44,28,225,"BirdieorBetterPercentage175200ya",2009
90,90,"Brian Gay",96,12.42,38,306,"BirdieorBetterPercentage175200ya",2009
90,90,"Anthony Kim",76,12.42,19,153,"BirdieorBetterPercentage175200ya",2009
92,92,"John Merrick",91,12.4,30,242,"BirdieorBetterPercentage175200ya",2009
93,93,"Darron Stiles",52,12.34,19,154,"BirdieorBetterPercentage175200ya",2009
94,94,"Jeff Klauk",97,12.28,41,334,"BirdieorBetterPercentage175200ya",2009
95,95,"Chris DiMarco",97,12.25,37,302,"BirdieorBetterPercentage175200ya",2009
96,96,"Rick Price",54,12.24,18,147,"BirdieorBetterPercentage175200ya",2009
97,97,"Greg Chalmers",85,12.22,33,270,"BirdieorBetterPercentage175200ya",2009
98,98,"Matt Jones",56,12.18,19,156,"BirdieorBetterPercentage175200ya",2009
99,99,"JJ Henry",97,12.15,35,288,"BirdieorBetterPercentage175200ya",2009
100,100,"Matt Kuchar",82,12.08,29,240,"BirdieorBetterPercentage175200ya",2009
101,101,"Robert Allenby",71,12.04,23,191,"BirdieorBetterPercentage175200ya",2009
102,102,"Jason Dufner",90,12,33,275,"BirdieorBetterPercentage175200ya",2009
103,103,"Kevin Sutherland",96,11.98,29,242,"BirdieorBetterPercentage175200ya",2009
104,104,"Phil Mickelson",66,11.97,17,142,"BirdieorBetterPercentage175200ya",2009
105,105,"John Mallinger",90,11.94,32,268,"BirdieorBetterPercentage175200ya",2009
106,106,"YE Yang",83,11.93,29,243,"BirdieorBetterPercentage175200ya",2009
107,107,"Nathan Green",104,11.9,42,353,"BirdieorBetterPercentage175200ya",2009
107,107,"Jeff Overton",92,11.9,32,269,"BirdieorBetterPercentage175200ya",2009
109,109,"Retief Goosen",74,11.88,24,202,"BirdieorBetterPercentage175200ya",2009
110,110,"Mark Calcavecchia",72,11.84,27,228,"BirdieorBetterPercentage175200ya",2009
111,111,"Webb Simpson",94,11.82,35,296,"BirdieorBetterPercentage175200ya",2009
112,112,"Tom Pernice Jr",82,11.79,33,280,"BirdieorBetterPercentage175200ya",2009
113,113,"Peter Tomasulo",61,11.76,18,153,"BirdieorBetterPercentage175200ya",2009
114,114,"Marc Turnesa",77,11.7,31,265,"BirdieorBetterPercentage175200ya",2009
115,115,"Brad Faxon",59,11.68,23,197,"BirdieorBetterPercentage175200ya",2009
115,115,"Colt Knost",71,11.68,23,197,"BirdieorBetterPercentage175200ya",2009
115,115,"Scott Sterling",51,11.68,16,137,"BirdieorBetterPercentage175200ya",2009
118,118,"Spencer Levin",75,11.67,30,257,"BirdieorBetterPercentage175200ya",2009
119,119,"Rich Beem",77,11.65,24,206,"BirdieorBetterPercentage175200ya",2009
119,119,"Rod Pampling",72,11.65,24,206,"BirdieorBetterPercentage175200ya",2009
121,121,"Scott Verplank",88,11.64,32,275,"BirdieorBetterPercentage175200ya",2009
122,122,"Mathew Goggin",76,11.61,26,224,"BirdieorBetterPercentage175200ya",2009
123,123,"Ken Duke",87,11.52,28,243,"BirdieorBetterPercentage175200ya",2009
124,124,"Michael Allen",73,11.5,23,200,"BirdieorBetterPercentage175200ya",2009
125,125,"Brian Davis",103,11.46,36,314,"BirdieorBetterPercentage175200ya",2009
126,126,"Jason Gore",74,11.44,23,201,"BirdieorBetterPercentage175200ya",2009
126,126,"Chris Stroud",88,11.44,31,271,"BirdieorBetterPercentage175200ya",2009
128,128,"James Nitties",86,11.43,32,280,"BirdieorBetterPercentage175200ya",2009
129,129,"Bill Haas",91,11.38,33,290,"BirdieorBetterPercentage175200ya",2009
130,130,"Kevin Stadler",65,11.3,20,177,"BirdieorBetterPercentage175200ya",2009
131,131,"Briny Baird",89,11.28,29,257,"BirdieorBetterPercentage175200ya",2009
131,131,"Alex Cejka",82,11.28,30,266,"BirdieorBetterPercentage175200ya",2009
131,131,"Chez Reavie",81,11.28,29,257,"BirdieorBetterPercentage175200ya",2009
134,134,"Padraig Harrington",66,11.26,17,151,"BirdieorBetterPercentage175200ya",2009
135,135,"Bryce Molder",69,11.17,23,206,"BirdieorBetterPercentage175200ya",2009
136,136,"Steve Lowery",83,11.16,27,242,"BirdieorBetterPercentage175200ya",2009
137,137,"Dean Wilson",81,11.15,29,260,"BirdieorBetterPercentage175200ya",2009
138,138,"Sergio Garcia",59,11.11,16,144,"BirdieorBetterPercentage175200ya",2009
139,139,"Brett Quigley",92,10.99,30,273,"BirdieorBetterPercentage175200ya",2009
140,140,"Brad Adamonis",70,10.95,23,210,"BirdieorBetterPercentage175200ya",2009
141,141,"Jimmy Walker",74,10.92,25,229,"BirdieorBetterPercentage175200ya",2009
142,142,"Richard Johnson",85,10.78,29,269,"BirdieorBetterPercentage175200ya",2009
143,143,"Luke Donald",79,10.62,24,226,"BirdieorBetterPercentage175200ya",2009
144,144,"KJ Choi",65,10.59,18,170,"BirdieorBetterPercentage175200ya",2009
144,144,"Freddie Jacobson",83,10.59,27,255,"BirdieorBetterPercentage175200ya",2009
146,146,"Heath Slocum",95,10.56,30,284,"BirdieorBetterPercentage175200ya",2009
147,147,"Troy Matteson",95,10.53,30,285,"BirdieorBetterPercentage175200ya",2009
148,148,"Jerry Kelly",90,10.51,29,276,"BirdieorBetterPercentage175200ya",2009
149,149,"Kevin Na",91,10.47,27,258,"BirdieorBetterPercentage175200ya",2009
150,150,"Greg Owen",97,10.42,30,288,"BirdieorBetterPercentage175200ya",2009
151,151,"Jeff Maggert",79,10.4,26,250,"BirdieorBetterPercentage175200ya",2009
152,152,"Chris Riley",77,10.33,28,271,"BirdieorBetterPercentage175200ya",2009
153,153,"Woody Austin",84,10.31,27,262,"BirdieorBetterPercentage175200ya",2009
154,154,"Parker McLachlin",71,10.29,25,243,"BirdieorBetterPercentage175200ya",2009
155,155,"JB Holmes",74,10.27,19,185,"BirdieorBetterPercentage175200ya",2009
155,155,"Tom Lehman",55,10.27,15,146,"BirdieorBetterPercentage175200ya",2009
157,157,"Derek Fathauer",63,10.23,18,176,"BirdieorBetterPercentage175200ya",2009
157,157,"Will Ma Kenzie",69,10.23,22,215,"BirdieorBetterPercentage175200ya",2009
159,159,"Charles Warren",63,10.18,17,167,"BirdieorBetterPercentage175200ya",2009
160,160,"David Duval",56,10.11,18,178,"BirdieorBetterPercentage175200ya",2009
161,161,"Rocco Mediate",79,9.91,22,222,"BirdieorBetterPercentage175200ya",2009
162,162,"Ian Poulter",59,9.85,13,132,"BirdieorBetterPercentage175200ya",2009
163,163,"Kirk Triplett",60,9.84,18,183,"BirdieorBetterPercentage175200ya",2009
164,164,"Brandt Snedeker",81,9.75,23,236,"BirdieorBetterPercentage175200ya",2009
165,165,"Angel Cabrera",55,9.73,11,113,"BirdieorBetterPercentage175200ya",2009
166,166,"Jarrod Lyle",65,9.62,15,156,"BirdieorBetterPercentage175200ya",2009
167,167,"Bob Estes",78,9.52,26,273,"BirdieorBetterPercentage175200ya",2009
168,168,"Jay Williamson",69,9.47,18,190,"BirdieorBetterPercentage175200ya",2009
169,169,"Stuart Appleby",79,9.32,22,236,"BirdieorBetterPercentage175200ya",2009
170,170,"Glen Day",79,9.21,21,228,"BirdieorBetterPercentage175200ya",2009
171,171,"Brian Bateman",55,9.03,14,155,"BirdieorBetterPercentage175200ya",2009
172,172,"David Mathis",82,9.02,24,266,"BirdieorBetterPercentage175200ya",2009
173,173,"Kent Jones",73,8.9,21,236,"BirdieorBetterPercentage175200ya",2009
174,174,"John Rollins",92,8.8,22,250,"BirdieorBetterPercentage175200ya",2009
175,175,"Peter Lonard",86,8.78,23,262,"BirdieorBetterPercentage175200ya",2009
175,175,"Brian Vranesh",51,8.78,13,148,"BirdieorBetterPercentage175200ya",2009
177,177,"Mark Brooks",55,8.55,13,152,"BirdieorBetterPercentage175200ya",2009
178,178,"Steve Elkington",70,8.5,17,200,"BirdieorBetterPercentage175200ya",2009
179,179,"Eric Axley",71,8.46,17,201,"BirdieorBetterPercentage175200ya",2009
180,180,"Scott McCarron",91,8.45,25,296,"BirdieorBetterPercentage175200ya",2009
181,181,"Ryuji Imada",85,8.26,19,230,"BirdieorBetterPercentage175200ya",2009
182,182,"Todd Hamilton",83,8.22,18,219,"BirdieorBetterPercentage175200ya",2009
183,183,"Casey Wittenberg",71,7.77,15,193,"BirdieorBetterPercentage175200ya",2009
184,184,"Greg Kraft",51,6.11,8,131,"BirdieorBetterPercentage175200ya",2009
