"3PuttAvoidanceRound3_RANKTHISWEEK_2005","3PuttAvoidanceRound3_RANKLASTWEEK_2005","3PuttAvoidanceRound3_PLAYERNAME_2005","3PuttAvoidanceRound3__2005","3PuttAvoidanceRound3_Pct_2005","3PuttAvoidanceRound3_TOTAL3PUTTS_2005","3PuttAvoidanceRound3_TOTALHOLES_2005","stat_name","year"
1,1,"James Driscoll",NA,0.51,1,198,"3PuttAvoidanceRound3",2005
2,2,"Chris Anderson",NA,0.69,1,144,"3PuttAvoidanceRound3",2005
2,2,"Peter Lonard",NA,0.69,2,288,"3PuttAvoidanceRound3",2005
2,2,"Larry Mize",NA,0.69,1,144,"3PuttAvoidanceRound3",2005
5,5,"Corey Pavin",NA,0.74,2,270,"3PuttAvoidanceRound3",2005
6,6,"Mark OMeara",NA,0.93,2,216,"3PuttAvoidanceRound3",2005
7,7,"Stephen Ames",NA,0.98,3,306,"3PuttAvoidanceRound3",2005
7,7,"Todd Hamilton",NA,0.98,3,306,"3PuttAvoidanceRound3",2005
9,9,"Mark Wilson",NA,1.01,2,198,"3PuttAvoidanceRound3",2005
10,10,"Jay Haas",NA,1.11,2,180,"3PuttAvoidanceRound3",2005
10,10,"Kevin Stadler",NA,1.11,3,270,"3PuttAvoidanceRound3",2005
12,12,"Steve Elkington",NA,1.19,3,252,"3PuttAvoidanceRound3",2005
13,13,"Justin Bolli",NA,1.23,2,162,"3PuttAvoidanceRound3",2005
14,14,"Steve Lowery",NA,1.31,4,306,"3PuttAvoidanceRound3",2005
15,15,"Ben Curtis",NA,1.39,2,144,"3PuttAvoidanceRound3",2005
15,15,"Shaun Micheel",NA,1.39,3,216,"3PuttAvoidanceRound3",2005
15,15,"Jose Maria Olazabal",NA,1.39,3,216,"3PuttAvoidanceRound3",2005
15,15,"Rob Rashell",NA,1.39,2,144,"3PuttAvoidanceRound3",2005
19,19,"Chris DiMarco",NA,1.48,4,270,"3PuttAvoidanceRound3",2005
19,19,"Mark Hensby",NA,1.48,4,270,"3PuttAvoidanceRound3",2005
19,19,"Franklin Langham",NA,1.48,4,270,"3PuttAvoidanceRound3",2005
22,22,"Charlie Wi",NA,1.52,3,198,"3PuttAvoidanceRound3",2005
23,23,"Dean Wilson",NA,1.63,5,306,"3PuttAvoidanceRound3",2005
24,24,"John Cook",NA,1.67,3,180,"3PuttAvoidanceRound3",2005
24,24,"Carl Pettersson",NA,1.67,6,360,"3PuttAvoidanceRound3",2005
26,26,"Arron Oberholser",NA,1.71,4,234,"3PuttAvoidanceRound3",2005
27,27,"Olin Browne",NA,1.75,6,342,"3PuttAvoidanceRound3",2005
28,28,"Tim Herron",NA,1.77,7,396,"3PuttAvoidanceRound3",2005
29,29,"Doug Barron",NA,1.85,4,216,"3PuttAvoidanceRound3",2005
29,29,"John Elliott",NA,1.85,2,108,"3PuttAvoidanceRound3",2005
29,29,"Todd Fischer",NA,1.85,5,270,"3PuttAvoidanceRound3",2005
29,29,"Brian Gay",NA,1.85,6,324,"3PuttAvoidanceRound3",2005
29,29,"Jeff Hart",NA,1.85,3,162,"3PuttAvoidanceRound3",2005
29,29,"Justin Leonard",NA,1.85,5,270,"3PuttAvoidanceRound3",2005
29,29,"Hunter Mahan",NA,1.85,6,324,"3PuttAvoidanceRound3",2005
29,29,"Geoff Ogilvy",NA,1.85,7,378,"3PuttAvoidanceRound3",2005
29,29,"Jesper Parnevik",NA,1.85,6,324,"3PuttAvoidanceRound3",2005
29,29,"Rory Sabbatini",NA,1.85,5,270,"3PuttAvoidanceRound3",2005
39,39,"Jeff Sluman",NA,1.94,7,360,"3PuttAvoidanceRound3",2005
40,40,"Ben Crane",NA,1.96,6,306,"3PuttAvoidanceRound3",2005
40,40,"Robert Gamez",NA,1.96,6,306,"3PuttAvoidanceRound3",2005
42,42,"Brad Faxon",NA,1.98,5,252,"3PuttAvoidanceRound3",2005
42,42,"Ryuji Imada",NA,1.98,5,252,"3PuttAvoidanceRound3",2005
44,44,"Paul Azinger",NA,2.02,4,198,"3PuttAvoidanceRound3",2005
