"PercentageofYardagecoveredbyTeeShotsPar4s_RANKTHISWEEK_2014","PercentageofYardagecoveredbyTeeShotsPar4s_RANKLASTWEEK_2014","PercentageofYardagecoveredbyTeeShotsPar4s_PLAYERNAME_2014","PercentageofYardagecoveredbyTeeShotsPar4s_ROUNDS_2014","PercentageofYardagecoveredbyTeeShotsPar4s_AVGPct_2014","PercentageofYardagecoveredbyTeeShotsPar4s_TOTALSHOTDISTANCE_2014","PercentageofYardagecoveredbyTeeShotsPar4s_TOTALDISTANCE_2014","stat_name","year"
45,45,"Kevin Chappell",100,66.06,265907.1,402523,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
46,46,"Sergio Garcia",61,66.05,127754.9,193424,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
46,46,"Russell Henley",92,66.05,235792.6,357016,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
46,46,"Scott Stallings",77,66.05,194546,294539,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
49,49,"Kevin Streelman",79,66.03,184599.9,279587,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
50,50,"Patrick Reed",92,66.02,233296.6,353346,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
51,51,"Jordan Spieth",102,65.99,244004.9,369747,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
52,52,"Martin Laird",66,65.96,168935.4,256132,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
52,52,"Will Wilcox",51,65.96,127550.8,193386,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
54,54,"Justin Rose",70,65.95,159434.5,241756,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
55,55,"Andres Romero",81,65.93,224061.8,339838,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
56,56,"Kevin Tway",64,65.92,146327.6,221967,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
57,57,"Jim Herman",62,65.91,148176.7,224804,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
58,58,"Rory Sabbatini",82,65.88,197269.7,299443,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
59,59,"Bill Haas",107,65.84,252838.5,384031,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
60,60,"Seung Yul Noh",92,65.83,232092.3,352547,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
61,61,"Shawn Stefani",60,65.82,177837.1,270199,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
62,62,"Billy Horschel",92,65.81,212359.7,322685,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
63,63,"Ryo Ishikawa",75,65.8,187307.2,284647,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
63,63,"Josh Teater",90,65.8,231375.7,351620,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
65,65,"Geoff Ogilvy",84,65.79,224986.4,341987,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
65,65,"Vijay Singh",83,65.79,237316.5,360722,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
67,67,"Boo Weekley",73,65.77,174698,265636,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
68,68,"Henrik Stenson",56,65.7,116910.7,177948,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
69,69,"Brian Harman",111,65.62,314179.3,478786,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
69,69,"Marc Leishman",81,65.62,215926.5,329068,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
71,71,"Jeff Overton",80,65.61,204205.5,311236,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
72,72,"Wes Roach",67,65.57,154030,234893,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
73,73,"Hideki Matsuyama",82,65.5,199931.8,305230,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
73,73,"Hudson Swafford",75,65.5,181321.8,276807,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
75,75,"Davis Love III",74,65.4,191853.2,293345,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
76,76,"Chris Kirk",105,65.36,266628.5,407916,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
77,77,"Sangmoon Bae",76,65.32,197639.3,302589,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
78,78,"Nick Watney",80,65.3,173682.9,265993,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
79,79,"Jason Dufner",57,65.28,128981.1,197585,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
79,79,"Camilo Villegas",95,65.28,257116.2,393838,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
81,81,"David Lingmerth",80,65.27,204375.8,313100,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
82,82,"Matt Kuchar",91,65.23,234914.8,360128,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
83,83,"Webb Simpson",87,65.22,230078,352747,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
83,83,"Lee Westwood",57,65.22,131356.2,201396,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
85,85,"Scott Brown",100,65.2,252940.3,387923,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
85,85,"Martin Flores",85,65.2,205255.7,314818,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
87,87,"John Senden",99,65.19,250028.2,383520,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
88,88,"Brice Garnett",92,65.18,240248.9,368566,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
88,88,"JJ Henry",91,65.18,239642.8,367676,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
88,88,"Troy Merritt",62,65.18,172909.6,265262,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
91,91,"Retief Goosen",94,65.17,238399.1,365784,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
92,92,"Jonas Blixt",64,65.16,129967.2,199469,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
93,93,"Brad Fritsch",50,65.11,121647.5,186833,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
94,94,"Luke Guthrie",85,65.1,231358.7,355408,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
94,94,"Kevin Kisner",85,65.1,213359.6,327760,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
94,94,"Bronson La Cassie",51,65.1,109646.6,168427,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
97,97,"Will Ma Kenzie",82,65.08,219362.5,337081,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
97,97,"John Rollins",84,65.08,206727.4,317654,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
99,99,"Ben Martin",80,64.98,189880.2,292233,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
99,99,"Bo Van Pelt",83,64.98,200312.8,308248,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
101,101,"Erik Compton",88,64.95,224766.2,346057,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
102,102,"Richard Lee",80,64.92,181987.8,280310,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
103,103,"Chesson Hadley",84,64.91,215686.8,332301,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
104,104,"Michael Putnam",106,64.88,276079.6,425513,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
105,105,"James Hahn",82,64.86,223425.6,344450,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
105,105,"Danny Lee",84,64.86,211765.8,326481,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
105,105,"Jim Renner",61,64.86,158368.5,244181,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
108,108,"Aaron Baddeley",74,64.84,177373.5,273572,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
108,108,"Brendon de Jonge",109,64.84,281128.5,433550,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
110,110,"Michael Thompson",74,64.83,178719.6,275687,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
111,111,"Ryan Moore",86,64.79,188371.3,290728,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
112,112,"Ricky Barnes",92,64.78,239373.2,369493,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
113,113,"Matt Every",85,64.77,199924.6,308685,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
113,113,"Chris Stroud",88,64.77,220291.8,340111,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
113,113,"Andrew Svoboda",77,64.77,202539.4,312727,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
116,116,"Russell Knox",92,64.72,250408.5,386932,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
117,117,"Tyrone Van Aswegen",79,64.71,199934.6,308954,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
118,118,"Stewart Cink",91,64.68,216598.3,334862,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
119,119,"Trevor Immelman",84,64.66,204481.1,316248,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
120,120,"Ian Poulter",57,64.64,124191.5,192133,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
121,121,"John Merrick",87,64.59,213214.5,330112,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
121,121,"Daniel Summerhays",98,64.59,262780.2,406824,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
123,123,"Justin Hicks",103,64.58,269413.8,417159,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
123,123,"Pat Perez",84,64.58,221675.7,343241,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
125,125,"Chad Campbell",57,64.55,142200.9,220294,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
126,126,"Freddie Jacobson",91,64.54,242818.5,376222,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
127,127,"Brandt Snedeker",89,64.53,198796.4,308078,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
128,128,"Jonathan Byrd",76,64.47,195131.1,302680,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
129,129,"Johnson Wagner",69,64.45,177014.7,274649,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
130,130,"Greg Chalmers",85,64.37,218957.8,340134,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
131,131,"Roberto Castro",76,64.35,176463.5,274237,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
132,132,"Gonzalo Fdez Castano",83,64.34,212368.2,330090,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
132,132,"William McGirt",96,64.34,256505.5,398689,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
134,134,"Jeff Maggert",54,64.26,132316.3,205923,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
135,135,"Cameron Tringale",111,64.24,293356,456685,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
136,136,"Tim Wilkinson",86,64.22,217841,339195,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
137,137,"Brian Davis",93,64.18,240666.3,374971,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
138,138,"Zach Johnson",97,64.14,256141.1,399350,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
139,139,"Robert Allenby",83,64.13,212114.4,330744,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
140,140,"George McNeill",79,64.08,211746.7,330465,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
141,141,"Scott Langley",95,64.01,234764.9,366759,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
142,142,"James Driscoll",71,63.99,172862.6,270150,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
142,142,"Nicholas Thompson",85,63.99,207924.2,324910,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
144,144,"Paul Casey",56,63.97,132509.2,207132,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
145,145,"Brian Stuard",91,63.96,222138.4,347309,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
145,145,"Mark Wilson",69,63.96,172818.1,270212,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
145,145,"YE Yang",79,63.96,182880,285913,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
148,148,"Briny Baird",50,63.93,131937.8,206385,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
149,149,"Heath Slocum",71,63.88,191971.3,300526,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
150,150,"DA Points",75,63.87,165573.6,259224,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
151,151,"Charlie Wi",72,63.84,196087,307170,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
152,152,"Spencer Levin",59,63.81,150271.8,235510,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
153,153,"Jerry Kelly",80,63.79,198607.3,311324,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
154,154,"David Hearn",97,63.77,244287.5,383079,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
154,154,"John Huh",87,63.77,210311.2,329793,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
156,156,"Kevin Na",94,63.74,231699.4,363488,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
157,157,"Stuart Appleby",92,63.73,250704,393383,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
158,158,"Jason Bohn",81,63.72,217376.4,341160,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
159,159,"David Toms",64,63.69,161699.5,253899,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
160,160,"Ted Potter Jr",68,63.66,179392.8,281804,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
161,161,"Brendon Todd",108,63.64,273648.8,429981,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
162,162,"Woody Austin",63,63.62,169214.7,265995,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
163,163,"Ken Duke",80,63.51,197967.1,311732,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
164,164,"Ben Crane",81,63.48,233176.4,367346,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
165,165,"Billy Hurley III",86,63.47,216985.2,341868,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
166,166,"KJ Choi",80,63.39,198324.2,312887,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
167,167,"Bryce Molder",77,63.37,187938.5,296571,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
168,168,"Ben Curtis",77,63.3,189710.2,299707,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
169,169,"Brian Gay",81,63.26,186421.1,294702,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
170,170,"Chad Collins",78,63.2,178949.3,283163,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
171,171,"Graeme McDowell",66,63,139064.8,220736,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
172,172,"Jim Furyk",84,62.91,193959.8,308302,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
173,173,"DH Lee",54,62.85,131729.1,209590,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
174,174,"Tim Clark",75,62.69,189915.2,302928,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
175,175,"Mike Weir",69,62.11,154168.3,248215,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
176,176,"Luke Donald",57,62.06,125477.2,202179,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
177,177,"Justin Leonard",75,61.96,178691.7,288385,"PercentageofYardagecoveredbyTeeShotsPar4s",2014
