"CareerEarnings_RANKTHISWEEK_2013","CareerEarnings_RANKLASTWEEK_2013","CareerEarnings_PLAYERNAME_2013","CareerEarnings__2013","CareerEarnings_MONEY_2013","stat_name","year"
78,78,"Loren Roberts",NA,15154767,"CareerEarnings",2013
79,79,"Steve Lowery",NA,15121961,"CareerEarnings",2013
80,80,"Webb Simpson",NA,15002789,"CareerEarnings",2013
81,81,"John Huston",NA,14967146,"CareerEarnings",2013
82,82,"Tom Pernice Jr",NA,14950594,"CareerEarnings",2013
83,83,"Henrik Stenson",NA,14512285,"CareerEarnings",2013
84,84,"Greg Norman",NA,14484458,"CareerEarnings",2013
85,85,"Paul Azinger",NA,14467496,"CareerEarnings",2013
86,86,"Jay Haas",NA,14440317,"CareerEarnings",2013
87,87,"Ian Poulter",NA,14344097,"CareerEarnings",2013
88,88,"Freddie Jacobson",NA,14313825,"CareerEarnings",2013
89,89,"Ryan Palmer",NA,14256514,"CareerEarnings",2013
90,90,"Mark OMeara",NA,14189882,"CareerEarnings",2013
91,91,"Pat Perez",NA,14167574,"CareerEarnings",2013
92,92,"Kirk Triplett",NA,14096656,"CareerEarnings",2013
93,93,"Mark Wilson",NA,13895879,"CareerEarnings",2013
94,94,"Jason Day",NA,13828356,"CareerEarnings",2013
95,95,"Joe Durant",NA,13812426,"CareerEarnings",2013
96,96,"Shigeki Maruyama",NA,13809170,"CareerEarnings",2013
97,97,"Rod Pampling",NA,13710763,"CareerEarnings",2013
98,98,"JJ Henry",NA,13553776,"CareerEarnings",2013
99,99,"Kevin Na",NA,13264601,"CareerEarnings",2013
100,100,"Ben Curtis",NA,13082685,"CareerEarnings",2013
101,101,"Paul Goydos",NA,12738659,"CareerEarnings",2013
102,102,"John Cook",NA,12685199,"CareerEarnings",2013
103,103,"Briny Baird",NA,12634862,"CareerEarnings",2013
104,104,"Scott McCarron",NA,12617853,"CareerEarnings",2013
105,105,"Dudley Hart",NA,12566495,"CareerEarnings",2013
106,106,"Charley Hoffman",NA,12548461,"CareerEarnings",2013
107,107,"Billy Andrade",NA,12494805,"CareerEarnings",2013
108,108,"Jose Maria Olazabal",NA,12286710,"CareerEarnings",2013
109,109,"Anthony Kim",NA,12206409,"CareerEarnings",2013
110,110,"Trevor Immelman",NA,12045203,"CareerEarnings",2013
111,111,"Duffy Waldorf",NA,11902599,"CareerEarnings",2013
112,112,"Tim Petrovic",NA,11834453,"CareerEarnings",2013
113,113,"Angel Cabrera",NA,11825170,"CareerEarnings",2013
114,114,"Frank Lickliter II",NA,11812529,"CareerEarnings",2013
115,115,"Brian Davis",NA,11768258,"CareerEarnings",2013
116,116,"Vaughn Taylor",NA,11542193,"CareerEarnings",2013
117,117,"Chris Riley",NA,11510983,"CareerEarnings",2013
118,118,"Harrison Frazar",NA,11371593,"CareerEarnings",2013
119,119,"Keegan Bradley",NA,11306071,"CareerEarnings",2013
120,120,"Joey Sindelar",NA,11196462,"CareerEarnings",2013
121,121,"Brett Quigley",NA,11048433,"CareerEarnings",2013
122,122,"Tom Kite",NA,11041042,"CareerEarnings",2013
123,123,"Tom Watson",NA,11015790,"CareerEarnings",2013
124,124,"Boo Weekley",NA,11001884,"CareerEarnings",2013
125,125,"Martin Laird",NA,10944819,"CareerEarnings",2013
126,126,"JB Holmes",NA,10727005,"CareerEarnings",2013
127,127,"Jeff Overton",NA,10703307,"CareerEarnings",2013
128,128,"Robert Garrigus",NA,10637624,"CareerEarnings",2013
129,129,"Jonathan Kaye",NA,10584934,"CareerEarnings",2013
130,130,"Jason Bohn",NA,10538909,"CareerEarnings",2013
131,131,"Rickie Fowler",NA,10395914,"CareerEarnings",2013
132,132,"Bernhard Langer",NA,10167961,"CareerEarnings",2013
133,133,"Joe Ogilvie",NA,10097888,"CareerEarnings",2013
134,134,"John Daly",NA,10076681,"CareerEarnings",2013
135,135,"Craig Stadler",NA,10021897,"CareerEarnings",2013
136,136,"Paul Casey",NA,9823548,"CareerEarnings",2013
137,137,"Bart Bryant",NA,9713852,"CareerEarnings",2013
138,138,"Cameron Beckman",NA,9693205,"CareerEarnings",2013
139,139,"Rich Beem",NA,9602992,"CareerEarnings",2013
140,140,"Charlie Wi",NA,9545602,"CareerEarnings",2013
141,141,"DJ Trahan",NA,9521674,"CareerEarnings",2013
142,142,"Peter Lonard",NA,9493678,"CareerEarnings",2013
143,143,"Tommy Armour III",NA,9458248,"CareerEarnings",2013
144,144,"Mark Brooks",NA,9455441,"CareerEarnings",2013
145,145,"DA Points",NA,9455299,"CareerEarnings",2013
146,146,"Carlos Franco",NA,9431368,"CareerEarnings",2013
147,147,"Graeme McDowell",NA,9355729,"CareerEarnings",2013
148,148,"David Frost",NA,9195639,"CareerEarnings",2013
149,149,"Glen Day",NA,9156385,"CareerEarnings",2013
150,150,"Steve Marino",NA,9137743,"CareerEarnings",2013
151,151,"Kevin Streelman",NA,9136219,"CareerEarnings",2013
152,152,"Ryuji Imada",NA,9115238,"CareerEarnings",2013
153,153,"Shaun Micheel",NA,9091949,"CareerEarnings",2013
154,154,"Brandt Jobe",NA,8987448,"CareerEarnings",2013
155,155,"Dean Wilson",NA,8924744,"CareerEarnings",2013
156,156,"Troy Matteson",NA,8884335,"CareerEarnings",2013
157,157,"Robert Gamez",NA,8712304,"CareerEarnings",2013
158,158,"Dan Forsman",NA,8687983,"CareerEarnings",2013
159,159,"Olin Browne",NA,8516287,"CareerEarnings",2013
160,160,"Andrew Magee",NA,8512753,"CareerEarnings",2013
161,161,"Darren Clarke",NA,8491171,"CareerEarnings",2013
162,162,"Craig Parry",NA,8481456,"CareerEarnings",2013
163,163,"Ken Duke",NA,8475402,"CareerEarnings",2013
164,164,"Greg Chalmers",NA,8405164,"CareerEarnings",2013
165,165,"JP Hayes",NA,8391404,"CareerEarnings",2013
166,166,"YE Yang",NA,8357562,"CareerEarnings",2013
167,167,"Brendon de Jonge",NA,8203668,"CareerEarnings",2013
168,168,"Skip Kendall",NA,8087631,"CareerEarnings",2013
169,169,"George McNeill",NA,8048675,"CareerEarnings",2013
170,170,"Steve Pate",NA,8039988,"CareerEarnings",2013
171,171,"Alex Cejka",NA,7914240,"CareerEarnings",2013
172,172,"Daniel Chopra",NA,7906221,"CareerEarnings",2013
173,173,"Johnson Wagner",NA,7883916,"CareerEarnings",2013
174,174,"Larry Mize",NA,7871792,"CareerEarnings",2013
175,175,"John Merrick",NA,7818045,"CareerEarnings",2013
176,176,"Peter Jacobsen",NA,7799810,"CareerEarnings",2013
177,177,"Scott Piercy",NA,7676207,"CareerEarnings",2013
178,178,"Arron Oberholser",NA,7665222,"CareerEarnings",2013
179,179,"Andres Romero",NA,7609284,"CareerEarnings",2013
180,180,"Curtis Strange",NA,7599951,"CareerEarnings",2013
181,181,"Bryce Molder",NA,7578073,"CareerEarnings",2013
182,182,"Marc Leishman",NA,7572529,"CareerEarnings",2013
183,183,"Nick OHern",NA,7493768,"CareerEarnings",2013
184,184,"JL Lewis",NA,7480274,"CareerEarnings",2013
185,185,"Ted Purdy",NA,7376176,"CareerEarnings",2013
186,186,"Brent Geiberger",NA,7374382,"CareerEarnings",2013
187,187,"Mathew Goggin",NA,7368691,"CareerEarnings",2013
188,188,"Kevin Stadler",NA,7355730,"CareerEarnings",2013
189,189,"Paul Stankowski",NA,7350539,"CareerEarnings",2013
190,190,"Jimmy Walker",NA,7298429,"CareerEarnings",2013
191,191,"Ben Crenshaw",NA,7139756,"CareerEarnings",2013
192,192,"Brett Wetterich",NA,7008473,"CareerEarnings",2013
193,193,"Charl Schwartzel",NA,6956046,"CareerEarnings",2013
194,194,"Bill Glasson",NA,6912619,"CareerEarnings",2013
195,195,"Chris Perry",NA,6866671,"CareerEarnings",2013
196,196,"Nathan Green",NA,6843023,"CareerEarnings",2013
197,197,"Len Mattiace",NA,6836059,"CareerEarnings",2013
198,198,"John Mallinger",NA,6778578,"CareerEarnings",2013
199,199,"Scott Simpson",NA,6778273,"CareerEarnings",2013
200,200,"Tom Byrum",NA,6554699,"CareerEarnings",2013
201,201,"Steve Jones",NA,6519451,"CareerEarnings",2013
202,202,"Bruce Lietzke",NA,6474794,"CareerEarnings",2013
203,203,"Chris Stroud",NA,6445153,"CareerEarnings",2013
204,204,"Robert Damron",NA,6363926,"CareerEarnings",2013
205,205,"Lanny Wadkins",NA,6355681,"CareerEarnings",2013
206,206,"Michael Allen",NA,6316156,"CareerEarnings",2013
207,207,"Neal Lancaster",NA,6312668,"CareerEarnings",2013
208,208,"Chip Beck",NA,6205730,"CareerEarnings",2013
209,209,"Richard Johnson",NA,6204475,"CareerEarnings",2013
210,210,"Mark Hensby",NA,6194683,"CareerEarnings",2013
211,211,"Gary Woodland",NA,6174048,"CareerEarnings",2013
212,212,"Nick Faldo",NA,6045627,"CareerEarnings",2013
213,213,"Louis Oosthuizen",NA,6008322,"CareerEarnings",2013
214,214,"Jim Gallagher Jr",NA,6002202,"CareerEarnings",2013
215,215,"Hale Irwin",NA,5966031,"CareerEarnings",2013
216,216,"Jay Williamson",NA,5944298,"CareerEarnings",2013
217,217,"Fuzzy Zoeller",NA,5819293,"CareerEarnings",2013
218,218,"Greg Kraft",NA,5786218,"CareerEarnings",2013
219,219,"Greg Owen",NA,5777810,"CareerEarnings",2013
220,220,"David Peoples",NA,5736812,"CareerEarnings",2013
221,221,"Jack Nicklaus",NA,5734031,"CareerEarnings",2013
222,222,"Russ Cochran",NA,5579837,"CareerEarnings",2013
223,223,"Michael Bradley",NA,5572570,"CareerEarnings",2013
224,224,"Jay Don Blake",NA,5555470,"CareerEarnings",2013
225,225,"Kyle Stanley",NA,5513586,"CareerEarnings",2013
226,226,"Todd Hamilton",NA,5510872,"CareerEarnings",2013
227,227,"Chez Reavie",NA,5499311,"CareerEarnings",2013
228,228,"Spencer Levin",NA,5439686,"CareerEarnings",2013
229,229,"James Driscoll",NA,5377498,"CareerEarnings",2013
230,230,"Kent Jones",NA,5353578,"CareerEarnings",2013
231,231,"Raymond Floyd",NA,5323075,"CareerEarnings",2013
232,232,"Mark McCumber",NA,5309688,"CareerEarnings",2013
233,233,"Jose Coceres",NA,5280335,"CareerEarnings",2013
234,234,"Gil Morgan",NA,5259164,"CareerEarnings",2013
235,235,"Blaine McCallister",NA,5227278,"CareerEarnings",2013
236,236,"Matt Jones",NA,5212309,"CareerEarnings",2013
237,237,"Notah Begay III",NA,5207339,"CareerEarnings",2013
238,238,"Dicky Pride",NA,5194733,"CareerEarnings",2013
239,239,"Jeff Quinney",NA,5185395,"CareerEarnings",2013
240,240,"Craig Barlow",NA,5183390,"CareerEarnings",2013
241,241,"Robert Karlsson",NA,5084824,"CareerEarnings",2013
242,242,"Dennis Paulson",NA,4983871,"CareerEarnings",2013
243,243,"Ricky Barnes",NA,4935937,"CareerEarnings",2013
244,244,"Tommy Gainey",NA,4925971,"CareerEarnings",2013
245,245,"Chris Kirk",NA,4907660,"CareerEarnings",2013
246,246,"Scott Stallings",NA,4873528,"CareerEarnings",2013
247,247,"Graham DeLaet",NA,4865207,"CareerEarnings",2013
248,248,"Arjun Atwal",NA,4783825,"CareerEarnings",2013
249,249,"David Edwards",NA,4773198,"CareerEarnings",2013
250,250,"DA Weibring",NA,4770705,"CareerEarnings",2013
251,251,"Jim Carter",NA,4766778,"CareerEarnings",2013
252,252,"Chris Smith",NA,4763528,"CareerEarnings",2013
253,253,"Colin Montgomerie",NA,4757326,"CareerEarnings",2013
254,254,"Wayne Levi",NA,4730158,"CareerEarnings",2013
255,255,"Mike Reid",NA,4686774,"CareerEarnings",2013
256,256,"Gene Sauers",NA,4660569,"CareerEarnings",2013
257,257,"Will Ma Kenzie",NA,4638539,"CareerEarnings",2013
258,258,"Matt Gogel",NA,4596216,"CareerEarnings",2013
259,259,"Grant Waite",NA,4583879,"CareerEarnings",2013
260,260,"Billy Horschel",NA,4520904,"CareerEarnings",2013
261,261,"Tom Gillis",NA,4501413,"CareerEarnings",2013
262,262,"Jason Gore",NA,4447441,"CareerEarnings",2013
263,263,"Thomas Bjorn",NA,4380042,"CareerEarnings",2013
264,264,"Nicholas Thompson",NA,4340045,"CareerEarnings",2013
265,265,"Marco Dawson",NA,4314634,"CareerEarnings",2013
266,266,"Mark Wiebe",NA,4314460,"CareerEarnings",2013
267,267,"Joel Edwards",NA,4286415,"CareerEarnings",2013
268,268,"Jonas Blixt",NA,4283212,"CareerEarnings",2013
269,269,"Chris Couch",NA,4233973,"CareerEarnings",2013
270,270,"John Huh",NA,4221595,"CareerEarnings",2013
271,271,"Tom Purtzer",NA,4192268,"CareerEarnings",2013
272,272,"Mike Hulbert",NA,4183778,"CareerEarnings",2013
273,273,"Tag Ridings",NA,4168458,"CareerEarnings",2013
274,274,"Patrick Sheehan",NA,4132804,"CareerEarnings",2013
275,275,"Josh Teater",NA,4118729,"CareerEarnings",2013
276,276,"Michael Thompson",NA,4083902,"CareerEarnings",2013
277,277,"Brandel Chamblee",NA,4018410,"CareerEarnings",2013
278,278,"Rick Fehr",NA,4018239,"CareerEarnings",2013
279,279,"Donnie Hammond",NA,4008060,"CareerEarnings",2013
280,280,"Cliff Kresge",NA,3953366,"CareerEarnings",2013
281,281,"Garrett Willis",NA,3942190,"CareerEarnings",2013
282,282,"Jordan Spieth",NA,3879820,"CareerEarnings",2013
283,283,"John Mahaffey",NA,3876852,"CareerEarnings",2013
284,284,"Brian Bateman",NA,3869324,"CareerEarnings",2013
285,285,"Ted Tryba",NA,3853236,"CareerEarnings",2013
286,286,"Larry Nelson",NA,3827401,"CareerEarnings",2013
287,287,"Cameron Tringale",NA,3827371,"CareerEarnings",2013
288,288,"Brendan Steele",NA,3821436,"CareerEarnings",2013
289,289,"Kevin Chappell",NA,3818476,"CareerEarnings",2013
290,290,"Omar Uresti",NA,3803293,"CareerEarnings",2013
291,291,"Martin Kaymer",NA,3765590,"CareerEarnings",2013
292,292,"Ken Green",NA,3745345,"CareerEarnings",2013
293,293,"Esteban Toledo",NA,3744953,"CareerEarnings",2013
294,294,"Matt Every",NA,3743927,"CareerEarnings",2013
295,295,"Roland Thatcher",NA,3634707,"CareerEarnings",2013
296,296,"Jay Delsing",NA,3608666,"CareerEarnings",2013
297,297,"Steve Allan",NA,3606997,"CareerEarnings",2013
298,298,"Nolan Henke",NA,3606563,"CareerEarnings",2013
299,299,"Brad Bryant",NA,3558804,"CareerEarnings",2013
300,300,"Mathias Gronberg",NA,3540993,"CareerEarnings",2013
301,301,"Andy Bean",NA,3531780,"CareerEarnings",2013
302,302,"Miguel Angel Jimenez",NA,3509607,"CareerEarnings",2013
303,303,"Lee Trevino",NA,3478328,"CareerEarnings",2013
304,304,"Tim Simpson",NA,3406017,"CareerEarnings",2013
305,305,"Harris English",NA,3387170,"CareerEarnings",2013
306,306,"Craig Perks",NA,3362251,"CareerEarnings",2013
307,307,"Bill Lunde",NA,3353515,"CareerEarnings",2013
308,308,"David Hearn",NA,3323002,"CareerEarnings",2013
309,309,"Michael Campbell",NA,3321932,"CareerEarnings",2013
310,310,"Brian Henninger",NA,3316460,"CareerEarnings",2013
311,311,"Bob Burns",NA,3313226,"CareerEarnings",2013
312,312,"Blake Adams",NA,3298495,"CareerEarnings",2013
313,313,"Don Pooley",NA,3296615,"CareerEarnings",2013
314,314,"Phil Blackmar",NA,3245909,"CareerEarnings",2013
315,315,"Phil Tataurangi",NA,3174391,"CareerEarnings",2013
316,316,"Kris Blanks",NA,3156378,"CareerEarnings",2013
317,317,"Fulton Allem",NA,3155787,"CareerEarnings",2013
318,318,"Ronnie Black",NA,3155053,"CareerEarnings",2013
319,319,"Dan Pohl",NA,3112263,"CareerEarnings",2013
320,320,"Bob Gilder",NA,3032108,"CareerEarnings",2013
321,321,"Bud Cauley",NA,2953327,"CareerEarnings",2013
322,322,"Scott Dunlap",NA,2930471,"CareerEarnings",2013
323,323,"Sangmoon Bae",NA,2917943,"CareerEarnings",2013
324,324,"Roberto Castro",NA,2909993,"CareerEarnings",2013
325,325,"Frank Nobilo",NA,2875836,"CareerEarnings",2013
326,326,"Jim McGovern",NA,2858703,"CareerEarnings",2013
327,327,"Tom Scherrer",NA,2850394,"CareerEarnings",2013
328,328,"David Ogrin",NA,2848159,"CareerEarnings",2013
329,329,"Michael Letzig",NA,2842783,"CareerEarnings",2013
330,330,"Sandy Lyle",NA,2827467,"CareerEarnings",2013
331,331,"Bobby Wadkins",NA,2822418,"CareerEarnings",2013
332,332,"Jodie Mudd",NA,2806955,"CareerEarnings",2013
333,333,"Hank Kuehne",NA,2761274,"CareerEarnings",2013
334,334,"Willie Wood",NA,2760886,"CareerEarnings",2013
335,335,"Johnny Miller",NA,2747484,"CareerEarnings",2013
336,336,"Eric Axley",NA,2740296,"CareerEarnings",2013
337,337,"Matt Bettencourt",NA,2725246,"CareerEarnings",2013
338,338,"Doug Barron",NA,2724280,"CareerEarnings",2013
339,339,"Doug Tewell",NA,2723711,"CareerEarnings",2013
340,340,"Scott Gump",NA,2715190,"CareerEarnings",2013
341,341,"Howard Twitty",NA,2713551,"CareerEarnings",2013
342,342,"Jhonattan Vegas",NA,2702529,"CareerEarnings",2013
343,343,"Daniel Summerhays",NA,2691307,"CareerEarnings",2013
344,344,"Carl Paulson",NA,2680044,"CareerEarnings",2013
345,345,"Brad Fabel",NA,2636911,"CareerEarnings",2013
346,346,"William McGirt",NA,2629264,"CareerEarnings",2013
347,347,"Mike Springer",NA,2596451,"CareerEarnings",2013
348,348,"Hubert Green",NA,2591959,"CareerEarnings",2013
349,349,"David Lynn",NA,2514467,"CareerEarnings",2013
350,350,"Gary Hallberg",NA,2476014,"CareerEarnings",2013
351,351,"Shane Bertsch",NA,2451099,"CareerEarnings",2013
352,352,"Peter Hanson",NA,2428548,"CareerEarnings",2013
353,353,"Bob Lohr",NA,2417060,"CareerEarnings",2013
354,354,"Spike McRoy",NA,2412577,"CareerEarnings",2013
355,355,"Ian Leggatt",NA,2410796,"CareerEarnings",2013
356,356,"Dave Barr",NA,2404793,"CareerEarnings",2013
357,357,"Keith Clearwater",NA,2365698,"CareerEarnings",2013
358,358,"Gabriel Hjertstedt",NA,2339756,"CareerEarnings",2013
359,359,"Billy Ray Brown",NA,2330389,"CareerEarnings",2013
360,360,"Parker McLachlin",NA,2302419,"CareerEarnings",2013
361,361,"Calvin Peete",NA,2302363,"CareerEarnings",2013
362,362,"Mike Sullivan",NA,2301255,"CareerEarnings",2013
363,363,"Charlie Beljan",NA,2289757,"CareerEarnings",2013
364,364,"Patrick Reed",NA,2284554,"CareerEarnings",2013
365,365,"Lennie Clements",NA,2280766,"CareerEarnings",2013
366,366,"Ed Fiori",NA,2270198,"CareerEarnings",2013
367,367,"Tom Weiskopf",NA,2241687,"CareerEarnings",2013
368,368,"John Riegger",NA,2240539,"CareerEarnings",2013
369,369,"David Gossett",NA,2234484,"CareerEarnings",2013
370,370,"Seung Yul Noh",NA,2222006,"CareerEarnings",2013
371,371,"Ted Potter Jr",NA,2212940,"CareerEarnings",2013
372,372,"Roger Maltbie",NA,2212879,"CareerEarnings",2013
373,373,"JC Snead",NA,2197545,"CareerEarnings",2013
374,374,"Jeff Gove",NA,2181492,"CareerEarnings",2013
375,375,"Robin Freeman",NA,2174379,"CareerEarnings",2013
376,376,"Martin Flores",NA,2159839,"CareerEarnings",2013
377,377,"Clarence Rose",NA,2155380,"CareerEarnings",2013
378,378,"David Mathis",NA,2091605,"CareerEarnings",2013
379,379,"Ian Baker Finch",NA,2078743,"CareerEarnings",2013
380,380,"Brian Harman",NA,2056207,"CareerEarnings",2013
381,381,"John Adams",NA,2019582,"CareerEarnings",2013
382,382,"Jason Kokrak",NA,2017745,"CareerEarnings",2013
383,383,"Russell Henley",NA,2008026,"CareerEarnings",2013
384,384,"Larry Rinker",NA,2007824,"CareerEarnings",2013
385,385,"Niclas Fasth",NA,2001031,"CareerEarnings",2013
386,386,"Hunter Haas",NA,1983545,"CareerEarnings",2013
387,387,"Mike Donald",NA,1970260,"CareerEarnings",2013
388,388,"Marc Turnesa",NA,1962502,"CareerEarnings",2013
389,389,"Trevor Dodds",NA,1940834,"CareerEarnings",2013
390,390,"Jim Thorpe",NA,1935566,"CareerEarnings",2013
391,391,"Dave Rummells",NA,1909430,"CareerEarnings",2013
392,392,"David Graham",NA,1888731,"CareerEarnings",2013
393,393,"Arnold Palmer",NA,1861857,"CareerEarnings",2013
394,394,"Mike Heinen",NA,1848216,"CareerEarnings",2013
395,395,"Richard Zokol",NA,1840397,"CareerEarnings",2013
396,396,"Mike Standly",NA,1834597,"CareerEarnings",2013
397,397,"Gary Player",NA,1834482,"CareerEarnings",2013
398,398,"Leonard Thompson",NA,1819028,"CareerEarnings",2013
399,399,"Bill Britton",NA,1814615,"CareerEarnings",2013
400,400,"Mark Lye",NA,1800654,"CareerEarnings",2013
401,401,"Jarrod Lyle",NA,1793387,"CareerEarnings",2013
402,402,"George Burns",NA,1781090,"CareerEarnings",2013
403,403,"David Berganio Jr",NA,1766499,"CareerEarnings",2013
404,404,"Kelly Gibson",NA,1751957,"CareerEarnings",2013
405,405,"David Lingmerth",NA,1748109,"CareerEarnings",2013
406,406,"Morris Hatalsky",NA,1707280,"CareerEarnings",2013
407,407,"Ian Woosnam",NA,1696309,"CareerEarnings",2013
408,408,"Bruce Fleisher",NA,1695111,"CareerEarnings",2013
409,409,"Billy Casper",NA,1691583,"CareerEarnings",2013
410,410,"Michael Clark II",NA,1670485,"CareerEarnings",2013
411,411,"Guy Boros",NA,1666569,"CareerEarnings",2013
412,412,"Tim Wilkinson",NA,1665041,"CareerEarnings",2013
413,413,"Gavin Coles",NA,1663463,"CareerEarnings",2013
414,414,"Wes Short Jr",NA,1652656,"CareerEarnings",2013
415,415,"Ted Schulz",NA,1645215,"CareerEarnings",2013
416,416,"Bob Murphy",NA,1642330,"CareerEarnings",2013
417,417,"Jerry Pate",NA,1634246,"CareerEarnings",2013
418,418,"Gary Koch",NA,1629482,"CareerEarnings",2013
419,419,"David Howell",NA,1625079,"CareerEarnings",2013
420,420,"Darron Stiles",NA,1623663,"CareerEarnings",2013
421,421,"Lon Hinkle",NA,1607691,"CareerEarnings",2013
422,422,"Kenny Knox",NA,1607180,"CareerEarnings",2013
423,423,"Jeff Klauk",NA,1601565,"CareerEarnings",2013
424,424,"Gene Littler",NA,1584210,"CareerEarnings",2013
425,425,"Jack Renner",NA,1579090,"CareerEarnings",2013
426,426,"Curt Byrum",NA,1576535,"CareerEarnings",2013
427,427,"Brian Stuard",NA,1568525,"CareerEarnings",2013
428,428,"Alex Prugh",NA,1564676,"CareerEarnings",2013
429,429,"Miller Barber",NA,1564204,"CareerEarnings",2013
