"ConsecutiveBirdiesStreak_RANKTHISWEEK_2005","ConsecutiveBirdiesStreak_RANKLASTWEEK_2005","ConsecutiveBirdiesStreak_PLAYERNAME_2005","ConsecutiveBirdiesStreak_EVENTS_2005","ConsecutiveBirdiesStreak_NUMBEROFHOLES_2005","stat_name","year"
56,56,"Thomas Levet",20,4,"ConsecutiveBirdiesStreak",2005
56,56,"JL Lewis",30,4,"ConsecutiveBirdiesStreak",2005
56,56,"Frank Lickliter II",33,4,"ConsecutiveBirdiesStreak",2005
56,56,"Davis Love III",24,4,"ConsecutiveBirdiesStreak",2005
56,56,"Jeff Maggert",25,4,"ConsecutiveBirdiesStreak",2005
56,56,"Hunter Mahan",34,4,"ConsecutiveBirdiesStreak",2005
56,56,"Len Mattiace",34,4,"ConsecutiveBirdiesStreak",2005
56,56,"Billy Mayfair",31,4,"ConsecutiveBirdiesStreak",2005
56,56,"Scott McCarron",24,4,"ConsecutiveBirdiesStreak",2005
56,56,"Shaun Micheel",29,4,"ConsecutiveBirdiesStreak",2005
56,56,"Larry Mize",18,4,"ConsecutiveBirdiesStreak",2005
56,56,"Alan Morin",2,4,"ConsecutiveBirdiesStreak",2005
56,56,"Kevin Na",32,4,"ConsecutiveBirdiesStreak",2005
56,56,"Sean OHair",29,4,"ConsecutiveBirdiesStreak",2005
56,56,"Arron Oberholser",21,4,"ConsecutiveBirdiesStreak",2005
56,56,"Greg Owen",24,4,"ConsecutiveBirdiesStreak",2005
56,56,"Rod Pampling",26,4,"ConsecutiveBirdiesStreak",2005
56,56,"Jesper Parnevik",24,4,"ConsecutiveBirdiesStreak",2005
56,56,"Steve Pate",9,4,"ConsecutiveBirdiesStreak",2005
56,56,"Dennis Paulson",24,4,"ConsecutiveBirdiesStreak",2005
56,56,"Corey Pavin",23,4,"ConsecutiveBirdiesStreak",2005
56,56,"Pat Perez",28,4,"ConsecutiveBirdiesStreak",2005
56,56,"Craig Perks",27,4,"ConsecutiveBirdiesStreak",2005
56,56,"Kenny Perry",23,4,"ConsecutiveBirdiesStreak",2005
56,56,"Ian Poulter",20,4,"ConsecutiveBirdiesStreak",2005
56,56,"Phillip Price",25,4,"ConsecutiveBirdiesStreak",2005
56,56,"Tag Ridings",31,4,"ConsecutiveBirdiesStreak",2005
56,56,"John Riegger",4,4,"ConsecutiveBirdiesStreak",2005
56,56,"Loren Roberts",18,4,"ConsecutiveBirdiesStreak",2005
56,56,"John Rollins",30,4,"ConsecutiveBirdiesStreak",2005
56,56,"Justin Rose",28,4,"ConsecutiveBirdiesStreak",2005
56,56,"Rory Sabbatini",26,4,"ConsecutiveBirdiesStreak",2005
56,56,"Lloyd Saltman",1,4,"ConsecutiveBirdiesStreak",2005
56,56,"Gene Sauers",7,4,"ConsecutiveBirdiesStreak",2005
56,56,"Adam Scott",19,4,"ConsecutiveBirdiesStreak",2005
56,56,"Marcel Siem",1,4,"ConsecutiveBirdiesStreak",2005
56,56,"Scott Simpson",9,4,"ConsecutiveBirdiesStreak",2005
56,56,"Vijay Singh",30,4,"ConsecutiveBirdiesStreak",2005
56,56,"Heath Slocum",29,4,"ConsecutiveBirdiesStreak",2005
56,56,"Jeff Sluman",28,4,"ConsecutiveBirdiesStreak",2005
56,56,"Joey Snyder III",31,4,"ConsecutiveBirdiesStreak",2005
56,56,"Mike Springer",5,4,"ConsecutiveBirdiesStreak",2005
56,56,"Kevin Stadler",33,4,"ConsecutiveBirdiesStreak",2005
56,56,"Darron Stiles",26,4,"ConsecutiveBirdiesStreak",2005
56,56,"Tadahiro Takayama",1,4,"ConsecutiveBirdiesStreak",2005
56,56,"Hidemichi Tanaka",34,4,"ConsecutiveBirdiesStreak",2005
56,56,"Vaughn Taylor",32,4,"ConsecutiveBirdiesStreak",2005
56,56,"Roland Thatcher",26,4,"ConsecutiveBirdiesStreak",2005
56,56,"Mario Tiziani",23,4,"ConsecutiveBirdiesStreak",2005
56,56,"David Toms",25,4,"ConsecutiveBirdiesStreak",2005
56,56,"DJ Trahan",28,4,"ConsecutiveBirdiesStreak",2005
56,56,"Kirk Triplett",18,4,"ConsecutiveBirdiesStreak",2005
56,56,"Bob Tway",26,4,"ConsecutiveBirdiesStreak",2005
56,56,"Omar Uresti",27,4,"ConsecutiveBirdiesStreak",2005
56,56,"Bo Van Pelt",33,4,"ConsecutiveBirdiesStreak",2005
56,56,"Nick Watney",31,4,"ConsecutiveBirdiesStreak",2005
56,56,"Mike Weir",23,4,"ConsecutiveBirdiesStreak",2005
56,56,"Lee Westwood",15,4,"ConsecutiveBirdiesStreak",2005
56,56,"Brett Wetterich",28,4,"ConsecutiveBirdiesStreak",2005
56,56,"Mark Wilson",25,4,"ConsecutiveBirdiesStreak",2005
182,182,"Steve Allan",32,3,"ConsecutiveBirdiesStreak",2005
182,182,"Chris Anderson",25,3,"ConsecutiveBirdiesStreak",2005
182,182,"Tommy Armour III",29,3,"ConsecutiveBirdiesStreak",2005
182,182,"Paul Azinger",22,3,"ConsecutiveBirdiesStreak",2005
182,182,"Doug Barron",24,3,"ConsecutiveBirdiesStreak",2005
182,182,"Cameron Beckman",31,3,"ConsecutiveBirdiesStreak",2005
182,182,"Notah Begay III",11,3,"ConsecutiveBirdiesStreak",2005
182,182,"John Bickerton",1,3,"ConsecutiveBirdiesStreak",2005
182,182,"Thomas Bjorn",8,3,"ConsecutiveBirdiesStreak",2005
182,182,"Justin Bolli",24,3,"ConsecutiveBirdiesStreak",2005
182,182,"Guy Boros",5,3,"ConsecutiveBirdiesStreak",2005
182,182,"Craig Bowden",15,3,"ConsecutiveBirdiesStreak",2005
182,182,"Ryan Brehm",1,3,"ConsecutiveBirdiesStreak",2005
182,182,"Mark Brooks",28,3,"ConsecutiveBirdiesStreak",2005
182,182,"Bart Bryant",26,3,"ConsecutiveBirdiesStreak",2005
182,182,"Brad Bryant",1,3,"ConsecutiveBirdiesStreak",2005
182,182,"Michael Campbell",5,3,"ConsecutiveBirdiesStreak",2005
182,182,"Jim Carter",25,3,"ConsecutiveBirdiesStreak",2005
182,182,"Paul Claxton",29,3,"ConsecutiveBirdiesStreak",2005
182,182,"Ben Curtis",24,3,"ConsecutiveBirdiesStreak",2005
182,182,"Matt Davidson",20,3,"ConsecutiveBirdiesStreak",2005
182,182,"Glen Day",27,3,"ConsecutiveBirdiesStreak",2005
182,182,"Ryan Dillon",1,3,"ConsecutiveBirdiesStreak",2005
182,182,"Luke Donald",18,3,"ConsecutiveBirdiesStreak",2005
182,182,"Nick Dougherty",6,3,"ConsecutiveBirdiesStreak",2005
182,182,"Scott Drummond",1,3,"ConsecutiveBirdiesStreak",2005
182,182,"Scott Dunlap",3,3,"ConsecutiveBirdiesStreak",2005
182,182,"John Elliott",25,3,"ConsecutiveBirdiesStreak",2005
182,182,"Danny Ellis",7,3,"ConsecutiveBirdiesStreak",2005
182,182,"Brad Fabel",1,3,"ConsecutiveBirdiesStreak",2005
182,182,"Nick Faldo",5,3,"ConsecutiveBirdiesStreak",2005
182,182,"Niclas Fasth",3,3,"ConsecutiveBirdiesStreak",2005
182,182,"Rick Fehr",1,3,"ConsecutiveBirdiesStreak",2005
182,182,"Steve Flesch",30,3,"ConsecutiveBirdiesStreak",2005
182,182,"Gavin Flint",1,3,"ConsecutiveBirdiesStreak",2005
182,182,"Carlos Franco",25,3,"ConsecutiveBirdiesStreak",2005
182,182,"Robin Freeman",8,3,"ConsecutiveBirdiesStreak",2005
182,182,"David Frost",10,3,"ConsecutiveBirdiesStreak",2005
182,182,"Stephen Gallacher",4,3,"ConsecutiveBirdiesStreak",2005
182,182,"Jim Gallagher Jr",5,3,"ConsecutiveBirdiesStreak",2005
182,182,"Sergio Garcia",20,3,"ConsecutiveBirdiesStreak",2005
182,182,"Jim Garrison",2,3,"ConsecutiveBirdiesStreak",2005
182,182,"Nick Gilliam",3,3,"ConsecutiveBirdiesStreak",2005
182,182,"Bill Glasson",21,3,"ConsecutiveBirdiesStreak",2005
182,182,"Tom Gleeton",1,3,"ConsecutiveBirdiesStreak",2005
182,182,"Jason Gore",8,3,"ConsecutiveBirdiesStreak",2005
182,182,"David Gossett",1,3,"ConsecutiveBirdiesStreak",2005
182,182,"Paul Gow",27,3,"ConsecutiveBirdiesStreak",2005
182,182,"Richard Green",11,3,"ConsecutiveBirdiesStreak",2005
182,182,"Scott Gump",2,3,"ConsecutiveBirdiesStreak",2005
182,182,"Scott Gutschewski",27,3,"ConsecutiveBirdiesStreak",2005
182,182,"Todd Hamilton",31,3,"ConsecutiveBirdiesStreak",2005
182,182,"Donnie Hammond",3,3,"ConsecutiveBirdiesStreak",2005
182,182,"Soren Hansen",1,3,"ConsecutiveBirdiesStreak",2005
182,182,"Peter Hanson",3,3,"ConsecutiveBirdiesStreak",2005
182,182,"Michael Harris",2,3,"ConsecutiveBirdiesStreak",2005
182,182,"Jeff Hart",23,3,"ConsecutiveBirdiesStreak",2005
182,182,"Peter Hedblom",1,3,"ConsecutiveBirdiesStreak",2005
182,182,"Brian Henninger",2,3,"ConsecutiveBirdiesStreak",2005
182,182,"Mark Hensby",21,3,"ConsecutiveBirdiesStreak",2005
182,182,"Glen Hnatiuk",21,3,"ConsecutiveBirdiesStreak",2005
182,182,"Scott Hoch",2,3,"ConsecutiveBirdiesStreak",2005
182,182,"JB Holmes",1,3,"ConsecutiveBirdiesStreak",2005
182,182,"PH Horgan III",2,3,"ConsecutiveBirdiesStreak",2005
182,182,"David Howell",12,3,"ConsecutiveBirdiesStreak",2005
182,182,"Charles Howell III",29,3,"ConsecutiveBirdiesStreak",2005
182,182,"Bradley Hughes",20,3,"ConsecutiveBirdiesStreak",2005
182,182,"John Huston",31,3,"ConsecutiveBirdiesStreak",2005
182,182,"Ryuji Imada",25,3,"ConsecutiveBirdiesStreak",2005
182,182,"Thongchai Jaidee",4,3,"ConsecutiveBirdiesStreak",2005
182,182,"Lee Janzen",26,3,"ConsecutiveBirdiesStreak",2005
182,182,"Miguel Angel Jimenez",9,3,"ConsecutiveBirdiesStreak",2005
182,182,"Per Ulrik Johansson",7,3,"ConsecutiveBirdiesStreak",2005
182,182,"Tom Kite",12,3,"ConsecutiveBirdiesStreak",2005
182,182,"Jason Knutzon",1,3,"ConsecutiveBirdiesStreak",2005
182,182,"Maarten Lafeber",2,3,"ConsecutiveBirdiesStreak",2005
182,182,"Bernhard Langer",19,3,"ConsecutiveBirdiesStreak",2005
182,182,"Stephen Leaney",29,3,"ConsecutiveBirdiesStreak",2005
182,182,"Ian Leggatt",12,3,"ConsecutiveBirdiesStreak",2005
182,182,"Spencer Levin",7,3,"ConsecutiveBirdiesStreak",2005
182,182,"Michael Long",26,3,"ConsecutiveBirdiesStreak",2005
182,182,"Steve Lowery",32,3,"ConsecutiveBirdiesStreak",2005
182,182,"David Lundstrom",2,3,"ConsecutiveBirdiesStreak",2005
182,182,"Will Ma Kenzie",25,3,"ConsecutiveBirdiesStreak",2005
182,182,"John Maginnes",17,3,"ConsecutiveBirdiesStreak",2005
182,182,"Steve Marino",1,3,"ConsecutiveBirdiesStreak",2005
182,182,"Blaine McCallister",9,3,"ConsecutiveBirdiesStreak",2005
182,182,"Graeme McDowell",14,3,"ConsecutiveBirdiesStreak",2005
182,182,"Paul McGinley",6,3,"ConsecutiveBirdiesStreak",2005
182,182,"Jim McGovern",2,3,"ConsecutiveBirdiesStreak",2005
182,182,"James McLean",5,3,"ConsecutiveBirdiesStreak",2005
182,182,"Spike McRoy",12,3,"ConsecutiveBirdiesStreak",2005
182,182,"Colin Montgomerie",6,3,"ConsecutiveBirdiesStreak",2005
182,182,"Ryan Moore",14,3,"ConsecutiveBirdiesStreak",2005
182,182,"John Morgan",11,3,"ConsecutiveBirdiesStreak",2005
182,182,"Nick OHern",13,3,"ConsecutiveBirdiesStreak",2005
182,182,"Mark OMeara",21,3,"ConsecutiveBirdiesStreak",2005
182,182,"Geoff Ogilvy",26,3,"ConsecutiveBirdiesStreak",2005
182,182,"Jay Overton",1,3,"ConsecutiveBirdiesStreak",2005
182,182,"Brenden Pappas",15,3,"ConsecutiveBirdiesStreak",2005
182,182,"Craig Parry",15,3,"ConsecutiveBirdiesStreak",2005
182,182,"Carl Paulson",13,3,"ConsecutiveBirdiesStreak",2005
182,182,"Tom Pernice Jr",32,3,"ConsecutiveBirdiesStreak",2005
182,182,"Scott Piercy",4,3,"ConsecutiveBirdiesStreak",2005
182,182,"David Ping",1,3,"ConsecutiveBirdiesStreak",2005
182,182,"DA Points",33,3,"ConsecutiveBirdiesStreak",2005
182,182,"Nick Price",16,3,"ConsecutiveBirdiesStreak",2005
182,182,"Tom Purtzer",1,3,"ConsecutiveBirdiesStreak",2005
182,182,"Michael Putnam",5,3,"ConsecutiveBirdiesStreak",2005
182,182,"Jyoti Randhawa",2,3,"ConsecutiveBirdiesStreak",2005
182,182,"Rob Rashell",25,3,"ConsecutiveBirdiesStreak",2005
182,182,"Chris Riley",25,3,"ConsecutiveBirdiesStreak",2005
182,182,"David Roesch",1,3,"ConsecutiveBirdiesStreak",2005
182,182,"Dave Rummells",2,3,"ConsecutiveBirdiesStreak",2005
182,182,"Curt Saathoff",1,3,"ConsecutiveBirdiesStreak",2005
182,182,"Akio Sadakata",2,3,"ConsecutiveBirdiesStreak",2005
182,182,"Tom Scherrer",2,3,"ConsecutiveBirdiesStreak",2005
182,182,"Paul Sheehan",1,3,"ConsecutiveBirdiesStreak",2005
182,182,"Wes Short Jr",16,3,"ConsecutiveBirdiesStreak",2005
182,182,"David Smail",1,3,"ConsecutiveBirdiesStreak",2005
182,182,"Mike Small",2,3,"ConsecutiveBirdiesStreak",2005
182,182,"Bob Sowards",7,3,"ConsecutiveBirdiesStreak",2005
182,182,"Craig Stadler",6,3,"ConsecutiveBirdiesStreak",2005
182,182,"Chris Starkjohann",4,3,"ConsecutiveBirdiesStreak",2005
182,182,"Henrik Stenson",4,3,"ConsecutiveBirdiesStreak",2005
182,182,"Andre Stolz",12,3,"ConsecutiveBirdiesStreak",2005
182,182,"Kevin Streelman",2,3,"ConsecutiveBirdiesStreak",2005
182,182,"Toru Taniguchi",7,3,"ConsecutiveBirdiesStreak",2005
182,182,"Esteban Toledo",7,3,"ConsecutiveBirdiesStreak",2005
182,182,"Mark Tucker",1,3,"ConsecutiveBirdiesStreak",2005
182,182,"Tjaart van der Walt",19,3,"ConsecutiveBirdiesStreak",2005
182,182,"Camilo Villegas",2,3,"ConsecutiveBirdiesStreak",2005
182,182,"Grant Waite",6,3,"ConsecutiveBirdiesStreak",2005
182,182,"Jimmy Walker",9,3,"ConsecutiveBirdiesStreak",2005
182,182,"Euan Walters",18,3,"ConsecutiveBirdiesStreak",2005
182,182,"Charles Warren",31,3,"ConsecutiveBirdiesStreak",2005
182,182,"Tom Watson",2,3,"ConsecutiveBirdiesStreak",2005
182,182,"Steve Webster",2,3,"ConsecutiveBirdiesStreak",2005
182,182,"Tim Weinhart",2,3,"ConsecutiveBirdiesStreak",2005
182,182,"Charlie Wi",23,3,"ConsecutiveBirdiesStreak",2005
182,182,"Garrett Willis",7,3,"ConsecutiveBirdiesStreak",2005
182,182,"Casey Wittenberg",9,3,"ConsecutiveBirdiesStreak",2005
182,182,"YE Yang",4,3,"ConsecutiveBirdiesStreak",2005
325,325,"Steven Alker",1,2,"ConsecutiveBirdiesStreak",2005
325,325,"Fulton Allem",3,2,"ConsecutiveBirdiesStreak",2005
325,325,"Perry Arthur",1,2,"ConsecutiveBirdiesStreak",2005
325,325,"Eric Axley",2,2,"ConsecutiveBirdiesStreak",2005
325,325,"Ricky Barnes",1,2,"ConsecutiveBirdiesStreak",2005
325,325,"Ahmad Bateman",1,2,"ConsecutiveBirdiesStreak",2005
325,325,"Michael Beard",1,2,"ConsecutiveBirdiesStreak",2005
325,325,"Colby Beckstrom",2,2,"ConsecutiveBirdiesStreak",2005
325,325,"Jim Benepe",2,2,"ConsecutiveBirdiesStreak",2005
325,325,"David Berganio Jr",1,2,"ConsecutiveBirdiesStreak",2005
325,325,"Brett Boner",1,2,"ConsecutiveBirdiesStreak",2005
325,325,"Jaxon Brigman",2,2,"ConsecutiveBirdiesStreak",2005
325,325,"George Burns",1,2,"ConsecutiveBirdiesStreak",2005
325,325,"Paul Casey",10,2,"ConsecutiveBirdiesStreak",2005
325,325,"Marc Cayeux",1,2,"ConsecutiveBirdiesStreak",2005
325,325,"Michael Clark II",2,2,"ConsecutiveBirdiesStreak",2005
325,325,"Keith Clearwater",2,2,"ConsecutiveBirdiesStreak",2005
325,325,"Roberto Coceres",1,2,"ConsecutiveBirdiesStreak",2005
325,325,"Robert Coles",1,2,"ConsecutiveBirdiesStreak",2005
325,325,"Steven Conran",1,2,"ConsecutiveBirdiesStreak",2005
325,325,"Chris Couch",1,2,"ConsecutiveBirdiesStreak",2005
325,325,"Paul Danielson",1,2,"ConsecutiveBirdiesStreak",2005
325,325,"Paul Del Vecchio",1,2,"ConsecutiveBirdiesStreak",2005
325,325,"Constant Demattia",1,2,"ConsecutiveBirdiesStreak",2005
325,325,"David Denham",1,2,"ConsecutiveBirdiesStreak",2005
325,325,"Bubba Dickerson",1,2,"ConsecutiveBirdiesStreak",2005
325,325,"Stephen Dodd",4,2,"ConsecutiveBirdiesStreak",2005
325,325,"Trevor Dodds",2,2,"ConsecutiveBirdiesStreak",2005
325,325,"Bradley Dredge",1,2,"ConsecutiveBirdiesStreak",2005
325,325,"Simon Dyson",2,2,"ConsecutiveBirdiesStreak",2005
325,325,"Kenneth Ferrie",3,2,"ConsecutiveBirdiesStreak",2005
325,325,"Nick Flanagan",1,2,"ConsecutiveBirdiesStreak",2005
325,325,"Oscar Floren",1,2,"ConsecutiveBirdiesStreak",2005
325,325,"Alastair Forsyth",1,2,"ConsecutiveBirdiesStreak",2005
325,325,"Peter Fowler",1,2,"ConsecutiveBirdiesStreak",2005
325,325,"Hiroyuki Fujita",1,2,"ConsecutiveBirdiesStreak",2005
325,325,"Keiichiro Fukabori",1,2,"ConsecutiveBirdiesStreak",2005
325,325,"Fred Funk",30,2,"ConsecutiveBirdiesStreak",2005
325,325,"Stephen Gangluff",1,2,"ConsecutiveBirdiesStreak",2005
325,325,"Ignacio Garrido",1,2,"ConsecutiveBirdiesStreak",2005
325,325,"Kelly Gibson",2,2,"ConsecutiveBirdiesStreak",2005
325,325,"John Gibson",1,2,"ConsecutiveBirdiesStreak",2005
325,325,"Derek Gillespie",1,2,"ConsecutiveBirdiesStreak",2005
325,325,"Marco Gortana",1,2,"ConsecutiveBirdiesStreak",2005
