"Round3ScoringAverage_RANKTHISWEEK_2013","Round3ScoringAverage_RANKLASTWEEK_2013","Round3ScoringAverage_PLAYERNAME_2013","Round3ScoringAverage__2013","Round3ScoringAverage_AVG_2013","Round3ScoringAverage_TOTALSTROKES_2013","Round3ScoringAverage_TOTALROUNDS_2013","stat_name","year"
118,118,"Bobby Gates",NA,71.2,356,5,"Round3ScoringAverage",2013
119,119,"Zach Johnson",NA,71.21,1353,19,"Round3ScoringAverage",2013
120,120,"Dicky Pride",NA,71.23,926,13,"Round3ScoringAverage",2013
121,121,"Sangmoon Bae",NA,71.25,1140,16,"Round3ScoringAverage",2013
121,121,"Steve LeBrun",NA,71.25,855,12,"Round3ScoringAverage",2013
123,123,"Andres Romero",NA,71.3,713,10,"Round3ScoringAverage",2013
124,124,"Angel Cabrera",NA,71.31,1141,16,"Round3ScoringAverage",2013
124,124,"Rory McIlroy",NA,71.31,927,13,"Round3ScoringAverage",2013
126,126,"Jordan Spieth",NA,71.33,1284,18,"Round3ScoringAverage",2013
127,127,"Cameron Percy",NA,71.36,999,14,"Round3ScoringAverage",2013
127,127,"Charlie Wi",NA,71.36,999,14,"Round3ScoringAverage",2013
129,129,"Scott Gardiner",NA,71.38,571,8,"Round3ScoringAverage",2013
130,130,"Ted Potter Jr",NA,71.4,714,10,"Round3ScoringAverage",2013
130,130,"Bo Van Pelt",NA,71.4,1071,15,"Round3ScoringAverage",2013
132,132,"Gary Woodland",NA,71.41,1571,22,"Round3ScoringAverage",2013
133,133,"Scott Brown",NA,71.42,857,12,"Round3ScoringAverage",2013
133,133,"KJ Choi",NA,71.42,1357,19,"Round3ScoringAverage",2013
133,133,"Freddie Jacobson",NA,71.42,857,12,"Round3ScoringAverage",2013
136,136,"Jason Kokrak",NA,71.44,1143,16,"Round3ScoringAverage",2013
137,137,"David Mathis",NA,71.45,786,11,"Round3ScoringAverage",2013
138,138,"Jonas Blixt",NA,71.47,1072,15,"Round3ScoringAverage",2013
138,138,"Henrik Norlander",NA,71.47,1072,15,"Round3ScoringAverage",2013
138,138,"John Senden",NA,71.47,1072,15,"Round3ScoringAverage",2013
141,141,"Sean OHair",NA,71.5,572,8,"Round3ScoringAverage",2013
142,142,"Seung Yul Noh",NA,71.55,787,11,"Round3ScoringAverage",2013
143,143,"Bud Cauley",NA,71.56,644,9,"Round3ScoringAverage",2013
143,143,"Brad Fritsch",NA,71.56,1145,16,"Round3ScoringAverage",2013
143,143,"DJ Trahan",NA,71.56,644,9,"Round3ScoringAverage",2013
146,146,"DH Lee",NA,71.58,859,12,"Round3ScoringAverage",2013
147,147,"George McNeill",NA,71.6,1074,15,"Round3ScoringAverage",2013
148,148,"Ernie Els",NA,71.62,931,13,"Round3ScoringAverage",2013
149,149,"Tim Herron",NA,71.63,573,8,"Round3ScoringAverage",2013
150,150,"Justin Hicks",NA,71.67,1075,15,"Round3ScoringAverage",2013
151,151,"Lee Williams",NA,71.7,717,10,"Round3ScoringAverage",2013
152,152,"Justin Bolli",NA,71.71,502,7,"Round3ScoringAverage",2013
153,153,"Troy Matteson",NA,71.73,789,11,"Round3ScoringAverage",2013
154,154,"Boo Weekley",NA,71.74,1650,23,"Round3ScoringAverage",2013
155,155,"Shawn Stefani",NA,71.75,861,12,"Round3ScoringAverage",2013
156,156,"DA Points",NA,71.81,1149,16,"Round3ScoringAverage",2013
157,157,"Trevor Immelman",NA,71.83,862,12,"Round3ScoringAverage",2013
158,158,"Brian Gay",NA,71.88,1150,16,"Round3ScoringAverage",2013
159,159,"Will Claxton",NA,71.89,647,9,"Round3ScoringAverage",2013
159,159,"Carl Pettersson",NA,71.89,1294,18,"Round3ScoringAverage",2013
161,161,"Graeme McDowell",NA,71.9,719,10,"Round3ScoringAverage",2013
162,162,"Michael Thompson",NA,71.91,791,11,"Round3ScoringAverage",2013
163,163,"David Lynn",NA,71.93,1007,14,"Round3ScoringAverage",2013
164,164,"Josh Teater",NA,71.95,1367,19,"Round3ScoringAverage",2013
165,165,"Stewart Cink",NA,72,1008,14,"Round3ScoringAverage",2013
165,165,"Derek Ernst",NA,72,648,9,"Round3ScoringAverage",2013
167,167,"Kyle Stanley",NA,72.08,937,13,"Round3ScoringAverage",2013
168,168,"Luke List",NA,72.11,649,9,"Round3ScoringAverage",2013
169,169,"Tommy Gainey",NA,72.19,1155,16,"Round3ScoringAverage",2013
170,170,"Mike Weir",NA,72.22,650,9,"Round3ScoringAverage",2013
171,171,"John Huh",NA,72.29,1229,17,"Round3ScoringAverage",2013
172,172,"Peter Hanson",NA,72.4,724,10,"Round3ScoringAverage",2013
173,173,"Martin Laird",NA,72.54,943,13,"Round3ScoringAverage",2013
174,174,"Colt Knost",NA,72.56,653,9,"Round3ScoringAverage",2013
175,175,"Doug LaBelle II",NA,72.57,1016,14,"Round3ScoringAverage",2013
176,176,"Nicolas Colsaerts",NA,72.63,581,8,"Round3ScoringAverage",2013
177,177,"Geoff Ogilvy",NA,72.7,727,10,"Round3ScoringAverage",2013
178,178,"Martin Kaymer",NA,73.46,955,13,"Round3ScoringAverage",2013
179,179,"Robert Karlsson",NA,73.5,735,10,"Round3ScoringAverage",2013
180,180,"Ben Curtis",NA,73.7,737,10,"Round3ScoringAverage",2013
