"TenthTeeLateRound4ScoringAverage_RANKTHISWEEK_2007","TenthTeeLateRound4ScoringAverage_RANKLASTWEEK_2007","TenthTeeLateRound4ScoringAverage_PLAYERNAME_2007","TenthTeeLateRound4ScoringAverage__2007","TenthTeeLateRound4ScoringAverage_AVG_2007","TenthTeeLateRound4ScoringAverage_TOTALSTROKES_2007","TenthTeeLateRound4ScoringAverage_TOTALROUNDS_2007","stat_name","year"
17,17,"Chris Stroud",NA,69,69,1,"TenthTeeLateRound4ScoringAverage",2007
17,17,"Boo Weekley",NA,69,69,1,"TenthTeeLateRound4ScoringAverage",2007
25,25,"Michael Boyd",NA,69.33,208,3,"TenthTeeLateRound4ScoringAverage",2007
25,25,"Jim Rutledge",NA,69.33,208,3,"TenthTeeLateRound4ScoringAverage",2007
27,27,"Bart Bryant",NA,69.5,278,4,"TenthTeeLateRound4ScoringAverage",2007
27,27,"Steve Lowery",NA,69.5,139,2,"TenthTeeLateRound4ScoringAverage",2007
27,27,"Ryan Moore",NA,69.5,139,2,"TenthTeeLateRound4ScoringAverage",2007
27,27,"Corey Pavin",NA,69.5,139,2,"TenthTeeLateRound4ScoringAverage",2007
27,27,"Michael Putnam",NA,69.5,139,2,"TenthTeeLateRound4ScoringAverage",2007
27,27,"Johnson Wagner",NA,69.5,139,2,"TenthTeeLateRound4ScoringAverage",2007
33,33,"Glen Day",NA,69.67,209,3,"TenthTeeLateRound4ScoringAverage",2007
34,34,"Craig Barlow",NA,70,140,2,"TenthTeeLateRound4ScoringAverage",2007
34,34,"Ken Duke",NA,70,140,2,"TenthTeeLateRound4ScoringAverage",2007
34,34,"Joe Durant",NA,70,70,1,"TenthTeeLateRound4ScoringAverage",2007
34,34,"Robert Garrigus",NA,70,70,1,"TenthTeeLateRound4ScoringAverage",2007
34,34,"Kevin Na",NA,70,210,3,"TenthTeeLateRound4ScoringAverage",2007
34,34,"Joe Ogilvie",NA,70,140,2,"TenthTeeLateRound4ScoringAverage",2007
34,34,"Jeff Quinney",NA,70,70,1,"TenthTeeLateRound4ScoringAverage",2007
34,34,"John Senden",NA,70,70,1,"TenthTeeLateRound4ScoringAverage",2007
34,34,"Jeff Sluman",NA,70,70,1,"TenthTeeLateRound4ScoringAverage",2007
34,34,"Nick Watney",NA,70,70,1,"TenthTeeLateRound4ScoringAverage",2007
44,44,"Tommy Armour III",NA,70.33,211,3,"TenthTeeLateRound4ScoringAverage",2007
44,44,"Mathew Goggin",NA,70.33,211,3,"TenthTeeLateRound4ScoringAverage",2007
46,46,"Steve Flesch",NA,70.5,141,2,"TenthTeeLateRound4ScoringAverage",2007
46,46,"Jerry Kelly",NA,70.5,141,2,"TenthTeeLateRound4ScoringAverage",2007
46,46,"Matt Kuchar",NA,70.5,282,4,"TenthTeeLateRound4ScoringAverage",2007
46,46,"Ted Purdy",NA,70.5,141,2,"TenthTeeLateRound4ScoringAverage",2007
50,50,"Briny Baird",NA,70.67,212,3,"TenthTeeLateRound4ScoringAverage",2007
50,50,"Charley Hoffman",NA,70.67,212,3,"TenthTeeLateRound4ScoringAverage",2007
52,52,"Daniel Chopra",NA,71,142,2,"TenthTeeLateRound4ScoringAverage",2007
52,52,"Marco Dawson",NA,71,71,1,"TenthTeeLateRound4ScoringAverage",2007
52,52,"Chris DiMarco",NA,71,71,1,"TenthTeeLateRound4ScoringAverage",2007
52,52,"Nathan Green",NA,71,71,1,"TenthTeeLateRound4ScoringAverage",2007
52,52,"Lee Janzen",NA,71,142,2,"TenthTeeLateRound4ScoringAverage",2007
52,52,"Daisuke Maruyama",NA,71,71,1,"TenthTeeLateRound4ScoringAverage",2007
52,52,"Rocco Mediate",NA,71,71,1,"TenthTeeLateRound4ScoringAverage",2007
52,52,"Shaun Micheel",NA,71,213,3,"TenthTeeLateRound4ScoringAverage",2007
52,52,"Joey Sindelar",NA,71,71,1,"TenthTeeLateRound4ScoringAverage",2007
52,52,"Brandt Snedeker",NA,71,71,1,"TenthTeeLateRound4ScoringAverage",2007
52,52,"Kevin Stadler",NA,71,71,1,"TenthTeeLateRound4ScoringAverage",2007
52,52,"Chris Tidland",NA,71,142,2,"TenthTeeLateRound4ScoringAverage",2007
52,52,"Bubba Watson",NA,71,71,1,"TenthTeeLateRound4ScoringAverage",2007
65,65,"Jeff Brehaut",NA,71.25,285,4,"TenthTeeLateRound4ScoringAverage",2007
66,66,"Ryan Armour",NA,71.33,428,6,"TenthTeeLateRound4ScoringAverage",2007
66,66,"Ryuji Imada",NA,71.33,214,3,"TenthTeeLateRound4ScoringAverage",2007
66,66,"Charles Warren",NA,71.33,214,3,"TenthTeeLateRound4ScoringAverage",2007
69,69,"Heath Slocum",NA,71.5,143,2,"TenthTeeLateRound4ScoringAverage",2007
69,69,"Kirk Triplett",NA,71.5,143,2,"TenthTeeLateRound4ScoringAverage",2007
69,69,"Scott Verplank",NA,71.5,143,2,"TenthTeeLateRound4ScoringAverage",2007
72,72,"Greg Owen",NA,71.6,358,5,"TenthTeeLateRound4ScoringAverage",2007
73,73,"Kevin Sutherland",NA,71.67,215,3,"TenthTeeLateRound4ScoringAverage",2007
74,74,"Rich Beem",NA,72,72,1,"TenthTeeLateRound4ScoringAverage",2007
74,74,"Andrew Buckle",NA,72,216,3,"TenthTeeLateRound4ScoringAverage",2007
74,74,"Tim Clark",NA,72,72,1,"TenthTeeLateRound4ScoringAverage",2007
74,74,"Brian Gay",NA,72,144,2,"TenthTeeLateRound4ScoringAverage",2007
74,74,"Paul Gow",NA,72,72,1,"TenthTeeLateRound4ScoringAverage",2007
74,74,"Tripp Isenhour",NA,72,216,3,"TenthTeeLateRound4ScoringAverage",2007
74,74,"Tom Johnson",NA,72,72,1,"TenthTeeLateRound4ScoringAverage",2007
74,74,"Tom Pernice Jr",NA,72,144,2,"TenthTeeLateRound4ScoringAverage",2007
74,74,"Adam Scott",NA,72,72,1,"TenthTeeLateRound4ScoringAverage",2007
74,74,"Vijay Singh",NA,72,144,2,"TenthTeeLateRound4ScoringAverage",2007
84,84,"Todd Hamilton",NA,72.25,289,4,"TenthTeeLateRound4ScoringAverage",2007
85,85,"Stewart Cink",NA,72.5,145,2,"TenthTeeLateRound4ScoringAverage",2007
85,85,"Mathias Gronberg",NA,72.5,145,2,"TenthTeeLateRound4ScoringAverage",2007
85,85,"JP Hayes",NA,72.5,145,2,"TenthTeeLateRound4ScoringAverage",2007
85,85,"Craig Lile",NA,72.5,290,4,"TenthTeeLateRound4ScoringAverage",2007
85,85,"Ryan Palmer",NA,72.5,145,2,"TenthTeeLateRound4ScoringAverage",2007
85,85,"Tim Petrovic",NA,72.5,290,4,"TenthTeeLateRound4ScoringAverage",2007
85,85,"Duffy Waldorf",NA,72.5,145,2,"TenthTeeLateRound4ScoringAverage",2007
85,85,"Mark Wilson",NA,72.5,145,2,"TenthTeeLateRound4ScoringAverage",2007
93,93,"Stuart Appleby",NA,73,73,1,"TenthTeeLateRound4ScoringAverage",2007
93,93,"Rich Barcelo",NA,73,146,2,"TenthTeeLateRound4ScoringAverage",2007
93,93,"Chris Couch",NA,73,219,3,"TenthTeeLateRound4ScoringAverage",2007
93,93,"Brian Davis",NA,73,73,1,"TenthTeeLateRound4ScoringAverage",2007
93,93,"Jason Gore",NA,73,73,1,"TenthTeeLateRound4ScoringAverage",2007
93,93,"JB Holmes",NA,73,73,1,"TenthTeeLateRound4ScoringAverage",2007
93,93,"Bryce Molder",NA,73,73,1,"TenthTeeLateRound4ScoringAverage",2007
93,93,"Michael Sim",NA,73,73,1,"TenthTeeLateRound4ScoringAverage",2007
93,93,"Steve Wheatcroft",NA,73,219,3,"TenthTeeLateRound4ScoringAverage",2007
93,93,"Jay Williamson",NA,73,146,2,"TenthTeeLateRound4ScoringAverage",2007
103,103,"Brendon de Jonge",NA,73.33,220,3,"TenthTeeLateRound4ScoringAverage",2007
104,104,"Kent Jones",NA,73.5,147,2,"TenthTeeLateRound4ScoringAverage",2007
105,105,"David Branshaw",NA,73.67,221,3,"TenthTeeLateRound4ScoringAverage",2007
106,106,"Frank Lickliter II",NA,73.75,295,4,"TenthTeeLateRound4ScoringAverage",2007
107,107,"Billy Andrade",NA,74,222,3,"TenthTeeLateRound4ScoringAverage",2007
107,107,"Jason Bohn",NA,74,74,1,"TenthTeeLateRound4ScoringAverage",2007
107,107,"Ben Curtis",NA,74,148,2,"TenthTeeLateRound4ScoringAverage",2007
107,107,"Bob Heintz",NA,74,222,3,"TenthTeeLateRound4ScoringAverage",2007
107,107,"Mark Hensby",NA,74,148,2,"TenthTeeLateRound4ScoringAverage",2007
107,107,"Doug LaBelle II",NA,74,222,3,"TenthTeeLateRound4ScoringAverage",2007
107,107,"Jason Schultz",NA,74,74,1,"TenthTeeLateRound4ScoringAverage",2007
114,114,"Jeff Gove",NA,74.25,297,4,"TenthTeeLateRound4ScoringAverage",2007
115,115,"Richard Johnson",NA,74.33,223,3,"TenthTeeLateRound4ScoringAverage",2007
116,116,"Eric Axley",NA,74.4,372,5,"TenthTeeLateRound4ScoringAverage",2007
117,117,"Steve Allan",NA,74.5,149,2,"TenthTeeLateRound4ScoringAverage",2007
117,117,"Michael Allen",NA,74.5,149,2,"TenthTeeLateRound4ScoringAverage",2007
117,117,"John Merrick",NA,74.5,149,2,"TenthTeeLateRound4ScoringAverage",2007
117,117,"Brett Quigley",NA,74.5,149,2,"TenthTeeLateRound4ScoringAverage",2007
121,121,"Harrison Frazar",NA,75,150,2,"TenthTeeLateRound4ScoringAverage",2007
121,121,"Fred Funk",NA,75,75,1,"TenthTeeLateRound4ScoringAverage",2007
121,121,"Cliff Kresge",NA,75,75,1,"TenthTeeLateRound4ScoringAverage",2007
121,121,"Steve Marino",NA,75,225,3,"TenthTeeLateRound4ScoringAverage",2007
121,121,"Chris Riley",NA,75,225,3,"TenthTeeLateRound4ScoringAverage",2007
121,121,"Bob Tway",NA,75,150,2,"TenthTeeLateRound4ScoringAverage",2007
127,127,"Jaco Van Zyl",NA,75.5,151,2,"TenthTeeLateRound4ScoringAverage",2007
128,128,"Shigeki Maruyama",NA,76,76,1,"TenthTeeLateRound4ScoringAverage",2007
128,128,"George McNeill",NA,76,76,1,"TenthTeeLateRound4ScoringAverage",2007
130,130,"Chad Campbell",NA,76.33,229,3,"TenthTeeLateRound4ScoringAverage",2007
131,131,"Bubba Dickerson",NA,78,78,1,"TenthTeeLateRound4ScoringAverage",2007
132,132,"Brian Bateman",NA,78.5,157,2,"TenthTeeLateRound4ScoringAverage",2007
133,133,"Bill Haas",NA,79,79,1,"TenthTeeLateRound4ScoringAverage",2007
133,133,"Jose Maria Olazabal",NA,79,79,1,"TenthTeeLateRound4ScoringAverage",2007
135,135,"Robert Allenby",NA,80,80,1,"TenthTeeLateRound4ScoringAverage",2007
136,136,"Kyle Reifers",NA,81,81,1,"TenthTeeLateRound4ScoringAverage",2007
