"3PuttAvoidanceRound1_RANKTHISWEEK_2013","3PuttAvoidanceRound1_RANKLASTWEEK_2013","3PuttAvoidanceRound1_PLAYERNAME_2013","3PuttAvoidanceRound1__2013","3PuttAvoidanceRound1_Pct_2013","3PuttAvoidanceRound1_TOTAL3PUTTS_2013","3PuttAvoidanceRound1_TOTALHOLES_2013","stat_name","year"
1,1,"Adam Scott",NA,1.11,3,270,"3PuttAvoidanceRound1",2013
2,2,"Brendon de Jonge",NA,1.3,7,540,"3PuttAvoidanceRound1",2013
3,3,"Jimmy Walker",NA,1.39,6,432,"3PuttAvoidanceRound1",2013
4,4,"YE Yang",NA,1.46,5,342,"3PuttAvoidanceRound1",2013
5,5,"Jerry Kelly",NA,1.52,6,396,"3PuttAvoidanceRound1",2013
5,5,"Chez Reavie",NA,1.52,6,396,"3PuttAvoidanceRound1",2013
7,7,"Brian Gay",NA,1.62,7,432,"3PuttAvoidanceRound1",2013
7,7,"Justin Leonard",NA,1.62,7,432,"3PuttAvoidanceRound1",2013
9,9,"Trevor Immelman",NA,1.69,7,414,"3PuttAvoidanceRound1",2013
9,9,"Richard Lee",NA,1.69,7,414,"3PuttAvoidanceRound1",2013
11,11,"Billy Horschel",NA,1.71,8,468,"3PuttAvoidanceRound1",2013
12,12,"Bob Estes",NA,1.85,6,324,"3PuttAvoidanceRound1",2013
12,12,"Rod Pampling",NA,1.85,5,270,"3PuttAvoidanceRound1",2013
12,12,"Steve Stricker",NA,1.85,4,216,"3PuttAvoidanceRound1",2013
15,15,"Bryce Molder",NA,1.93,8,414,"3PuttAvoidanceRound1",2013
15,15,"Jordan Spieth",NA,1.93,8,414,"3PuttAvoidanceRound1",2013
17,17,"Brian Davis",NA,1.98,10,504,"3PuttAvoidanceRound1",2013
18,18,"Matt Kuchar",NA,2.02,8,396,"3PuttAvoidanceRound1",2013
19,19,"Jonas Blixt",NA,2.08,9,432,"3PuttAvoidanceRound1",2013
19,19,"Jeff Overton",NA,2.08,9,432,"3PuttAvoidanceRound1",2013
