"PuttsperRoundRound4_RANKTHISWEEK_2014","PuttsperRoundRound4_RANKLASTWEEK_2014","PuttsperRoundRound4_PLAYERNAME_2014","PuttsperRoundRound4__2014","PuttsperRoundRound4_AVG_2014","PuttsperRoundRound4_TOTALPUTTS_2014","PuttsperRoundRound4_TOTALROUNDS_2014","stat_name","year"
1,1,"Justin Leonard",NA,26.87,403,15,"PuttsperRoundRound4",2014
2,2,"Dustin Johnson",NA,27.38,356,13,"PuttsperRoundRound4",2014
2,2,"Mike Weir",NA,27.38,219,8,"PuttsperRoundRound4",2014
4,4,"Stuart Appleby",NA,27.59,469,17,"PuttsperRoundRound4",2014
5,5,"Richard Lee",NA,27.69,360,13,"PuttsperRoundRound4",2014
6,6,"Graeme McDowell",NA,27.73,416,15,"PuttsperRoundRound4",2014
7,7,"Ernie Els",NA,27.75,444,16,"PuttsperRoundRound4",2014
8,8,"Brooks Koepka",NA,27.92,335,12,"PuttsperRoundRound4",2014
9,9,"Jeff Overton",NA,27.93,419,15,"PuttsperRoundRound4",2014
10,10,"Jordan Spieth",NA,28,644,23,"PuttsperRoundRound4",2014
11,11,"Brian Davis",NA,28.06,505,18,"PuttsperRoundRound4",2014
12,12,"Ian Poulter",NA,28.08,337,12,"PuttsperRoundRound4",2014
13,13,"Greg Chalmers",NA,28.14,394,14,"PuttsperRoundRound4",2014
14,14,"Ken Duke",NA,28.15,366,13,"PuttsperRoundRound4",2014
15,15,"Matt Jones",NA,28.19,451,16,"PuttsperRoundRound4",2014
15,15,"Kevin Streelman",NA,28.19,451,16,"PuttsperRoundRound4",2014
17,17,"Sergio Garcia",NA,28.21,395,14,"PuttsperRoundRound4",2014
17,17,"Brian Gay",NA,28.21,395,14,"PuttsperRoundRound4",2014
19,19,"Ryo Ishikawa",NA,28.23,367,13,"PuttsperRoundRound4",2014
20,20,"Brendon Todd",NA,28.24,706,25,"PuttsperRoundRound4",2014
21,21,"Aaron Baddeley",NA,28.25,339,12,"PuttsperRoundRound4",2014
22,22,"Patrick Reed",NA,28.28,509,18,"PuttsperRoundRound4",2014
23,23,"Brad Fritsch",NA,28.29,198,7,"PuttsperRoundRound4",2014
24,24,"Brian Harman",NA,28.3,651,23,"PuttsperRoundRound4",2014
25,25,"Chris Stroud",NA,28.33,510,18,"PuttsperRoundRound4",2014
26,26,"Phil Mickelson",NA,28.36,397,14,"PuttsperRoundRound4",2014
27,27,"Harris English",NA,28.37,539,19,"PuttsperRoundRound4",2014
28,28,"Jason Kokrak",NA,28.38,369,13,"PuttsperRoundRound4",2014
29,29,"Webb Simpson",NA,28.39,511,18,"PuttsperRoundRound4",2014
30,30,"Wes Roach",NA,28.4,284,10,"PuttsperRoundRound4",2014
31,31,"Chad Collins",NA,28.44,256,9,"PuttsperRoundRound4",2014
31,31,"Freddie Jacobson",NA,28.44,512,18,"PuttsperRoundRound4",2014
33,33,"Kevin Na",NA,28.45,569,20,"PuttsperRoundRound4",2014
34,34,"Luke Guthrie",NA,28.47,427,15,"PuttsperRoundRound4",2014
34,34,"Brian Stuard",NA,28.47,427,15,"PuttsperRoundRound4",2014
36,36,"Charles Howell III",NA,28.54,685,24,"PuttsperRoundRound4",2014
37,37,"John Senden",NA,28.55,628,22,"PuttsperRoundRound4",2014
37,37,"David Toms",NA,28.55,314,11,"PuttsperRoundRound4",2014
37,37,"Jimmy Walker",NA,28.55,628,22,"PuttsperRoundRound4",2014
37,37,"Lee Westwood",NA,28.55,314,11,"PuttsperRoundRound4",2014
37,37,"Gary Woodland",NA,28.55,628,22,"PuttsperRoundRound4",2014
42,42,"Luke Donald",NA,28.58,343,12,"PuttsperRoundRound4",2014
43,43,"Rickie Fowler",NA,28.59,486,17,"PuttsperRoundRound4",2014
44,44,"Morgan Hoffmann",NA,28.61,515,18,"PuttsperRoundRound4",2014
45,45,"Ben Curtis",NA,28.62,372,13,"PuttsperRoundRound4",2014
46,46,"George McNeill",NA,28.63,458,16,"PuttsperRoundRound4",2014
47,47,"Tim Clark",NA,28.64,315,11,"PuttsperRoundRound4",2014
47,47,"Charl Schwartzel",NA,28.64,401,14,"PuttsperRoundRound4",2014
49,49,"Charley Hoffman",NA,28.67,602,21,"PuttsperRoundRound4",2014
49,49,"Andrew Loupe",NA,28.67,258,9,"PuttsperRoundRound4",2014
51,51,"Charlie Wi",NA,28.7,287,10,"PuttsperRoundRound4",2014
52,52,"Will Ma Kenzie",NA,28.71,402,14,"PuttsperRoundRound4",2014
53,53,"Roberto Castro",NA,28.73,316,11,"PuttsperRoundRound4",2014
