"DrivingPct300Measured_RANKTHISWEEK_2008","DrivingPct300Measured_RANKLASTWEEK_2008","DrivingPct300Measured_PLAYERNAME_2008","DrivingPct300Measured_ROUNDS_2008","DrivingPct300Measured_Pct_2008","DrivingPct300Measured_TOTALDRIVESFOR300_2008","DrivingPct300Measured_TOTALDRVSOVERALL_2008","DrivingPct300Measured_RELATIVETOPAR_2008","stat_name","year"
1,1,"Bubba Watson",97,78.24,133,170,-0.26,"DrivingPct300Measured",2008
2,2,"JB Holmes",86,67.12,98,146,-0.29,"DrivingPct300Measured",2008
3,3,"Robert Garrigus",90,66.48,117,176,-0.21,"DrivingPct300Measured",2008
4,4,"Dustin Johnson",92,63.64,112,176,-0.21,"DrivingPct300Measured",2008
5,5,"Steve Allan",58,57,57,100,-0.05,"DrivingPct300Measured",2008
6,6,"Paul Casey",55,56.94,41,72,-0.17,"DrivingPct300Measured",2008
7,7,"Nick Watney",96,56.82,100,176,-0.25,"DrivingPct300Measured",2008
8,8,"Tag Ridings",88,55.68,98,176,-0.22,"DrivingPct300Measured",2008
9,9,"Anthony Kim",81,55.07,76,138,-0.26,"DrivingPct300Measured",2008
10,10,"Charley Hoffman",94,54.89,101,184,-0.18,"DrivingPct300Measured",2008
11,11,"Davis Love III",78,52.21,71,136,-0.14,"DrivingPct300Measured",2008
12,12,"Adam Scott",51,51.43,36,70,-0.31,"DrivingPct300Measured",2008
13,13,"Charles Warren",79,50.63,80,158,-0.31,"DrivingPct300Measured",2008
14,14,"Angel Cabrera",55,50,39,78,-0.18,"DrivingPct300Measured",2008
15,15,"Brandt Jobe",52,48.96,47,96,-0.13,"DrivingPct300Measured",2008
16,16,"Travis Perkins",53,48.94,46,94,0,"DrivingPct300Measured",2008
17,17,"John Merrick",98,48.78,80,164,-0.26,"DrivingPct300Measured",2008
18,18,"Padraig Harrington",52,48.53,33,68,-0.36,"DrivingPct300Measured",2008
19,19,"Andres Romero",69,48.04,49,102,-0.18,"DrivingPct300Measured",2008
20,20,"Jason Gore",94,47.28,87,184,-0.31,"DrivingPct300Measured",2008
21,21,"Tommy Gainey",60,47.12,49,104,-0.06,"DrivingPct300Measured",2008
22,22,"Jeff Overton",103,46.32,88,190,-0.22,"DrivingPct300Measured",2008
23,23,"Lucas Glover",91,45.98,80,174,-0.3,"DrivingPct300Measured",2008
24,24,"Jason Day",81,45.68,74,162,-0.2,"DrivingPct300Measured",2008
25,25,"Jason Allred",63,45.61,52,114,-0.08,"DrivingPct300Measured",2008
26,26,"James Driscoll",85,44.94,71,158,-0.31,"DrivingPct300Measured",2008
27,27,"Daniel Chopra",84,44.67,67,150,-0.27,"DrivingPct300Measured",2008
28,28,"Fred Couples",60,44.64,50,112,-0.24,"DrivingPct300Measured",2008
29,29,"Bill Haas",99,44.21,84,190,-0.35,"DrivingPct300Measured",2008
30,30,"Martin Laird",98,44.02,81,184,-0.22,"DrivingPct300Measured",2008
31,31,"Vijay Singh",82,43.94,58,132,-0.34,"DrivingPct300Measured",2008
32,32,"Stewart Cink",87,42.75,59,138,-0.22,"DrivingPct300Measured",2008
33,33,"Richard Johnson",77,42.67,64,150,-0.25,"DrivingPct300Measured",2008
34,34,"Charles Howell III",101,42.13,75,178,-0.27,"DrivingPct300Measured",2008
35,35,"Harrison Frazar",73,41.54,54,130,-0.15,"DrivingPct300Measured",2008
36,36,"Phil Mickelson",80,41.13,51,124,-0.39,"DrivingPct300Measured",2008
37,37,"Jimmy Walker",73,40.77,53,130,-0.25,"DrivingPct300Measured",2008
38,38,"Matt Jones",95,40.66,74,182,-0.28,"DrivingPct300Measured",2008
39,39,"Camilo Villegas",79,40.63,52,128,-0.33,"DrivingPct300Measured",2008
40,40,"Mathias Gronberg",87,40.36,67,166,0,"DrivingPct300Measured",2008
40,40,"Jon Mills",95,40.36,67,166,-0.28,"DrivingPct300Measured",2008
42,42,"Pat Perez",93,40.24,66,164,-0.23,"DrivingPct300Measured",2008
43,43,"Troy Matteson",94,39.36,74,188,-0.08,"DrivingPct300Measured",2008
44,44,"George McNeill",97,38.95,74,190,-0.36,"DrivingPct300Measured",2008
45,45,"Ryan Palmer",69,38.89,49,126,-0.16,"DrivingPct300Measured",2008
46,46,"Nicholas Thompson",113,38.35,79,206,-0.16,"DrivingPct300Measured",2008
47,47,"Steve Marino",119,38.07,83,218,-0.13,"DrivingPct300Measured",2008
48,48,"Kenny Perry",97,38.02,73,192,-0.34,"DrivingPct300Measured",2008
49,49,"Trevor Immelman",70,37.96,41,108,-0.27,"DrivingPct300Measured",2008
50,50,"Rory Sabbatini",77,37.5,48,128,-0.38,"DrivingPct300Measured",2008
50,50,"Kevin Streelman",114,37.5,78,208,-0.19,"DrivingPct300Measured",2008
52,52,"Ted Purdy",68,37.1,46,124,-0.13,"DrivingPct300Measured",2008
53,53,"Mathew Goggin",91,36.78,64,174,-0.31,"DrivingPct300Measured",2008
54,54,"Sergio Garcia",72,35.71,40,112,-0.23,"DrivingPct300Measured",2008
55,55,"Todd Demsey",80,35.26,55,156,-0.16,"DrivingPct300Measured",2008
56,56,"Tim Herron",97,34.95,65,186,-0.12,"DrivingPct300Measured",2008
57,57,"Boo Weekley",86,34.78,48,138,-0.33,"DrivingPct300Measured",2008
58,58,"Mark Hensby",71,34.51,49,142,-0.18,"DrivingPct300Measured",2008
59,59,"John Riegger",73,34.33,46,134,-0.2,"DrivingPct300Measured",2008
60,60,"Hunter Mahan",87,34,51,150,-0.37,"DrivingPct300Measured",2008
61,61,"John Huston",56,33.65,35,104,-0.14,"DrivingPct300Measured",2008
62,62,"Steve Lowery",74,33.57,47,140,-0.3,"DrivingPct300Measured",2008
63,63,"Bo Van Pelt",101,33.51,65,194,-0.05,"DrivingPct300Measured",2008
64,64,"Sean OHair",81,33.33,46,138,0.02,"DrivingPct300Measured",2008
64,64,"Brenden Pappas",66,33.33,40,120,-0.2,"DrivingPct300Measured",2008
66,66,"Michael Letzig",88,32.5,52,160,-0.27,"DrivingPct300Measured",2008
67,67,"Kevin Sutherland",98,32.45,61,188,-0.23,"DrivingPct300Measured",2008
68,68,"Stuart Appleby",87,32.35,44,136,-0.2,"DrivingPct300Measured",2008
69,69,"Kevin Stadler",90,32.05,50,156,-0.18,"DrivingPct300Measured",2008
70,70,"Brad Adamonis",87,31.93,53,166,-0.25,"DrivingPct300Measured",2008
71,71,"Ryan Moore",72,31.43,44,140,-0.32,"DrivingPct300Measured",2008
72,72,"Nick Flanagan",89,31.18,53,170,-0.23,"DrivingPct300Measured",2008
73,73,"JJ Henry",108,31.13,66,212,-0.23,"DrivingPct300Measured",2008
74,74,"KJ Choi",74,31.03,36,116,-0.36,"DrivingPct300Measured",2008
75,75,"Ernie Els",51,30.56,22,72,-0.18,"DrivingPct300Measured",2008
76,76,"DJ Trahan",94,30.36,51,168,-0.27,"DrivingPct300Measured",2008
77,77,"David Duval",51,29.79,28,94,-0.14,"DrivingPct300Measured",2008
78,78,"John Rollins",94,29.76,50,168,-0.2,"DrivingPct300Measured",2008
79,79,"Robert Allenby",108,29.67,54,182,0.06,"DrivingPct300Measured",2008
80,80,"Chad Campbell",94,29.55,52,176,-0.25,"DrivingPct300Measured",2008
80,80,"Alejandro Canizares",52,29.55,26,88,-0.08,"DrivingPct300Measured",2008
82,82,"Aaron Baddeley",76,29.51,36,122,-0.17,"DrivingPct300Measured",2008
83,83,"Joe Ogilvie",100,29.35,54,184,-0.28,"DrivingPct300Measured",2008
84,84,"Bob Sowards",61,29.09,32,110,-0.19,"DrivingPct300Measured",2008
85,85,"Geoff Ogilvy",65,29,29,100,-0.34,"DrivingPct300Measured",2008
86,86,"Brad Elder",67,28.69,35,122,-0.26,"DrivingPct300Measured",2008
87,87,"Eric Axley",113,28.57,60,210,-0.12,"DrivingPct300Measured",2008
88,88,"Cody Freeman",66,28.23,35,124,-0.2,"DrivingPct300Measured",2008
89,89,"YE Yang",89,28.16,49,174,-0.24,"DrivingPct300Measured",2008
90,90,"Vaughn Taylor",103,27.27,54,198,-0.04,"DrivingPct300Measured",2008
91,91,"Tom Scherrer",56,27,27,100,-0.41,"DrivingPct300Measured",2008
92,92,"Ben Crane",86,26.88,43,160,-0.4,"DrivingPct300Measured",2008
92,92,"Jesper Parnevik",88,26.88,43,160,-0.33,"DrivingPct300Measured",2008
94,94,"Rich Beem",90,26.79,45,168,-0.09,"DrivingPct300Measured",2008
94,94,"Joe Durant",92,26.79,45,168,-0.36,"DrivingPct300Measured",2008
96,96,"Tommy Armour III",77,26.76,38,142,-0.13,"DrivingPct300Measured",2008
97,97,"Kenneth Ferrie",72,26.56,34,128,-0.21,"DrivingPct300Measured",2008
98,98,"Rod Pampling",83,26.39,38,144,-0.24,"DrivingPct300Measured",2008
99,99,"Charlie Wi",97,26.34,49,186,-0.22,"DrivingPct300Measured",2008
100,100,"Carlos Franco",73,26.12,35,134,-0.57,"DrivingPct300Measured",2008
101,101,"Kyle Thompson",70,25.78,33,128,-0.21,"DrivingPct300Measured",2008
102,102,"Parker McLachlin",88,25.61,42,164,-0.4,"DrivingPct300Measured",2008
103,103,"John Senden",93,25,43,172,-0.09,"DrivingPct300Measured",2008
104,104,"David Lutterus",59,24.76,26,105,0.08,"DrivingPct300Measured",2008
105,105,"Briny Baird",113,24.75,50,202,-0.36,"DrivingPct300Measured",2008
106,106,"Nathan Green",95,24.21,46,190,-0.2,"DrivingPct300Measured",2008
107,107,"Mark Calcavecchia",67,24.14,28,116,-0.21,"DrivingPct300Measured",2008
108,108,"Ryan Armour",87,24.1,40,166,-0.33,"DrivingPct300Measured",2008
109,109,"Robert Gamez",79,24.03,37,154,0,"DrivingPct300Measured",2008
110,110,"Chris Stroud",81,23.97,35,146,-0.23,"DrivingPct300Measured",2008
111,111,"Jeff Gove",50,23.91,22,92,0.14,"DrivingPct300Measured",2008
112,112,"Alex Cejka",75,23.88,32,134,-0.38,"DrivingPct300Measured",2008
113,113,"Scott Sterling",89,23.46,38,162,-0.37,"DrivingPct300Measured",2008
114,114,"Ben Curtis",80,23.44,30,128,-0.23,"DrivingPct300Measured",2008
115,115,"Mike Weir",88,23.24,33,142,-0.03,"DrivingPct300Measured",2008
116,116,"Ken Duke",116,23.21,52,224,-0.27,"DrivingPct300Measured",2008
117,117,"JP Hayes",67,23.13,31,134,-0.23,"DrivingPct300Measured",2008
118,118,"Brett Quigley",80,22.97,34,148,-0.12,"DrivingPct300Measured",2008
119,119,"Marc Turnesa",87,22.89,38,166,-0.21,"DrivingPct300Measured",2008
120,120,"Brett Rumford",72,22.79,31,136,-0.32,"DrivingPct300Measured",2008
121,121,"Jonathan Byrd",88,22.78,36,158,-0.31,"DrivingPct300Measured",2008
122,122,"Retief Goosen",59,22.62,19,84,-0.16,"DrivingPct300Measured",2008
123,123,"Will Ma Kenzie",62,22.58,28,124,-0.46,"DrivingPct300Measured",2008
124,124,"Carl Pettersson",110,22.55,46,204,-0.2,"DrivingPct300Measured",2008
125,125,"Mark Wilson",107,22.43,48,214,-0.33,"DrivingPct300Measured",2008
126,126,"Michael Allen",91,22.35,38,170,-0.13,"DrivingPct300Measured",2008
127,127,"David Toms",70,22.32,25,112,-0.56,"DrivingPct300Measured",2008
128,128,"Johnson Wagner",83,22.3,33,148,-0.27,"DrivingPct300Measured",2008
129,129,"Jeff Maggert",86,22.09,38,172,-0.13,"DrivingPct300Measured",2008
130,130,"Stephen Ames",83,22.06,30,136,-0.5,"DrivingPct300Measured",2008
131,131,"Todd Hamilton",92,21.79,34,156,-0.06,"DrivingPct300Measured",2008
132,132,"Brandt Snedeker",85,21.43,30,140,-0.07,"DrivingPct300Measured",2008
133,133,"Peter Lonard",92,21.34,35,164,-0.31,"DrivingPct300Measured",2008
134,134,"Scott McCarron",63,21.31,26,122,-0.23,"DrivingPct300Measured",2008
135,135,"Ian Poulter",51,20.83,15,72,-0.13,"DrivingPct300Measured",2008
136,136,"Steve Stricker",75,20.69,24,116,-0.33,"DrivingPct300Measured",2008
137,137,"Frank Lickliter II",107,20.56,44,214,-0.3,"DrivingPct300Measured",2008
138,138,"Marco Dawson",64,20.54,23,112,-0.26,"DrivingPct300Measured",2008
139,139,"Doug LaBelle II",65,20.37,22,108,-0.14,"DrivingPct300Measured",2008
140,140,"Jay Williamson",96,20.24,34,168,-0.24,"DrivingPct300Measured",2008
142,142,"Kent Jones",68,20.16,25,124,-0.48,"DrivingPct300Measured",2008
143,143,"Tim Petrovic",97,20.11,35,174,-0.46,"DrivingPct300Measured",2008
144,144,"Patrick Sheehan",124,19.64,44,224,-0.23,"DrivingPct300Measured",2008
145,145,"Cameron Beckman",87,19.62,31,158,-0.26,"DrivingPct300Measured",2008
146,146,"Jim McGovern",75,19.57,27,138,-0.33,"DrivingPct300Measured",2008
147,147,"Billy Andrade",71,19.4,26,134,-0.15,"DrivingPct300Measured",2008
148,148,"Justin Bolli",87,19.38,31,160,-0.19,"DrivingPct300Measured",2008
