"Approach250275yardsRTP_RANKTHISWEEK_2015","Approach250275yardsRTP_RANKLASTWEEK_2015","Approach250275yardsRTP_PLAYERNAME_2015","Approach250275yardsRTP_ROUNDS_2015","Approach250275yardsRTP_AVGRTP_2015","stat_name","year"
112,112,"Lucas Glover",79,-0.5,"Approach250275yardsRTP",2015
112,112,"Ryan Palmer",80,-0.5,"Approach250275yardsRTP",2015
112,112,"Roger Sloan",56,-0.5,"Approach250275yardsRTP",2015
112,112,"Tyrone Van Aswegen",58,-0.5,"Approach250275yardsRTP",2015
123,123,"Kevin Chappell",86,-0.488,"Approach250275yardsRTP",2015
124,124,"Brendon de Jonge",106,-0.486,"Approach250275yardsRTP",2015
125,125,"Spencer Levin",99,-0.485,"Approach250275yardsRTP",2015
125,125,"David Lingmerth",90,-0.485,"Approach250275yardsRTP",2015
125,125,"Ben Martin",93,-0.485,"Approach250275yardsRTP",2015
128,128,"Scott Piercy",90,-0.484,"Approach250275yardsRTP",2015
129,129,"Daniel Summerhays",101,-0.483,"Approach250275yardsRTP",2015
129,129,"Camilo Villegas",83,-0.483,"Approach250275yardsRTP",2015
131,131,"Bo Van Pelt",81,-0.481,"Approach250275yardsRTP",2015
132,132,"James Hahn",94,-0.476,"Approach250275yardsRTP",2015
133,133,"Paul Casey",87,-0.467,"Approach250275yardsRTP",2015
134,134,"Nick Taylor",91,-0.463,"Approach250275yardsRTP",2015
135,135,"Michael Putnam",87,-0.462,"Approach250275yardsRTP",2015
136,136,"Ricky Barnes",82,-0.458,"Approach250275yardsRTP",2015
136,136,"Jason Gore",76,-0.458,"Approach250275yardsRTP",2015
136,136,"Henrik Stenson",63,-0.458,"Approach250275yardsRTP",2015
139,139,"Andrew Putnam",68,-0.45,"Approach250275yardsRTP",2015
139,139,"Brandt Snedeker",98,-0.45,"Approach250275yardsRTP",2015
141,141,"Whee Kim",71,-0.444,"Approach250275yardsRTP",2015
141,141,"Brooks Koepka",84,-0.444,"Approach250275yardsRTP",2015
143,143,"Aaron Baddeley",76,-0.44,"Approach250275yardsRTP",2015
144,144,"Jon Curran",83,-0.438,"Approach250275yardsRTP",2015
144,144,"Cameron Percy",72,-0.438,"Approach250275yardsRTP",2015
146,146,"Jerry Kelly",79,-0.435,"Approach250275yardsRTP",2015
147,147,"Brendon Todd",96,-0.433,"Approach250275yardsRTP",2015
148,148,"George McNeill",93,-0.429,"Approach250275yardsRTP",2015
148,148,"Lee Westwood",56,-0.429,"Approach250275yardsRTP",2015
150,150,"Retief Goosen",81,-0.424,"Approach250275yardsRTP",2015
151,151,"Gonzalo Fdez Castano",81,-0.419,"Approach250275yardsRTP",2015
152,152,"Kevin Streelman",95,-0.415,"Approach250275yardsRTP",2015
153,153,"Angel Cabrera",53,-0.414,"Approach250275yardsRTP",2015
154,154,"John Peterson",84,-0.412,"Approach250275yardsRTP",2015
154,154,"Andres Romero",69,-0.412,"Approach250275yardsRTP",2015
156,156,"Carl Pettersson",106,-0.405,"Approach250275yardsRTP",2015
157,157,"Danny Lee",120,-0.4,"Approach250275yardsRTP",2015
158,158,"Geoff Ogilvy",50,-0.391,"Approach250275yardsRTP",2015
159,159,"John Merrick",78,-0.389,"Approach250275yardsRTP",2015
160,160,"Jim Herman",88,-0.385,"Approach250275yardsRTP",2015
160,160,"Francesco Molinari",56,-0.385,"Approach250275yardsRTP",2015
162,162,"Jason Kokrak",88,-0.382,"Approach250275yardsRTP",2015
163,163,"Billy Hurley III",83,-0.381,"Approach250275yardsRTP",2015
164,164,"Andres Gonzales",90,-0.375,"Approach250275yardsRTP",2015
165,165,"Ernie Els",57,-0.368,"Approach250275yardsRTP",2015
165,165,"Bubba Watson",71,-0.368,"Approach250275yardsRTP",2015
167,167,"Troy Merritt",91,-0.367,"Approach250275yardsRTP",2015
168,168,"Bill Lunde",50,-0.364,"Approach250275yardsRTP",2015
169,169,"Sam Saunders",83,-0.355,"Approach250275yardsRTP",2015
170,170,"Stewart Cink",77,-0.353,"Approach250275yardsRTP",2015
171,171,"Hunter Mahan",88,-0.346,"Approach250275yardsRTP",2015
172,172,"Martin Flores",95,-0.333,"Approach250275yardsRTP",2015
172,172,"Greg Owen",58,-0.333,"Approach250275yardsRTP",2015
172,172,"Brendan Steele",88,-0.333,"Approach250275yardsRTP",2015
175,175,"Sean OHair",86,-0.308,"Approach250275yardsRTP",2015
176,176,"Robert Allenby",63,-0.3,"Approach250275yardsRTP",2015
177,177,"Webb Simpson",81,-0.28,"Approach250275yardsRTP",2015
178,178,"Max Homa",78,-0.278,"Approach250275yardsRTP",2015
179,179,"David Toms",62,-0.238,"Approach250275yardsRTP",2015
180,180,"Byron Smith",59,-0.2,"Approach250275yardsRTP",2015
181,181,"Nicholas Thompson",90,-0.154,"Approach250275yardsRTP",2015
182,182,"Sergio Garcia",59,-0.15,"Approach250275yardsRTP",2015
183,183,"Ben Crane",62,-0.111,"Approach250275yardsRTP",2015
184,184,"Adam Scott",51,0.2,"Approach250275yardsRTP",2015
