"ConsecutiveSandSaves_RANKTHISWEEK_2014","ConsecutiveSandSaves_RANKLASTWEEK_2014","ConsecutiveSandSaves_PLAYERNAME_2014","ConsecutiveSandSaves_EVENTS_2014","ConsecutiveSandSaves_STREAK_2014","ConsecutiveSandSaves_CURRENTSTREAK_2014","ConsecutiveSandSaves_ROUND_2014","ConsecutiveSandSaves_HOLE_2014","ConsecutiveSandSaves_YEARTOURN_2014","stat_name","year"
35,35,"Gonzalo Fdez Castano",25,8,1,2,9,2014300,"ConsecutiveSandSaves",2014
35,35,"Wenyi Huang",1,8,8,3,9,2014040,"ConsecutiveSandSaves",2014
35,35,"Billy Hurley III",26,8,NA,1,18,2014050,"ConsecutiveSandSaves",2014
35,35,"Martin Laird",20,8,NA,2,17,2014320,"ConsecutiveSandSaves",2014
35,35,"Edward Loar",19,8,1,1,9,2014410,"ConsecutiveSandSaves",2014
35,35,"Will Ma Kenzie",27,8,NA,4,10,2014060,"ConsecutiveSandSaves",2014
35,35,"Hunter Mahan",25,8,2,2,9,2014270,"ConsecutiveSandSaves",2014
35,35,"Matteo Manassero",10,8,1,4,13,2014210,"ConsecutiveSandSaves",2014
35,35,"Sean OHair",25,8,NA,1,14,2014290,"ConsecutiveSandSaves",2014
35,35,"Patrick Reed",28,8,2,4,11,2014210,"ConsecutiveSandSaves",2014
35,35,"Vijay Singh",25,8,3,1,10,2014410,"ConsecutiveSandSaves",2014
35,35,"Brendon Todd",29,8,2,4,2,2014310,"ConsecutiveSandSaves",2014
35,35,"Tyrone Van Aswegen",25,8,1,2,6,2014250,"ConsecutiveSandSaves",2014
35,35,"Bubba Watson",21,8,NA,1,12,2014350,"ConsecutiveSandSaves",2014
35,35,"Lee Williams",13,8,NA,1,2,2014160,"ConsecutiveSandSaves",2014
35,35,"Mark Wilson",25,8,2,2,15,2014050,"ConsecutiveSandSaves",2014
58,58,"Woody Austin",22,7,NA,2,1,2014290,"ConsecutiveSandSaves",2014
58,58,"Ricky Barnes",27,7,NA,2,14,2014190,"ConsecutiveSandSaves",2014
58,58,"Alex Cejka",6,7,NA,1,2,2014200,"ConsecutiveSandSaves",2014
58,58,"Kevin Chappell",28,7,NA,1,10,2014440,"ConsecutiveSandSaves",2014
58,58,"Ben Crane",25,7,NA,1,18,2014470,"ConsecutiveSandSaves",2014
58,58,"Jason Day",15,7,NA,1,11,2014490,"ConsecutiveSandSaves",2014
58,58,"Chris DiMarco",7,7,3,3,5,2014130,"ConsecutiveSandSaves",2014
58,58,"Victor Dubuisson",10,7,NA,1,16,2014440,"ConsecutiveSandSaves",2014
58,58,"Ken Duke",25,7,NA,1,1,2014360,"ConsecutiveSandSaves",2014
58,58,"Ernie Els",24,7,NA,3,9,2014300,"ConsecutiveSandSaves",2014
58,58,"Derek Ernst",28,7,4,3,2,2014390,"ConsecutiveSandSaves",2014
58,58,"Matt Every",26,7,NA,2,2,2014370,"ConsecutiveSandSaves",2014
58,58,"Stephen Gallacher",12,7,NA,3,2,2014210,"ConsecutiveSandSaves",2014
58,58,"Robert Garrigus",25,7,NA,1,11,2014410,"ConsecutiveSandSaves",2014
58,58,"Luke Guthrie",26,7,1,4,3,2014230,"ConsecutiveSandSaves",2014
58,58,"Adam Hadwin",1,7,NA,2,11,2014410,"ConsecutiveSandSaves",2014
58,58,"Tim Herron",15,7,4,1,5,2014360,"ConsecutiveSandSaves",2014
58,58,"Justin Hicks",30,7,NA,2,6,2014270,"ConsecutiveSandSaves",2014
58,58,"Morgan Hoffmann",32,7,1,1,16,2014310,"ConsecutiveSandSaves",2014
58,58,"Trevor Immelman",28,7,1,3,5,2014320,"ConsecutiveSandSaves",2014
58,58,"Scott Langley",29,7,3,4,15,2014450,"ConsecutiveSandSaves",2014
58,58,"Richard Lee",27,7,4,2,12,2014370,"ConsecutiveSandSaves",2014
58,58,"Peter Malnati",18,7,3,3,18,2014120,"ConsecutiveSandSaves",2014
58,58,"Graeme McDowell",17,7,NA,2,1,2014440,"ConsecutiveSandSaves",2014
58,58,"William McGirt",29,7,2,2,5,2014410,"ConsecutiveSandSaves",2014
58,58,"Francesco Molinari",12,7,NA,4,13,2014210,"ConsecutiveSandSaves",2014
58,58,"Kevin Na",27,7,NA,2,12,2014460,"ConsecutiveSandSaves",2014
58,58,"Geoff Ogilvy",26,7,NA,2,9,2014270,"ConsecutiveSandSaves",2014
58,58,"Jeff Overton",24,7,NA,2,4,2014410,"ConsecutiveSandSaves",2014
58,58,"Pat Perez",25,7,NA,1,3,2014060,"ConsecutiveSandSaves",2014
58,58,"Ted Potter Jr",24,7,1,1,15,2014170,"ConsecutiveSandSaves",2014
58,58,"Justin Rose",19,7,4,1,15,2014290,"ConsecutiveSandSaves",2014
58,58,"Ben Silverman",1,7,7,1,7,2014410,"ConsecutiveSandSaves",2014
58,58,"Brandt Snedeker",25,7,NA,3,6,2014410,"ConsecutiveSandSaves",2014
58,58,"Kyle Stanley",28,7,NA,4,15,2014390,"ConsecutiveSandSaves",2014
58,58,"Henrik Stenson",15,7,NA,1,3,2014440,"ConsecutiveSandSaves",2014
58,58,"Brian Stuard",29,7,2,1,15,2014170,"ConsecutiveSandSaves",2014
58,58,"Josh Teater",28,7,NA,4,10,2014330,"ConsecutiveSandSaves",2014
58,58,"Mike Weir",25,7,NA,1,11,2014410,"ConsecutiveSandSaves",2014
58,58,"Tim Wilkinson",25,7,NA,4,6,2014360,"ConsecutiveSandSaves",2014
58,58,"YE Yang",28,7,1,1,4,2014260,"ConsecutiveSandSaves",2014
99,99,"Robert Allenby",29,6,6,4,4,2014410,"ConsecutiveSandSaves",2014
99,99,"Briny Baird",17,6,NA,4,15,2014010,"ConsecutiveSandSaves",2014
99,99,"Charlie Beljan",26,6,NA,2,6,2014050,"ConsecutiveSandSaves",2014
99,99,"Keegan Bradley",26,6,NA,1,14,2014360,"ConsecutiveSandSaves",2014
99,99,"KJ Choi",23,6,1,4,11,2014410,"ConsecutiveSandSaves",2014
99,99,"Darren Clarke",15,6,3,1,16,2014350,"ConsecutiveSandSaves",2014
99,99,"Ben Curtis",24,6,4,1,17,2014250,"ConsecutiveSandSaves",2014
99,99,"Brendon de Jonge",31,6,NA,4,17,2014120,"ConsecutiveSandSaves",2014
99,99,"Graham DeLaet",24,6,3,3,10,2014320,"ConsecutiveSandSaves",2014
99,99,"James Driscoll",25,6,1,2,12,2014360,"ConsecutiveSandSaves",2014
99,99,"Jason Dufner",17,6,3,2,3,2014040,"ConsecutiveSandSaves",2014
99,99,"Steve Flesch",5,6,4,2,1,2014320,"ConsecutiveSandSaves",2014
99,99,"Rickie Fowler",26,6,1,1,9,2014260,"ConsecutiveSandSaves",2014
99,99,"Jason Gore",7,6,2,1,14,2014290,"ConsecutiveSandSaves",2014
99,99,"James Hahn",27,6,1,2,10,2014410,"ConsecutiveSandSaves",2014
99,99,"Padraig Harrington",16,6,4,2,2,2014310,"ConsecutiveSandSaves",2014
99,99,"Scott Hend",3,6,NA,1,9,2014210,"ConsecutiveSandSaves",2014
99,99,"Russell Henley",29,6,1,2,17,2014210,"ConsecutiveSandSaves",2014
99,99,"Berry Henson",1,6,6,2,3,2014030,"ConsecutiveSandSaves",2014
99,99,"Charley Hoffman",25,6,NA,2,14,2014470,"ConsecutiveSandSaves",2014
99,99,"Billy Horschel",27,6,1,4,15,2014300,"ConsecutiveSandSaves",2014
99,99,"Charles Howell III",29,6,3,2,1,2014220,"ConsecutiveSandSaves",2014
99,99,"John Huh",28,6,2,4,3,2014010,"ConsecutiveSandSaves",2014
99,99,"Zach Johnson",26,6,1,1,2,2014430,"ConsecutiveSandSaves",2014
99,99,"Martin Kaymer",19,6,1,1,1,2014490,"ConsecutiveSandSaves",2014
99,99,"Jerry Kelly",23,6,3,1,14,2014270,"ConsecutiveSandSaves",2014
99,99,"Bronson La Cassie",18,6,NA,2,13,2014310,"ConsecutiveSandSaves",2014
99,99,"DH Lee",20,6,NA,2,6,2014390,"ConsecutiveSandSaves",2014
99,99,"Spencer Levin",20,6,3,1,5,2014360,"ConsecutiveSandSaves",2014
99,99,"Alexander Levy",2,6,6,3,2,2014430,"ConsecutiveSandSaves",2014
99,99,"David Lingmerth",26,6,NA,2,12,2014320,"ConsecutiveSandSaves",2014
99,99,"Andrew Loupe",22,6,1,2,15,2014320,"ConsecutiveSandSaves",2014
99,99,"Jamie Lovemark",20,6,NA,3,9,2014160,"ConsecutiveSandSaves",2014
99,99,"Timothy Madigan",1,6,6,1,4,2014410,"ConsecutiveSandSaves",2014
99,99,"John Mallinger",14,6,NA,3,12,2014160,"ConsecutiveSandSaves",2014
99,99,"Ben Martin",26,6,1,1,8,2014320,"ConsecutiveSandSaves",2014
99,99,"Troy Merritt",20,6,NA,2,4,2014290,"ConsecutiveSandSaves",2014
99,99,"Phil Mickelson",21,6,NA,4,8,2014440,"ConsecutiveSandSaves",2014
99,99,"Jordan Niebrugge",2,6,NA,2,10,2014390,"ConsecutiveSandSaves",2014
99,99,"Carl Pettersson",28,6,NA,1,3,2014190,"ConsecutiveSandSaves",2014
99,99,"DA Points",27,6,NA,3,15,2014140,"ConsecutiveSandSaves",2014
99,99,"Michael Putnam",30,6,NA,3,6,2014230,"ConsecutiveSandSaves",2014
99,99,"Rory Sabbatini",26,6,NA,2,16,2014270,"ConsecutiveSandSaves",2014
99,99,"Adam Scott",17,6,NA,3,14,2014110,"ConsecutiveSandSaves",2014
99,99,"Webb Simpson",25,6,NA,4,5,2014250,"ConsecutiveSandSaves",2014
99,99,"Brendan Steele",26,6,1,1,15,2014240,"ConsecutiveSandSaves",2014
99,99,"Shawn Stefani",17,6,NA,2,8,2014370,"ConsecutiveSandSaves",2014
99,99,"Kevin Streelman",24,6,1,2,10,2014400,"ConsecutiveSandSaves",2014
99,99,"Daniel Summerhays",27,6,1,4,12,2014300,"ConsecutiveSandSaves",2014
99,99,"Hideto Tanihara",3,6,1,1,3,2014140,"ConsecutiveSandSaves",2014
99,99,"Michael Thompson",22,6,NA,1,11,2014030,"ConsecutiveSandSaves",2014
99,99,"Camilo Villegas",29,6,NA,3,17,2014230,"ConsecutiveSandSaves",2014
99,99,"Brady Watt",4,6,6,3,3,2014370,"ConsecutiveSandSaves",2014
99,99,"Lee Westwood",18,6,1,3,7,2014430,"ConsecutiveSandSaves",2014
99,99,"Will Wilcox",16,6,6,1,4,2014410,"ConsecutiveSandSaves",2014
99,99,"Chris Wood",3,6,NA,2,6,2014440,"ConsecutiveSandSaves",2014
155,155,"Jason Allred",9,5,NA,4,14,2014310,"ConsecutiveSandSaves",2014
155,155,"Kiradech Aphibarnrat",9,5,NA,1,1,2014160,"ConsecutiveSandSaves",2014
155,155,"Eric Axley",10,5,NA,1,15,2014410,"ConsecutiveSandSaves",2014
155,155,"Sangmoon Bae",24,5,NA,4,5,2014290,"ConsecutiveSandSaves",2014
155,155,"Cameron Beckman",12,5,1,1,11,2014010,"ConsecutiveSandSaves",2014
155,155,"Matt Bettencourt",14,5,5,2,9,2014410,"ConsecutiveSandSaves",2014
155,155,"Thomas Bjorn",9,5,1,2,7,2014190,"ConsecutiveSandSaves",2014
155,155,"Miguel Angel Carballo",15,5,NA,2,11,2014160,"ConsecutiveSandSaves",2014
155,155,"Paul Casey",16,5,NA,3,18,2014310,"ConsecutiveSandSaves",2014
155,155,"Roberto Castro",27,5,2,1,2,2014350,"ConsecutiveSandSaves",2014
155,155,"Bud Cauley",19,5,3,1,13,2014380,"ConsecutiveSandSaves",2014
155,155,"Stewart Cink",25,5,NA,1,1,2014400,"ConsecutiveSandSaves",2014
155,155,"Erik Compton",28,5,1,2,17,2014330,"ConsecutiveSandSaves",2014
155,155,"John Daly",15,5,3,1,1,2014200,"ConsecutiveSandSaves",2014
155,155,"Jamie Donaldson",12,5,1,1,13,2014430,"ConsecutiveSandSaves",2014
155,155,"Joe Durant",15,5,1,3,5,2014360,"ConsecutiveSandSaves",2014
155,155,"David Duval",15,5,NA,1,2,2014230,"ConsecutiveSandSaves",2014
155,155,"Kevin Foley",15,5,NA,1,18,2014390,"ConsecutiveSandSaves",2014
155,155,"Harrison Frazar",15,5,1,1,3,2014310,"ConsecutiveSandSaves",2014
155,155,"Tommy Gainey",26,5,NA,1,7,2014060,"ConsecutiveSandSaves",2014
155,155,"Brice Garnett",28,5,NA,2,1,2014290,"ConsecutiveSandSaves",2014
155,155,"Bobby Gates",14,5,NA,1,5,2014340,"ConsecutiveSandSaves",2014
155,155,"Oliver Goss",7,5,2,1,9,2014370,"ConsecutiveSandSaves",2014
155,155,"Paul Goydos",19,5,NA,4,8,2014120,"ConsecutiveSandSaves",2014
155,155,"Brian Harman",32,5,2,4,16,2014440,"ConsecutiveSandSaves",2014
155,155,"David Hearn",28,5,NA,2,11,2014410,"ConsecutiveSandSaves",2014
155,155,"JJ Henry",28,5,NA,1,15,2014050,"ConsecutiveSandSaves",2014
155,155,"JB Holmes",24,5,1,2,8,2014300,"ConsecutiveSandSaves",2014
155,155,"Max Homa",8,5,NA,1,18,2014160,"ConsecutiveSandSaves",2014
155,155,"Peter Jacobsen",1,5,NA,1,12,2014130,"ConsecutiveSandSaves",2014
155,155,"Dustin Johnson",17,5,NA,3,1,2014310,"ConsecutiveSandSaves",2014
155,155,"Kevin Kisner",26,5,NA,3,14,2014310,"ConsecutiveSandSaves",2014
155,155,"Russell Knox",26,5,1,2,15,2014050,"ConsecutiveSandSaves",2014
155,155,"Brooks Koepka",16,5,NA,4,6,2014340,"ConsecutiveSandSaves",2014
155,155,"Doug LaBelle II",12,5,1,1,17,2014160,"ConsecutiveSandSaves",2014
155,155,"Davis Love III",22,5,NA,4,14,2014250,"ConsecutiveSandSaves",2014
155,155,"David Lynn",11,5,1,4,17,2014040,"ConsecutiveSandSaves",2014
155,155,"Steve Marino",13,5,NA,1,16,2014340,"ConsecutiveSandSaves",2014
155,155,"Troy Matteson",23,5,1,2,15,2014250,"ConsecutiveSandSaves",2014
155,155,"Rory McIlroy",17,5,4,2,6,2014250,"ConsecutiveSandSaves",2014
155,155,"George McNeill",24,5,1,1,18,2014200,"ConsecutiveSandSaves",2014
155,155,"Bryce Molder",25,5,NA,2,7,2014460,"ConsecutiveSandSaves",2014
155,155,"Ryan Moore",24,5,2,3,7,2014430,"ConsecutiveSandSaves",2014
155,155,"Brian Norman",1,5,5,1,11,2014440,"ConsecutiveSandSaves",2014
155,155,"Louis Oosthuizen",16,5,NA,3,5,2014320,"ConsecutiveSandSaves",2014
155,155,"Carlos Ortiz",1,5,NA,1,10,2014330,"ConsecutiveSandSaves",2014
155,155,"Rod Pampling",7,5,NA,3,6,2014160,"ConsecutiveSandSaves",2014
155,155,"Taylor Pendrith",1,5,5,2,15,2014410,"ConsecutiveSandSaves",2014
155,155,"John Peterson",25,5,2,1,3,2014190,"ConsecutiveSandSaves",2014
155,155,"Dicky Pride",13,5,NA,3,6,2014160,"ConsecutiveSandSaves",2014
155,155,"Wes Roach",22,5,1,2,18,2014310,"ConsecutiveSandSaves",2014
155,155,"Marcel Siem",3,5,1,2,9,2014310,"ConsecutiveSandSaves",2014
155,155,"Scott Stallings",28,5,NA,2,6,2014280,"ConsecutiveSandSaves",2014
155,155,"Richard Sterne",7,5,NA,4,4,2014210,"ConsecutiveSandSaves",2014
155,155,"Robert Streb",21,5,NA,4,9,2014160,"ConsecutiveSandSaves",2014
155,155,"Steve Stricker",11,5,NA,4,8,2014300,"ConsecutiveSandSaves",2014
155,155,"Andrew Svoboda",24,5,NA,3,7,2014240,"ConsecutiveSandSaves",2014
155,155,"Hudson Swafford",26,5,NA,1,17,2014370,"ConsecutiveSandSaves",2014
155,155,"Nicholas Thompson",30,5,NA,1,11,2014230,"ConsecutiveSandSaves",2014
155,155,"David Toms",20,5,NA,2,12,2014240,"ConsecutiveSandSaves",2014
155,155,"Marc Turnesa",6,5,3,2,16,2014390,"ConsecutiveSandSaves",2014
155,155,"Jhonattan Vegas",23,5,NA,2,16,2014390,"ConsecutiveSandSaves",2014
155,155,"Jimmy Walker",27,5,NA,3,9,2014350,"ConsecutiveSandSaves",2014
155,155,"Gary Woodland",25,5,4,4,5,2014480,"ConsecutiveSandSaves",2014
155,155,"Tiger Woods",7,5,3,2,10,2014190,"ConsecutiveSandSaves",2014
220,220,"Blake Adams",8,4,1,2,1,2014140,"ConsecutiveSandSaves",2014
220,220,"Thomas Aiken",3,4,NA,1,12,2014280,"ConsecutiveSandSaves",2014
220,220,"Benjamin Alvarado",6,4,4,4,6,2014340,"ConsecutiveSandSaves",2014
220,220,"Angel Cabrera",23,4,2,2,7,2014430,"ConsecutiveSandSaves",2014
220,220,"Chad Campbell",18,4,2,2,4,2014160,"ConsecutiveSandSaves",2014
220,220,"George Coetzee",6,4,NA,4,16,2014210,"ConsecutiveSandSaves",2014
220,220,"Nicolas Colsaerts",12,4,2,1,3,2014140,"ConsecutiveSandSaves",2014
220,220,"Fred Couples",3,4,NA,3,2,2014260,"ConsecutiveSandSaves",2014
220,220,"Jeff Curl",2,4,1,3,4,2014320,"ConsecutiveSandSaves",2014
220,220,"Matthew Fitzpatrick",4,4,NA,1,12,2014260,"ConsecutiveSandSaves",2014
220,220,"Jim Furyk",21,4,3,2,12,2014330,"ConsecutiveSandSaves",2014
220,220,"Scott Gardiner",18,4,1,1,1,2014200,"ConsecutiveSandSaves",2014
220,220,"Lucas Glover",26,4,1,2,5,2014290,"ConsecutiveSandSaves",2014
220,220,"Nathan Green",4,4,2,1,4,2014410,"ConsecutiveSandSaves",2014
220,220,"Cody Gribble",1,4,4,2,5,2014350,"ConsecutiveSandSaves",2014
220,220,"Chesson Hadley",29,4,NA,1,2,2014170,"ConsecutiveSandSaves",2014
220,220,"Peter Hanson",13,4,2,2,14,2014220,"ConsecutiveSandSaves",2014
220,220,"Jim Herman",21,4,NA,4,16,2014200,"ConsecutiveSandSaves",2014
220,220,"David Howell",3,4,NA,4,15,2014040,"ConsecutiveSandSaves",2014
220,220,"Mikko Ilonen",5,4,4,3,4,2014440,"ConsecutiveSandSaves",2014
220,220,"Ryo Ishikawa",24,4,2,2,13,2014460,"ConsecutiveSandSaves",2014
220,220,"Thongchai Jaidee",9,4,NA,4,7,2014430,"ConsecutiveSandSaves",2014
220,220,"Lee Janzen",8,4,NA,2,15,2014390,"ConsecutiveSandSaves",2014
220,220,"Miguel Angel Jimenez",8,4,NA,4,8,2014430,"ConsecutiveSandSaves",2014
220,220,"Matt Jones",25,4,NA,1,12,2014440,"ConsecutiveSandSaves",2014
220,220,"Shiv Kapur",2,4,2,1,3,2014030,"ConsecutiveSandSaves",2014
220,220,"Robert Karlsson",7,4,NA,1,17,2014050,"ConsecutiveSandSaves",2014
220,220,"Anirban Lahiri",3,4,3,2,2,2014030,"ConsecutiveSandSaves",2014
220,220,"Pablo Larrazabal",5,4,1,1,5,2014440,"ConsecutiveSandSaves",2014
220,220,"Danny Lee",28,4,NA,4,14,2014230,"ConsecutiveSandSaves",2014
220,220,"Kyoung Hoon Lee",1,4,4,1,5,2014350,"ConsecutiveSandSaves",2014
220,220,"Joost Luiten",9,4,1,4,18,2014210,"ConsecutiveSandSaves",2014
220,220,"Bryden Macpherson",1,4,4,1,5,2014400,"ConsecutiveSandSaves",2014
220,220,"Jeff Maggert",19,4,1,2,3,2014270,"ConsecutiveSandSaves",2014
220,220,"Scott McCarron",12,4,NA,2,12,2014200,"ConsecutiveSandSaves",2014
220,220,"John Merrick",25,4,2,3,13,2014110,"ConsecutiveSandSaves",2014
220,220,"Kiyoshi Miyazato",1,4,NA,1,18,2014350,"ConsecutiveSandSaves",2014
220,220,"Joe Ogilvie",13,4,NA,2,17,2014390,"ConsecutiveSandSaves",2014
220,220,"David Oh",1,4,1,1,4,2014350,"ConsecutiveSandSaves",2014
220,220,"Thorbjorn Olesen",14,4,NA,4,13,2014400,"ConsecutiveSandSaves",2014
220,220,"Greg Owen",8,4,3,1,5,2014310,"ConsecutiveSandSaves",2014
220,220,"Jesper Parnevik",3,4,4,1,4,2014200,"ConsecutiveSandSaves",2014
220,220,"Corey Pavin",1,4,1,1,13,2014320,"ConsecutiveSandSaves",2014
220,220,"Tim Petrovic",10,4,1,2,10,2014410,"ConsecutiveSandSaves",2014
220,220,"Ian Poulter",17,4,NA,4,7,2014430,"ConsecutiveSandSaves",2014
220,220,"Jim Renner",25,4,NA,1,16,2014310,"ConsecutiveSandSaves",2014
220,220,"Tag Ridings",12,4,1,1,1,2014200,"ConsecutiveSandSaves",2014
220,220,"John Rollins",28,4,3,1,13,2014320,"ConsecutiveSandSaves",2014
220,220,"Kevin Stadler",26,4,1,1,16,2014360,"ConsecutiveSandSaves",2014
220,220,"Justin Thomas",7,4,2,4,6,2014330,"ConsecutiveSandSaves",2014
220,220,"Kevin Tway",23,4,2,1,11,2014360,"ConsecutiveSandSaves",2014
220,220,"Peter Uihlein",7,4,NA,1,1,2014040,"ConsecutiveSandSaves",2014
220,220,"Dawie van der Walt",2,4,NA,3,7,2014210,"ConsecutiveSandSaves",2014
220,220,"Bo Van Pelt",25,4,2,2,1,2014410,"ConsecutiveSandSaves",2014
220,220,"Johnson Wagner",24,4,1,2,13,2014410,"ConsecutiveSandSaves",2014
220,220,"Danny Willett",3,4,2,1,14,2014440,"ConsecutiveSandSaves",2014
276,276,"Alex Aragon",18,3,1,2,12,2014380,"ConsecutiveSandSaves",2014
276,276,"Wu Ashun",2,3,NA,1,11,2014040,"ConsecutiveSandSaves",2014
276,276,"Lucas Bjerregaard",1,3,NA,1,9,2014350,"ConsecutiveSandSaves",2014
276,276,"Zac Blair",1,3,NA,1,11,2014350,"ConsecutiveSandSaves",2014
276,276,"Justin Bolli",6,3,NA,2,5,2014360,"ConsecutiveSandSaves",2014
276,276,"Guy Boros",2,3,NA,1,18,2014390,"ConsecutiveSandSaves",2014
276,276,"Patrick Cantlay",5,3,2,1,17,2014380,"ConsecutiveSandSaves",2014
276,276,"Daniel Chopra",16,3,NA,1,13,2014340,"ConsecutiveSandSaves",2014
276,276,"Will Claxton",8,3,NA,2,14,2014120,"ConsecutiveSandSaves",2014
276,276,"Jose Coceres",6,3,1,2,13,2014190,"ConsecutiveSandSaves",2014
276,276,"Corey Conners",1,3,NA,1,13,2014410,"ConsecutiveSandSaves",2014
276,276,"Jon Curran",1,3,3,4,1,2014250,"ConsecutiveSandSaves",2014
276,276,"Joel Dahmen",1,3,NA,2,7,2014410,"ConsecutiveSandSaves",2014
276,276,"Roberto Diaz",1,3,NA,1,18,2014060,"ConsecutiveSandSaves",2014
276,276,"Bubba Dickerson",2,3,2,1,17,2014250,"ConsecutiveSandSaves",2014
276,276,"Chris Doak",1,3,3,2,3,2014350,"ConsecutiveSandSaves",2014
276,276,"Darren Fichardt",2,3,NA,3,16,2014210,"ConsecutiveSandSaves",2014
276,276,"Steven Fox",1,3,3,1,7,2014160,"ConsecutiveSandSaves",2014
276,276,"Fred Funk",8,3,NA,3,18,2014200,"ConsecutiveSandSaves",2014
276,276,"Fabian Gomez",4,3,NA,2,2,2014160,"ConsecutiveSandSaves",2014
276,276,"Branden Grace",11,3,1,3,16,2014400,"ConsecutiveSandSaves",2014
276,276,"Dudley Hart",4,3,NA,1,2,2014270,"ConsecutiveSandSaves",2014
276,276,"Jin Jeong",3,3,2,3,13,2014210,"ConsecutiveSandSaves",2014
276,276,"Troy Kelly",2,3,NA,2,4,2014390,"ConsecutiveSandSaves",2014
276,276,"Maximilian Kieffer",1,3,3,2,9,2014350,"ConsecutiveSandSaves",2014
276,276,"Michael Kim",2,3,3,2,1,2014330,"ConsecutiveSandSaves",2014
276,276,"Raymond Knoll",1,3,NA,1,17,2014390,"ConsecutiveSandSaves",2014
