"LateRound1ScoringAverage_RANKTHISWEEK_2011","LateRound1ScoringAverage_RANKLASTWEEK_2011","LateRound1ScoringAverage_PLAYERNAME_2011","LateRound1ScoringAverage__2011","LateRound1ScoringAverage_AVG_2011","LateRound1ScoringAverage_TOTALSTROKES_2011","LateRound1ScoringAverage_TOTALROUNDS_2011","stat_name","year"
32,32,"Brendon de Jonge",NA,70.15,912,13,"LateRound1ScoringAverage",2011
33,33,"Bubba Watson",NA,70.18,772,11,"LateRound1ScoringAverage",2011
34,34,"Kris Blanks",NA,70.2,1053,15,"LateRound1ScoringAverage",2011
34,34,"Stewart Cink",NA,70.2,702,10,"LateRound1ScoringAverage",2011
34,34,"John Merrick",NA,70.2,702,10,"LateRound1ScoringAverage",2011
34,34,"Chez Reavie",NA,70.2,702,10,"LateRound1ScoringAverage",2011
34,34,"Kyle Stanley",NA,70.2,1053,15,"LateRound1ScoringAverage",2011
39,39,"Jim Herman",NA,70.21,983,14,"LateRound1ScoringAverage",2011
40,40,"Steve Stricker",NA,70.22,632,9,"LateRound1ScoringAverage",2011
41,41,"Freddie Jacobson",NA,70.23,913,13,"LateRound1ScoringAverage",2011
42,42,"Aaron Baddeley",NA,70.3,703,10,"LateRound1ScoringAverage",2011
43,43,"Robert Garrigus",NA,70.31,914,13,"LateRound1ScoringAverage",2011
44,44,"Webb Simpson",NA,70.33,844,12,"LateRound1ScoringAverage",2011
44,44,"Mark Wilson",NA,70.33,844,12,"LateRound1ScoringAverage",2011
46,46,"Ryuji Imada",NA,70.35,1196,17,"LateRound1ScoringAverage",2011
47,47,"DA Points",NA,70.36,985,14,"LateRound1ScoringAverage",2011
47,47,"Rory Sabbatini",NA,70.36,774,11,"LateRound1ScoringAverage",2011
49,49,"Charles Howell III",NA,70.4,1056,15,"LateRound1ScoringAverage",2011
49,49,"Vijay Singh",NA,70.4,704,10,"LateRound1ScoringAverage",2011
51,51,"Angel Cabrera",NA,70.43,493,7,"LateRound1ScoringAverage",2011
51,51,"Bryce Molder",NA,70.43,986,14,"LateRound1ScoringAverage",2011
53,53,"Woody Austin",NA,70.44,634,9,"LateRound1ScoringAverage",2011
54,54,"Jason Day",NA,70.45,775,11,"LateRound1ScoringAverage",2011
54,54,"Kent Jones",NA,70.45,775,11,"LateRound1ScoringAverage",2011
54,54,"George McNeill",NA,70.45,775,11,"LateRound1ScoringAverage",2011
57,57,"Marc Leishman",NA,70.46,916,13,"LateRound1ScoringAverage",2011
58,58,"Robert Karlsson",NA,70.5,564,8,"LateRound1ScoringAverage",2011
58,58,"Chris Kirk",NA,70.5,1128,16,"LateRound1ScoringAverage",2011
60,60,"Zach Johnson",NA,70.54,917,13,"LateRound1ScoringAverage",2011
61,61,"Nick Watney",NA,70.57,494,7,"LateRound1ScoringAverage",2011
62,62,"David Mathis",NA,70.6,1059,15,"LateRound1ScoringAverage",2011
63,63,"Ben Martin",NA,70.62,918,13,"LateRound1ScoringAverage",2011
64,64,"Jason Dufner",NA,70.63,565,8,"LateRound1ScoringAverage",2011
65,65,"Brian Gay",NA,70.64,777,11,"LateRound1ScoringAverage",2011
65,65,"Scott Piercy",NA,70.64,777,11,"LateRound1ScoringAverage",2011
67,67,"William McGirt",NA,70.65,1201,17,"LateRound1ScoringAverage",2011
68,68,"Briny Baird",NA,70.67,636,9,"LateRound1ScoringAverage",2011
68,68,"Josh Teater",NA,70.67,1060,15,"LateRound1ScoringAverage",2011
68,68,"Michael Thompson",NA,70.67,848,12,"LateRound1ScoringAverage",2011
71,71,"Geoff Ogilvy",NA,70.7,707,10,"LateRound1ScoringAverage",2011
72,72,"Jimmy Walker",NA,70.71,990,14,"LateRound1ScoringAverage",2011
73,73,"Billy Mayfair",NA,70.73,1061,15,"LateRound1ScoringAverage",2011
74,74,"Gary Woodland",NA,70.79,991,14,"LateRound1ScoringAverage",2011
75,75,"Ricky Barnes",NA,70.83,850,12,"LateRound1ScoringAverage",2011
76,76,"Bill Lunde",NA,70.85,921,13,"LateRound1ScoringAverage",2011
76,76,"John Senden",NA,70.85,921,13,"LateRound1ScoringAverage",2011
78,78,"Blake Adams",NA,70.87,1063,15,"LateRound1ScoringAverage",2011
79,79,"Hunter Haas",NA,70.88,1134,16,"LateRound1ScoringAverage",2011
80,80,"Sung Kang",NA,70.9,709,10,"LateRound1ScoringAverage",2011
81,81,"JJ Henry",NA,70.91,780,11,"LateRound1ScoringAverage",2011
82,82,"Paul Stankowski",NA,70.92,851,12,"LateRound1ScoringAverage",2011
83,83,"Trevor Immelman",NA,70.93,1064,15,"LateRound1ScoringAverage",2011
83,83,"Tag Ridings",NA,70.93,1064,15,"LateRound1ScoringAverage",2011
85,85,"Cameron Tringale",NA,70.95,1348,19,"LateRound1ScoringAverage",2011
86,86,"Michael Bradley",NA,71,852,12,"LateRound1ScoringAverage",2011
86,86,"Jim Furyk",NA,71,852,12,"LateRound1ScoringAverage",2011
86,86,"Paul Goydos",NA,71,1136,16,"LateRound1ScoringAverage",2011
86,86,"Dustin Johnson",NA,71,923,13,"LateRound1ScoringAverage",2011
86,86,"Graeme McDowell",NA,71,568,8,"LateRound1ScoringAverage",2011
86,86,"Andres Romero",NA,71,639,9,"LateRound1ScoringAverage",2011
92,92,"Spencer Levin",NA,71.06,1137,16,"LateRound1ScoringAverage",2011
93,93,"Matt Jones",NA,71.07,995,14,"LateRound1ScoringAverage",2011
94,94,"Chad Campbell",NA,71.08,924,13,"LateRound1ScoringAverage",2011
94,94,"Johnson Wagner",NA,71.08,853,12,"LateRound1ScoringAverage",2011
96,96,"Arjun Atwal",NA,71.09,782,11,"LateRound1ScoringAverage",2011
96,96,"Joe Ogilvie",NA,71.09,782,11,"LateRound1ScoringAverage",2011
96,96,"Ryan Palmer",NA,71.09,782,11,"LateRound1ScoringAverage",2011
99,99,"Steve Elkington",NA,71.13,569,8,"LateRound1ScoringAverage",2011
100,100,"Nick OHern",NA,71.15,925,13,"LateRound1ScoringAverage",2011
101,101,"Kevin Stadler",NA,71.18,783,11,"LateRound1ScoringAverage",2011
102,102,"Justin Rose",NA,71.21,997,14,"LateRound1ScoringAverage",2011
103,103,"Ernie Els",NA,71.25,570,8,"LateRound1ScoringAverage",2011
103,103,"Shaun Micheel",NA,71.25,855,12,"LateRound1ScoringAverage",2011
105,105,"Brian Davis",NA,71.27,784,11,"LateRound1ScoringAverage",2011
105,105,"Steve Flesch",NA,71.27,784,11,"LateRound1ScoringAverage",2011
105,105,"JP Hayes",NA,71.27,784,11,"LateRound1ScoringAverage",2011
108,108,"Chris Stroud",NA,71.29,998,14,"LateRound1ScoringAverage",2011
109,109,"Stephen Ames",NA,71.33,642,9,"LateRound1ScoringAverage",2011
109,109,"Marc Turnesa",NA,71.33,642,9,"LateRound1ScoringAverage",2011
109,109,"Bo Van Pelt",NA,71.33,856,12,"LateRound1ScoringAverage",2011
112,112,"Charley Hoffman",NA,71.36,785,11,"LateRound1ScoringAverage",2011
113,113,"Michael Connell",NA,71.38,928,13,"LateRound1ScoringAverage",2011
113,113,"Martin Piller",NA,71.38,928,13,"LateRound1ScoringAverage",2011
113,113,"Brandt Snedeker",NA,71.38,1142,16,"LateRound1ScoringAverage",2011
113,113,"Garrett Willis",NA,71.38,571,8,"LateRound1ScoringAverage",2011
117,117,"Joseph Bramlett",NA,71.4,1071,15,"LateRound1ScoringAverage",2011
118,118,"Cameron Beckman",NA,71.42,857,12,"LateRound1ScoringAverage",2011
119,119,"Kevin Chappell",NA,71.44,1143,16,"LateRound1ScoringAverage",2011
119,119,"Lee Janzen",NA,71.44,643,9,"LateRound1ScoringAverage",2011
121,121,"Kevin Streelman",NA,71.46,929,13,"LateRound1ScoringAverage",2011
122,122,"Ben Crane",NA,71.5,715,10,"LateRound1ScoringAverage",2011
122,122,"Ben Curtis",NA,71.5,572,8,"LateRound1ScoringAverage",2011
122,122,"Rickie Fowler",NA,71.5,1001,14,"LateRound1ScoringAverage",2011
122,122,"Jhonattan Vegas",NA,71.5,1001,14,"LateRound1ScoringAverage",2011
126,126,"Colt Knost",NA,71.53,1073,15,"LateRound1ScoringAverage",2011
127,127,"David Duval",NA,71.54,930,13,"LateRound1ScoringAverage",2011
128,128,"Keegan Bradley",NA,71.55,787,11,"LateRound1ScoringAverage",2011
128,128,"Rod Pampling",NA,71.55,787,11,"LateRound1ScoringAverage",2011
130,130,"Jason Bohn",NA,71.56,644,9,"LateRound1ScoringAverage",2011
131,131,"Kevin Na",NA,71.58,859,12,"LateRound1ScoringAverage",2011
131,131,"Vaughn Taylor",NA,71.58,859,12,"LateRound1ScoringAverage",2011
133,133,"Davis Love III",NA,71.62,931,13,"LateRound1ScoringAverage",2011
134,134,"Joe Durant",NA,71.64,1003,14,"LateRound1ScoringAverage",2011
134,134,"Michael Putnam",NA,71.64,788,11,"LateRound1ScoringAverage",2011
136,136,"Jarrod Lyle",NA,71.67,1075,15,"LateRound1ScoringAverage",2011
136,136,"Jeff Overton",NA,71.67,645,9,"LateRound1ScoringAverage",2011
136,136,"Jim Renner",NA,71.67,860,12,"LateRound1ScoringAverage",2011
136,136,"Charl Schwartzel",NA,71.67,645,9,"LateRound1ScoringAverage",2011
140,140,"Lucas Glover",NA,71.71,1004,14,"LateRound1ScoringAverage",2011
141,141,"Robert Allenby",NA,71.73,789,11,"LateRound1ScoringAverage",2011
141,141,"DJ Brigman",NA,71.73,789,11,"LateRound1ScoringAverage",2011
143,143,"Matt McQuillan",NA,71.75,861,12,"LateRound1ScoringAverage",2011
144,144,"Zack Miller",NA,71.8,1077,15,"LateRound1ScoringAverage",2011
145,145,"Anthony Kim",NA,71.82,790,11,"LateRound1ScoringAverage",2011
146,146,"Pat Perez",NA,71.85,934,13,"LateRound1ScoringAverage",2011
147,147,"Ian Poulter",NA,71.89,647,9,"LateRound1ScoringAverage",2011
147,147,"Boo Weekley",NA,71.89,647,9,"LateRound1ScoringAverage",2011
149,149,"Scott Gutschewski",NA,71.92,935,13,"LateRound1ScoringAverage",2011
150,150,"Greg Chalmers",NA,72,936,13,"LateRound1ScoringAverage",2011
150,150,"Bobby Gates",NA,72,1152,16,"LateRound1ScoringAverage",2011
150,150,"Justin Leonard",NA,72,1080,15,"LateRound1ScoringAverage",2011
150,150,"DJ Trahan",NA,72,1008,14,"LateRound1ScoringAverage",2011
154,154,"Troy Matteson",NA,72.09,793,11,"LateRound1ScoringAverage",2011
154,154,"Sean OHair",NA,72.09,793,11,"LateRound1ScoringAverage",2011
156,156,"Camilo Villegas",NA,72.1,721,10,"LateRound1ScoringAverage",2011
157,157,"Shane Bertsch",NA,72.11,649,9,"LateRound1ScoringAverage",2011
158,158,"Heath Slocum",NA,72.17,866,12,"LateRound1ScoringAverage",2011
159,159,"Daniel Summerhays",NA,72.19,1155,16,"LateRound1ScoringAverage",2011
160,160,"Derek Lamely",NA,72.2,722,10,"LateRound1ScoringAverage",2011
161,161,"Harrison Frazar",NA,72.22,650,9,"LateRound1ScoringAverage",2011
162,162,"Troy Merritt",NA,72.27,795,11,"LateRound1ScoringAverage",2011
163,163,"Jonathan Byrd",NA,72.3,723,10,"LateRound1ScoringAverage",2011
164,164,"Kevin Kisner",NA,72.33,1085,15,"LateRound1ScoringAverage",2011
164,164,"Scott McCarron",NA,72.33,868,12,"LateRound1ScoringAverage",2011
166,166,"Bio Kim",NA,72.36,1013,14,"LateRound1ScoringAverage",2011
167,167,"Retief Goosen",NA,72.4,362,5,"LateRound1ScoringAverage",2011
168,168,"Rocco Mediate",NA,72.5,580,8,"LateRound1ScoringAverage",2011
169,169,"Steven Bowditch",NA,72.6,1089,15,"LateRound1ScoringAverage",2011
169,169,"Billy Horschel",NA,72.6,726,10,"LateRound1ScoringAverage",2011
171,171,"James Driscoll",NA,72.67,654,9,"LateRound1ScoringAverage",2011
171,171,"Richard Johnson",NA,72.67,654,9,"LateRound1ScoringAverage",2011
173,173,"Roland Thatcher",NA,72.7,727,10,"LateRound1ScoringAverage",2011
174,174,"Will Strickler",NA,72.78,655,9,"LateRound1ScoringAverage",2011
175,175,"Tim Herron",NA,72.79,1019,14,"LateRound1ScoringAverage",2011
176,176,"Nathan Green",NA,72.82,801,11,"LateRound1ScoringAverage",2011
177,177,"Andres Gonzales",NA,72.83,874,12,"LateRound1ScoringAverage",2011
178,178,"Brendan Steele",NA,72.92,948,13,"LateRound1ScoringAverage",2011
179,179,"Alex Prugh",NA,73,1022,14,"LateRound1ScoringAverage",2011
180,180,"Dean Wilson",NA,73.13,585,8,"LateRound1ScoringAverage",2011
181,181,"Justin Hicks",NA,73.17,878,12,"LateRound1ScoringAverage",2011
182,182,"Stuart Appleby",NA,73.22,659,9,"LateRound1ScoringAverage",2011
183,183,"Nate Smith",NA,73.36,1027,14,"LateRound1ScoringAverage",2011
184,184,"Rich Beem",NA,73.38,954,13,"LateRound1ScoringAverage",2011
185,185,"Matt Bettencourt",NA,73.5,882,12,"LateRound1ScoringAverage",2011
185,185,"Tom Gillis",NA,73.5,588,8,"LateRound1ScoringAverage",2011
