"Par4EagleLeaders_RANKTHISWEEK_2013","Par4EagleLeaders_RANKLASTWEEK_2013","Par4EagleLeaders_PLAYERNAME_2013","Par4EagleLeaders_ROUNDS_2013","Par4EagleLeaders_TOTAL_2013","Par4EagleLeaders_TOTALPAR4HOLES_2013","Par4EagleLeaders_TOTALHOLEOUTS_2013","stat_name","year"
9,9,"Scott Piercy",78,2,821,1,"Par4EagleLeaders",2013
9,9,"John Rollins",77,2,784,2,"Par4EagleLeaders",2013
9,9,"Jordan Spieth",82,2,892,2,"Par4EagleLeaders",2013
9,9,"Kevin Stadler",83,2,852,2,"Par4EagleLeaders",2013
9,9,"Nick Watney",88,2,921,2,"Par4EagleLeaders",2013
9,9,"Bubba Watson",76,2,791,1,"Par4EagleLeaders",2013
9,9,"Gary Woodland",94,2,975,2,"Par4EagleLeaders",2013
31,31,"Robert Allenby",58,1,596,1,"Par4EagleLeaders",2013
31,31,"Stephen Ames",49,1,532,NA,"Par4EagleLeaders",2013
31,31,"Sangmoon Bae",83,1,900,1,"Par4EagleLeaders",2013
31,31,"Michael Bradley",56,1,554,1,"Par4EagleLeaders",2013
31,31,"Keegan Bradley",88,1,961,1,"Par4EagleLeaders",2013
31,31,"Kevin Chappell",80,1,854,1,"Par4EagleLeaders",2013
31,31,"Stewart Cink",71,1,762,NA,"Par4EagleLeaders",2013
31,31,"Nicolas Colsaerts",50,1,515,NA,"Par4EagleLeaders",2013
31,31,"Ben Crane",62,1,635,1,"Par4EagleLeaders",2013
31,31,"Brian Davis",91,1,978,1,"Par4EagleLeaders",2013
31,31,"Brendon de Jonge",110,1,1192,1,"Par4EagleLeaders",2013
31,31,"Martin Flores",83,1,898,1,"Par4EagleLeaders",2013
31,31,"Rickie Fowler",75,1,809,1,"Par4EagleLeaders",2013
31,31,"Tommy Gainey",84,1,920,1,"Par4EagleLeaders",2013
31,31,"Robert Garrigus",69,1,686,NA,"Par4EagleLeaders",2013
31,31,"James Hahn",78,1,784,1,"Par4EagleLeaders",2013
31,31,"David Hearn",88,1,949,1,"Par4EagleLeaders",2013
31,31,"Jim Herman",59,1,600,NA,"Par4EagleLeaders",2013
31,31,"Tim Herron",45,1,486,1,"Par4EagleLeaders",2013
31,31,"Justin Hicks",79,1,804,NA,"Par4EagleLeaders",2013
31,31,"Billy Horschel",96,1,1036,1,"Par4EagleLeaders",2013
31,31,"Trevor Immelman",73,1,734,1,"Par4EagleLeaders",2013
31,31,"Freddie Jacobson",63,1,662,NA,"Par4EagleLeaders",2013
31,31,"Brandt Jobe",62,1,632,1,"Par4EagleLeaders",2013
31,31,"Dustin Johnson",71,1,769,1,"Par4EagleLeaders",2013
31,31,"Jerry Kelly",75,1,808,1,"Par4EagleLeaders",2013
31,31,"Ben Kohles",75,1,758,1,"Par4EagleLeaders",2013
31,31,"Jason Kokrak",78,1,838,1,"Par4EagleLeaders",2013
31,31,"Martin Laird",68,1,722,NA,"Par4EagleLeaders",2013
31,31,"Scott Langley",79,1,806,1,"Par4EagleLeaders",2013
31,31,"Troy Matteson",68,1,703,1,"Par4EagleLeaders",2013
31,31,"Graeme McDowell",53,1,538,1,"Par4EagleLeaders",2013
31,31,"Rory McIlroy",56,1,590,1,"Par4EagleLeaders",2013
31,31,"Eric Meierdierks",48,1,486,1,"Par4EagleLeaders",2013
31,31,"John Merrick",79,1,854,1,"Par4EagleLeaders",2013
31,31,"Phil Mickelson",78,1,844,NA,"Par4EagleLeaders",2013
31,31,"Ryan Moore",72,1,775,NA,"Par4EagleLeaders",2013
31,31,"Henrik Norlander",70,1,731,1,"Par4EagleLeaders",2013
31,31,"Jeff Overton",78,1,837,NA,"Par4EagleLeaders",2013
31,31,"Greg Owen",73,1,766,NA,"Par4EagleLeaders",2013
31,31,"Pat Perez",69,1,731,1,"Par4EagleLeaders",2013
31,31,"DA Points",87,1,938,NA,"Par4EagleLeaders",2013
31,31,"Ian Poulter",59,1,587,NA,"Par4EagleLeaders",2013
31,31,"Dicky Pride",71,1,726,1,"Par4EagleLeaders",2013
31,31,"Chez Reavie",72,1,782,1,"Par4EagleLeaders",2013
31,31,"Patrick Reed",83,1,903,1,"Par4EagleLeaders",2013
31,31,"Webb Simpson",92,1,965,1,"Par4EagleLeaders",2013
31,31,"Brandt Snedeker",79,1,855,1,"Par4EagleLeaders",2013
31,31,"Kyle Stanley",71,1,767,NA,"Par4EagleLeaders",2013
31,31,"Shawn Stefani",63,1,684,1,"Par4EagleLeaders",2013
31,31,"Steve Stricker",51,1,517,1,"Par4EagleLeaders",2013
31,31,"Brian Stuard",78,1,794,1,"Par4EagleLeaders",2013
31,31,"Josh Teater",86,1,875,NA,"Par4EagleLeaders",2013
31,31,"Nicholas Thompson",99,1,1068,1,"Par4EagleLeaders",2013
31,31,"David Toms",49,1,470,1,"Par4EagleLeaders",2013
31,31,"Cameron Tringale",80,1,852,1,"Par4EagleLeaders",2013
31,31,"Camilo Villegas",79,1,810,1,"Par4EagleLeaders",2013
31,31,"Johnson Wagner",64,1,645,1,"Par4EagleLeaders",2013
31,31,"Aaron Watkins",46,1,474,NA,"Par4EagleLeaders",2013
31,31,"Charlie Wi",75,1,762,1,"Par4EagleLeaders",2013
31,31,"Lee Williams",62,1,641,1,"Par4EagleLeaders",2013
31,31,"Mark Wilson",56,1,567,1,"Par4EagleLeaders",2013
