"FirstTeeLatePar3ScoringAverage_RANKTHISWEEK_2011","FirstTeeLatePar3ScoringAverage_RANKLASTWEEK_2011","FirstTeeLatePar3ScoringAverage_PLAYERNAME_2011","FirstTeeLatePar3ScoringAverage_ROUNDS_2011","FirstTeeLatePar3ScoringAverage_AVG_2011","FirstTeeLatePar3ScoringAverage_TOTALSTROKES_2011","FirstTeeLatePar3ScoringAverage_TOTALHOLES_2011","stat_name","year"
1,1,"Matt McQuillan",59,2.89,188,65,"FirstTeeLatePar3ScoringAverage",2011
2,2,"Scott Stallings",84,2.91,250,86,"FirstTeeLatePar3ScoringAverage",2011
3,3,"Stephen Ames",69,2.93,270,92,"FirstTeeLatePar3ScoringAverage",2011
4,4,"Michael Bradley",74,2.94,144,49,"FirstTeeLatePar3ScoringAverage",2011
4,4,"Jim Renner",65,2.94,153,52,"FirstTeeLatePar3ScoringAverage",2011
6,6,"Tom Gillis",55,2.97,110,37,"FirstTeeLatePar3ScoringAverage",2011
6,6,"Heath Slocum",89,2.97,282,95,"FirstTeeLatePar3ScoringAverage",2011
8,8,"Jason Day",76,2.98,399,134,"FirstTeeLatePar3ScoringAverage",2011
8,8,"Luke Donald",73,2.98,476,160,"FirstTeeLatePar3ScoringAverage",2011
8,8,"Lee Janzen",62,2.98,143,48,"FirstTeeLatePar3ScoringAverage",2011
8,8,"Brandt Jobe",100,2.98,360,121,"FirstTeeLatePar3ScoringAverage",2011
8,8,"Kevin Stadler",88,2.98,277,93,"FirstTeeLatePar3ScoringAverage",2011
8,8,"Boo Weekley",66,2.98,158,53,"FirstTeeLatePar3ScoringAverage",2011
14,14,"Jim Furyk",87,2.99,451,151,"FirstTeeLatePar3ScoringAverage",2011
14,14,"Brian Gay",90,2.99,293,98,"FirstTeeLatePar3ScoringAverage",2011
14,14,"David Toms",78,2.99,413,138,"FirstTeeLatePar3ScoringAverage",2011
14,14,"Jimmy Walker",79,2.99,263,88,"FirstTeeLatePar3ScoringAverage",2011
18,18,"Kevin Chappell",78,3,276,92,"FirstTeeLatePar3ScoringAverage",2011
18,18,"Jarrod Lyle",83,3,252,84,"FirstTeeLatePar3ScoringAverage",2011
18,18,"Ben Martin",74,3,228,76,"FirstTeeLatePar3ScoringAverage",2011
18,18,"Bryce Molder",82,3,360,120,"FirstTeeLatePar3ScoringAverage",2011
18,18,"Geoff Ogilvy",69,3,267,89,"FirstTeeLatePar3ScoringAverage",2011
18,18,"Chez Reavie",92,3,327,109,"FirstTeeLatePar3ScoringAverage",2011
18,18,"Will Strickler",51,3,120,40,"FirstTeeLatePar3ScoringAverage",2011
18,18,"YE Yang",63,3,252,84,"FirstTeeLatePar3ScoringAverage",2011
26,26,"Kris Blanks",92,3.01,364,121,"FirstTeeLatePar3ScoringAverage",2011
26,26,"Scott Gutschewski",67,3.01,205,68,"FirstTeeLatePar3ScoringAverage",2011
26,26,"Tim Herron",85,3.01,337,112,"FirstTeeLatePar3ScoringAverage",2011
26,26,"Hunter Mahan",92,3.01,454,151,"FirstTeeLatePar3ScoringAverage",2011
26,26,"Kevin Na",84,3.01,295,98,"FirstTeeLatePar3ScoringAverage",2011
26,26,"Alexandre Rocha",65,3.01,217,72,"FirstTeeLatePar3ScoringAverage",2011
26,26,"Webb Simpson",98,3.01,635,211,"FirstTeeLatePar3ScoringAverage",2011
33,33,"Trevor Immelman",84,3.02,408,135,"FirstTeeLatePar3ScoringAverage",2011
33,33,"Spencer Levin",113,3.02,487,161,"FirstTeeLatePar3ScoringAverage",2011
33,33,"Bill Lunde",92,3.02,284,94,"FirstTeeLatePar3ScoringAverage",2011
33,33,"Nick OHern",89,3.02,399,132,"FirstTeeLatePar3ScoringAverage",2011
33,33,"Pat Perez",76,3.02,248,82,"FirstTeeLatePar3ScoringAverage",2011
33,33,"Scott Piercy",78,3.02,266,88,"FirstTeeLatePar3ScoringAverage",2011
33,33,"Ian Poulter",52,3.02,172,57,"FirstTeeLatePar3ScoringAverage",2011
33,33,"Michael Thompson",79,3.02,338,112,"FirstTeeLatePar3ScoringAverage",2011
41,41,"Robert Allenby",84,3.03,230,76,"FirstTeeLatePar3ScoringAverage",2011
41,41,"Briny Baird",60,3.03,182,60,"FirstTeeLatePar3ScoringAverage",2011
41,41,"Keegan Bradley",91,3.03,436,144,"FirstTeeLatePar3ScoringAverage",2011
41,41,"KJ Choi",77,3.03,439,145,"FirstTeeLatePar3ScoringAverage",2011
41,41,"Ernie Els",71,3.03,285,94,"FirstTeeLatePar3ScoringAverage",2011
41,41,"David Hearn",88,3.03,388,128,"FirstTeeLatePar3ScoringAverage",2011
41,41,"Richard Johnson",64,3.03,112,37,"FirstTeeLatePar3ScoringAverage",2011
41,41,"David Mathis",83,3.03,267,88,"FirstTeeLatePar3ScoringAverage",2011
41,41,"William McGirt",103,3.03,454,150,"FirstTeeLatePar3ScoringAverage",2011
41,41,"George McNeill",69,3.03,267,88,"FirstTeeLatePar3ScoringAverage",2011
41,41,"Carl Pettersson",95,3.03,336,111,"FirstTeeLatePar3ScoringAverage",2011
41,41,"Michael Putnam",67,3.03,185,61,"FirstTeeLatePar3ScoringAverage",2011
41,41,"Steve Stricker",70,3.03,472,156,"FirstTeeLatePar3ScoringAverage",2011
41,41,"Nick Watney",80,3.03,506,167,"FirstTeeLatePar3ScoringAverage",2011
55,55,"Jason Bohn",74,3.04,207,68,"FirstTeeLatePar3ScoringAverage",2011
55,55,"Ben Curtis",66,3.04,146,48,"FirstTeeLatePar3ScoringAverage",2011
55,55,"Jim Herman",69,3.04,255,84,"FirstTeeLatePar3ScoringAverage",2011
55,55,"Ryuji Imada",83,3.04,234,77,"FirstTeeLatePar3ScoringAverage",2011
55,55,"Gary Woodland",93,3.04,583,192,"FirstTeeLatePar3ScoringAverage",2011
60,60,"Aaron Baddeley",77,3.05,415,136,"FirstTeeLatePar3ScoringAverage",2011
60,60,"Retief Goosen",50,3.05,122,40,"FirstTeeLatePar3ScoringAverage",2011
60,60,"Freddie Jacobson",92,3.05,418,137,"FirstTeeLatePar3ScoringAverage",2011
60,60,"Zach Johnson",79,3.05,336,110,"FirstTeeLatePar3ScoringAverage",2011
60,60,"Derek Lamely",65,3.05,198,65,"FirstTeeLatePar3ScoringAverage",2011
60,60,"DA Points",89,3.05,247,81,"FirstTeeLatePar3ScoringAverage",2011
60,60,"Aron Price",58,3.05,223,73,"FirstTeeLatePar3ScoringAverage",2011
60,60,"John Rollins",85,3.05,308,101,"FirstTeeLatePar3ScoringAverage",2011
60,60,"Charl Schwartzel",58,3.05,244,80,"FirstTeeLatePar3ScoringAverage",2011
60,60,"Kevin Streelman",90,3.05,305,100,"FirstTeeLatePar3ScoringAverage",2011
70,70,"Chad Campbell",99,3.06,352,115,"FirstTeeLatePar3ScoringAverage",2011
70,70,"Tommy Gainey",104,3.06,419,137,"FirstTeeLatePar3ScoringAverage",2011
70,70,"Hunter Haas",96,3.06,358,117,"FirstTeeLatePar3ScoringAverage",2011
70,70,"Robert Karlsson",61,3.06,245,80,"FirstTeeLatePar3ScoringAverage",2011
70,70,"Jerry Kelly",85,3.06,309,101,"FirstTeeLatePar3ScoringAverage",2011
70,70,"Matt Kuchar",94,3.06,569,186,"FirstTeeLatePar3ScoringAverage",2011
70,70,"Billy Mayfair",94,3.06,269,88,"FirstTeeLatePar3ScoringAverage",2011
70,70,"Brandt Snedeker",85,3.06,508,166,"FirstTeeLatePar3ScoringAverage",2011
70,70,"Kyle Stanley",98,3.06,346,113,"FirstTeeLatePar3ScoringAverage",2011
70,70,"Vaughn Taylor",89,3.06,380,124,"FirstTeeLatePar3ScoringAverage",2011
70,70,"Johnson Wagner",81,3.06,312,102,"FirstTeeLatePar3ScoringAverage",2011
81,81,"Arjun Atwal",91,3.07,218,71,"FirstTeeLatePar3ScoringAverage",2011
81,81,"Ricky Barnes",78,3.07,362,118,"FirstTeeLatePar3ScoringAverage",2011
81,81,"Shane Bertsch",62,3.07,270,88,"FirstTeeLatePar3ScoringAverage",2011
81,81,"DJ Brigman",67,3.07,126,41,"FirstTeeLatePar3ScoringAverage",2011
81,81,"Alex Cejka",59,3.07,227,74,"FirstTeeLatePar3ScoringAverage",2011
81,81,"Chris Couch",73,3.07,356,116,"FirstTeeLatePar3ScoringAverage",2011
81,81,"Joe Durant",71,3.07,227,74,"FirstTeeLatePar3ScoringAverage",2011
81,81,"Steve Elkington",50,3.07,187,61,"FirstTeeLatePar3ScoringAverage",2011
81,81,"Chris Kirk",87,3.07,279,91,"FirstTeeLatePar3ScoringAverage",2011
81,81,"Steve Marino",76,3.07,335,109,"FirstTeeLatePar3ScoringAverage",2011
81,81,"Troy Merritt",63,3.07,129,42,"FirstTeeLatePar3ScoringAverage",2011
81,81,"Shaun Micheel",77,3.07,227,74,"FirstTeeLatePar3ScoringAverage",2011
81,81,"Sean OHair",71,3.07,221,72,"FirstTeeLatePar3ScoringAverage",2011
81,81,"Tim Petrovic",88,3.07,325,106,"FirstTeeLatePar3ScoringAverage",2011
81,81,"Chris Riley",76,3.07,289,94,"FirstTeeLatePar3ScoringAverage",2011
81,81,"Dean Wilson",62,3.07,249,81,"FirstTeeLatePar3ScoringAverage",2011
97,97,"Michael Connell",76,3.08,283,92,"FirstTeeLatePar3ScoringAverage",2011
97,97,"Brendon de Jonge",105,3.08,475,154,"FirstTeeLatePar3ScoringAverage",2011
97,97,"Fabian Gomez",84,3.08,274,89,"FirstTeeLatePar3ScoringAverage",2011
97,97,"JP Hayes",56,3.08,240,78,"FirstTeeLatePar3ScoringAverage",2011
97,97,"Charles Howell III",108,3.08,560,182,"FirstTeeLatePar3ScoringAverage",2011
97,97,"Matt Jones",71,3.08,225,73,"FirstTeeLatePar3ScoringAverage",2011
97,97,"Sung Kang",63,3.08,234,76,"FirstTeeLatePar3ScoringAverage",2011
97,97,"Justin Rose",79,3.08,286,93,"FirstTeeLatePar3ScoringAverage",2011
97,97,"DJ Trahan",91,3.08,271,88,"FirstTeeLatePar3ScoringAverage",2011
106,106,"Angel Cabrera",50,3.09,210,68,"FirstTeeLatePar3ScoringAverage",2011
106,106,"James Driscoll",71,3.09,278,90,"FirstTeeLatePar3ScoringAverage",2011
106,106,"Billy Horschel",75,3.09,312,101,"FirstTeeLatePar3ScoringAverage",2011
106,106,"Zack Miller",86,3.09,275,89,"FirstTeeLatePar3ScoringAverage",2011
106,106,"Joe Ogilvie",75,3.09,235,76,"FirstTeeLatePar3ScoringAverage",2011
106,106,"Adam Scott",60,3.09,424,137,"FirstTeeLatePar3ScoringAverage",2011
106,106,"John Senden",94,3.09,448,145,"FirstTeeLatePar3ScoringAverage",2011
113,113,"Steven Bowditch",86,3.1,285,92,"FirstTeeLatePar3ScoringAverage",2011
113,113,"Jason Dufner",78,3.1,350,113,"FirstTeeLatePar3ScoringAverage",2011
113,113,"Robert Garrigus",83,3.1,301,97,"FirstTeeLatePar3ScoringAverage",2011
113,113,"Paul Goydos",81,3.1,313,101,"FirstTeeLatePar3ScoringAverage",2011
113,113,"Padraig Harrington",60,3.1,251,81,"FirstTeeLatePar3ScoringAverage",2011
113,113,"JJ Henry",96,3.1,329,106,"FirstTeeLatePar3ScoringAverage",2011
113,113,"Martin Laird",77,3.1,360,116,"FirstTeeLatePar3ScoringAverage",2011
113,113,"Cameron Tringale",110,3.1,412,133,"FirstTeeLatePar3ScoringAverage",2011
113,113,"Camilo Villegas",69,3.1,347,112,"FirstTeeLatePar3ScoringAverage",2011
113,113,"Charlie Wi",83,3.1,288,93,"FirstTeeLatePar3ScoringAverage",2011
123,123,"Jonathan Byrd",83,3.11,345,111,"FirstTeeLatePar3ScoringAverage",2011
123,123,"Brian Davis",105,3.11,489,157,"FirstTeeLatePar3ScoringAverage",2011
123,123,"David Duval",67,3.11,193,62,"FirstTeeLatePar3ScoringAverage",2011
123,123,"Davis Love III",70,3.11,389,125,"FirstTeeLatePar3ScoringAverage",2011
123,123,"Troy Matteson",91,3.11,364,117,"FirstTeeLatePar3ScoringAverage",2011
123,123,"Ryan Moore",79,3.11,354,114,"FirstTeeLatePar3ScoringAverage",2011
123,123,"Ryan Palmer",82,3.11,351,113,"FirstTeeLatePar3ScoringAverage",2011
123,123,"Alex Prugh",82,3.11,174,56,"FirstTeeLatePar3ScoringAverage",2011
123,123,"Paul Stankowski",78,3.11,264,85,"FirstTeeLatePar3ScoringAverage",2011
123,123,"Daniel Summerhays",75,3.11,230,74,"FirstTeeLatePar3ScoringAverage",2011
123,123,"Josh Teater",104,3.11,367,118,"FirstTeeLatePar3ScoringAverage",2011
