"OnePuttPercentageRound4_RANKTHISWEEK_2011","OnePuttPercentageRound4_RANKLASTWEEK_2011","OnePuttPercentageRound4_PLAYERNAME_2011","OnePuttPercentageRound4__2011","OnePuttPercentageRound4_Pct_2011","OnePuttPercentageRound4_OF1PUTTS_2011","OnePuttPercentageRound4_OFHOLES_2011","stat_name","year"
140,140,"Shaun Micheel",NA,34.26,74,216,"OnePuttPercentageRound4",2011
141,141,"Scott Stallings",NA,34.19,80,234,"OnePuttPercentageRound4",2011
142,142,"Vaughn Taylor",NA,33.99,104,306,"OnePuttPercentageRound4",2011
143,143,"Steve Marino",NA,33.73,85,252,"OnePuttPercentageRound4",2011
144,144,"Rory Sabbatini",NA,33.64,109,324,"OnePuttPercentageRound4",2011
145,145,"Josh Teater",NA,33.61,121,360,"OnePuttPercentageRound4",2011
146,146,"Woody Austin",NA,33.33,66,198,"OnePuttPercentageRound4",2011
146,146,"Bill Lunde",NA,33.33,108,324,"OnePuttPercentageRound4",2011
146,146,"Aron Price",NA,33.33,60,180,"OnePuttPercentageRound4",2011
146,146,"Michael Putnam",NA,33.33,72,216,"OnePuttPercentageRound4",2011
150,150,"Kevin Stadler",NA,32.99,95,288,"OnePuttPercentageRound4",2011
151,151,"Colt Knost",NA,32.87,71,216,"OnePuttPercentageRound4",2011
152,152,"Alex Cejka",NA,32.78,59,180,"OnePuttPercentageRound4",2011
152,152,"Kyle Stanley",NA,32.78,118,360,"OnePuttPercentageRound4",2011
154,154,"David Mathis",NA,32.64,94,288,"OnePuttPercentageRound4",2011
155,155,"Fabian Gomez",NA,32.59,88,270,"OnePuttPercentageRound4",2011
156,156,"Derek Lamely",NA,32.54,41,126,"OnePuttPercentageRound4",2011
156,156,"Vijay Singh",NA,32.54,82,252,"OnePuttPercentageRound4",2011
158,158,"Michael Bradley",NA,32.41,70,216,"OnePuttPercentageRound4",2011
159,159,"Rod Pampling",NA,32.22,87,270,"OnePuttPercentageRound4",2011
159,159,"Heath Slocum",NA,32.22,87,270,"OnePuttPercentageRound4",2011
161,161,"Davis Love III",NA,32.05,75,234,"OnePuttPercentageRound4",2011
162,162,"David Hearn",NA,31.7,97,306,"OnePuttPercentageRound4",2011
163,163,"Stuart Appleby",NA,31.67,57,180,"OnePuttPercentageRound4",2011
164,164,"Rich Beem",NA,31.48,34,108,"OnePuttPercentageRound4",2011
165,165,"Billy Horschel",NA,31.02,67,216,"OnePuttPercentageRound4",2011
165,165,"Ben Martin",NA,31.02,67,216,"OnePuttPercentageRound4",2011
167,167,"Brandt Jobe",NA,30.95,117,378,"OnePuttPercentageRound4",2011
168,168,"Freddie Jacobson",NA,30.83,111,360,"OnePuttPercentageRound4",2011
169,169,"Bobby Gates",NA,30.81,61,198,"OnePuttPercentageRound4",2011
169,169,"Boo Weekley",NA,30.81,61,198,"OnePuttPercentageRound4",2011
171,171,"John Senden",NA,30.69,116,378,"OnePuttPercentageRound4",2011
172,172,"Ernie Els",NA,30.56,77,252,"OnePuttPercentageRound4",2011
172,172,"John Merrick",NA,30.56,77,252,"OnePuttPercentageRound4",2011
172,172,"Alex Prugh",NA,30.56,66,216,"OnePuttPercentageRound4",2011
175,175,"JB Holmes",NA,30.09,65,216,"OnePuttPercentageRound4",2011
176,176,"Jim Renner",NA,30,54,180,"OnePuttPercentageRound4",2011
177,177,"JJ Henry",NA,29.82,102,342,"OnePuttPercentageRound4",2011
178,178,"Justin Hicks",NA,29.63,32,108,"OnePuttPercentageRound4",2011
179,179,"Zack Miller",NA,29.17,63,216,"OnePuttPercentageRound4",2011
180,180,"DJ Brigman",NA,28.89,52,180,"OnePuttPercentageRound4",2011
181,181,"Jim Herman",NA,28.24,61,216,"OnePuttPercentageRound4",2011
182,182,"Briny Baird",NA,27.78,55,198,"OnePuttPercentageRound4",2011
182,182,"Joseph Bramlett",NA,27.78,55,198,"OnePuttPercentageRound4",2011
182,182,"Scott Gutschewski",NA,27.78,45,162,"OnePuttPercentageRound4",2011
185,185,"Alexandre Rocha",NA,24.44,44,180,"OnePuttPercentageRound4",2011
186,186,"Andres Gonzales",NA,24.31,35,144,"OnePuttPercentageRound4",2011
