"Back9Par5ScoringAverage_RANKTHISWEEK_2007","Back9Par5ScoringAverage_RANKLASTWEEK_2007","Back9Par5ScoringAverage_PLAYERNAME_2007","Back9Par5ScoringAverage_ROUNDS_2007","Back9Par5ScoringAverage_AVG_2007","Back9Par5ScoringAverage_TOTALSTROKES_2007","Back9Par5ScoringAverage_TOTALHOLES_2007","stat_name","year"
21,21,"Chris Riley",59,4.6,469,102,"Back9Par5ScoringAverage",2007
26,26,"Robert Allenby",90,4.61,618,134,"Back9Par5ScoringAverage",2007
26,26,"Aaron Baddeley",83,4.61,558,121,"Back9Par5ScoringAverage",2007
26,26,"Craig Barlow",52,4.61,429,93,"Back9Par5ScoringAverage",2007
26,26,"Jim Furyk",84,4.61,576,125,"Back9Par5ScoringAverage",2007
26,26,"Charles Howell III",89,4.61,631,137,"Back9Par5ScoringAverage",2007
26,26,"Vijay Singh",102,4.61,710,154,"Back9Par5ScoringAverage",2007
26,26,"Bubba Watson",80,4.61,631,137,"Back9Par5ScoringAverage",2007
26,26,"Charlie Wi",90,4.61,706,153,"Back9Par5ScoringAverage",2007
34,34,"KJ Choi",87,4.62,610,132,"Back9Par5ScoringAverage",2007
34,34,"Lucas Glover",98,4.62,763,165,"Back9Par5ScoringAverage",2007
34,34,"Tom Lehman",62,4.62,434,94,"Back9Par5ScoringAverage",2007
34,34,"Brett Quigley",79,4.62,568,123,"Back9Par5ScoringAverage",2007
34,34,"John Rollins",102,4.62,730,158,"Back9Par5ScoringAverage",2007
34,34,"Steve Stricker",81,4.62,536,116,"Back9Par5ScoringAverage",2007
34,34,"Vaughn Taylor",91,4.62,652,141,"Back9Par5ScoringAverage",2007
34,34,"Chris Tidland",59,4.62,476,103,"Back9Par5ScoringAverage",2007
34,34,"Nick Watney",87,4.62,656,142,"Back9Par5ScoringAverage",2007
43,43,"Steve Allan",63,4.63,491,106,"Back9Par5ScoringAverage",2007
43,43,"Steve Elkington",87,4.63,653,141,"Back9Par5ScoringAverage",2007
43,43,"Jason Gore",86,4.63,658,142,"Back9Par5ScoringAverage",2007
43,43,"JJ Henry",86,4.63,593,128,"Back9Par5ScoringAverage",2007
43,43,"Billy Mayfair",98,4.63,717,155,"Back9Par5ScoringAverage",2007
43,43,"Rod Pampling",92,4.63,616,133,"Back9Par5ScoringAverage",2007
43,43,"Adam Scott",69,4.63,482,104,"Back9Par5ScoringAverage",2007
43,43,"Kevin Sutherland",85,4.63,667,144,"Back9Par5ScoringAverage",2007
43,43,"Mike Weir",82,4.63,579,125,"Back9Par5ScoringAverage",2007
52,52,"Craig Bowden",78,4.64,654,141,"Back9Par5ScoringAverage",2007
52,52,"Gavin Coles",87,4.64,673,145,"Back9Par5ScoringAverage",2007
52,52,"Paul Gow",70,4.64,561,121,"Back9Par5ScoringAverage",2007
52,52,"Charley Hoffman",97,4.64,752,162,"Back9Par5ScoringAverage",2007
52,52,"JB Holmes",71,4.64,520,112,"Back9Par5ScoringAverage",2007
52,52,"Kevin Na",84,4.64,650,140,"Back9Par5ScoringAverage",2007
52,52,"Jason Schultz",63,4.64,496,107,"Back9Par5ScoringAverage",2007
52,52,"John Senden",97,4.64,724,156,"Back9Par5ScoringAverage",2007
60,60,"Billy Andrade",88,4.65,707,152,"Back9Par5ScoringAverage",2007
60,60,"Mathias Gronberg",95,4.65,762,164,"Back9Par5ScoringAverage",2007
60,60,"Will Ma Kenzie",100,4.65,725,156,"Back9Par5ScoringAverage",2007
60,60,"Shigeki Maruyama",84,4.65,632,136,"Back9Par5ScoringAverage",2007
60,60,"Ryan Moore",92,4.65,688,148,"Back9Par5ScoringAverage",2007
60,60,"Michael Putnam",96,4.65,702,151,"Back9Par5ScoringAverage",2007
66,66,"DJ Brigman",67,4.66,522,112,"Back9Par5ScoringAverage",2007
66,66,"Scott Gutschewski",67,4.66,531,114,"Back9Par5ScoringAverage",2007
66,66,"Matt Kuchar",85,4.66,620,133,"Back9Par5ScoringAverage",2007
66,66,"Tim Petrovic",106,4.66,793,170,"Back9Par5ScoringAverage",2007
66,66,"Brandt Snedeker",105,4.66,751,161,"Back9Par5ScoringAverage",2007
66,66,"Darron Stiles",65,4.66,508,109,"Back9Par5ScoringAverage",2007
66,66,"David Toms",80,4.66,545,117,"Back9Par5ScoringAverage",2007
66,66,"DJ Trahan",99,4.66,737,158,"Back9Par5ScoringAverage",2007
66,66,"Bob Tway",103,4.66,797,171,"Back9Par5ScoringAverage",2007
66,66,"Bo Van Pelt",104,4.66,760,163,"Back9Par5ScoringAverage",2007
76,76,"Michael Allen",74,4.67,593,127,"Back9Par5ScoringAverage",2007
76,76,"Briny Baird",115,4.67,887,190,"Back9Par5ScoringAverage",2007
76,76,"Brian Davis",101,4.67,776,166,"Back9Par5ScoringAverage",2007
76,76,"Ernie Els",59,4.67,392,84,"Back9Par5ScoringAverage",2007
76,76,"Mathew Goggin",97,4.67,742,159,"Back9Par5ScoringAverage",2007
76,76,"Ryuji Imada",104,4.67,818,175,"Back9Par5ScoringAverage",2007
76,76,"Steve Marino",106,4.67,813,174,"Back9Par5ScoringAverage",2007
76,76,"Ryan Palmer",91,4.67,724,155,"Back9Par5ScoringAverage",2007
76,76,"Kenny Perry",83,4.67,621,133,"Back9Par5ScoringAverage",2007
76,76,"Duffy Waldorf",69,4.67,574,123,"Back9Par5ScoringAverage",2007
86,86,"Stuart Appleby",74,4.68,529,113,"Back9Par5ScoringAverage",2007
86,86,"Daniel Chopra",106,4.68,857,183,"Back9Par5ScoringAverage",2007
86,86,"Brendon de Jonge",76,4.68,613,131,"Back9Par5ScoringAverage",2007
86,86,"JP Hayes",89,4.68,707,151,"Back9Par5ScoringAverage",2007
86,86,"Jerry Kelly",101,4.68,678,145,"Back9Par5ScoringAverage",2007
86,86,"Sean OHair",98,4.68,721,154,"Back9Par5ScoringAverage",2007
86,86,"Corey Pavin",81,4.68,623,133,"Back9Par5ScoringAverage",2007
86,86,"Carl Pettersson",111,4.68,815,174,"Back9Par5ScoringAverage",2007
86,86,"Kyle Reifers",71,4.68,566,121,"Back9Par5ScoringAverage",2007
86,86,"Paul Stankowski",52,4.68,435,93,"Back9Par5ScoringAverage",2007
96,96,"Tommy Armour III",81,4.69,656,140,"Back9Par5ScoringAverage",2007
96,96,"Ryan Armour",107,4.69,797,170,"Back9Par5ScoringAverage",2007
96,96,"Glen Day",85,4.69,642,137,"Back9Par5ScoringAverage",2007
96,96,"Tom Johnson",74,4.69,610,130,"Back9Par5ScoringAverage",2007
96,96,"Zach Johnson",76,4.69,535,114,"Back9Par5ScoringAverage",2007
96,96,"Cliff Kresge",107,4.69,792,169,"Back9Par5ScoringAverage",2007
96,96,"Jose Maria Olazabal",52,4.69,399,85,"Back9Par5ScoringAverage",2007
96,96,"Tom Pernice Jr",104,4.69,764,163,"Back9Par5ScoringAverage",2007
96,96,"Joey Sindelar",75,4.69,619,132,"Back9Par5ScoringAverage",2007
96,96,"Johnson Wagner",97,4.69,779,166,"Back9Par5ScoringAverage",2007
96,96,"Brett Wetterich",88,4.69,619,132,"Back9Par5ScoringAverage",2007
107,107,"Luke Donald",69,4.7,470,100,"Back9Par5ScoringAverage",2007
107,107,"Steve Flesch",100,4.7,756,161,"Back9Par5ScoringAverage",2007
107,107,"Matt Hendrix",63,4.7,522,111,"Back9Par5ScoringAverage",2007
107,107,"Tim Herron",98,4.7,681,145,"Back9Par5ScoringAverage",2007
107,107,"Doug LaBelle II",104,4.7,771,164,"Back9Par5ScoringAverage",2007
107,107,"Stephen Leaney",82,4.7,635,135,"Back9Par5ScoringAverage",2007
107,107,"Frank Lickliter II",95,4.7,710,151,"Back9Par5ScoringAverage",2007
107,107,"Peter Lonard",85,4.7,620,132,"Back9Par5ScoringAverage",2007
107,107,"John Mallinger",96,4.7,743,158,"Back9Par5ScoringAverage",2007
107,107,"Troy Matteson",87,4.7,662,141,"Back9Par5ScoringAverage",2007
107,107,"Parker McLachlin",83,4.7,672,143,"Back9Par5ScoringAverage",2007
107,107,"Tag Ridings",52,4.7,451,96,"Back9Par5ScoringAverage",2007
107,107,"Jeff Sluman",60,4.7,484,103,"Back9Par5ScoringAverage",2007
120,120,"Brian Gay",107,4.71,814,173,"Back9Par5ScoringAverage",2007
120,120,"Retief Goosen",50,4.71,320,68,"Back9Par5ScoringAverage",2007
120,120,"Steve Lowery",74,4.71,603,128,"Back9Par5ScoringAverage",2007
120,120,"George McNeill",95,4.71,754,160,"Back9Par5ScoringAverage",2007
120,120,"Jesper Parnevik",88,4.71,688,146,"Back9Par5ScoringAverage",2007
120,120,"Chris Stroud",66,4.71,527,112,"Back9Par5ScoringAverage",2007
120,120,"Dean Wilson",92,4.71,669,142,"Back9Par5ScoringAverage",2007
127,127,"Stewart Cink",91,4.72,623,132,"Back9Par5ScoringAverage",2007
127,127,"Ben Curtis",80,4.72,562,119,"Back9Par5ScoringAverage",2007
127,127,"Jason Dufner",100,4.72,783,166,"Back9Par5ScoringAverage",2007
127,127,"Robert Gamez",88,4.72,699,148,"Back9Par5ScoringAverage",2007
127,127,"Freddie Jacobson",70,4.72,505,107,"Back9Par5ScoringAverage",2007
127,127,"Arron Oberholser",69,4.72,444,94,"Back9Par5ScoringAverage",2007
127,127,"Camilo Villegas",82,4.72,600,127,"Back9Par5ScoringAverage",2007
127,127,"Steve Wheatcroft",73,4.72,618,131,"Back9Par5ScoringAverage",2007
135,135,"Woody Austin",95,4.73,695,147,"Back9Par5ScoringAverage",2007
135,135,"Brian Bateman",55,4.73,393,83,"Back9Par5ScoringAverage",2007
135,135,"Chris Couch",76,4.73,605,128,"Back9Par5ScoringAverage",2007
135,135,"Bubba Dickerson",51,4.73,416,88,"Back9Par5ScoringAverage",2007
135,135,"Chris DiMarco",79,4.73,563,119,"Back9Par5ScoringAverage",2007
135,135,"Bob Heintz",85,4.73,672,142,"Back9Par5ScoringAverage",2007
135,135,"Justin Leonard",95,4.73,676,143,"Back9Par5ScoringAverage",2007
135,135,"Ian Poulter",63,4.73,435,92,"Back9Par5ScoringAverage",2007
135,135,"Jim Rutledge",59,4.73,482,102,"Back9Par5ScoringAverage",2007
135,135,"Kevin Stadler",95,4.73,761,161,"Back9Par5ScoringAverage",2007
145,145,"Bart Bryant",87,4.74,664,140,"Back9Par5ScoringAverage",2007
145,145,"Andrew Buckle",77,4.74,559,118,"Back9Par5ScoringAverage",2007
145,145,"John Daly",59,4.74,446,94,"Back9Par5ScoringAverage",2007
145,145,"Ken Duke",112,4.74,882,186,"Back9Par5ScoringAverage",2007
145,145,"Harrison Frazar",88,4.74,692,146,"Back9Par5ScoringAverage",2007
145,145,"Craig Lile",77,4.74,621,131,"Back9Par5ScoringAverage",2007
145,145,"Davis Love III",66,4.74,450,95,"Back9Par5ScoringAverage",2007
145,145,"Jarrod Lyle",77,4.74,611,129,"Back9Par5ScoringAverage",2007
145,145,"John Merrick",92,4.74,734,155,"Back9Par5ScoringAverage",2007
145,145,"Nick OHern",72,4.74,460,97,"Back9Par5ScoringAverage",2007
145,145,"Jeff Quinney",95,4.74,734,155,"Back9Par5ScoringAverage",2007
145,145,"Michael Sim",52,4.74,431,91,"Back9Par5ScoringAverage",2007
145,145,"Boo Weekley",101,4.74,702,148,"Back9Par5ScoringAverage",2007
145,145,"Jay Williamson",50,4.74,422,89,"Back9Par5ScoringAverage",2007
159,159,"Eric Axley",107,4.75,836,176,"Back9Par5ScoringAverage",2007
159,159,"Michael Boyd",61,4.75,504,106,"Back9Par5ScoringAverage",2007
159,159,"David Branshaw",83,4.75,675,142,"Back9Par5ScoringAverage",2007
159,159,"Marco Dawson",73,4.75,584,123,"Back9Par5ScoringAverage",2007
159,159,"Lee Janzen",66,4.75,556,117,"Back9Par5ScoringAverage",2007
159,159,"Craig Kanada",109,4.75,845,178,"Back9Par5ScoringAverage",2007
159,159,"Rory Sabbatini",81,4.75,580,122,"Back9Par5ScoringAverage",2007
166,166,"Tom Byrum",50,4.76,414,87,"Back9Par5ScoringAverage",2007
166,166,"Joe Durant",88,4.76,633,133,"Back9Par5ScoringAverage",2007
166,166,"Daisuke Maruyama",86,4.76,676,142,"Back9Par5ScoringAverage",2007
166,166,"Bryce Molder",56,4.76,471,99,"Back9Par5ScoringAverage",2007
166,166,"Greg Owen",81,4.76,647,136,"Back9Par5ScoringAverage",2007
166,166,"Kirk Triplett",77,4.76,662,139,"Back9Par5ScoringAverage",2007
172,172,"Robert Garrigus",95,4.77,753,158,"Back9Par5ScoringAverage",2007
172,172,"Trevor Immelman",74,4.77,506,106,"Back9Par5ScoringAverage",2007
172,172,"Rocco Mediate",72,4.77,558,117,"Back9Par5ScoringAverage",2007
172,172,"Mark Wilson",87,4.77,649,136,"Back9Par5ScoringAverage",2007
176,176,"Mark Brooks",53,4.78,425,89,"Back9Par5ScoringAverage",2007
176,176,"Mark Hensby",81,4.78,636,133,"Back9Par5ScoringAverage",2007
176,176,"Jeff Maggert",79,4.78,598,125,"Back9Par5ScoringAverage",2007
176,176,"Geoff Ogilvy",84,4.78,535,112,"Back9Par5ScoringAverage",2007
180,180,"Tim Clark",66,4.79,469,98,"Back9Par5ScoringAverage",2007
180,180,"Jose Coceres",50,4.79,369,77,"Back9Par5ScoringAverage",2007
180,180,"Anders Hansen",55,4.79,393,82,"Back9Par5ScoringAverage",2007
183,183,"Stephen Ames",81,4.8,528,110,"Back9Par5ScoringAverage",2007
183,183,"Dicky Pride",71,4.8,581,121,"Back9Par5ScoringAverage",2007
185,185,"Jeff Brehaut",59,4.81,491,102,"Back9Par5ScoringAverage",2007
185,185,"Paul Goydos",60,4.81,428,89,"Back9Par5ScoringAverage",2007
185,185,"Padraig Harrington",64,4.81,438,91,"Back9Par5ScoringAverage",2007
185,185,"Tripp Isenhour",86,4.81,693,144,"Back9Par5ScoringAverage",2007
185,185,"Shaun Micheel",91,4.81,693,144,"Back9Par5ScoringAverage",2007
185,185,"Scott Verplank",82,4.81,563,117,"Back9Par5ScoringAverage",2007
191,191,"Fred Funk",65,4.82,434,90,"Back9Par5ScoringAverage",2007
191,191,"Richard Johnson",93,4.82,747,155,"Back9Par5ScoringAverage",2007
193,193,"Jaco Van Zyl",51,4.84,445,92,"Back9Par5ScoringAverage",2007
194,194,"Chad Campbell",96,4.86,647,133,"Back9Par5ScoringAverage",2007
194,194,"Henrik Stenson",52,4.86,350,72,"Back9Par5ScoringAverage",2007
196,196,"Todd Hamilton",76,4.94,627,127,"Back9Par5ScoringAverage",2007
