"TenthTeeEarlyRound4ScoringAverage_RANKTHISWEEK_2016","TenthTeeEarlyRound4ScoringAverage_RANKLASTWEEK_2016","TenthTeeEarlyRound4ScoringAverage_PLAYERNAME_2016","TenthTeeEarlyRound4ScoringAverage__2016","TenthTeeEarlyRound4ScoringAverage_AVG_2016","TenthTeeEarlyRound4ScoringAverage_TOTALSTROKES_2016","TenthTeeEarlyRound4ScoringAverage_TOTALROUNDS_2016","stat_name","year"
1,1,"Chris Kirk",NA,65,65,1,"TenthTeeEarlyRound4ScoringAverage",2016
2,2,"Adam Hadwin",NA,66,66,1,"TenthTeeEarlyRound4ScoringAverage",2016
2,2,"Marc Leishman",NA,66,66,1,"TenthTeeEarlyRound4ScoringAverage",2016
2,2,"Chez Reavie",NA,66,66,1,"TenthTeeEarlyRound4ScoringAverage",2016
2,2,"Brian Stuard",NA,66,66,1,"TenthTeeEarlyRound4ScoringAverage",2016
2,2,"Bubba Watson",NA,66,66,1,"TenthTeeEarlyRound4ScoringAverage",2016
7,7,"Jason Kokrak",NA,66.5,133,2,"TenthTeeEarlyRound4ScoringAverage",2016
8,8,"Charles Howell III",NA,67,67,1,"TenthTeeEarlyRound4ScoringAverage",2016
8,8,"Scott Langley",NA,67,67,1,"TenthTeeEarlyRound4ScoringAverage",2016
8,8,"Luke List",NA,67,67,1,"TenthTeeEarlyRound4ScoringAverage",2016
8,8,"Peter Malnati",NA,67,67,1,"TenthTeeEarlyRound4ScoringAverage",2016
8,8,"Ian Poulter",NA,67,67,1,"TenthTeeEarlyRound4ScoringAverage",2016
8,8,"Scott Stallings",NA,67,67,1,"TenthTeeEarlyRound4ScoringAverage",2016
14,14,"David Lingmerth",NA,67.5,135,2,"TenthTeeEarlyRound4ScoringAverage",2016
14,14,"John Senden",NA,67.5,135,2,"TenthTeeEarlyRound4ScoringAverage",2016
16,16,"Jonas Blixt",NA,68,68,1,"TenthTeeEarlyRound4ScoringAverage",2016
16,16,"Bronson Burgoon",NA,68,68,1,"TenthTeeEarlyRound4ScoringAverage",2016
16,16,"KJ Choi",NA,68,204,3,"TenthTeeEarlyRound4ScoringAverage",2016
16,16,"David Hearn",NA,68,68,1,"TenthTeeEarlyRound4ScoringAverage",2016
16,16,"William McGirt",NA,68,68,1,"TenthTeeEarlyRound4ScoringAverage",2016
16,16,"Justin Thomas",NA,68,68,1,"TenthTeeEarlyRound4ScoringAverage",2016
16,16,"Michael Thompson",NA,68,68,1,"TenthTeeEarlyRound4ScoringAverage",2016
16,16,"Jhonattan Vegas",NA,68,68,1,"TenthTeeEarlyRound4ScoringAverage",2016
16,16,"Johnson Wagner",NA,68,68,1,"TenthTeeEarlyRound4ScoringAverage",2016
16,16,"Gary Woodland",NA,68,136,2,"TenthTeeEarlyRound4ScoringAverage",2016
