"Total1Putts1015_RANKTHISWEEK_2005","Total1Putts1015_RANKLASTWEEK_2005","Total1Putts1015_PLAYERNAME_2005","Total1Putts1015_ROUNDS_2005","Total1Putts1015_TOTAL_2005","Total1Putts1015_TOTALFORALLDISTANCES_2005","Total1Putts1015_PCTOFALL1PUTTS_2005","stat_name","year"
134,134,"Shaun Micheel",81,48,434,11.1,"Total1Putts1015",2005
134,134,"Corey Pavin",77,48,455,10.5,"Total1Putts1015",2005
134,134,"DJ Trahan",81,48,461,10.4,"Total1Putts1015",2005
137,137,"Doug Barron",70,47,443,10.6,"Total1Putts1015",2005
137,137,"John Daly",78,47,401,11.7,"Total1Putts1015",2005
137,137,"Mathias Gronberg",60,47,394,11.9,"Total1Putts1015",2005
137,137,"Jonathan Kaye",77,47,447,10.5,"Total1Putts1015",2005
137,137,"Rocco Mediate",73,47,445,10.6,"Total1Putts1015",2005
137,137,"Craig Perks",67,47,367,12.8,"Total1Putts1015",2005
143,143,"Paul Azinger",66,46,435,10.6,"Total1Putts1015",2005
143,143,"Mark Calcavecchia",92,46,555,8.3,"Total1Putts1015",2005
143,143,"Paul Claxton",79,46,436,10.6,"Total1Putts1015",2005
143,143,"David Hearn",68,46,384,12,"Total1Putts1015",2005
143,143,"Lee Janzen",75,46,423,10.9,"Total1Putts1015",2005
143,143,"Peter Lonard",85,46,444,10.4,"Total1Putts1015",2005
143,143,"Scott McCarron",78,46,424,10.8,"Total1Putts1015",2005
143,143,"Adam Scott",72,46,361,12.7,"Total1Putts1015",2005
143,143,"Tjaart van der Walt",56,46,363,12.7,"Total1Putts1015",2005
143,143,"Tiger Woods",76,46,428,10.7,"Total1Putts1015",2005
153,153,"Joe Durant",81,45,434,10.4,"Total1Putts1015",2005
154,154,"Jason Allred",75,44,435,10.1,"Total1Putts1015",2005
154,154,"Jeff Hart",63,44,389,11.3,"Total1Putts1015",2005
154,154,"Mark Hensby",70,44,347,12.7,"Total1Putts1015",2005
154,154,"Freddie Jacobson",72,44,413,10.7,"Total1Putts1015",2005
154,154,"Andrew Magee",82,44,471,9.3,"Total1Putts1015",2005
154,154,"Mark OMeara",66,44,393,11.2,"Total1Putts1015",2005
154,154,"Rob Rashell",65,44,397,11.1,"Total1Putts1015",2005
161,161,"Jose Coceres",56,43,394,10.9,"Total1Putts1015",2005
161,161,"Chris DiMarco",83,43,438,9.8,"Total1Putts1015",2005
161,161,"Jay Williamson",53,43,330,13,"Total1Putts1015",2005
164,164,"Stuart Appleby",84,42,440,9.5,"Total1Putts1015",2005
164,164,"Matt Davidson",53,42,350,12,"Total1Putts1015",2005
164,164,"Michael Long",72,42,411,10.2,"Total1Putts1015",2005
167,167,"KJ Choi",78,41,389,10.5,"Total1Putts1015",2005
167,167,"John Elliott",58,41,349,11.7,"Total1Putts1015",2005
169,169,"Retief Goosen",71,40,293,13.7,"Total1Putts1015",2005
169,169,"Padraig Harrington",50,40,290,13.8,"Total1Putts1015",2005
169,169,"Tom Lehman",69,40,333,12,"Total1Putts1015",2005
172,172,"Chris Anderson",66,39,421,9.3,"Total1Putts1015",2005
172,172,"Craig Barlow",81,39,421,9.3,"Total1Putts1015",2005
172,172,"Jeff Brehaut",71,39,409,9.5,"Total1Putts1015",2005
172,172,"Sergio Garcia",73,39,343,11.4,"Total1Putts1015",2005
172,172,"JP Hayes",63,39,412,9.5,"Total1Putts1015",2005
177,177,"Phil Mickelson",81,38,382,9.9,"Total1Putts1015",2005
177,177,"Ian Poulter",62,38,248,15.3,"Total1Putts1015",2005
177,177,"Mike Weir",71,38,348,10.9,"Total1Putts1015",2005
180,180,"Jim Carter",62,37,352,10.5,"Total1Putts1015",2005
180,180,"Dennis Paulson",63,37,361,10.2,"Total1Putts1015",2005
182,182,"Mark Brooks",72,36,440,8.2,"Total1Putts1015",2005
182,182,"Fred Couples",72,36,286,12.6,"Total1Putts1015",2005
182,182,"Steve Elkington",67,36,354,10.2,"Total1Putts1015",2005
182,182,"Glen Hnatiuk",59,36,324,11.1,"Total1Putts1015",2005
182,182,"Bradley Hughes",52,36,292,12.3,"Total1Putts1015",2005
187,187,"Danny Briggs",70,35,412,8.5,"Total1Putts1015",2005
187,187,"Jay Haas",54,35,271,12.9,"Total1Putts1015",2005
187,187,"Richard Johnson",50,35,333,10.5,"Total1Putts1015",2005
190,190,"Rich Beem",66,34,326,10.4,"Total1Putts1015",2005
190,190,"Bill Glasson",54,34,299,11.4,"Total1Putts1015",2005
190,190,"Chris Riley",67,34,313,10.9,"Total1Putts1015",2005
193,193,"Jose Maria Olazabal",55,33,317,10.4,"Total1Putts1015",2005
194,194,"Luke Donald",67,32,276,11.6,"Total1Putts1015",2005
194,194,"Arron Oberholser",65,32,348,9.2,"Total1Putts1015",2005
196,196,"Steve Jones",56,31,307,10.1,"Total1Putts1015",2005
196,196,"Hideto Tanihara",50,31,287,10.8,"Total1Putts1015",2005
196,196,"Lee Westwood",50,31,225,13.8,"Total1Putts1015",2005
199,199,"Ben Curtis",65,30,346,8.7,"Total1Putts1015",2005
199,199,"Dan Forsman",52,30,329,9.1,"Total1Putts1015",2005
201,201,"Bernhard Langer",67,29,336,8.6,"Total1Putts1015",2005
202,202,"Thomas Levet",54,28,238,11.8,"Total1Putts1015",2005
