"Scramblingfrom30yards_RANKTHISWEEK_2016","Scramblingfrom30yards_RANKLASTWEEK_2016","Scramblingfrom30yards_PLAYERNAME_2016","Scramblingfrom30yards_ROUNDS_2016","Scramblingfrom30yards_Pct_2016","Scramblingfrom30yards_SUCCESSES_2016","Scramblingfrom30yards_ATTEMPTS_2016","stat_name","year"
103,93,"Jonas Blixt",46,28.57,14,49,"Scramblingfrom30yards",2016
103,100,"Andres Romero",22,28.57,4,14,"Scramblingfrom30yards",2016
103,117,"Mark Wilson",42,28.57,12,42,"Scramblingfrom30yards",2016
106,88,"Nick Taylor",57,28.3,15,53,"Scramblingfrom30yards",2016
107,108,"Matt Kuchar",46,28,7,25,"Scramblingfrom30yards",2016
107,108,"Graeme McDowell",33,28,7,25,"Scramblingfrom30yards",2016
109,106,"Chris Stroud",52,27.91,12,43,"Scramblingfrom30yards",2016
110,112,"Abraham Ancer",26,27.78,5,18,"Scramblingfrom30yards",2016
110,112,"Billy Hurley III",22,27.78,5,18,"Scramblingfrom30yards",2016
112,108,"Bill Haas",42,27.59,8,29,"Scramblingfrom30yards",2016
112,104,"Carlos Ortiz",47,27.59,16,58,"Scramblingfrom30yards",2016
114,95,"Scott Stallings",46,27.5,11,40,"Scramblingfrom30yards",2016
115,114,"Jon Curran",55,27.45,14,51,"Scramblingfrom30yards",2016
116,166,"Adam Hadwin",53,27.27,12,44,"Scramblingfrom30yards",2016
116,187,"Martin Piller",37,27.27,6,22,"Scramblingfrom30yards",2016
116,147,"Michael Thompson",46,27.27,9,33,"Scramblingfrom30yards",2016
119,119,"Seung Yul Noh",54,26.98,17,63,"Scramblingfrom30yards",2016
120,120,"Rhein Gibson",36,26.92,7,26,"Scramblingfrom30yards",2016
121,99,"Derek Fathauer",58,26.83,22,82,"Scramblingfrom30yards",2016
121,134,"Will Wilcox",47,26.83,11,41,"Scramblingfrom30yards",2016
123,108,"Kevin Chappell",49,26.67,8,30,"Scramblingfrom30yards",2016
124,115,"David Hearn",55,26.47,9,34,"Scramblingfrom30yards",2016
125,124,"Jason Dufner",53,26.32,10,38,"Scramblingfrom30yards",2016
125,131,"Luke List",51,26.32,10,38,"Scramblingfrom30yards",2016
125,95,"Rob Oppenheim",37,26.32,10,38,"Scramblingfrom30yards",2016
125,124,"Wes Roach",33,26.32,5,19,"Scramblingfrom30yards",2016
129,126,"Retief Goosen",37,26.09,12,46,"Scramblingfrom30yards",2016
130,145,"Francesco Molinari",36,25.64,10,39,"Scramblingfrom30yards",2016
131,133,"Freddie Jacobson",54,25.58,11,43,"Scramblingfrom30yards",2016
132,105,"Blayne Barber",44,25.49,13,51,"Scramblingfrom30yards",2016
133,130,"Morgan Hoffmann",43,25.35,18,71,"Scramblingfrom30yards",2016
134,134,"Daniel Berger",52,25,8,32,"Scramblingfrom30yards",2016
134,89,"Paul Casey",39,25,6,24,"Scramblingfrom30yards",2016
134,134,"Ken Duke",26,25,5,20,"Scramblingfrom30yards",2016
134,134,"John Huh",51,25,10,40,"Scramblingfrom30yards",2016
134,164,"Scott Langley",41,25,7,28,"Scramblingfrom30yards",2016
134,134,"Lucas Lee",22,25,5,20,"Scramblingfrom30yards",2016
134,131,"Davis Love III",40,25,10,40,"Scramblingfrom30yards",2016
134,154,"Hunter Mahan",43,25,11,44,"Scramblingfrom30yards",2016
134,134,"Ryan Palmer",46,25,10,40,"Scramblingfrom30yards",2016
134,134,"Scott Piercy",45,25,8,32,"Scramblingfrom30yards",2016
134,127,"Johnson Wagner",44,25,8,32,"Scramblingfrom30yards",2016
145,153,"Ricky Barnes",57,24.59,15,61,"Scramblingfrom30yards",2016
146,159,"Andres Gonzales",46,24.49,12,49,"Scramblingfrom30yards",2016
147,144,"Carl Pettersson",31,24.39,10,41,"Scramblingfrom30yards",2016
148,134,"Emiliano Grillo",47,24.32,9,37,"Scramblingfrom30yards",2016
149,162,"Zac Blair",56,24.24,8,33,"Scramblingfrom30yards",2016
149,121,"DH Lee",35,24.24,8,33,"Scramblingfrom30yards",2016
151,172,"David Lingmerth",54,24.14,7,29,"Scramblingfrom30yards",2016
151,174,"Kevin Streelman",46,24.14,7,29,"Scramblingfrom30yards",2016
153,152,"Erik Compton",45,24.07,13,54,"Scramblingfrom30yards",2016
154,115,"Angel Cabrera",42,24,12,50,"Scramblingfrom30yards",2016
155,148,"Jordan Spieth",34,23.81,5,21,"Scramblingfrom30yards",2016
156,149,"Zach Johnson",42,23.68,9,38,"Scramblingfrom30yards",2016
156,162,"Gary Woodland",45,23.68,9,38,"Scramblingfrom30yards",2016
158,150,"Keegan Bradley",40,23.33,7,30,"Scramblingfrom30yards",2016
159,117,"Graham DeLaet",50,23.26,10,43,"Scramblingfrom30yards",2016
160,158,"Bryce Molder",50,22.86,8,35,"Scramblingfrom30yards",2016
161,154,"Will Ma Kenzie",54,22.5,9,40,"Scramblingfrom30yards",2016
161,193,"George McNeill",33,22.5,9,40,"Scramblingfrom30yards",2016
161,180,"Sean OHair",45,22.5,9,40,"Scramblingfrom30yards",2016
164,160,"Shane Bertsch",30,22.22,4,18,"Scramblingfrom30yards",2016
164,174,"Jason Bohn",37,22.22,4,18,"Scramblingfrom30yards",2016
164,202,"Jamie Donaldson",28,22.22,6,27,"Scramblingfrom30yards",2016
164,174,"Matt Every",34,22.22,10,45,"Scramblingfrom30yards",2016
164,150,"Matt Jones",45,22.22,8,36,"Scramblingfrom30yards",2016
164,168,"Greg Owen",56,22.22,10,45,"Scramblingfrom30yards",2016
170,145,"Robert Allenby",35,21.95,9,41,"Scramblingfrom30yards",2016
170,180,"Hiroshi Iwata",51,21.95,9,41,"Scramblingfrom30yards",2016
170,161,"Hudson Swafford",52,21.95,9,41,"Scramblingfrom30yards",2016
170,166,"Dawie van der Walt",48,21.95,9,41,"Scramblingfrom30yards",2016
174,171,"Kyle Reifers",63,21.74,10,46,"Scramblingfrom30yards",2016
175,154,"Scott Brown",59,21.43,9,42,"Scramblingfrom30yards",2016
176,170,"Jason Kokrak",52,21.05,8,38,"Scramblingfrom30yards",2016
177,134,"Vaughn Taylor",30,20.83,5,24,"Scramblingfrom30yards",2016
178,174,"Brendan Steele",48,20.51,8,39,"Scramblingfrom30yards",2016
179,183,"Chesson Hadley",51,20,9,45,"Scramblingfrom30yards",2016
179,174,"Andrew Landry",24,20,3,15,"Scramblingfrom30yards",2016
179,174,"Steve Marino",40,20,8,40,"Scramblingfrom30yards",2016
179,164,"Patrick Reed",53,20,6,30,"Scramblingfrom30yards",2016
183,186,"Patrick Rodgers",49,19.51,8,41,"Scramblingfrom30yards",2016
184,192,"Justin Hicks",26,19.35,6,31,"Scramblingfrom30yards",2016
185,197,"Ian Poulter",37,19.05,4,21,"Scramblingfrom30yards",2016
185,183,"Steve Stricker",25,19.05,4,21,"Scramblingfrom30yards",2016
187,173,"Jason Gore",51,18.75,6,32,"Scramblingfrom30yards",2016
187,154,"Brian Stuard",24,18.75,3,16,"Scramblingfrom30yards",2016
189,180,"Brendon de Jonge",55,17.95,7,39,"Scramblingfrom30yards",2016
190,183,"Shane Lowry",35,17.39,4,23,"Scramblingfrom30yards",2016
190,188,"Kyle Stanley",57,17.39,8,46,"Scramblingfrom30yards",2016
192,189,"Jim Herman",55,17.24,5,29,"Scramblingfrom30yards",2016
193,194,"Steven Bowditch",40,17.19,11,64,"Scramblingfrom30yards",2016
194,195,"Matthew Fitzpatrick",23,16.67,4,24,"Scramblingfrom30yards",2016
194,190,"Scott Pinckney",53,16.67,7,42,"Scramblingfrom30yards",2016
196,201,"JJ Henry",44,16,8,50,"Scramblingfrom30yards",2016
197,191,"Sam Saunders",40,15.91,7,44,"Scramblingfrom30yards",2016
198,205,"Harris English",51,15.38,6,39,"Scramblingfrom30yards",2016
198,198,"Cameron Percy",22,15.38,2,13,"Scramblingfrom30yards",2016
198,198,"Dicky Pride",33,15.38,4,26,"Scramblingfrom30yards",2016
198,198,"DJ Trahan",23,15.38,2,13,"Scramblingfrom30yards",2016
202,202,"Boo Weekley",53,15.15,5,33,"Scramblingfrom30yards",2016
203,206,"Justin Thomas",53,15,6,40,"Scramblingfrom30yards",2016
204,202,"Russell Henley",42,14.29,4,28,"Scramblingfrom30yards",2016
205,196,"Kevin Kisner",49,13.79,4,29,"Scramblingfrom30yards",2016
206,207,"Bernd Wiesberger",23,6.67,1,15,"Scramblingfrom30yards",2016
207,208,"Miguel Angel Carballo",24,0,NA,11,"Scramblingfrom30yards",2016
