"GIRPercentageLess75yards_RANKTHISWEEK_2006","GIRPercentageLess75yards_RANKLASTWEEK_2006","GIRPercentageLess75yards_PLAYERNAME_2006","GIRPercentageLess75yards_ROUNDS_2006","GIRPercentageLess75yards_Pct_2006","GIRPercentageLess75yards_GREENSHIT_2006","GIRPercentageLess75yards_TOTALHOLES_2006","GIRPercentageLess75yards_RELATIVETOPAR_2006","stat_name","year"
108,108,"Olin Browne",108,87.32,124,142,-0.57,"GIRPercentageLess75yards",2006
108,108,"John Rollins",93,87.32,186,213,-0.7,"GIRPercentageLess75yards",2006
110,110,"Jonathan Kaye",95,87.29,206,236,-0.54,"GIRPercentageLess75yards",2006
111,111,"Pat Perez",50,87.18,102,117,-0.65,"GIRPercentageLess75yards",2006
112,112,"Rich Beem",85,87.17,163,187,-0.61,"GIRPercentageLess75yards",2006
113,113,"Shigeki Maruyama",94,87.15,156,179,-0.52,"GIRPercentageLess75yards",2006
114,114,"Tim Herron",82,87.14,122,140,-0.64,"GIRPercentageLess75yards",2006
114,114,"JB Holmes",81,87.14,210,241,-0.64,"GIRPercentageLess75yards",2006
114,114,"Geoff Ogilvy",76,87.14,122,140,-0.67,"GIRPercentageLess75yards",2006
117,117,"Duffy Waldorf",96,87.05,168,193,-0.63,"GIRPercentageLess75yards",2006
118,118,"Scott Gutschewski",53,87.02,114,131,-0.65,"GIRPercentageLess75yards",2006
119,119,"Shaun Micheel",96,86.88,139,160,-0.63,"GIRPercentageLess75yards",2006
120,120,"Ryan Palmer",101,86.85,185,213,-0.6,"GIRPercentageLess75yards",2006
121,121,"Doug Barron",74,86.81,125,144,-0.54,"GIRPercentageLess75yards",2006
121,121,"Todd Fischer",101,86.81,158,182,-0.6,"GIRPercentageLess75yards",2006
123,123,"Padraig Harrington",54,86.67,104,120,-0.63,"GIRPercentageLess75yards",2006
124,124,"Wes Short Jr",96,86.64,188,217,-0.57,"GIRPercentageLess75yards",2006
125,125,"Bob May",65,86.61,110,127,-0.56,"GIRPercentageLess75yards",2006
125,125,"Charles Warren",93,86.61,194,224,-0.65,"GIRPercentageLess75yards",2006
127,127,"Luke Donald",66,86.6,84,97,-0.57,"GIRPercentageLess75yards",2006
128,128,"Matt Hansen",68,86.58,129,149,-0.58,"GIRPercentageLess75yards",2006
129,129,"Greg Owen",79,86.46,166,192,-0.59,"GIRPercentageLess75yards",2006
130,130,"Kevin Sutherland",100,86.45,185,214,-0.64,"GIRPercentageLess75yards",2006
131,131,"Ryuji Imada",105,86.43,172,199,-0.58,"GIRPercentageLess75yards",2006
132,132,"David Howell",52,86.42,70,81,-0.53,"GIRPercentageLess75yards",2006
133,133,"Todd Hamilton",72,86.41,89,103,-0.61,"GIRPercentageLess75yards",2006
134,134,"Sean OHair",100,86.36,190,220,-0.63,"GIRPercentageLess75yards",2006
135,135,"Bubba Watson",83,86.35,253,293,-0.58,"GIRPercentageLess75yards",2006
136,136,"Jesper Parnevik",84,86.3,189,219,-0.72,"GIRPercentageLess75yards",2006
137,137,"JJ Henry",96,86.29,151,175,-0.63,"GIRPercentageLess75yards",2006
137,137,"Peter Lonard",77,86.29,107,124,-0.56,"GIRPercentageLess75yards",2006
139,139,"Bob Tway",81,86.27,132,153,-0.55,"GIRPercentageLess75yards",2006
140,140,"Mathew Goggin",72,86.21,150,174,-0.59,"GIRPercentageLess75yards",2006
141,141,"Bill Haas",99,86.11,217,252,-0.63,"GIRPercentageLess75yards",2006
141,141,"John Huston",74,86.11,124,144,-0.56,"GIRPercentageLess75yards",2006
143,143,"Dean Wilson",115,86.1,161,187,-0.64,"GIRPercentageLess75yards",2006
144,144,"James Driscoll",80,86,172,200,-0.59,"GIRPercentageLess75yards",2006
145,145,"Charles Howell III",96,85.98,184,214,-0.63,"GIRPercentageLess75yards",2006
146,146,"Bart Bryant",87,85.81,127,148,-0.59,"GIRPercentageLess75yards",2006
147,147,"Bob Estes",85,85.63,143,167,-0.61,"GIRPercentageLess75yards",2006
148,148,"Greg Chalmers",71,85.59,101,118,-0.56,"GIRPercentageLess75yards",2006
148,148,"Troy Matteson",101,85.59,202,236,-0.6,"GIRPercentageLess75yards",2006
150,150,"Fred Funk",106,85.55,148,173,-0.53,"GIRPercentageLess75yards",2006
151,151,"Brian Gay",107,85.53,130,152,-0.62,"GIRPercentageLess75yards",2006
151,151,"Camilo Villegas",95,85.53,201,235,-0.69,"GIRPercentageLess75yards",2006
153,153,"Billy Andrade",78,85.5,112,131,-0.58,"GIRPercentageLess75yards",2006
154,154,"Justin Leonard",83,85.45,94,110,-0.51,"GIRPercentageLess75yards",2006
155,155,"Daniel Chopra",110,85.32,215,252,-0.67,"GIRPercentageLess75yards",2006
156,156,"Carlos Franco",86,85.29,174,204,-0.61,"GIRPercentageLess75yards",2006
157,157,"Mathias Gronberg",92,85.23,202,237,-0.56,"GIRPercentageLess75yards",2006
158,158,"Nicholas Thompson",96,85.22,196,230,-0.51,"GIRPercentageLess75yards",2006
159,159,"Brian Bateman",69,85.19,115,135,-0.62,"GIRPercentageLess75yards",2006
160,160,"Ted Purdy",103,85.14,189,222,-0.6,"GIRPercentageLess75yards",2006
161,161,"John Cook",67,85.11,80,94,-0.53,"GIRPercentageLess75yards",2006
162,162,"Corey Pavin",74,85,68,80,-0.57,"GIRPercentageLess75yards",2006
163,163,"Eric Axley",91,84.98,181,213,-0.55,"GIRPercentageLess75yards",2006
164,164,"Joey Sindelar",90,84.94,141,166,-0.56,"GIRPercentageLess75yards",2006
165,165,"Brad Faxon",78,84.93,124,146,-0.56,"GIRPercentageLess75yards",2006
166,166,"Ryan Moore",68,84.89,118,139,-0.66,"GIRPercentageLess75yards",2006
167,167,"Retief Goosen",68,84.85,112,132,-0.62,"GIRPercentageLess75yards",2006
168,168,"Robert Garrigus",85,84.82,190,224,-0.61,"GIRPercentageLess75yards",2006
169,169,"Michael Allen",84,84.81,134,158,-0.71,"GIRPercentageLess75yards",2006
170,170,"Paul Goydos",72,84.8,106,125,-0.48,"GIRPercentageLess75yards",2006
171,171,"Davis Love III",85,84.77,128,151,-0.63,"GIRPercentageLess75yards",2006
172,172,"David Branshaw",98,84.73,172,203,-0.54,"GIRPercentageLess75yards",2006
173,173,"John Daly",51,84.67,116,137,-0.57,"GIRPercentageLess75yards",2006
174,174,"Brent Geiberger",99,84.58,170,201,-0.51,"GIRPercentageLess75yards",2006
175,175,"Paul Azinger",87,84.36,151,179,-0.6,"GIRPercentageLess75yards",2006
176,176,"Henrik Bjornstad",97,84.35,194,230,-0.57,"GIRPercentageLess75yards",2006
177,177,"Hidemichi Tanaka",74,84.07,95,113,-0.45,"GIRPercentageLess75yards",2006
178,178,"Lee Janzen",79,84,105,125,-0.61,"GIRPercentageLess75yards",2006
178,178,"Jon Mills",68,84,105,125,-0.63,"GIRPercentageLess75yards",2006
180,180,"Aaron Baddeley",78,83.95,136,162,-0.71,"GIRPercentageLess75yards",2006
181,181,"Mark Brooks",90,83.82,114,136,-0.43,"GIRPercentageLess75yards",2006
182,182,"Chris Riley",86,83.8,119,142,-0.59,"GIRPercentageLess75yards",2006
183,183,"Bubba Dickerson",98,83.79,212,253,-0.52,"GIRPercentageLess75yards",2006
184,184,"Alex Aragon",63,83.21,114,137,-0.61,"GIRPercentageLess75yards",2006
184,184,"Jeff Overton",95,83.21,218,262,-0.58,"GIRPercentageLess75yards",2006
186,186,"Danny Ellis",68,83.1,118,142,-0.63,"GIRPercentageLess75yards",2006
187,187,"Arjun Atwal",97,82.11,156,190,-0.63,"GIRPercentageLess75yards",2006
188,188,"Jeff Maggert",81,81.7,125,153,-0.53,"GIRPercentageLess75yards",2006
189,189,"Tommy Armour III",65,81.63,80,98,-0.54,"GIRPercentageLess75yards",2006
190,190,"Thomas Levet",53,80.87,93,115,-0.45,"GIRPercentageLess75yards",2006
191,191,"Fred Couples",52,80.81,80,99,-0.53,"GIRPercentageLess75yards",2006
192,192,"Patrick Sheehan",104,80.65,150,186,-0.61,"GIRPercentageLess75yards",2006
193,193,"Ryan Hietala",61,80,120,150,-0.58,"GIRPercentageLess75yards",2006
194,194,"Ian Leggatt",80,79.66,141,177,-0.6,"GIRPercentageLess75yards",2006
195,195,"Daisuke Maruyama",83,79.63,129,162,-0.62,"GIRPercentageLess75yards",2006
196,196,"Greg Kraft",79,78.13,100,128,-0.54,"GIRPercentageLess75yards",2006
