"PGAChampionshipPoints_RANKTHISWEEK_2016","PGAChampionshipPoints_RANKLASTWEEK_2016","PGAChampionshipPoints_PLAYERNAME_2016","PGAChampionshipPoints_EVENTS_2016","PGAChampionshipPoints_POINTS_2016","stat_name","year"
201,213,"Robert Garrigus",13,179873,"PGAChampionshipPoints",2016
202,206,"Steve Wheatcroft",19,174400,"PGAChampionshipPoints",2016
203,201,"Hao Tong Li",3,173750,"PGAChampionshipPoints",2016
204,202,"Andres Romero",9,164251,"PGAChampionshipPoints",2016
205,203,"Thomas Pieters",3,162346,"PGAChampionshipPoints",2016
206,204,"Bud Cauley",6,154017,"PGAChampionshipPoints",2016
207,205,"Cameron Percy",9,153254,"PGAChampionshipPoints",2016
208,207,"Hunter Stewart",7,149977,"PGAChampionshipPoints",2016
209,214,"Henrik Norlander",13,146178,"PGAChampionshipPoints",2016
210,208,"Thorbjorn Olesen",2,146000,"PGAChampionshipPoints",2016
211,209,"Marc Warren",3,140792,"PGAChampionshipPoints",2016
212,210,"Kelly Kraft",12,138916,"PGAChampionshipPoints",2016
213,211,"Jonathan Byrd",8,138845,"PGAChampionshipPoints",2016
214,212,"KT Kim",2,138000,"PGAChampionshipPoints",2016
215,215,"Tiger Woods",2,129600,"PGAChampionshipPoints",2016
216,216,"Tim Clark",11,128721,"PGAChampionshipPoints",2016
217,217,"Paul Dunne",3,125667,"PGAChampionshipPoints",2016
218,218,"Tyrrell Hatton",2,122100,"PGAChampionshipPoints",2016
219,219,"Steve Flesch",5,117671,"PGAChampionshipPoints",2016
220,220,"Ken Duke",12,117658,"PGAChampionshipPoints",2016
221,221,"Martin Flores",3,115044,"PGAChampionshipPoints",2016
222,222,"Rafael Campos",2,114200,"PGAChampionshipPoints",2016
223,223,"Ryo Ishikawa",9,109806,"PGAChampionshipPoints",2016
224,224,"Gonzalo Fdez Castano",4,108970,"PGAChampionshipPoints",2016
225,225,"Shane Bertsch",9,105493,"PGAChampionshipPoints",2016
226,226,"Marcus Fraser",2,102500,"PGAChampionshipPoints",2016
227,227,"Andrew Dodt",3,101790,"PGAChampionshipPoints",2016
228,228,"Ryan Ruffels",6,100802,"PGAChampionshipPoints",2016
229,229,"Brian Davis",10,89880,"PGAChampionshipPoints",2016
230,230,"James Morrison",2,89300,"PGAChampionshipPoints",2016
231,231,"Bernhard Langer",1,89000,"PGAChampionshipPoints",2016
232,232,"Marcel Siem",2,88750,"PGAChampionshipPoints",2016
233,233,"Nick Cullen",2,85917,"PGAChampionshipPoints",2016
233,233,"WC Liang",2,85917,"PGAChampionshipPoints",2016
235,235,"Joe Affrunti",4,77929,"PGAChampionshipPoints",2016
236,236,"Mikko Ilonen",2,77500,"PGAChampionshipPoints",2016
237,237,"Jaco Van Zyl",1,74500,"PGAChampionshipPoints",2016
238,238,"DH Lee",13,73474,"PGAChampionshipPoints",2016
239,239,"Koumei Oda",2,72700,"PGAChampionshipPoints",2016
240,240,"Oscar Fraustro",3,72200,"PGAChampionshipPoints",2016
241,241,"DA Points",13,70534,"PGAChampionshipPoints",2016
242,242,"Wes Roach",12,70531,"PGAChampionshipPoints",2016
243,243,"Marc Turnesa",5,69390,"PGAChampionshipPoints",2016
244,244,"Ollie Schniederjans",9,68586,"PGAChampionshipPoints",2016
245,245,"Thomas Bjorn",2,68500,"PGAChampionshipPoints",2016
246,246,"Rhein Gibson",13,68128,"PGAChampionshipPoints",2016
247,247,"Tommy Fleetwood",2,68000,"PGAChampionshipPoints",2016
247,247,"David Howell",2,68000,"PGAChampionshipPoints",2016
249,249,"Tim Herron",7,67842,"PGAChampionshipPoints",2016
250,250,"Michael Putnam",9,65600,"PGAChampionshipPoints",2016
251,251,"SSP Chawrasia",2,65580,"PGAChampionshipPoints",2016
252,252,"Richard Lee",2,65230,"PGAChampionshipPoints",2016
253,253,"Greg Chalmers",7,64792,"PGAChampionshipPoints",2016
254,254,"Billy Hurley III",10,64036,"PGAChampionshipPoints",2016
255,255,"Geoff Ogilvy",16,61690,"PGAChampionshipPoints",2016
256,256,"Dicky Pride",14,61396,"PGAChampionshipPoints",2016
257,257,"Yusaku Miyazato",2,61234,"PGAChampionshipPoints",2016
258,258,"Brian Gay",8,57419,"PGAChampionshipPoints",2016
259,259,"Danny Chia",2,56890,"PGAChampionshipPoints",2016
260,260,"Joost Luiten",2,55000,"PGAChampionshipPoints",2016
261,261,"Rod Pampling",9,54619,"PGAChampionshipPoints",2016
262,262,"Nathan Holman",1,54000,"PGAChampionshipPoints",2016
263,263,"Greg Yates",1,52959,"PGAChampionshipPoints",2016
264,264,"Cameron Beckman",8,52855,"PGAChampionshipPoints",2016
265,265,"Miguel Angel Jimenez",2,52000,"PGAChampionshipPoints",2016
265,265,"Xinjun Zhang",1,52000,"PGAChampionshipPoints",2016
267,267,"Satoshi Kodaira",2,51958,"PGAChampionshipPoints",2016
268,268,"Pablo Larrazabal",2,51000,"PGAChampionshipPoints",2016
269,269,"Austin Cook",3,50600,"PGAChampionshipPoints",2016
270,270,"John Merrick",9,49814,"PGAChampionshipPoints",2016
271,271,"Jordan Zunic",1,49750,"PGAChampionshipPoints",2016
272,272,"Trey Mullinax",2,49635,"PGAChampionshipPoints",2016
273,273,"Zecheng Dou",1,49000,"PGAChampionshipPoints",2016
274,274,"Kristoffer Broberg",1,48500,"PGAChampionshipPoints",2016
275,275,"Alexander Noren",1,47500,"PGAChampionshipPoints",2016
276,276,"Alex Prugh",9,47159,"PGAChampionshipPoints",2016
277,277,"Stephen Gallacher",2,47000,"PGAChampionshipPoints",2016
278,278,"Michael Bradley",6,45730,"PGAChampionshipPoints",2016
279,279,"Wu Ashun",1,44792,"PGAChampionshipPoints",2016
279,279,"Trevor Fisher Jr",1,44792,"PGAChampionshipPoints",2016
281,281,"Paul Peterson",1,44508,"PGAChampionshipPoints",2016
282,282,"Miguel Angel Carballo",11,44433,"PGAChampionshipPoints",2016
283,283,"Gary Stal",1,43875,"PGAChampionshipPoints",2016
284,284,"Oliver Wilson",1,43125,"PGAChampionshipPoints",2016
285,285,"Ryan Blaum",1,42160,"PGAChampionshipPoints",2016
286,286,"John Rollins",6,41808,"PGAChampionshipPoints",2016
287,287,"David Lipsky",1,41750,"PGAChampionshipPoints",2016
288,288,"Danie van Tonder",1,41375,"PGAChampionshipPoints",2016
289,289,"Lucas Lee",9,41253,"PGAChampionshipPoints",2016
290,290,"Yi Cao",1,41000,"PGAChampionshipPoints",2016
291,291,"Steven Jeffress",1,40750,"PGAChampionshipPoints",2016
292,292,"Justin Hicks",10,39543,"PGAChampionshipPoints",2016
293,293,"Zack Sucher",2,38750,"PGAChampionshipPoints",2016
294,294,"Billy Mayfair",4,36702,"PGAChampionshipPoints",2016
295,295,"Andrew Landry",9,34777,"PGAChampionshipPoints",2016
296,296,"Brandon Hagy",3,33226,"PGAChampionshipPoints",2016
297,297,"Tom Gillis",9,32675,"PGAChampionshipPoints",2016
298,331,"Matt Dobyns",6,29101,"PGAChampionshipPoints",2016
299,298,"Frank Lickliter II",4,28986,"PGAChampionshipPoints",2016
300,299,"Daisuke Kataoka",1,28742,"PGAChampionshipPoints",2016
301,300,"Darron Stiles",10,27743,"PGAChampionshipPoints",2016
302,324,"Trevor Immelman",9,27722,"PGAChampionshipPoints",2016
303,301,"Bo Van Pelt",7,26732,"PGAChampionshipPoints",2016
304,302,"YE Yang",1,25750,"PGAChampionshipPoints",2016
305,303,"Larry Mize",1,24900,"PGAChampionshipPoints",2016
306,304,"James Driscoll",1,24800,"PGAChampionshipPoints",2016
307,305,"Jason Allred",1,24723,"PGAChampionshipPoints",2016
307,305,"Bill Lunde",2,24723,"PGAChampionshipPoints",2016
309,307,"Ted Purdy",5,21403,"PGAChampionshipPoints",2016
310,308,"Troy Kelly",2,19693,"PGAChampionshipPoints",2016
311,309,"Abraham Ancer",11,19468,"PGAChampionshipPoints",2016
312,310,"Robert Allenby",18,19375,"PGAChampionshipPoints",2016
313,311,"Charlie Beljan",15,18786,"PGAChampionshipPoints",2016
314,312,"Fred Funk",4,18662,"PGAChampionshipPoints",2016
314,312,"Nick Mason",1,18662,"PGAChampionshipPoints",2016
316,314,"Brian Gaffney",1,17900,"PGAChampionshipPoints",2016
317,315,"Byron Smith",2,17697,"PGAChampionshipPoints",2016
318,316,"Tim Petrovic",5,17362,"PGAChampionshipPoints",2016
319,317,"Benjamin Taylor",1,16968,"PGAChampionshipPoints",2016
320,318,"Prayad Marksaeng",1,15540,"PGAChampionshipPoints",2016
321,319,"Gregory Bourdy",1,15113,"PGAChampionshipPoints",2016
322,320,"Austin Connelly",3,15050,"PGAChampionshipPoints",2016
323,321,"Ben Leong",1,14630,"PGAChampionshipPoints",2016
324,322,"Curtis Reed",1,14012,"PGAChampionshipPoints",2016
325,323,"Blake Adams",4,13764,"PGAChampionshipPoints",2016
326,325,"Mardan Mamat",1,13440,"PGAChampionshipPoints",2016
327,326,"Arie Ahmad Irawan",1,13230,"PGAChampionshipPoints",2016
328,327,"John Peterson",5,13020,"PGAChampionshipPoints",2016
328,327,"Roger Sloan",2,13020,"PGAChampionshipPoints",2016
328,327,"Chris Smith",3,13020,"PGAChampionshipPoints",2016
328,327,"Josh Teater",2,13020,"PGAChampionshipPoints",2016
332,332,"Matt Atkins",1,11970,"PGAChampionshipPoints",2016
333,333,"Jin Park",1,11968,"PGAChampionshipPoints",2016
334,334,"Dean Burmester",1,11400,"PGAChampionshipPoints",2016
335,335,"Hideto Tanihara",1,11252,"PGAChampionshipPoints",2016
336,336,"Mark Hensby",2,10944,"PGAChampionshipPoints",2016
337,337,"Max Homa",2,9920,"PGAChampionshipPoints",2016
338,338,"Eric Axley",5,9861,"PGAChampionshipPoints",2016
339,339,"Jarrod Lyle",7,8569,"PGAChampionshipPoints",2016
340,340,"Tommy Gainey",4,7872,"PGAChampionshipPoints",2016
341,341,"Jorge Fernandez Valdes",1,7706,"PGAChampionshipPoints",2016
341,341,"Adam Svensson",2,7706,"PGAChampionshipPoints",2016
343,343,"Kent Jones",1,7626,"PGAChampionshipPoints",2016
344,344,"Chris Riley",3,7006,"PGAChampionshipPoints",2016
344,344,"Nicholas Thompson",7,7006,"PGAChampionshipPoints",2016
346,346,"Matt Bettencourt",4,6603,"PGAChampionshipPoints",2016
347,347,"Len Mattiace",1,6479,"PGAChampionshipPoints",2016
347,347,"Andrew Putnam",2,6479,"PGAChampionshipPoints",2016
349,349,"John Chin",1,6262,"PGAChampionshipPoints",2016
349,349,"Heath Slocum",4,6262,"PGAChampionshipPoints",2016
351,351,"Michael McCabe",1,6014,"PGAChampionshipPoints",2016
