"Approachesfrom100yardsRgh_RANKTHISWEEK_2013","Approachesfrom100yardsRgh_RANKLASTWEEK_2013","Approachesfrom100yardsRgh_PLAYERNAME_2013","Approachesfrom100yardsRgh_ROUNDS_2013","Approachesfrom100yardsRgh_AVG_2013","Approachesfrom100yardsRgh_TOTALDISTANCEFEET_2013","Approachesfrom100yardsRgh_OFATTEMPTS_2013","Approachesfrom100yardsRgh_RELATIVETOPAR_2013","stat_name","year"
1,1,"Scott Piercy",78,NA,9118.167,224,13,"Approachesfrom100yardsRgh",2013
2,2,"Rickie Fowler",75,NA,7735.167,189,20,"Approachesfrom100yardsRgh",2013
3,3,"Jordan Spieth",82,NA,7093.083,172,4,"Approachesfrom100yardsRgh",2013
4,4,"Camilo Villegas",79,NA,9211.917,223,29,"Approachesfrom100yardsRgh",2013
5,5,"Sergio Garcia",65,NA,6689.167,161,-8,"Approachesfrom100yardsRgh",2013
6,6,"Webb Simpson",92,NA,8583.5,206,2,"Approachesfrom100yardsRgh",2013
6,6,"Kevin Stadler",83,NA,8744.583,210,9,"Approachesfrom100yardsRgh",2013
8,8,"Martin Flores",83,NA,11991.167,287,13,"Approachesfrom100yardsRgh",2013
9,9,"Nicolas Colsaerts",50,NA,5858.333,140,20,"Approachesfrom100yardsRgh",2013
9,9,"Kevin Streelman",86,NA,7989.333,191,8,"Approachesfrom100yardsRgh",2013
9,9,"Nicholas Thompson",99,NA,10794.917,258,31,"Approachesfrom100yardsRgh",2013
12,12,"Vijay Singh",61,NA,6592.583,157,26,"Approachesfrom100yardsRgh",2013
13,13,"Rory Sabbatini",86,NA,10745,255,29,"Approachesfrom100yardsRgh",2013
14,14,"Jason Kokrak",78,NA,11318.167,268,18,"Approachesfrom100yardsRgh",2013
14,14,"David Lingmerth",68,NA,7692.417,182,23,"Approachesfrom100yardsRgh",2013
16,16,"Robert Garrigus",69,NA,8260.25,195,6,"Approachesfrom100yardsRgh",2013
16,16,"Bo Van Pelt",72,NA,5716.417,135,12,"Approachesfrom100yardsRgh",2013
18,18,"Matt Every",89,NA,11245.667,265,24,"Approachesfrom100yardsRgh",2013
19,19,"Tim Clark",64,NA,4845.083,114,14,"Approachesfrom100yardsRgh",2013
20,20,"Phil Mickelson",78,NA,8849.083,208,9,"Approachesfrom100yardsRgh",2013
21,21,"Tommy Gainey",84,NA,12258.917,287,41,"Approachesfrom100yardsRgh",2013
22,22,"Carl Pettersson",82,NA,8097.917,189,35,"Approachesfrom100yardsRgh",2013
23,23,"Roberto Castro",97,NA,8762,204,25,"Approachesfrom100yardsRgh",2013
23,23,"Jason Dufner",78,NA,8499,198,17,"Approachesfrom100yardsRgh",2013
25,25,"Freddie Jacobson",63,NA,6972.5,162,2,"Approachesfrom100yardsRgh",2013
26,26,"Stewart Cink",71,NA,8140.333,189,19,"Approachesfrom100yardsRgh",2013
26,26,"DA Points",87,NA,8580.75,199,12,"Approachesfrom100yardsRgh",2013
26,26,"Ian Poulter",59,NA,4311.167,100,9,"Approachesfrom100yardsRgh",2013
29,29,"Keegan Bradley",88,NA,9623,223,9,"Approachesfrom100yardsRgh",2013
30,30,"Brad Fritsch",81,NA,10601.75,245,37,"Approachesfrom100yardsRgh",2013
30,30,"Bubba Watson",76,NA,8128.833,188,5,"Approachesfrom100yardsRgh",2013
32,32,"Martin Kaymer",61,NA,5370.333,124,11,"Approachesfrom100yardsRgh",2013
32,32,"Nick Watney",88,NA,8933.5,206,35,"Approachesfrom100yardsRgh",2013
34,34,"Adam Scott",61,NA,5816.333,134,3,"Approachesfrom100yardsRgh",2013
34,34,"DJ Trahan",48,NA,5469.917,126,15,"Approachesfrom100yardsRgh",2013
36,36,"Charles Howell III",87,NA,12532.5,288,-8,"Approachesfrom100yardsRgh",2013
36,36,"Brandt Snedeker",79,NA,7523.833,173,20,"Approachesfrom100yardsRgh",2013
38,38,"Luke List",65,NA,10109.083,232,10,"Approachesfrom100yardsRgh",2013
39,39,"Ricky Barnes",74,NA,9772.583,224,29,"Approachesfrom100yardsRgh",2013
40,40,"Rory McIlroy",56,NA,5779.083,132,2,"Approachesfrom100yardsRgh",2013
40,40,"Daniel Summerhays",83,NA,10764.333,246,20,"Approachesfrom100yardsRgh",2013
42,42,"Cameron Percy",68,NA,8764.917,200,7,"Approachesfrom100yardsRgh",2013
43,43,"Brian Harman",89,NA,11679.25,266,42,"Approachesfrom100yardsRgh",2013
43,43,"Jim Herman",59,NA,6725.167,153,16,"Approachesfrom100yardsRgh",2013
45,45,"Luke Guthrie",82,NA,9412.667,214,33,"Approachesfrom100yardsRgh",2013
45,45,"Shawn Stefani",63,NA,7959.25,181,13,"Approachesfrom100yardsRgh",2013
47,47,"Justin Rose",62,NA,5863.167,133,2,"Approachesfrom100yardsRgh",2013
47,47,"Boo Weekley",100,NA,9832.333,223,40,"Approachesfrom100yardsRgh",2013
49,49,"Jimmy Walker",84,NA,11608.583,263,-8,"Approachesfrom100yardsRgh",2013
50,50,"David Lynn",70,NA,8188,185,29,"Approachesfrom100yardsRgh",2013
50,50,"Troy Matteson",68,NA,8180.75,185,16,"Approachesfrom100yardsRgh",2013
52,52,"Brendon de Jonge",110,NA,12011,271,20,"Approachesfrom100yardsRgh",2013
52,52,"Padraig Harrington",52,NA,4922.417,111,17,"Approachesfrom100yardsRgh",2013
54,54,"Bob Estes",66,NA,8051.833,181,30,"Approachesfrom100yardsRgh",2013
54,54,"Alistair Presnell",59,NA,6764.333,152,27,"Approachesfrom100yardsRgh",2013
56,56,"Dustin Johnson",71,NA,9494,213,12,"Approachesfrom100yardsRgh",2013
56,56,"Dicky Pride",71,NA,7586.167,170,21,"Approachesfrom100yardsRgh",2013
58,58,"Stuart Appleby",88,NA,10231.167,229,29,"Approachesfrom100yardsRgh",2013
58,58,"Pat Perez",69,NA,8939.833,200,21,"Approachesfrom100yardsRgh",2013
60,60,"Sangmoon Bae",83,NA,11402.583,255,26,"Approachesfrom100yardsRgh",2013
60,60,"Lee Westwood",70,NA,6264.25,140,9,"Approachesfrom100yardsRgh",2013
62,62,"Ken Duke",87,NA,9414.083,210,51,"Approachesfrom100yardsRgh",2013
62,62,"Mark Wilson",56,NA,5420.25,121,8,"Approachesfrom100yardsRgh",2013
64,64,"Graeme McDowell",53,NA,3411.917,76,10,"Approachesfrom100yardsRgh",2013
64,64,"Rod Pampling",46,NA,4985.833,111,21,"Approachesfrom100yardsRgh",2013
66,66,"Graham DeLaet",94,NA,9918.417,220,13,"Approachesfrom100yardsRgh",2013
66,66,"Ernie Els",63,NA,6495.083,144,2,"Approachesfrom100yardsRgh",2013
