"OnePuttPercentageRound2_RANKTHISWEEK_2008","OnePuttPercentageRound2_RANKLASTWEEK_2008","OnePuttPercentageRound2_PLAYERNAME_2008","OnePuttPercentageRound2__2008","OnePuttPercentageRound2_Pct_2008","OnePuttPercentageRound2_OF1PUTTS_2008","OnePuttPercentageRound2_OFHOLES_2008","stat_name","year"
104,104,"Johnson Wagner",NA,36.75,172,468,"OnePuttPercentageRound2",2008
105,105,"James Driscoll",NA,36.71,185,504,"OnePuttPercentageRound2",2008
105,105,"Brad Elder",NA,36.71,152,414,"OnePuttPercentageRound2",2008
107,107,"Chez Reavie",NA,36.67,198,540,"OnePuttPercentageRound2",2008
107,107,"Patrick Sheehan",NA,36.67,231,630,"OnePuttPercentageRound2",2008
107,107,"Kevin Stadler",NA,36.67,198,540,"OnePuttPercentageRound2",2008
107,107,"Bob Tway",NA,36.67,132,360,"OnePuttPercentageRound2",2008
111,111,"Chad Campbell",NA,36.63,178,486,"OnePuttPercentageRound2",2008
112,112,"JP Hayes",NA,36.54,171,468,"OnePuttPercentageRound2",2008
113,113,"Bob Estes",NA,36.51,184,504,"OnePuttPercentageRound2",2008
113,113,"Lee Janzen",NA,36.51,184,504,"OnePuttPercentageRound2",2008
115,115,"Jim Furyk",NA,36.44,164,450,"OnePuttPercentageRound2",2008
116,116,"Mathew Goggin",NA,36.42,177,486,"OnePuttPercentageRound2",2008
117,117,"Carl Pettersson",NA,36.4,190,522,"OnePuttPercentageRound2",2008
118,118,"Stewart Cink",NA,36.36,144,396,"OnePuttPercentageRound2",2008
118,118,"Ben Curtis",NA,36.36,144,396,"OnePuttPercentageRound2",2008
118,118,"Rory Sabbatini",NA,36.36,144,396,"OnePuttPercentageRound2",2008
121,121,"Lucas Glover",NA,36.32,170,468,"OnePuttPercentageRound2",2008
121,121,"Kevin Sutherland",NA,36.32,170,468,"OnePuttPercentageRound2",2008
123,123,"Jason Gore",NA,36.3,196,540,"OnePuttPercentageRound2",2008
124,124,"Peter Lonard",NA,36.21,189,522,"OnePuttPercentageRound2",2008
124,124,"Billy Mayfair",NA,36.21,189,522,"OnePuttPercentageRound2",2008
124,124,"Rod Pampling",NA,36.21,176,486,"OnePuttPercentageRound2",2008
127,127,"Bo Van Pelt",NA,36.2,202,558,"OnePuttPercentageRound2",2008
128,128,"Nicholas Thompson",NA,36.19,228,630,"OnePuttPercentageRound2",2008
129,129,"Will Ma Kenzie",NA,36.11,130,360,"OnePuttPercentageRound2",2008
129,129,"Omar Uresti",NA,36.11,156,432,"OnePuttPercentageRound2",2008
131,131,"Nick Watney",NA,36.01,175,486,"OnePuttPercentageRound2",2008
132,132,"Bart Bryant",NA,35.99,149,414,"OnePuttPercentageRound2",2008
133,133,"Steve Marino",NA,35.94,207,576,"OnePuttPercentageRound2",2008
134,134,"Jerry Kelly",NA,35.93,194,540,"OnePuttPercentageRound2",2008
135,135,"Rich Beem",NA,35.91,181,504,"OnePuttPercentageRound2",2008
136,136,"Cody Freeman",NA,35.9,168,468,"OnePuttPercentageRound2",2008
136,136,"Brett Rumford",NA,35.9,168,468,"OnePuttPercentageRound2",2008
138,138,"Woody Austin",NA,35.82,187,522,"OnePuttPercentageRound2",2008
139,139,"Hunter Mahan",NA,35.78,161,450,"OnePuttPercentageRound2",2008
140,140,"Chris Riley",NA,35.76,103,288,"OnePuttPercentageRound2",2008
141,141,"Tommy Armour III",NA,35.75,148,414,"OnePuttPercentageRound2",2008
142,142,"Greg Kraft",NA,35.71,135,378,"OnePuttPercentageRound2",2008
142,142,"David Lutterus",NA,35.71,135,378,"OnePuttPercentageRound2",2008
144,144,"Dean Wilson",NA,35.66,199,558,"OnePuttPercentageRound2",2008
145,145,"Charley Hoffman",NA,35.63,186,522,"OnePuttPercentageRound2",2008
146,146,"Retief Goosen",NA,35.62,109,306,"OnePuttPercentageRound2",2008
147,147,"Paul Casey",NA,35.56,96,270,"OnePuttPercentageRound2",2008
148,148,"John Merrick",NA,35.52,179,504,"OnePuttPercentageRound2",2008
149,149,"Trevor Immelman",NA,35.45,134,378,"OnePuttPercentageRound2",2008
150,150,"Bubba Watson",NA,35.44,185,522,"OnePuttPercentageRound2",2008
151,151,"Brenden Pappas",NA,35.42,153,432,"OnePuttPercentageRound2",2008
151,151,"Jimmy Walker",NA,35.42,153,432,"OnePuttPercentageRound2",2008
153,153,"John Senden",NA,35.39,172,486,"OnePuttPercentageRound2",2008
154,154,"Adam Scott",NA,35.32,89,252,"OnePuttPercentageRound2",2008
155,155,"Tim Wilkinson",NA,35.25,184,522,"OnePuttPercentageRound2",2008
156,156,"Glen Day",NA,35.09,120,342,"OnePuttPercentageRound2",2008
157,157,"Ryan Armour",NA,35,189,540,"OnePuttPercentageRound2",2008
158,158,"Tom Lehman",NA,34.97,107,306,"OnePuttPercentageRound2",2008
159,159,"Todd Hamilton",NA,34.92,176,504,"OnePuttPercentageRound2",2008
160,160,"Alex Cejka",NA,34.89,157,450,"OnePuttPercentageRound2",2008
161,161,"Jin Park",NA,34.87,182,522,"OnePuttPercentageRound2",2008
162,162,"Shigeki Maruyama",NA,34.81,94,270,"OnePuttPercentageRound2",2008
163,163,"Davis Love III",NA,34.78,144,414,"OnePuttPercentageRound2",2008
164,164,"Doug LaBelle II",NA,34.66,131,378,"OnePuttPercentageRound2",2008
165,165,"Olin Browne",NA,34.36,167,486,"OnePuttPercentageRound2",2008
166,166,"Stephen Leaney",NA,34.31,105,306,"OnePuttPercentageRound2",2008
167,167,"Robert Allenby",NA,34.16,166,486,"OnePuttPercentageRound2",2008
168,168,"Justin Bolli",NA,34.13,172,504,"OnePuttPercentageRound2",2008
169,169,"Vijay Singh",NA,34.09,135,396,"OnePuttPercentageRound2",2008
170,170,"Paul Claxton",NA,34.06,141,414,"OnePuttPercentageRound2",2008
171,171,"Angel Cabrera",NA,34.03,98,288,"OnePuttPercentageRound2",2008
172,172,"Robert Gamez",NA,33.97,159,468,"OnePuttPercentageRound2",2008
173,173,"Cliff Kresge",NA,33.93,171,504,"OnePuttPercentageRound2",2008
174,174,"Marco Dawson",NA,33.92,116,342,"OnePuttPercentageRound2",2008
175,175,"Briny Baird",NA,33.72,176,522,"OnePuttPercentageRound2",2008
176,176,"JJ Henry",NA,33.66,206,612,"OnePuttPercentageRound2",2008
177,177,"Sergio Garcia",NA,33.64,109,324,"OnePuttPercentageRound2",2008
178,178,"Boo Weekley",NA,33.57,139,414,"OnePuttPercentageRound2",2008
179,179,"John Huston",NA,33.33,102,306,"OnePuttPercentageRound2",2008
179,179,"Charles Warren",NA,33.33,168,504,"OnePuttPercentageRound2",2008
179,179,"Ron Whittaker",NA,33.33,120,360,"OnePuttPercentageRound2",2008
182,182,"Brandt Jobe",NA,33.04,113,342,"OnePuttPercentageRound2",2008
183,183,"Alejandro Canizares",NA,32.99,95,288,"OnePuttPercentageRound2",2008
184,184,"Jon Mills",NA,32.81,189,576,"OnePuttPercentageRound2",2008
185,185,"Jeff Gove",NA,32.68,100,306,"OnePuttPercentageRound2",2008
186,186,"Chris Stroud",NA,32.48,152,468,"OnePuttPercentageRound2",2008
187,187,"Scott Sterling",NA,31.94,161,504,"OnePuttPercentageRound2",2008
188,188,"John Riegger",NA,31.88,132,414,"OnePuttPercentageRound2",2008
189,189,"Cameron Beckman",NA,31.69,154,486,"OnePuttPercentageRound2",2008
191,191,"Joe Durant",NA,30.95,156,504,"OnePuttPercentageRound2",2008
192,192,"Harrison Frazar",NA,30.92,128,414,"OnePuttPercentageRound2",2008
193,193,"Jay Williamson",NA,30.29,169,558,"OnePuttPercentageRound2",2008
194,194,"Kent Jones",NA,29.89,113,378,"OnePuttPercentageRound2",2008
195,195,"Jim McGovern",NA,29.78,134,450,"OnePuttPercentageRound2",2008
196,196,"Ted Purdy",NA,29.63,128,432,"OnePuttPercentageRound2",2008
197,197,"Tommy Gainey",NA,29.23,121,414,"OnePuttPercentageRound2",2008
