"BirdieorBetterPercentage150175ya_RANKTHISWEEK_2012","BirdieorBetterPercentage150175ya_RANKLASTWEEK_2012","BirdieorBetterPercentage150175ya_PLAYERNAME_2012","BirdieorBetterPercentage150175ya_ROUNDS_2012","BirdieorBetterPercentage150175ya_Pct_2012","BirdieorBetterPercentage150175ya_TOTALBIRDIES_2012","BirdieorBetterPercentage150175ya_TOTALHOLES_2012","stat_name","year"
51,51,"Charl Schwartzel",56,16.13,25,155,"BirdieorBetterPercentage150175ya",2012
52,52,"Henrik Stenson",51,16.11,24,149,"BirdieorBetterPercentage150175ya",2012
53,53,"Jonathan Byrd",69,16.1,33,205,"BirdieorBetterPercentage150175ya",2012
54,54,"Marco Dawson",60,16.05,26,162,"BirdieorBetterPercentage150175ya",2012
55,55,"Garth Mulroy",59,16,28,175,"BirdieorBetterPercentage150175ya",2012
56,56,"Brendon de Jonge",115,15.98,66,413,"BirdieorBetterPercentage150175ya",2012
57,57,"Rory Sabbatini",84,15.97,42,263,"BirdieorBetterPercentage150175ya",2012
58,58,"Spencer Levin",81,15.94,40,251,"BirdieorBetterPercentage150175ya",2012
59,59,"Bryce Molder",83,15.91,42,264,"BirdieorBetterPercentage150175ya",2012
59,59,"Scott Stallings",78,15.91,42,264,"BirdieorBetterPercentage150175ya",2012
61,61,"Russell Knox",72,15.81,34,215,"BirdieorBetterPercentage150175ya",2012
62,62,"Padraig Harrington",67,15.76,29,184,"BirdieorBetterPercentage150175ya",2012
63,63,"Heath Slocum",93,15.73,45,286,"BirdieorBetterPercentage150175ya",2012
64,64,"Harris English",98,15.69,51,325,"BirdieorBetterPercentage150175ya",2012
65,65,"DJ Trahan",73,15.67,34,217,"BirdieorBetterPercentage150175ya",2012
66,66,"Justin Rose",69,15.66,31,198,"BirdieorBetterPercentage150175ya",2012
67,67,"Vijay Singh",99,15.65,49,313,"BirdieorBetterPercentage150175ya",2012
68,68,"Sean OHair",84,15.61,47,301,"BirdieorBetterPercentage150175ya",2012
69,69,"Ben Curtis",62,15.58,24,154,"BirdieorBetterPercentage150175ya",2012
70,70,"Bob Estes",78,15.57,38,244,"BirdieorBetterPercentage150175ya",2012
71,71,"Jim Furyk",85,15.56,40,257,"BirdieorBetterPercentage150175ya",2012
72,72,"Stewart Cink",71,15.53,34,219,"BirdieorBetterPercentage150175ya",2012
73,73,"Charley Hoffman",88,15.5,42,271,"BirdieorBetterPercentage150175ya",2012
74,74,"Ryan Palmer",81,15.44,40,259,"BirdieorBetterPercentage150175ya",2012
74,74,"Jhonattan Vegas",77,15.44,40,259,"BirdieorBetterPercentage150175ya",2012
76,76,"Carl Pettersson",92,15.43,48,311,"BirdieorBetterPercentage150175ya",2012
77,77,"Jimmy Walker",101,15.41,53,344,"BirdieorBetterPercentage150175ya",2012
78,78,"Trevor Immelman",76,15.38,36,234,"BirdieorBetterPercentage150175ya",2012
78,78,"JJ Killeen",101,15.38,50,325,"BirdieorBetterPercentage150175ya",2012
80,80,"Billy Horschel",63,15.34,27,176,"BirdieorBetterPercentage150175ya",2012
81,81,"Kyle Thompson",51,15.32,19,124,"BirdieorBetterPercentage150175ya",2012
82,82,"Troy Kelly",68,15.22,28,184,"BirdieorBetterPercentage150175ya",2012
83,83,"Marc Leishman",84,15.19,41,270,"BirdieorBetterPercentage150175ya",2012
84,84,"Bud Cauley",99,15.15,55,363,"BirdieorBetterPercentage150175ya",2012
85,85,"Jerry Kelly",84,15.12,44,291,"BirdieorBetterPercentage150175ya",2012
86,86,"Nick Watney",97,15.09,43,285,"BirdieorBetterPercentage150175ya",2012
87,87,"Ken Duke",104,15.07,52,345,"BirdieorBetterPercentage150175ya",2012
88,88,"Richard Lee",71,14.98,31,207,"BirdieorBetterPercentage150175ya",2012
89,89,"JJ Henry",93,14.97,47,314,"BirdieorBetterPercentage150175ya",2012
90,90,"Kevin Stadler",85,14.87,40,269,"BirdieorBetterPercentage150175ya",2012
91,91,"Jason Day",57,14.86,26,175,"BirdieorBetterPercentage150175ya",2012
92,92,"Martin Flores",95,14.81,44,297,"BirdieorBetterPercentage150175ya",2012
92,92,"Bill Lunde",83,14.81,36,243,"BirdieorBetterPercentage150175ya",2012
94,94,"YE Yang",64,14.8,29,196,"BirdieorBetterPercentage150175ya",2012
95,95,"John Rollins",81,14.75,41,278,"BirdieorBetterPercentage150175ya",2012
96,96,"Angel Cabrera",54,14.69,21,143,"BirdieorBetterPercentage150175ya",2012
97,97,"Billy Hurley III",70,14.68,32,218,"BirdieorBetterPercentage150175ya",2012
98,98,"David Hearn",95,14.66,50,341,"BirdieorBetterPercentage150175ya",2012
99,99,"Arjun Atwal",79,14.65,40,273,"BirdieorBetterPercentage150175ya",2012
100,100,"Jason Bohn",81,14.57,37,254,"BirdieorBetterPercentage150175ya",2012
101,101,"Martin Laird",77,14.56,30,206,"BirdieorBetterPercentage150175ya",2012
102,102,"Scott Dunlap",57,14.53,25,172,"BirdieorBetterPercentage150175ya",2012
103,103,"JB Holmes",90,14.51,37,255,"BirdieorBetterPercentage150175ya",2012
103,103,"Nick OHern",78,14.51,37,255,"BirdieorBetterPercentage150175ya",2012
105,105,"Phil Mickelson",79,14.48,32,221,"BirdieorBetterPercentage150175ya",2012
106,106,"George McNeill",85,14.44,40,277,"BirdieorBetterPercentage150175ya",2012
107,107,"Chris DiMarco",83,14.4,37,257,"BirdieorBetterPercentage150175ya",2012
108,108,"Tim Clark",60,14.36,28,195,"BirdieorBetterPercentage150175ya",2012
109,109,"Ben Crane",73,14.35,32,223,"BirdieorBetterPercentage150175ya",2012
109,109,"Derek Lamely",64,14.35,30,209,"BirdieorBetterPercentage150175ya",2012
111,111,"Chad Campbell",84,14.33,45,314,"BirdieorBetterPercentage150175ya",2012
112,112,"Pat Perez",81,14.29,39,273,"BirdieorBetterPercentage150175ya",2012
113,113,"Brian Gay",91,14.23,39,274,"BirdieorBetterPercentage150175ya",2012
114,114,"Graeme McDowell",55,14.19,21,148,"BirdieorBetterPercentage150175ya",2012
115,115,"Ryuji Imada",78,14.18,37,261,"BirdieorBetterPercentage150175ya",2012
116,116,"Greg Owen",90,14.14,41,290,"BirdieorBetterPercentage150175ya",2012
116,116,"Andres Romero",68,14.14,27,191,"BirdieorBetterPercentage150175ya",2012
118,118,"Harrison Frazar",56,14.1,22,156,"BirdieorBetterPercentage150175ya",2012
118,118,"Robert Karlsson",54,14.1,22,156,"BirdieorBetterPercentage150175ya",2012
120,120,"John Merrick",83,14.09,41,291,"BirdieorBetterPercentage150175ya",2012
121,121,"Ernie Els",80,14.04,33,235,"BirdieorBetterPercentage150175ya",2012
122,122,"Robert Garrigus",89,13.99,34,243,"BirdieorBetterPercentage150175ya",2012
123,123,"Will Claxton",99,13.98,46,329,"BirdieorBetterPercentage150175ya",2012
124,124,"Brendon Todd",78,13.89,35,252,"BirdieorBetterPercentage150175ya",2012
125,125,"Seung Yul Noh",105,13.8,45,326,"BirdieorBetterPercentage150175ya",2012
125,125,"Josh Teater",97,13.8,41,297,"BirdieorBetterPercentage150175ya",2012
127,127,"Justin Leonard",79,13.79,36,261,"BirdieorBetterPercentage150175ya",2012
127,127,"Roland Thatcher",55,13.79,24,174,"BirdieorBetterPercentage150175ya",2012
129,129,"Erik Compton",81,13.78,35,254,"BirdieorBetterPercentage150175ya",2012
130,130,"Charles Howell III",98,13.75,44,320,"BirdieorBetterPercentage150175ya",2012
131,131,"Luke Donald",63,13.74,25,182,"BirdieorBetterPercentage150175ya",2012
132,132,"Bill Haas",79,13.72,31,226,"BirdieorBetterPercentage150175ya",2012
133,133,"Jason Kokrak",79,13.59,39,287,"BirdieorBetterPercentage150175ya",2012
134,134,"Charlie Wi",86,13.58,36,265,"BirdieorBetterPercentage150175ya",2012
135,135,"Johnson Wagner",88,13.49,39,289,"BirdieorBetterPercentage150175ya",2012
136,136,"Graham DeLaet",79,13.38,38,284,"BirdieorBetterPercentage150175ya",2012
137,137,"Ricky Barnes",92,13.27,41,309,"BirdieorBetterPercentage150175ya",2012
137,137,"Gary Christian",91,13.27,39,294,"BirdieorBetterPercentage150175ya",2012
139,139,"Michael Bradley",63,13.21,28,212,"BirdieorBetterPercentage150175ya",2012
140,140,"Freddie Jacobson",61,13.2,26,197,"BirdieorBetterPercentage150175ya",2012
141,141,"Rory McIlroy",60,13.1,19,145,"BirdieorBetterPercentage150175ya",2012
141,141,"Bubba Watson",68,13.1,22,168,"BirdieorBetterPercentage150175ya",2012
143,143,"Tommy Gainey",98,13.02,44,338,"BirdieorBetterPercentage150175ya",2012
144,144,"Kris Blanks",65,12.93,30,232,"BirdieorBetterPercentage150175ya",2012
144,144,"Steve Wheatcroft",56,12.93,19,147,"BirdieorBetterPercentage150175ya",2012
146,146,"Dustin Johnson",70,12.89,25,194,"BirdieorBetterPercentage150175ya",2012
147,147,"Mark Wilson",84,12.85,37,288,"BirdieorBetterPercentage150175ya",2012
148,148,"Michael Thompson",80,12.83,34,265,"BirdieorBetterPercentage150175ya",2012
149,149,"Stephen Ames",54,12.82,20,156,"BirdieorBetterPercentage150175ya",2012
149,149,"Matt Bettencourt",80,12.82,30,234,"BirdieorBetterPercentage150175ya",2012
149,149,"John Senden",81,12.82,30,234,"BirdieorBetterPercentage150175ya",2012
152,152,"Stuart Appleby",75,12.77,35,274,"BirdieorBetterPercentage150175ya",2012
153,153,"Camilo Villegas",79,12.73,35,275,"BirdieorBetterPercentage150175ya",2012
154,154,"Gary Woodland",70,12.69,25,197,"BirdieorBetterPercentage150175ya",2012
155,155,"Rod Pampling",88,12.55,31,247,"BirdieorBetterPercentage150175ya",2012
156,156,"John Mallinger",74,12.45,34,273,"BirdieorBetterPercentage150175ya",2012
157,157,"Stephen Gangluff",57,12.43,21,169,"BirdieorBetterPercentage150175ya",2012
158,158,"Tim Herron",88,12.37,35,283,"BirdieorBetterPercentage150175ya",2012
159,159,"Roberto Castro",92,12.34,39,316,"BirdieorBetterPercentage150175ya",2012
160,160,"Mark Anderson",75,12.33,28,227,"BirdieorBetterPercentage150175ya",2012
161,161,"John Daly",50,12.32,17,138,"BirdieorBetterPercentage150175ya",2012
162,162,"Brian Davis",91,12.27,34,277,"BirdieorBetterPercentage150175ya",2012
163,163,"Sangmoon Bae",81,12.25,25,204,"BirdieorBetterPercentage150175ya",2012
164,164,"Aaron Baddeley",73,12.22,27,221,"BirdieorBetterPercentage150175ya",2012
165,165,"Cameron Tringale",88,12.15,35,288,"BirdieorBetterPercentage150175ya",2012
166,166,"James Driscoll",83,12.07,35,290,"BirdieorBetterPercentage150175ya",2012
167,167,"Matt Jones",53,11.98,23,192,"BirdieorBetterPercentage150175ya",2012
168,168,"Rocco Mediate",70,11.87,26,219,"BirdieorBetterPercentage150175ya",2012
169,169,"Rickie Fowler",84,11.79,33,280,"BirdieorBetterPercentage150175ya",2012
169,169,"Colt Knost",79,11.79,29,246,"BirdieorBetterPercentage150175ya",2012
171,171,"Ryo Ishikawa",54,11.76,18,153,"BirdieorBetterPercentage150175ya",2012
172,172,"Daniel Chopra",55,11.72,17,145,"BirdieorBetterPercentage150175ya",2012
173,173,"Tom Pernice Jr",62,11.7,22,188,"BirdieorBetterPercentage150175ya",2012
174,174,"Brandt Jobe",57,11.62,23,198,"BirdieorBetterPercentage150175ya",2012
175,175,"Kyle Reifers",86,11.59,32,276,"BirdieorBetterPercentage150175ya",2012
176,176,"Miguel Angel Carballo",73,11.5,26,226,"BirdieorBetterPercentage150175ya",2012
177,177,"William McGirt",96,11.48,35,305,"BirdieorBetterPercentage150175ya",2012
178,178,"Chris Stroud",86,11.4,31,272,"BirdieorBetterPercentage150175ya",2012
179,179,"Boo Weekley",74,11.3,27,239,"BirdieorBetterPercentage150175ya",2012
180,180,"Kevin Chappell",91,11.11,29,261,"BirdieorBetterPercentage150175ya",2012
180,180,"Kevin Kisner",69,11.11,23,207,"BirdieorBetterPercentage150175ya",2012
182,182,"Brendan Steele",77,10.8,27,250,"BirdieorBetterPercentage150175ya",2012
183,183,"Chris Couch",61,10.78,22,204,"BirdieorBetterPercentage150175ya",2012
184,184,"Mathew Goggin",65,10.7,23,215,"BirdieorBetterPercentage150175ya",2012
185,185,"Kyle Stanley",86,10.66,29,272,"BirdieorBetterPercentage150175ya",2012
186,186,"Greg Chalmers",88,10.63,32,301,"BirdieorBetterPercentage150175ya",2012
187,187,"Bobby Gates",87,10.45,30,287,"BirdieorBetterPercentage150175ya",2012
188,188,"Edward Loar",59,10.3,17,165,"BirdieorBetterPercentage150175ya",2012
189,189,"Sung Kang",75,10.29,25,243,"BirdieorBetterPercentage150175ya",2012
190,190,"Billy Mayfair",90,10.16,32,315,"BirdieorBetterPercentage150175ya",2012
191,191,"Geoff Ogilvy",73,9.85,20,203,"BirdieorBetterPercentage150175ya",2012
