"SandSavesfrom1020yards_RANKTHISWEEK_2010","SandSavesfrom1020yards_RANKLASTWEEK_2010","SandSavesfrom1020yards_PLAYERNAME_2010","SandSavesfrom1020yards_ROUNDS_2010","SandSavesfrom1020yards_Pct_2010","SandSavesfrom1020yards_OFSAVES_2010","SandSavesfrom1020yards_OFBUNKERS_2010","stat_name","year"
127,127,"Chris DiMarco",88,50.68,37,73,"SandSavesfrom1020yards",2010
128,128,"Woody Austin",93,50.6,42,83,"SandSavesfrom1020yards",2010
129,129,"Stuart Appleby",101,50,37,74,"SandSavesfrom1020yards",2010
129,129,"Daniel Chopra",74,50,34,68,"SandSavesfrom1020yards",2010
129,129,"Martin Flores",75,50,33,66,"SandSavesfrom1020yards",2010
129,129,"Mathew Goggin",85,50,30,60,"SandSavesfrom1020yards",2010
129,129,"Michael Letzig",84,50,44,88,"SandSavesfrom1020yards",2010
129,129,"Andrew McLardy",52,50,21,42,"SandSavesfrom1020yards",2010
129,129,"Cameron Tringale",55,50,14,28,"SandSavesfrom1020yards",2010
136,136,"Brett Quigley",96,49.32,36,73,"SandSavesfrom1020yards",2010
137,137,"Rickie Fowler",98,49.3,35,71,"SandSavesfrom1020yards",2010
138,138,"Martin Laird",91,49.28,34,69,"SandSavesfrom1020yards",2010
139,139,"Jimmy Walker",82,49.25,33,67,"SandSavesfrom1020yards",2010
140,140,"George McNeill",79,49.12,28,57,"SandSavesfrom1020yards",2010
141,141,"Charles Howell III",103,49.09,27,55,"SandSavesfrom1020yards",2010
142,142,"Brett Wetterich",54,49.02,25,51,"SandSavesfrom1020yards",2010
143,143,"Johnson Wagner",85,48.57,34,70,"SandSavesfrom1020yards",2010
144,144,"Ted Purdy",86,48.48,32,66,"SandSavesfrom1020yards",2010
145,145,"James Nitties",92,48.39,30,62,"SandSavesfrom1020yards",2010
146,146,"Bubba Watson",77,48.08,25,52,"SandSavesfrom1020yards",2010
147,147,"Garrett Willis",82,48,24,50,"SandSavesfrom1020yards",2010
148,148,"JJ Henry",92,47.83,22,46,"SandSavesfrom1020yards",2010
149,149,"Tim Herron",79,47.46,28,59,"SandSavesfrom1020yards",2010
150,150,"DJ Trahan",92,47.3,35,74,"SandSavesfrom1020yards",2010
151,151,"Will Ma Kenzie",72,47.17,25,53,"SandSavesfrom1020yards",2010
152,152,"Robert Allenby",76,47.06,32,68,"SandSavesfrom1020yards",2010
152,152,"Kris Blanks",91,47.06,32,68,"SandSavesfrom1020yards",2010
154,154,"Tom Gillis",97,46.99,39,83,"SandSavesfrom1020yards",2010
155,155,"Greg Owen",69,46.77,29,62,"SandSavesfrom1020yards",2010
156,156,"Brian Stuard",81,46.58,34,73,"SandSavesfrom1020yards",2010
157,157,"Bill Haas",87,46.48,33,71,"SandSavesfrom1020yards",2010
158,158,"Paul Goydos",78,46.43,26,56,"SandSavesfrom1020yards",2010
158,158,"Vijay Singh",75,46.43,26,56,"SandSavesfrom1020yards",2010
160,160,"DA Points",90,46.27,31,67,"SandSavesfrom1020yards",2010
161,161,"Kevin Johnson",62,46,23,50,"SandSavesfrom1020yards",2010
162,162,"Mark Calcavecchia",50,45.95,17,37,"SandSavesfrom1020yards",2010
163,163,"Scott Piercy",88,45.83,33,72,"SandSavesfrom1020yards",2010
164,164,"Steve Marino",81,45.28,24,53,"SandSavesfrom1020yards",2010
165,165,"Jeff Maggert",76,45.24,19,42,"SandSavesfrom1020yards",2010
166,166,"Brent Delahoussaye",57,45,18,40,"SandSavesfrom1020yards",2010
166,166,"Davis Love III",79,45,27,60,"SandSavesfrom1020yards",2010
168,168,"Spencer Levin",110,44.78,30,67,"SandSavesfrom1020yards",2010
168,168,"Boo Weekley",88,44.78,30,67,"SandSavesfrom1020yards",2010
170,170,"Sergio Garcia",58,44.44,12,27,"SandSavesfrom1020yards",2010
171,171,"David Duval",71,43.9,18,41,"SandSavesfrom1020yards",2010
172,172,"Dustin Johnson",83,43.86,25,57,"SandSavesfrom1020yards",2010
173,173,"Matt Every",60,43.75,21,48,"SandSavesfrom1020yards",2010
174,174,"Skip Kendall",58,43.18,19,44,"SandSavesfrom1020yards",2010
175,175,"Graham DeLaet",88,43.1,25,58,"SandSavesfrom1020yards",2010
176,176,"Chris Wilson",65,42.65,29,68,"SandSavesfrom1020yards",2010
177,177,"Robert Garrigus",71,42.31,22,52,"SandSavesfrom1020yards",2010
178,178,"Roland Thatcher",72,41.82,23,55,"SandSavesfrom1020yards",2010
179,179,"Joe Durant",67,41.67,15,36,"SandSavesfrom1020yards",2010
180,180,"Jeev Milkha Singh",59,40.91,18,44,"SandSavesfrom1020yards",2010
181,181,"Vance Veazey",58,40.54,15,37,"SandSavesfrom1020yards",2010
182,182,"Roger Tambellini",77,40.48,17,42,"SandSavesfrom1020yards",2010
183,183,"Craig Bowden",56,39.02,16,41,"SandSavesfrom1020yards",2010
184,184,"Garth Mulroy",53,38.71,12,31,"SandSavesfrom1020yards",2010
185,185,"Troy Matteson",84,37.93,22,58,"SandSavesfrom1020yards",2010
186,186,"Brad Faxon",58,36.84,14,38,"SandSavesfrom1020yards",2010
187,187,"Nicholas Thompson",88,36.51,23,63,"SandSavesfrom1020yards",2010
188,188,"Nick Watney",91,35.71,20,56,"SandSavesfrom1020yards",2010
189,189,"Rocco Mediate",71,34.78,16,46,"SandSavesfrom1020yards",2010
190,190,"Henrik Bjornstad",72,31.11,14,45,"SandSavesfrom1020yards",2010
191,191,"Justin Bolli",55,30,12,40,"SandSavesfrom1020yards",2010
192,192,"Jeff Gove",57,29.73,11,37,"SandSavesfrom1020yards",2010
