"3PuttAvoidance25_RANKTHISWEEK_2013","3PuttAvoidance25_RANKLASTWEEK_2013","3PuttAvoidance25_PLAYERNAME_2013","3PuttAvoidance25_ROUNDS_2013","3PuttAvoidance25_Pct_2013","3PuttAvoidance25_TOTAL3PUTTS_2013","3PuttAvoidance25_ATTEMPTS_2013","3PuttAvoidance25_2PUTTORBETTERPct_2013","stat_name","year"
1,1,"Webb Simpson",92,4.53,13,287,95.4,"3PuttAvoidance25",2013
2,2,"Brian Gay",79,5.83,13,223,94.1,"3PuttAvoidance25",2013
3,3,"David Hearn",88,5.96,17,285,94,"3PuttAvoidance25",2013
4,4,"Tiger Woods",61,6.04,11,182,93.9,"3PuttAvoidance25",2013
5,5,"Charl Schwartzel",69,6.05,13,215,93.9,"3PuttAvoidance25",2013
6,6,"Bobby Gates",49,6.18,11,178,93.8,"3PuttAvoidance25",2013
7,7,"Adam Scott",61,6.38,12,188,93.6,"3PuttAvoidance25",2013
8,8,"Rickie Fowler",75,6.5,16,246,93.5,"3PuttAvoidance25",2013
9,9,"Kevin Streelman",86,6.54,20,306,93.4,"3PuttAvoidance25",2013
10,10,"Luke Donald",60,6.55,11,168,93.4,"3PuttAvoidance25",2013
11,11,"Sergio Garcia",65,6.57,14,213,93.4,"3PuttAvoidance25",2013
12,12,"Ryan Palmer",79,6.74,18,267,93.2,"3PuttAvoidance25",2013
13,13,"Bob Estes",66,6.77,18,266,93.2,"3PuttAvoidance25",2013
14,14,"Matt Kuchar",93,6.82,18,264,93.1,"3PuttAvoidance25",2013
15,15,"Greg Chalmers",77,6.83,20,293,93.1,"3PuttAvoidance25",2013
16,16,"Tag Ridings",69,6.97,17,244,93,"3PuttAvoidance25",2013
17,17,"Jim Furyk",80,6.99,19,272,93,"3PuttAvoidance25",2013
18,18,"Peter Hanson",45,7.02,8,114,92.9,"3PuttAvoidance25",2013
19,19,"John Merrick",79,7.1,23,324,92.9,"3PuttAvoidance25",2013
20,20,"Casey Wittenberg",72,7.12,19,267,92.8,"3PuttAvoidance25",2013
21,21,"Russell Henley",80,7.14,22,308,92.8,"3PuttAvoidance25",2013
22,22,"Scott Brown",65,7.21,16,222,92.7,"3PuttAvoidance25",2013
23,23,"Stephen Ames",49,7.22,14,194,92.7,"3PuttAvoidance25",2013
24,24,"Jeff Overton",78,7.25,24,331,92.7,"3PuttAvoidance25",2013
25,25,"Ian Poulter",59,7.3,10,137,92.7,"3PuttAvoidance25",2013
26,26,"Troy Matteson",68,7.34,19,259,92.6,"3PuttAvoidance25",2013
27,27,"Steve Stricker",51,7.43,11,148,92.5,"3PuttAvoidance25",2013
28,28,"Daniel Summerhays",83,7.52,27,359,92.4,"3PuttAvoidance25",2013
29,29,"Keegan Bradley",88,7.57,24,317,92.4,"3PuttAvoidance25",2013
30,30,"Brian Stuard",78,7.63,20,262,92.3,"3PuttAvoidance25",2013
31,31,"Andrew Svoboda",46,7.64,12,157,92.3,"3PuttAvoidance25",2013
32,32,"Jason Day",86,7.66,21,274,92.3,"3PuttAvoidance25",2013
33,33,"Justin Leonard",86,7.67,24,313,92.3,"3PuttAvoidance25",2013
34,34,"Shawn Stefani",63,7.69,16,208,92.3,"3PuttAvoidance25",2013
35,35,"Richard Lee",81,7.78,27,347,92.2,"3PuttAvoidance25",2013
36,36,"Bryce Molder",82,7.82,24,307,92.1,"3PuttAvoidance25",2013
37,37,"Scott Langley",79,7.87,20,254,92.1,"3PuttAvoidance25",2013
38,38,"Mike Weir",60,7.93,13,164,92,"3PuttAvoidance25",2013
39,39,"David Lynn",70,7.96,18,226,92,"3PuttAvoidance25",2013
40,40,"Josh Teater",86,7.97,20,251,92,"3PuttAvoidance25",2013
41,41,"Carl Pettersson",82,7.98,21,263,92,"3PuttAvoidance25",2013
42,42,"Brian Harman",89,8,24,300,92,"3PuttAvoidance25",2013
42,42,"Phil Mickelson",78,8,18,225,92,"3PuttAvoidance25",2013
44,44,"Chez Reavie",72,8.07,23,285,91.9,"3PuttAvoidance25",2013
45,45,"Freddie Jacobson",63,8.15,15,184,91.8,"3PuttAvoidance25",2013
46,46,"Bill Haas",85,8.18,26,318,91.8,"3PuttAvoidance25",2013
46,46,"Colt Knost",69,8.18,22,269,91.8,"3PuttAvoidance25",2013
48,48,"Billy Horschel",96,8.27,31,375,91.7,"3PuttAvoidance25",2013
49,49,"YE Yang",56,8.33,14,168,91.6,"3PuttAvoidance25",2013
50,50,"Tim Clark",64,8.39,12,143,91.6,"3PuttAvoidance25",2013
51,51,"Jerry Kelly",75,8.4,21,250,91.6,"3PuttAvoidance25",2013
52,52,"Cameron Tringale",80,8.5,30,353,91.5,"3PuttAvoidance25",2013
53,53,"Tommy Gainey",84,8.53,25,293,91.4,"3PuttAvoidance25",2013
54,54,"Robert Garrigus",69,8.59,17,198,91.4,"3PuttAvoidance25",2013
54,54,"Chris Stroud",88,8.59,28,326,91.4,"3PuttAvoidance25",2013
56,56,"Andres Romero",63,8.64,19,220,91.3,"3PuttAvoidance25",2013
57,57,"Hunter Mahan",91,8.66,29,335,91.3,"3PuttAvoidance25",2013
58,58,"Zach Johnson",84,8.7,24,276,91.3,"3PuttAvoidance25",2013
59,59,"Ricky Barnes",74,8.72,26,298,91.2,"3PuttAvoidance25",2013
59,59,"JJ Henry",83,8.72,34,390,91.2,"3PuttAvoidance25",2013
61,61,"Fabian Gomez",65,8.75,21,240,91.2,"3PuttAvoidance25",2013
61,61,"Aaron Watkins",46,8.75,14,160,91.2,"3PuttAvoidance25",2013
63,63,"James Hahn",78,8.82,24,272,91.1,"3PuttAvoidance25",2013
64,64,"Ben Kohles",75,8.96,25,279,91,"3PuttAvoidance25",2013
65,65,"Gary Woodland",94,9.01,32,355,90.9,"3PuttAvoidance25",2013
66,66,"DH Lee",65,9.19,25,272,90.8,"3PuttAvoidance25",2013
67,67,"Marc Leishman",77,9.22,26,282,90.7,"3PuttAvoidance25",2013
68,68,"Pat Perez",69,9.26,25,270,90.7,"3PuttAvoidance25",2013
69,69,"William McGirt",75,9.27,28,302,90.7,"3PuttAvoidance25",2013
70,70,"Bubba Watson",76,9.31,23,247,90.6,"3PuttAvoidance25",2013
71,71,"Brandt Jobe",62,9.43,25,265,90.5,"3PuttAvoidance25",2013
72,72,"Tom Gillis",69,9.47,25,264,90.5,"3PuttAvoidance25",2013
73,73,"Aaron Baddeley",68,9.5,23,242,90.5,"3PuttAvoidance25",2013
74,74,"Charles Howell III",87,9.51,35,368,90.4,"3PuttAvoidance25",2013
74,74,"Dicky Pride",71,9.51,25,263,90.4,"3PuttAvoidance25",2013
76,76,"Derek Ernst",58,9.52,22,231,90.4,"3PuttAvoidance25",2013
77,77,"Morgan Hoffmann",64,9.57,20,209,90.4,"3PuttAvoidance25",2013
78,78,"Jason Bohn",70,9.58,23,240,90.4,"3PuttAvoidance25",2013
78,78,"Kevin Stadler",83,9.58,25,261,90.4,"3PuttAvoidance25",2013
80,80,"Jonas Blixt",76,9.59,26,271,90.4,"3PuttAvoidance25",2013
81,81,"Rod Pampling",46,9.63,13,135,90.3,"3PuttAvoidance25",2013
82,82,"Vijay Singh",61,9.66,20,207,90.3,"3PuttAvoidance25",2013
83,83,"John Rollins",77,9.68,27,279,90.3,"3PuttAvoidance25",2013
84,84,"Doug LaBelle II",72,9.7,26,268,90.3,"3PuttAvoidance25",2013
85,85,"Jimmy Walker",84,9.73,29,298,90.2,"3PuttAvoidance25",2013
86,86,"Ryan Moore",72,9.76,24,246,90.2,"3PuttAvoidance25",2013
87,87,"Brendon de Jonge",110,9.79,41,419,90.2,"3PuttAvoidance25",2013
87,87,"Camilo Villegas",79,9.79,23,235,90.2,"3PuttAvoidance25",2013
89,89,"Harris English",95,9.89,37,374,90.1,"3PuttAvoidance25",2013
90,90,"Martin Kaymer",61,9.91,22,222,90,"3PuttAvoidance25",2013
91,91,"Brendan Steele",86,9.92,38,383,90,"3PuttAvoidance25",2013
92,92,"DJ Trahan",48,10.11,18,178,89.8,"3PuttAvoidance25",2013
93,93,"Charley Hoffman",84,10.13,31,306,89.8,"3PuttAvoidance25",2013
94,94,"James Driscoll",76,10.14,29,286,89.8,"3PuttAvoidance25",2013
95,95,"Ted Potter Jr",65,10.18,23,226,89.8,"3PuttAvoidance25",2013
95,95,"Bo Van Pelt",72,10.18,23,226,89.8,"3PuttAvoidance25",2013
97,97,"Ernie Els",63,10.22,19,186,89.7,"3PuttAvoidance25",2013
98,98,"Henrik Norlander",70,10.26,28,273,89.7,"3PuttAvoidance25",2013
99,99,"Stuart Appleby",88,10.28,37,360,89.7,"3PuttAvoidance25",2013
100,100,"Lee Westwood",70,10.31,20,194,89.6,"3PuttAvoidance25",2013
101,101,"Robert Streb",75,10.33,28,271,89.6,"3PuttAvoidance25",2013
102,102,"Rory McIlroy",56,10.34,15,145,89.6,"3PuttAvoidance25",2013
103,103,"Brian Davis",91,10.37,31,299,89.6,"3PuttAvoidance25",2013
104,104,"Chris Kirk",89,10.43,29,278,89.5,"3PuttAvoidance25",2013
105,105,"Ken Duke",87,10.44,31,297,89.5,"3PuttAvoidance25",2013
106,106,"KJ Choi",85,10.45,30,287,89.5,"3PuttAvoidance25",2013
107,107,"Jordan Spieth",82,10.48,24,229,89.5,"3PuttAvoidance25",2013
108,108,"Erik Compton",74,10.49,30,286,89.5,"3PuttAvoidance25",2013
109,109,"Matt Jones",83,10.54,31,294,89.4,"3PuttAvoidance25",2013
110,110,"David Toms",49,10.57,13,123,89.4,"3PuttAvoidance25",2013
111,111,"Lee Williams",62,10.58,22,208,89.4,"3PuttAvoidance25",2013
112,112,"Cameron Percy",68,10.63,27,254,89.3,"3PuttAvoidance25",2013
113,113,"Robert Allenby",58,10.65,23,216,89.3,"3PuttAvoidance25",2013
114,114,"Scott Piercy",78,10.71,27,252,89.2,"3PuttAvoidance25",2013
115,115,"Tim Herron",45,10.73,19,177,89.2,"3PuttAvoidance25",2013
116,116,"Roberto Castro",97,10.76,37,344,89.2,"3PuttAvoidance25",2013
117,117,"Henrik Stenson",65,10.81,24,222,89.1,"3PuttAvoidance25",2013
118,118,"Nicolas Colsaerts",50,10.84,18,166,89.1,"3PuttAvoidance25",2013
119,119,"Brandt Snedeker",79,10.87,25,230,89.1,"3PuttAvoidance25",2013
120,120,"Scott Stallings",79,10.93,27,247,89,"3PuttAvoidance25",2013
121,121,"Stewart Cink",71,10.94,29,265,89,"3PuttAvoidance25",2013
121,121,"Charlie Wi",75,10.94,29,265,89,"3PuttAvoidance25",2013
123,123,"Chad Campbell",78,10.98,37,337,89,"3PuttAvoidance25",2013
124,124,"Ryo Ishikawa",72,11.01,25,227,88.9,"3PuttAvoidance25",2013
125,125,"Graham DeLaet",94,11.02,41,372,88.9,"3PuttAvoidance25",2013
126,126,"John Senden",79,11.04,33,299,88.9,"3PuttAvoidance25",2013
127,127,"Dustin Johnson",71,11.06,23,208,88.9,"3PuttAvoidance25",2013
128,128,"Steven Bowditch",67,11.16,27,242,88.8,"3PuttAvoidance25",2013
128,128,"Martin Laird",68,11.16,27,242,88.8,"3PuttAvoidance25",2013
130,130,"Justin Rose",62,11.29,21,186,88.7,"3PuttAvoidance25",2013
131,131,"Matt Every",89,11.34,33,291,88.6,"3PuttAvoidance25",2013
132,132,"Johnson Wagner",64,11.37,29,255,88.6,"3PuttAvoidance25",2013
133,133,"Ben Crane",62,11.38,28,246,88.6,"3PuttAvoidance25",2013
134,134,"Jin Park",52,11.4,22,193,88.6,"3PuttAvoidance25",2013
135,135,"Graeme McDowell",53,11.49,17,148,88.5,"3PuttAvoidance25",2013
136,136,"Trevor Immelman",73,11.54,36,312,88.4,"3PuttAvoidance25",2013
137,137,"David Mathis",71,11.58,30,259,88.4,"3PuttAvoidance25",2013
138,138,"Seung Yul Noh",71,11.62,33,284,88.3,"3PuttAvoidance25",2013
139,139,"Charlie Beljan",62,11.63,30,258,88.3,"3PuttAvoidance25",2013
140,140,"Michael Thompson",66,11.67,28,240,88.3,"3PuttAvoidance25",2013
141,141,"John Huh",88,11.68,39,334,88.3,"3PuttAvoidance25",2013
142,142,"Jim Herman",59,11.71,24,205,88.2,"3PuttAvoidance25",2013
143,143,"Patrick Reed",83,11.75,37,315,88.2,"3PuttAvoidance25",2013
144,144,"Justin Bolli",59,11.76,22,187,88.2,"3PuttAvoidance25",2013
145,145,"DA Points",87,11.83,33,279,88.1,"3PuttAvoidance25",2013
