"Total3Putts1520_RANKTHISWEEK_2007","Total3Putts1520_RANKLASTWEEK_2007","Total3Putts1520_PLAYERNAME_2007","Total3Putts1520_ROUNDS_2007","Total3Putts1520_TOTAL3PUTTS1520_2007","Total3Putts1520_TOTAL3PUTTS_2007","stat_name","year"
1,1,"Rich Beem",89,10,53,"Total3Putts1520",2007
2,2,"Mark Calcavecchia",93,8,56,"Total3Putts1520",2007
2,2,"Peter Lonard",85,8,50,"Total3Putts1520",2007
4,4,"Tom Johnson",74,7,49,"Total3Putts1520",2007
5,5,"Robert Allenby",90,6,57,"Total3Putts1520",2007
5,5,"Woody Austin",95,6,65,"Total3Putts1520",2007
5,5,"Jason Dufner",100,6,70,"Total3Putts1520",2007
5,5,"JP Hayes",89,6,46,"Total3Putts1520",2007
5,5,"Greg Owen",81,6,61,"Total3Putts1520",2007
5,5,"Kevin Stadler",95,6,55,"Total3Putts1520",2007
5,5,"Kirk Triplett",77,6,59,"Total3Putts1520",2007
5,5,"Bo Van Pelt",104,6,45,"Total3Putts1520",2007
5,5,"Duffy Waldorf",69,6,36,"Total3Putts1520",2007
14,14,"Eric Axley",107,5,59,"Total3Putts1520",2007
14,14,"Cameron Beckman",96,5,49,"Total3Putts1520",2007
14,14,"Jason Gore",86,5,57,"Total3Putts1520",2007
14,14,"JB Holmes",71,5,61,"Total3Putts1520",2007
14,14,"Kent Jones",97,5,60,"Total3Putts1520",2007
14,14,"Frank Lickliter II",95,5,52,"Total3Putts1520",2007
14,14,"John Mallinger",96,5,62,"Total3Putts1520",2007
14,14,"Kenny Perry",83,5,52,"Total3Putts1520",2007
14,14,"Vijay Singh",102,5,42,"Total3Putts1520",2007
23,23,"Steve Allan",63,4,36,"Total3Putts1520",2007
23,23,"Michael Allen",74,4,36,"Total3Putts1520",2007
23,23,"Ryan Armour",107,4,46,"Total3Putts1520",2007
23,23,"Alex Cejka",80,4,44,"Total3Putts1520",2007
23,23,"Chris Couch",76,4,53,"Total3Putts1520",2007
