"GIRPutting1015_RANKTHISWEEK_2015","GIRPutting1015_RANKLASTWEEK_2015","GIRPutting1015_PLAYERNAME_2015","GIRPutting1015_ROUNDS_2015","GIRPutting1015_Pct_2015","GIRPutting1015_ATTEMPTS_2015","GIRPutting1015_PUTTSMADE_2015","stat_name","year"
91,91,"KJ Choi",66,28.7,108,31,"GIRPutting1015",2015
91,91,"Dustin Johnson",75,28.7,108,31,"GIRPutting1015",2015
93,93,"Ryan Moore",81,28.57,140,40,"GIRPutting1015",2015
93,93,"Adam Scott",51,28.57,56,16,"GIRPutting1015",2015
93,93,"Scott Stallings",60,28.57,84,24,"GIRPutting1015",2015
96,96,"John Merrick",78,28.46,123,35,"GIRPutting1015",2015
97,97,"Matt Kuchar",97,28.4,162,46,"GIRPutting1015",2015
98,98,"Zac Blair",108,28.24,170,48,"GIRPutting1015",2015
99,99,"Sam Saunders",83,28.23,124,35,"GIRPutting1015",2015
100,100,"Heath Slocum",57,28.17,71,20,"GIRPutting1015",2015
101,101,"Jordan Spieth",91,28.15,135,38,"GIRPutting1015",2015
102,102,"Hunter Mahan",88,28.07,114,32,"GIRPutting1015",2015
103,103,"Brendon de Jonge",106,27.89,190,53,"GIRPutting1015",2015
104,104,"Boo Weekley",79,27.86,140,39,"GIRPutting1015",2015
105,105,"Steven Alker",62,27.78,108,30,"GIRPutting1015",2015
106,106,"David Lingmerth",90,27.67,159,44,"GIRPutting1015",2015
107,107,"Scott Piercy",90,27.49,171,47,"GIRPutting1015",2015
108,108,"Andres Gonzales",90,27.4,146,40,"GIRPutting1015",2015
109,109,"Russell Knox",96,27.36,201,55,"GIRPutting1015",2015
110,110,"Alex Cejka",94,27.33,161,44,"GIRPutting1015",2015
111,111,"Carlos Ortiz",100,27.27,143,39,"GIRPutting1015",2015
112,112,"Steve Wheatcroft",87,27.2,125,34,"GIRPutting1015",2015
113,113,"Hideki Matsuyama",95,27.15,151,41,"GIRPutting1015",2015
114,114,"Jim Renner",68,27.05,122,33,"GIRPutting1015",2015
115,115,"Andres Romero",69,27,100,27,"GIRPutting1015",2015
116,116,"Nick Watney",91,26.95,167,45,"GIRPutting1015",2015
117,117,"Charles Howell III",105,26.9,197,53,"GIRPutting1015",2015
118,118,"Padraig Harrington",60,26.83,82,22,"GIRPutting1015",2015
118,118,"Billy Hurley III",83,26.83,123,33,"GIRPutting1015",2015
120,120,"Francesco Molinari",56,26.74,86,23,"GIRPutting1015",2015
121,121,"Jason Day",75,26.67,120,32,"GIRPutting1015",2015
122,122,"Justin Leonard",61,26.61,109,29,"GIRPutting1015",2015
122,122,"Bubba Watson",71,26.61,109,29,"GIRPutting1015",2015
124,124,"Adam Hadwin",95,26.54,162,43,"GIRPutting1015",2015
125,125,"Mark Wilson",89,26.53,147,39,"GIRPutting1015",2015
126,126,"Tom Hoge",83,26.45,155,41,"GIRPutting1015",2015
127,127,"James Hahn",94,26.38,163,43,"GIRPutting1015",2015
128,128,"Chad Campbell",97,26.29,175,46,"GIRPutting1015",2015
129,129,"Bill Haas",89,26.24,141,37,"GIRPutting1015",2015
130,130,"Billy Horschel",99,26.21,145,38,"GIRPutting1015",2015
131,131,"Sergio Garcia",59,26.15,65,17,"GIRPutting1015",2015
132,132,"Gary Woodland",81,26.13,111,29,"GIRPutting1015",2015
133,133,"Derek Fathauer",81,26.09,115,30,"GIRPutting1015",2015
134,134,"Robert Allenby",63,25.96,104,27,"GIRPutting1015",2015
134,134,"Graham DeLaet",65,25.96,104,27,"GIRPutting1015",2015
136,136,"Harris English",105,25.88,170,44,"GIRPutting1015",2015
137,137,"Zach Johnson",90,25.85,147,38,"GIRPutting1015",2015
138,138,"Jon Curran",83,25.81,124,32,"GIRPutting1015",2015
138,138,"Ryan Palmer",80,25.81,93,24,"GIRPutting1015",2015
140,140,"Michael Putnam",87,25.52,145,37,"GIRPutting1015",2015
140,140,"Kevin Streelman",95,25.52,145,37,"GIRPutting1015",2015
142,142,"Kyle Reifers",96,25.43,173,44,"GIRPutting1015",2015
143,143,"Ricky Barnes",82,25.42,118,30,"GIRPutting1015",2015
144,144,"Will Wilcox",58,25.32,79,20,"GIRPutting1015",2015
145,145,"Oscar Fraustro",58,25,76,19,"GIRPutting1015",2015
145,145,"Bill Lunde",50,25,80,20,"GIRPutting1015",2015
145,145,"DA Points",72,25,112,28,"GIRPutting1015",2015
148,148,"Robert Garrigus",70,24.56,114,28,"GIRPutting1015",2015
149,149,"Louis Oosthuizen",68,24.55,110,27,"GIRPutting1015",2015
150,150,"Webb Simpson",81,24.44,135,33,"GIRPutting1015",2015
151,151,"Roberto Castro",54,24.39,82,20,"GIRPutting1015",2015
152,152,"Ken Duke",93,24.2,157,38,"GIRPutting1015",2015
153,153,"Greg Owen",58,24.1,83,20,"GIRPutting1015",2015
154,154,"Tim Wilkinson",73,24.07,108,26,"GIRPutting1015",2015
155,155,"Nicholas Thompson",90,23.78,143,34,"GIRPutting1015",2015
156,156,"Jason Kokrak",88,23.75,160,38,"GIRPutting1015",2015
157,157,"SJ Park",79,23.73,118,28,"GIRPutting1015",2015
158,158,"Scott Brown",97,23.68,152,36,"GIRPutting1015",2015
159,159,"Roger Sloan",56,23.61,72,17,"GIRPutting1015",2015
160,160,"Jason Dufner",76,23.58,106,25,"GIRPutting1015",2015
161,161,"Justin Thomas",106,23.53,204,48,"GIRPutting1015",2015
162,162,"Martin Laird",77,23.48,132,31,"GIRPutting1015",2015
163,163,"Steven Bowditch",103,23.42,158,37,"GIRPutting1015",2015
164,164,"Gonzalo Fdez Castano",81,23.33,120,28,"GIRPutting1015",2015
165,165,"Daniel Berger",97,22.94,170,39,"GIRPutting1015",2015
166,166,"Chad Collins",79,22.88,118,27,"GIRPutting1015",2015
167,167,"John Peterson",84,22.84,162,37,"GIRPutting1015",2015
168,168,"Derek Ernst",75,22.76,123,28,"GIRPutting1015",2015
169,169,"Cameron Percy",72,22.73,110,25,"GIRPutting1015",2015
170,170,"Rory Sabbatini",81,22.63,137,31,"GIRPutting1015",2015
171,171,"Charl Schwartzel",67,22.39,67,15,"GIRPutting1015",2015
172,172,"David Toms",62,22.32,112,25,"GIRPutting1015",2015
173,173,"Kevin Kisner",104,22.29,175,39,"GIRPutting1015",2015
174,174,"JJ Henry",94,22.22,135,30,"GIRPutting1015",2015
174,174,"Vijay Singh",78,22.22,144,32,"GIRPutting1015",2015
176,176,"Mark Hubbard",79,21.85,119,26,"GIRPutting1015",2015
177,177,"Ernie Els",57,21.69,83,18,"GIRPutting1015",2015
178,178,"Jamie Donaldson",50,21.67,60,13,"GIRPutting1015",2015
179,179,"Geoff Ogilvy",50,21.21,66,14,"GIRPutting1015",2015
180,180,"Tyrone Van Aswegen",58,21.11,90,19,"GIRPutting1015",2015
181,181,"Luke Donald",71,20.75,106,22,"GIRPutting1015",2015
182,182,"Jim Herman",88,19.67,183,36,"GIRPutting1015",2015
183,183,"Lucas Glover",79,19.05,147,28,"GIRPutting1015",2015
184,184,"Angel Cabrera",53,18.07,83,15,"GIRPutting1015",2015
