"TenthTeeLatePar5ScoringAverage_RANKTHISWEEK_2009","TenthTeeLatePar5ScoringAverage_RANKLASTWEEK_2009","TenthTeeLatePar5ScoringAverage_PLAYERNAME_2009","TenthTeeLatePar5ScoringAverage_ROUNDS_2009","TenthTeeLatePar5ScoringAverage_AVG_2009","TenthTeeLatePar5ScoringAverage_TOTALSTROKES_2009","TenthTeeLatePar5ScoringAverage_TOTALHOLES_2009","stat_name","year"
18,18,"Chris Riley",77,4.53,204,45,"TenthTeeLatePar5ScoringAverage",2009
18,18,"Bubba Watson",73,4.53,181,40,"TenthTeeLatePar5ScoringAverage",2009
23,23,"Harrison Frazar",93,4.54,177,39,"TenthTeeLatePar5ScoringAverage",2009
23,23,"Boo Weekley",79,4.54,109,24,"TenthTeeLatePar5ScoringAverage",2009
25,25,"Dustin Johnson",85,4.55,132,29,"TenthTeeLatePar5ScoringAverage",2009
25,25,"Scott Piercy",85,4.55,232,51,"TenthTeeLatePar5ScoringAverage",2009
27,27,"Matt Bettencourt",98,4.56,328,72,"TenthTeeLatePar5ScoringAverage",2009
27,27,"Freddie Jacobson",83,4.56,196,43,"TenthTeeLatePar5ScoringAverage",2009
27,27,"Sean OHair",80,4.56,155,34,"TenthTeeLatePar5ScoringAverage",2009
27,27,"Jeff Overton",92,4.56,155,34,"TenthTeeLatePar5ScoringAverage",2009
27,27,"Rod Pampling",72,4.56,164,36,"TenthTeeLatePar5ScoringAverage",2009
32,32,"Jason Day",61,4.57,128,28,"TenthTeeLatePar5ScoringAverage",2009
32,32,"Jim Furyk",86,4.57,64,14,"TenthTeeLatePar5ScoringAverage",2009
32,32,"Vaughn Taylor",88,4.57,215,47,"TenthTeeLatePar5ScoringAverage",2009
35,35,"Brad Adamonis",70,4.58,261,57,"TenthTeeLatePar5ScoringAverage",2009
35,35,"Chad Campbell",90,4.58,206,45,"TenthTeeLatePar5ScoringAverage",2009
35,35,"Jason Gore",74,4.58,293,64,"TenthTeeLatePar5ScoringAverage",2009
35,35,"Nathan Green",104,4.58,293,64,"TenthTeeLatePar5ScoringAverage",2009
35,35,"Bryce Molder",69,4.58,206,45,"TenthTeeLatePar5ScoringAverage",2009
40,40,"Ben Crane",93,4.59,211,46,"TenthTeeLatePar5ScoringAverage",2009
40,40,"Kenny Perry",92,4.59,101,22,"TenthTeeLatePar5ScoringAverage",2009
40,40,"DJ Trahan",96,4.59,266,58,"TenthTeeLatePar5ScoringAverage",2009
40,40,"Bo Van Pelt",100,4.59,303,66,"TenthTeeLatePar5ScoringAverage",2009
44,44,"Jason Dufner",90,4.6,285,62,"TenthTeeLatePar5ScoringAverage",2009
44,44,"Brian Gay",96,4.6,216,47,"TenthTeeLatePar5ScoringAverage",2009
44,44,"Mark Wilson",99,4.6,262,57,"TenthTeeLatePar5ScoringAverage",2009
47,47,"Bart Bryant",58,4.61,189,41,"TenthTeeLatePar5ScoringAverage",2009
47,47,"Jonathan Byrd",89,4.61,235,51,"TenthTeeLatePar5ScoringAverage",2009
47,47,"Angel Cabrera",55,4.61,129,28,"TenthTeeLatePar5ScoringAverage",2009
47,47,"Jarrod Lyle",65,4.61,166,36,"TenthTeeLatePar5ScoringAverage",2009
47,47,"Rick Price",54,4.61,152,33,"TenthTeeLatePar5ScoringAverage",2009
47,47,"Rory Sabbatini",81,4.61,143,31,"TenthTeeLatePar5ScoringAverage",2009
47,47,"Heath Slocum",95,4.61,189,41,"TenthTeeLatePar5ScoringAverage",2009
47,47,"Chris Stroud",88,4.61,143,31,"TenthTeeLatePar5ScoringAverage",2009
47,47,"Charles Warren",63,4.61,143,31,"TenthTeeLatePar5ScoringAverage",2009
47,47,"Nick Watney",86,4.61,203,44,"TenthTeeLatePar5ScoringAverage",2009
57,57,"Spencer Levin",75,4.62,245,53,"TenthTeeLatePar5ScoringAverage",2009
57,57,"Greg Owen",97,4.62,231,50,"TenthTeeLatePar5ScoringAverage",2009
57,57,"Steve Stricker",81,4.62,60,13,"TenthTeeLatePar5ScoringAverage",2009
57,57,"Nicholas Thompson",96,4.62,300,65,"TenthTeeLatePar5ScoringAverage",2009
61,61,"Rich Beem",77,4.63,213,46,"TenthTeeLatePar5ScoringAverage",2009
61,61,"Alex Cejka",82,4.63,213,46,"TenthTeeLatePar5ScoringAverage",2009
61,61,"Glen Day",79,4.63,278,60,"TenthTeeLatePar5ScoringAverage",2009
61,61,"Luke Donald",79,4.63,222,48,"TenthTeeLatePar5ScoringAverage",2009
61,61,"Steve Elkington",70,4.63,190,41,"TenthTeeLatePar5ScoringAverage",2009
61,61,"Bill Haas",91,4.63,213,46,"TenthTeeLatePar5ScoringAverage",2009
61,61,"Zach Johnson",94,4.63,74,16,"TenthTeeLatePar5ScoringAverage",2009
61,61,"Jeff Klauk",97,4.63,250,54,"TenthTeeLatePar5ScoringAverage",2009
61,61,"Colt Knost",71,4.63,241,52,"TenthTeeLatePar5ScoringAverage",2009
61,61,"Tom Pernice Jr",82,4.63,185,40,"TenthTeeLatePar5ScoringAverage",2009
61,61,"David Toms",98,4.63,88,19,"TenthTeeLatePar5ScoringAverage",2009
72,72,"Steve Marino",98,4.64,255,55,"TenthTeeLatePar5ScoringAverage",2009
72,72,"Parker McLachlin",71,4.64,153,33,"TenthTeeLatePar5ScoringAverage",2009
72,72,"Scott Verplank",88,4.64,209,45,"TenthTeeLatePar5ScoringAverage",2009
75,75,"Todd Hamilton",83,4.65,237,51,"TenthTeeLatePar5ScoringAverage",2009
75,75,"Brett Quigley",92,4.65,372,80,"TenthTeeLatePar5ScoringAverage",2009
77,77,"Briny Baird",89,4.66,149,32,"TenthTeeLatePar5ScoringAverage",2009
77,77,"Brendon de Jonge",90,4.66,331,71,"TenthTeeLatePar5ScoringAverage",2009
77,77,"Steve Flesch",77,4.66,247,53,"TenthTeeLatePar5ScoringAverage",2009
77,77,"Lucas Glover",93,4.66,177,38,"TenthTeeLatePar5ScoringAverage",2009
77,77,"Charles Howell III",99,4.66,289,62,"TenthTeeLatePar5ScoringAverage",2009
77,77,"Rocco Mediate",79,4.66,191,41,"TenthTeeLatePar5ScoringAverage",2009
77,77,"Patrick Sheehan",51,4.66,135,29,"TenthTeeLatePar5ScoringAverage",2009
84,84,"Stuart Appleby",79,4.67,210,45,"TenthTeeLatePar5ScoringAverage",2009
84,84,"Aaron Baddeley",66,4.67,252,54,"TenthTeeLatePar5ScoringAverage",2009
84,84,"Ken Duke",87,4.67,299,64,"TenthTeeLatePar5ScoringAverage",2009
84,84,"Sergio Garcia",59,4.67,42,9,"TenthTeeLatePar5ScoringAverage",2009
84,84,"Charley Hoffman",97,4.67,327,70,"TenthTeeLatePar5ScoringAverage",2009
84,84,"Anthony Kim",76,4.67,112,24,"TenthTeeLatePar5ScoringAverage",2009
84,84,"Davis Love III",89,4.67,252,54,"TenthTeeLatePar5ScoringAverage",2009
84,84,"Chez Reavie",81,4.67,196,42,"TenthTeeLatePar5ScoringAverage",2009
84,84,"Tag Ridings",50,4.67,210,45,"TenthTeeLatePar5ScoringAverage",2009
84,84,"Peter Tomasulo",61,4.67,126,27,"TenthTeeLatePar5ScoringAverage",2009
84,84,"Casey Wittenberg",71,4.67,224,48,"TenthTeeLatePar5ScoringAverage",2009
84,84,"YE Yang",83,4.67,224,48,"TenthTeeLatePar5ScoringAverage",2009
96,96,"KJ Choi",65,4.68,173,37,"TenthTeeLatePar5ScoringAverage",2009
96,96,"JB Holmes",74,4.68,342,73,"TenthTeeLatePar5ScoringAverage",2009
96,96,"Kevin Stadler",65,4.68,192,41,"TenthTeeLatePar5ScoringAverage",2009
96,96,"Jimmy Walker",74,4.68,309,66,"TenthTeeLatePar5ScoringAverage",2009
100,100,"Cameron Beckman",87,4.69,314,67,"TenthTeeLatePar5ScoringAverage",2009
100,100,"Bob Estes",78,4.69,291,62,"TenthTeeLatePar5ScoringAverage",2009
100,100,"Steve Lowery",83,4.69,253,54,"TenthTeeLatePar5ScoringAverage",2009
100,100,"Andres Romero",58,4.69,164,35,"TenthTeeLatePar5ScoringAverage",2009
104,104,"Ricky Barnes",67,4.7,282,60,"TenthTeeLatePar5ScoringAverage",2009
104,104,"Kent Jones",73,4.7,221,47,"TenthTeeLatePar5ScoringAverage",2009
104,104,"Cliff Kresge",78,4.7,216,46,"TenthTeeLatePar5ScoringAverage",2009
107,107,"Jason Bohn",88,4.71,330,70,"TenthTeeLatePar5ScoringAverage",2009
107,107,"Ben Curtis",63,4.71,179,38,"TenthTeeLatePar5ScoringAverage",2009
107,107,"Matt Kuchar",82,4.71,264,56,"TenthTeeLatePar5ScoringAverage",2009
107,107,"Bill Lunde",83,4.71,240,51,"TenthTeeLatePar5ScoringAverage",2009
107,107,"Tim Petrovic",97,4.71,245,52,"TenthTeeLatePar5ScoringAverage",2009
107,107,"Carl Pettersson",86,4.71,396,84,"TenthTeeLatePar5ScoringAverage",2009
107,107,"Camilo Villegas",76,4.71,80,17,"TenthTeeLatePar5ScoringAverage",2009
114,114,"Robert Allenby",71,4.72,137,29,"TenthTeeLatePar5ScoringAverage",2009
114,114,"JJ Henry",97,4.72,184,39,"TenthTeeLatePar5ScoringAverage",2009
114,114,"John Mallinger",90,4.72,236,50,"TenthTeeLatePar5ScoringAverage",2009
117,117,"Michael Allen",73,4.73,260,55,"TenthTeeLatePar5ScoringAverage",2009
117,117,"Mark Calcavecchia",72,4.73,246,52,"TenthTeeLatePar5ScoringAverage",2009
117,117,"Michael Letzig",96,4.73,298,63,"TenthTeeLatePar5ScoringAverage",2009
117,117,"Troy Matteson",95,4.73,213,45,"TenthTeeLatePar5ScoringAverage",2009
117,117,"Kevin Sutherland",96,4.73,208,44,"TenthTeeLatePar5ScoringAverage",2009
122,122,"Brian Davis",103,4.74,218,46,"TenthTeeLatePar5ScoringAverage",2009
122,122,"David Mathis",82,4.74,199,42,"TenthTeeLatePar5ScoringAverage",2009
122,122,"Ryan Palmer",78,4.74,270,57,"TenthTeeLatePar5ScoringAverage",2009
122,122,"Gary Woodland",53,4.74,166,35,"TenthTeeLatePar5ScoringAverage",2009
126,126,"Scott McCarron",91,4.75,252,53,"TenthTeeLatePar5ScoringAverage",2009
126,126,"George McNeill",82,4.75,133,28,"TenthTeeLatePar5ScoringAverage",2009
126,126,"Ryan Moore",89,4.75,328,69,"TenthTeeLatePar5ScoringAverage",2009
126,126,"Kevin Na",91,4.75,209,44,"TenthTeeLatePar5ScoringAverage",2009
126,126,"Jeff Quinney",78,4.75,228,48,"TenthTeeLatePar5ScoringAverage",2009
126,126,"Brandt Snedeker",81,4.75,209,44,"TenthTeeLatePar5ScoringAverage",2009
126,126,"Dean Wilson",81,4.75,266,56,"TenthTeeLatePar5ScoringAverage",2009
133,133,"Woody Austin",84,4.76,319,67,"TenthTeeLatePar5ScoringAverage",2009
133,133,"David Duval",56,4.76,200,42,"TenthTeeLatePar5ScoringAverage",2009
133,133,"Jeff Maggert",79,4.76,176,37,"TenthTeeLatePar5ScoringAverage",2009
133,133,"Leif Olson",51,4.76,176,37,"TenthTeeLatePar5ScoringAverage",2009
133,133,"Johnson Wagner",81,4.76,238,50,"TenthTeeLatePar5ScoringAverage",2009
133,133,"Jay Williamson",69,4.76,238,50,"TenthTeeLatePar5ScoringAverage",2009
139,139,"Paul Goydos",79,4.77,286,60,"TenthTeeLatePar5ScoringAverage",2009
139,139,"Bob Heintz",59,4.77,167,35,"TenthTeeLatePar5ScoringAverage",2009
139,139,"Billy Mayfair",83,4.77,267,56,"TenthTeeLatePar5ScoringAverage",2009
139,139,"John Rollins",92,4.77,334,70,"TenthTeeLatePar5ScoringAverage",2009
139,139,"Charlie Wi",92,4.77,310,65,"TenthTeeLatePar5ScoringAverage",2009
144,144,"Ted Purdy",101,4.78,263,55,"TenthTeeLatePar5ScoringAverage",2009
145,145,"Stephen Ames",77,4.79,249,52,"TenthTeeLatePar5ScoringAverage",2009
145,145,"Stewart Cink",79,4.79,134,28,"TenthTeeLatePar5ScoringAverage",2009
145,145,"Chris DiMarco",97,4.79,335,70,"TenthTeeLatePar5ScoringAverage",2009
145,145,"Joe Durant",62,4.79,201,42,"TenthTeeLatePar5ScoringAverage",2009
145,145,"Tom Lehman",55,4.79,91,19,"TenthTeeLatePar5ScoringAverage",2009
145,145,"DA Points",99,4.79,292,61,"TenthTeeLatePar5ScoringAverage",2009
145,145,"Aron Price",89,4.79,187,39,"TenthTeeLatePar5ScoringAverage",2009
152,152,"Robert Garrigus",83,4.8,216,45,"TenthTeeLatePar5ScoringAverage",2009
152,152,"Lee Janzen",74,4.8,221,46,"TenthTeeLatePar5ScoringAverage",2009
152,152,"Greg Kraft",51,4.8,96,20,"TenthTeeLatePar5ScoringAverage",2009
152,152,"Kevin Streelman",97,4.8,259,54,"TenthTeeLatePar5ScoringAverage",2009
156,156,"Derek Fathauer",63,4.81,226,47,"TenthTeeLatePar5ScoringAverage",2009
156,156,"Nick OHern",90,4.81,231,48,"TenthTeeLatePar5ScoringAverage",2009
158,158,"Phil Mickelson",66,4.82,53,11,"TenthTeeLatePar5ScoringAverage",2009
158,158,"Joe Ogilvie",85,4.82,236,49,"TenthTeeLatePar5ScoringAverage",2009
158,158,"Darron Stiles",52,4.82,183,38,"TenthTeeLatePar5ScoringAverage",2009
161,161,"Mathew Goggin",76,4.83,169,35,"TenthTeeLatePar5ScoringAverage",2009
161,161,"Will Ma Kenzie",69,4.83,145,30,"TenthTeeLatePar5ScoringAverage",2009
161,161,"Brian Vranesh",51,4.83,193,40,"TenthTeeLatePar5ScoringAverage",2009
161,161,"Matt Weibring",65,4.83,193,40,"TenthTeeLatePar5ScoringAverage",2009
165,165,"Tommy Armour III",58,4.84,179,37,"TenthTeeLatePar5ScoringAverage",2009
165,165,"Eric Axley",71,4.84,300,62,"TenthTeeLatePar5ScoringAverage",2009
165,165,"Tim Herron",87,4.84,271,56,"TenthTeeLatePar5ScoringAverage",2009
165,165,"James Nitties",86,4.84,271,56,"TenthTeeLatePar5ScoringAverage",2009
165,165,"Webb Simpson",94,4.84,213,44,"TenthTeeLatePar5ScoringAverage",2009
165,165,"Marc Turnesa",77,4.84,334,69,"TenthTeeLatePar5ScoringAverage",2009
171,171,"Ryuji Imada",85,4.85,199,41,"TenthTeeLatePar5ScoringAverage",2009
171,171,"Hunter Mahan",94,4.85,97,20,"TenthTeeLatePar5ScoringAverage",2009
171,171,"Corey Pavin",73,4.85,194,40,"TenthTeeLatePar5ScoringAverage",2009
174,174,"Vijay Singh",71,4.86,102,21,"TenthTeeLatePar5ScoringAverage",2009
174,174,"Scott Sterling",51,4.86,102,21,"TenthTeeLatePar5ScoringAverage",2009
176,176,"Peter Lonard",86,4.87,224,46,"TenthTeeLatePar5ScoringAverage",2009
177,177,"Mark Brooks",55,4.88,166,34,"TenthTeeLatePar5ScoringAverage",2009
177,177,"Richard Johnson",85,4.88,239,49,"TenthTeeLatePar5ScoringAverage",2009
179,179,"Brad Faxon",59,4.9,245,50,"TenthTeeLatePar5ScoringAverage",2009
179,179,"John Merrick",91,4.9,235,48,"TenthTeeLatePar5ScoringAverage",2009
181,181,"Brendon Todd",53,4.92,118,24,"TenthTeeLatePar5ScoringAverage",2009
182,182,"Marc Leishman",91,4.94,257,52,"TenthTeeLatePar5ScoringAverage",2009
183,183,"Tim Clark",81,4.95,213,43,"TenthTeeLatePar5ScoringAverage",2009
184,184,"Geoff Ogilvy",78,5,30,6,"TenthTeeLatePar5ScoringAverage",2009
