"Scrambling1020ydsRTPScore_RANKTHISWEEK_2010","Scrambling1020ydsRTPScore_RANKLASTWEEK_2010","Scrambling1020ydsRTPScore_PLAYERNAME_2010","Scrambling1020ydsRTPScore_ROUNDS_2010","Scrambling1020ydsRTPScore_AVGRTP_2010","Scrambling1020ydsRTPScore_TOTALHOLES_2010","Scrambling1020ydsRTPScore_TOTALRTP_2010","stat_name","year"
68,68,"Scott McCarron",90,0.335,230,77,"Scrambling1020ydsRTPScore",2010
68,68,"Heath Slocum",97,0.335,182,61,"Scrambling1020ydsRTPScore",2010
70,70,"KJ Choi",82,0.336,149,50,"Scrambling1020ydsRTPScore",2010
70,70,"Tom Pernice Jr",74,0.336,149,50,"Scrambling1020ydsRTPScore",2010
72,72,"Tim Herron",79,0.338,160,54,"Scrambling1020ydsRTPScore",2010
72,72,"Michael Letzig",84,0.338,210,71,"Scrambling1020ydsRTPScore",2010
74,74,"Brent Delahoussaye",57,0.339,112,38,"Scrambling1020ydsRTPScore",2010
74,74,"Rickie Fowler",98,0.339,177,60,"Scrambling1020ydsRTPScore",2010
76,76,"Stephen Ames",75,0.34,150,51,"Scrambling1020ydsRTPScore",2010
76,76,"Trevor Immelman",55,0.34,106,36,"Scrambling1020ydsRTPScore",2010
76,76,"Tim Petrovic",105,0.34,244,83,"Scrambling1020ydsRTPScore",2010
79,79,"Matt Bettencourt",91,0.341,217,74,"Scrambling1020ydsRTPScore",2010
79,79,"Sean OHair",84,0.341,170,58,"Scrambling1020ydsRTPScore",2010
79,79,"Webb Simpson",98,0.341,226,77,"Scrambling1020ydsRTPScore",2010
82,82,"Vaughn Taylor",87,0.342,199,68,"Scrambling1020ydsRTPScore",2010
83,83,"Charley Hoffman",85,0.343,207,71,"Scrambling1020ydsRTPScore",2010
84,84,"Geoff Ogilvy",62,0.344,128,44,"Scrambling1020ydsRTPScore",2010
84,84,"Omar Uresti",74,0.344,160,55,"Scrambling1020ydsRTPScore",2010
86,86,"Brenden Pappas",66,0.345,148,51,"Scrambling1020ydsRTPScore",2010
87,87,"Angel Cabrera",64,0.346,127,44,"Scrambling1020ydsRTPScore",2010
88,88,"Chad Campbell",95,0.347,196,68,"Scrambling1020ydsRTPScore",2010
88,88,"Will Ma Kenzie",72,0.347,150,52,"Scrambling1020ydsRTPScore",2010
90,90,"Hunter Mahan",85,0.348,178,62,"Scrambling1020ydsRTPScore",2010
91,91,"Lee Janzen",77,0.35,177,62,"Scrambling1020ydsRTPScore",2010
92,92,"Alex Prugh",88,0.352,176,62,"Scrambling1020ydsRTPScore",2010
93,93,"Derek Lamely",81,0.353,184,65,"Scrambling1020ydsRTPScore",2010
93,93,"Jay Williamson",76,0.353,156,55,"Scrambling1020ydsRTPScore",2010
95,95,"Tom Gillis",97,0.354,243,86,"Scrambling1020ydsRTPScore",2010
96,96,"Rory Sabbatini",79,0.355,169,60,"Scrambling1020ydsRTPScore",2010
97,97,"Blake Adams",84,0.356,191,68,"Scrambling1020ydsRTPScore",2010
98,98,"Alex Cejka",81,0.358,173,62,"Scrambling1020ydsRTPScore",2010
98,98,"Tim Clark",88,0.358,173,62,"Scrambling1020ydsRTPScore",2010
98,98,"George McNeill",79,0.358,173,62,"Scrambling1020ydsRTPScore",2010
101,101,"Steve Marino",81,0.359,156,56,"Scrambling1020ydsRTPScore",2010
101,101,"Josh Teater",101,0.359,209,75,"Scrambling1020ydsRTPScore",2010
101,101,"Jerod Turner",54,0.359,117,42,"Scrambling1020ydsRTPScore",2010
104,104,"Michael Connell",89,0.36,203,73,"Scrambling1020ydsRTPScore",2010
105,105,"John Daly",63,0.363,124,45,"Scrambling1020ydsRTPScore",2010
105,105,"Martin Flores",75,0.363,171,62,"Scrambling1020ydsRTPScore",2010
107,107,"JP Hayes",79,0.364,184,67,"Scrambling1020ydsRTPScore",2010
108,108,"Richard Johnson",90,0.365,178,65,"Scrambling1020ydsRTPScore",2010
109,109,"Zach Johnson",93,0.366,183,67,"Scrambling1020ydsRTPScore",2010
109,109,"Steve Wheatcroft",74,0.366,161,59,"Scrambling1020ydsRTPScore",2010
111,111,"Bob Estes",79,0.367,166,61,"Scrambling1020ydsRTPScore",2010
111,111,"Ryan Palmer",84,0.367,207,76,"Scrambling1020ydsRTPScore",2010
113,113,"DA Points",90,0.368,204,75,"Scrambling1020ydsRTPScore",2010
114,114,"Chris Stroud",90,0.369,176,65,"Scrambling1020ydsRTPScore",2010
115,115,"John Merrick",109,0.372,223,83,"Scrambling1020ydsRTPScore",2010
115,115,"Ryan Moore",80,0.372,164,61,"Scrambling1020ydsRTPScore",2010
115,115,"YE Yang",72,0.372,164,61,"Scrambling1020ydsRTPScore",2010
118,118,"Brett Quigley",96,0.373,201,75,"Scrambling1020ydsRTPScore",2010
119,119,"Davis Love III",79,0.374,155,58,"Scrambling1020ydsRTPScore",2010
120,120,"Sergio Garcia",58,0.375,88,33,"Scrambling1020ydsRTPScore",2010
120,120,"Kevin Johnson",62,0.375,128,48,"Scrambling1020ydsRTPScore",2010
122,122,"Vijay Singh",75,0.377,130,49,"Scrambling1020ydsRTPScore",2010
123,123,"James Nitties",92,0.378,225,85,"Scrambling1020ydsRTPScore",2010
124,124,"David Lutterus",69,0.38,158,60,"Scrambling1020ydsRTPScore",2010
124,124,"Troy Matteson",84,0.38,163,62,"Scrambling1020ydsRTPScore",2010
126,126,"Jeff Quinney",91,0.381,210,80,"Scrambling1020ydsRTPScore",2010
127,127,"Spencer Levin",110,0.382,207,79,"Scrambling1020ydsRTPScore",2010
128,128,"Lucas Glover",75,0.383,141,54,"Scrambling1020ydsRTPScore",2010
129,129,"Craig Bowden",56,0.384,138,53,"Scrambling1020ydsRTPScore",2010
129,129,"Dustin Johnson",83,0.384,172,66,"Scrambling1020ydsRTPScore",2010
131,131,"Kris Blanks",91,0.385,182,70,"Scrambling1020ydsRTPScore",2010
131,131,"Cliff Kresge",50,0.385,104,40,"Scrambling1020ydsRTPScore",2010
131,131,"Marc Leishman",87,0.385,174,67,"Scrambling1020ydsRTPScore",2010
134,134,"Daniel Chopra",74,0.387,186,72,"Scrambling1020ydsRTPScore",2010
134,134,"Greg Kraft",52,0.387,124,48,"Scrambling1020ydsRTPScore",2010
136,136,"Jarrod Lyle",54,0.388,121,47,"Scrambling1020ydsRTPScore",2010
137,137,"Jason Bohn",84,0.389,185,72,"Scrambling1020ydsRTPScore",2010
137,137,"Steve Flesch",78,0.389,190,74,"Scrambling1020ydsRTPScore",2010
137,137,"Andrew McLardy",52,0.389,126,49,"Scrambling1020ydsRTPScore",2010
137,137,"Kevin Streelman",90,0.389,211,82,"Scrambling1020ydsRTPScore",2010
141,141,"Ted Purdy",86,0.39,187,73,"Scrambling1020ydsRTPScore",2010
142,142,"David Duval",71,0.391,133,52,"Scrambling1020ydsRTPScore",2010
143,143,"Scott Piercy",88,0.393,173,68,"Scrambling1020ydsRTPScore",2010
144,144,"Woody Austin",93,0.395,233,92,"Scrambling1020ydsRTPScore",2010
145,145,"Graham DeLaet",88,0.396,139,55,"Scrambling1020ydsRTPScore",2010
145,145,"Martin Laird",91,0.396,192,76,"Scrambling1020ydsRTPScore",2010
147,147,"Joe Durant",67,0.397,146,58,"Scrambling1020ydsRTPScore",2010
147,147,"Skip Kendall",58,0.397,136,54,"Scrambling1020ydsRTPScore",2010
149,149,"Bill Haas",87,0.398,181,72,"Scrambling1020ydsRTPScore",2010
149,149,"Adam Scott",70,0.398,128,51,"Scrambling1020ydsRTPScore",2010
151,151,"Chris DiMarco",88,0.403,206,83,"Scrambling1020ydsRTPScore",2010
151,151,"Jerry Kelly",99,0.403,181,73,"Scrambling1020ydsRTPScore",2010
153,153,"Garrett Willis",82,0.404,161,65,"Scrambling1020ydsRTPScore",2010
154,154,"Vance Veazey",58,0.405,126,51,"Scrambling1020ydsRTPScore",2010
155,155,"Brian Davis",101,0.406,256,104,"Scrambling1020ydsRTPScore",2010
156,156,"Paul Casey",64,0.407,113,46,"Scrambling1020ydsRTPScore",2010
157,157,"Boo Weekley",88,0.408,169,69,"Scrambling1020ydsRTPScore",2010
158,158,"Aron Price",70,0.411,141,58,"Scrambling1020ydsRTPScore",2010
159,159,"Kevin Stadler",86,0.412,177,73,"Scrambling1020ydsRTPScore",2010
160,160,"Rich Barcelo",70,0.417,151,63,"Scrambling1020ydsRTPScore",2010
160,160,"Chris Wilson",65,0.417,156,65,"Scrambling1020ydsRTPScore",2010
162,162,"Brett Wetterich",54,0.421,140,59,"Scrambling1020ydsRTPScore",2010
163,163,"Joe Ogilvie",99,0.423,222,94,"Scrambling1020ydsRTPScore",2010
163,163,"Johnson Wagner",85,0.423,194,82,"Scrambling1020ydsRTPScore",2010
165,165,"Robert Allenby",76,0.425,153,65,"Scrambling1020ydsRTPScore",2010
165,165,"Paul Goydos",78,0.425,179,76,"Scrambling1020ydsRTPScore",2010
165,165,"Troy Merritt",86,0.425,193,82,"Scrambling1020ydsRTPScore",2010
168,168,"Garth Mulroy",53,0.426,94,40,"Scrambling1020ydsRTPScore",2010
169,169,"Chris Couch",66,0.43,151,65,"Scrambling1020ydsRTPScore",2010
169,169,"Matt Every",60,0.43,135,58,"Scrambling1020ydsRTPScore",2010
169,169,"Jeff Maggert",76,0.43,165,71,"Scrambling1020ydsRTPScore",2010
172,172,"Bubba Watson",77,0.438,146,64,"Scrambling1020ydsRTPScore",2010
173,173,"Paul Stankowski",62,0.439,114,50,"Scrambling1020ydsRTPScore",2010
173,173,"Roland Thatcher",72,0.439,164,72,"Scrambling1020ydsRTPScore",2010
175,175,"Mathew Goggin",85,0.441,177,78,"Scrambling1020ydsRTPScore",2010
175,175,"Charles Warren",64,0.441,118,52,"Scrambling1020ydsRTPScore",2010
177,177,"Billy Mayfair",78,0.443,158,70,"Scrambling1020ydsRTPScore",2010
178,178,"Greg Owen",69,0.444,151,67,"Scrambling1020ydsRTPScore",2010
179,179,"Brendon de Jonge",114,0.449,214,96,"Scrambling1020ydsRTPScore",2010
179,179,"Brian Stuard",81,0.449,205,92,"Scrambling1020ydsRTPScore",2010
179,179,"DJ Trahan",92,0.449,187,84,"Scrambling1020ydsRTPScore",2010
179,179,"Nick Watney",91,0.449,147,66,"Scrambling1020ydsRTPScore",2010
183,183,"Roger Tambellini",77,0.46,139,64,"Scrambling1020ydsRTPScore",2010
184,184,"Robert Garrigus",71,0.477,153,73,"Scrambling1020ydsRTPScore",2010
185,185,"Brad Faxon",58,0.485,132,64,"Scrambling1020ydsRTPScore",2010
186,186,"Justin Bolli",55,0.492,122,60,"Scrambling1020ydsRTPScore",2010
187,187,"Nicholas Thompson",88,0.497,189,94,"Scrambling1020ydsRTPScore",2010
188,188,"Rocco Mediate",71,0.511,141,72,"Scrambling1020ydsRTPScore",2010
189,189,"Mark Calcavecchia",50,0.513,76,39,"Scrambling1020ydsRTPScore",2010
190,190,"Steve Lowery",67,0.523,151,79,"Scrambling1020ydsRTPScore",2010
191,191,"Henrik Bjornstad",72,0.54,139,75,"Scrambling1020ydsRTPScore",2010
192,192,"Jeff Gove",57,0.551,98,54,"Scrambling1020ydsRTPScore",2010
