"Last5EventsShortGame_RANKTHISWEEK_2009","Last5EventsShortGame_RANKLASTWEEK_2009","Last5EventsShortGame_PLAYERNAME_2009","Last5EventsShortGame_EVENTS_2009","Last5EventsShortGame_RATING_2009","stat_name","year"
1,1,"Jimmy Walker",1,9.4,"Last5EventsShortGame",2009
2,2,"Rick Price",1,9.3,"Last5EventsShortGame",2009
2,2,"Tim Wilkinson",1,9.3,"Last5EventsShortGame",2009
4,4,"Vance Veazey",1,8.6,"Last5EventsShortGame",2009
5,5,"Matt Harmon",1,8.5,"Last5EventsShortGame",2009
6,6,"Shigeki Maruyama",1,8.3,"Last5EventsShortGame",2009
6,6,"Matt Weibring",2,8.3,"Last5EventsShortGame",2009
8,8,"George McNeill",1,8.2,"Last5EventsShortGame",2009
9,9,"Robert Karlsson",2,8.1,"Last5EventsShortGame",2009
10,10,"Marco Dawson",1,8,"Last5EventsShortGame",2009
11,11,"Padraig Harrington",3,7.9,"Last5EventsShortGame",2009
11,11,"Lee Janzen",1,7.9,"Last5EventsShortGame",2009
11,26,"Zach Johnson",3,7.9,"Last5EventsShortGame",2009
11,11,"Joe Ogilvie",1,7.9,"Last5EventsShortGame",2009
15,14,"Robert Allenby",1,7.8,"Last5EventsShortGame",2009
15,14,"Ken Duke",2,7.8,"Last5EventsShortGame",2009
17,16,"Bill Haas",4,7.7,"Last5EventsShortGame",2009
17,16,"Freddie Jacobson",4,7.7,"Last5EventsShortGame",2009
17,16,"Loren Roberts",2,7.7,"Last5EventsShortGame",2009
20,19,"Mark Calcavecchia",1,7.6,"Last5EventsShortGame",2009
20,19,"Sergio Garcia",1,7.6,"Last5EventsShortGame",2009
20,19,"Thongchai Jaidee",1,7.6,"Last5EventsShortGame",2009
20,19,"Jamie Lovemark",2,7.6,"Last5EventsShortGame",2009
20,19,"Arron Oberholser",2,7.6,"Last5EventsShortGame",2009
20,19,"Rod Pampling",2,7.6,"Last5EventsShortGame",2009
20,19,"Steve Pate",1,7.6,"Last5EventsShortGame",2009
27,26,"Aaron Baddeley",2,7.5,"Last5EventsShortGame",2009
27,26,"Ben Curtis",2,7.5,"Last5EventsShortGame",2009
27,26,"JJ Henry",3,7.5,"Last5EventsShortGame",2009
27,26,"Miguel Angel Jimenez",1,7.5,"Last5EventsShortGame",2009
27,26,"Azuma Yano",2,7.5,"Last5EventsShortGame",2009
32,32,"Brad Faxon",1,7.4,"Last5EventsShortGame",2009
32,32,"Soren Kjeldsen",1,7.4,"Last5EventsShortGame",2009
32,32,"Jose Maria Olazabal",3,7.4,"Last5EventsShortGame",2009
32,32,"Ted Purdy",4,7.4,"Last5EventsShortGame",2009
36,36,"Scott Gutschewski",2,7.3,"Last5EventsShortGame",2009
36,36,"Shingo Katayama",2,7.3,"Last5EventsShortGame",2009
36,36,"Rocco Mediate",1,7.3,"Last5EventsShortGame",2009
39,39,"Michael Allen",1,7.2,"Last5EventsShortGame",2009
39,39,"Joe Durant",1,7.2,"Last5EventsShortGame",2009
39,39,"Ross Fisher",1,7.2,"Last5EventsShortGame",2009
39,44,"Brian Gay",3,7.2,"Last5EventsShortGame",2009
